BARRA DO PIRAI-RJ,,,,,RJ,,,"606.119,85",,,,,,,-,,,,,,"606.119,85",,,,,,,,"7.003.779,94",,,,,,,,,,
BARRA MANSA-RJ,,,,,RJ,,,"673.466,49",,,,,,,-,,,,,,"673.466,49",,,,,,,,"7.751.706,49",,,,,,,,,,
BELFORD ROXO-RJ,,,,,RJ,,,"673.466,49",,,,,,,-,,,,,,"673.466,49",,,,,,,,"7.784.293,38",,,,,,,,,,
BOM JARDIM-RJ,,,,,RJ,,,"454.589,88",,,,,,,-,,,,,,"454.589,88",,,,,,,,"5.254.398,01",,,,,,,,,,
BOM JESUS DO ITABAPOANA-RJ,,,,,RJ,,,"488.263,22",,,,,,,-,,,,,,"488.263,22",,,,,,,,"5.643.612,79",,,,,,,,,,
CABO FRIO-RJ,,,,,RJ,,,"2.965.136,78",,,,,,,"6.184.992,46",,,,,,"9.150.129,24",,,,,,,,"105.582.655,72",,,,,,,,,,
CACHOEIRAS DE MACACU-RJ,,,,,RJ,,,"2.500.466,56",,,,,,,-,,,,,,"2.500.466,56",,,,,,,,"28.603.477,62",,,,,,,,,,
CAMBUCI-RJ,,,,,RJ,,,"387.243,23",,,,,,,-,,,,,,"387.243,23",,,,,,,,"4.472.881,03",,,,,,,,,,
CAMPOS DOS GOYTACAZES-RJ,,,,,RJ,,,"2.965.136,78",,,,,,,"27.890.589,25",,,,,,"30.855.726,03",,,,,,,,"373.433.890,30",,,,,,,,,,
CANTAGALO-RJ,,,,,RJ,,,"420.916,57",,,,,,,-,,,,,,"420.916,57",,,,,,,,"4.865.183,27",,,,,,,,,,
CARAPEBUS-RJ,,,,,RJ,,,"1.630.825,21",,,,,,,"394.906,93",,,,,,"2.025.732,14",,,,,,,,"23.029.310,45",,,,,,,,,,
CARDOSO MOREIRA-RJ,,,,,RJ,,,"370.406,57",,,,,,,-,,,,,,"370.406,57",,,,,,,,"4.281.361,32",,,,,,,,,,
CARMO-RJ,,,,,RJ,,,"404.079,89",,,,,,,-,,,,,,"404.079,89",,,,,,,,"4.668.877,87",,,,,,,,,,
CASIMIRO DE ABREU-RJ,,,,,RJ,,,"2.149.724,17",,,,,,,"1.534.854,60",,,,,,"3.684.578,77",,,,,,,,"41.273.872,44",,,,,,,,,,
CONCEICAO DE MACABU-RJ,,,,,RJ,,,"437.753,21",,,,,,,-,,,,,,"437.753,21",,,,,,,,"5.057.552,11",,,,,,,,,,
CORDEIRO-RJ,,,,,RJ,,,"437.753,21",,,,,,,-,,,,,,"437.753,21",,,,,,,,"5.059.790,61",,,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DUAS BARRAS-RJ,,,,,RJ,,,"353.569,91",,,,,,,-,,,,,,"353.569,91",,,,,,,,"4.086.753,96",,,,,,,,,,
DUQUE DE CAXIAS-RJ,,,,,RJ,,,"3.208.731,31",,,,,,,"304.876,04",,,,,,"3.513.607,35",,,,,,,,"39.128.725,42",,,,,,,,,,
ENGENHEIRO PAULO DE FRONTIN-RJ,,,,,RJ,,,"370.406,57",,,,,,,-,,,,,,"370.406,57",,,,,,,,"4.281.361,32",,,,,,,,,,
GUAPIMIRIM-RJ,,,,,RJ,,,"3.002.730,04",,,,,,,"237.505,78",,,,,,"3.240.235,82",,,,,,,,"37.481.767,45",,,,,,,,,,
IGUABA GRANDE-RJ,,,,,RJ,,,"437.753,21",,,,,,,-,,,,,,"437.753,21",,,,,,,,"5.059.790,61",,,,,,,,,,
ITABORAI-RJ,,,,,RJ,,,"673.466,49",,,,,,,"204.806,95",,,,,,"878.273,44",,,,,,,,"10.579.158,77",,,,,,,,,,
ITAGUAI-RJ,,,,,RJ,,,"2.741.723,51",,,,,,,"817,07",,,,,,"2.742.540,58",,,,,,,,"55.137.282,46",,,,,,,,,,
ITALVA-RJ,,,,,RJ,,,"387.243,23",,,,,,,-,,,,,,"387.243,23",,,,,,,,"4.476.091,30",,,,,,,,,,
ITAOCARA-RJ,,,,,RJ,,,"437.753,21",,,,,,,-,,,,,,"437.753,21",,,,,,,,"5.057.343,52",,,,,,,,,,
ITAPERUNA-RJ,,,,,RJ,,,"606.119,85",,,,,,,-,,,,,,"606.119,85",,,,,,,,"7.005.536,92",,,,,,,,,,
ITATIAIA-RJ,,,,,RJ,,,"471.426,54",,,,,,,-,,,,,,"471.426,54",,,,,,,,"5.449.332,44",,,,,,,,,,
JAPERI-RJ,,,,,RJ,,,"849.714,38",,,,,,,"272.641,41",,,,,,"1.122.355,79",,,,,,,,"12.908.689,03",,,,,,,,,,
LAJE DO MURIAE-RJ,,,,,RJ,,,"336.733,23",,,,,,,-,,,,,,"336.733,23",,,,,,,,"3.892.146,67",,,,,,,,,,
MACAE-RJ,,,,,RJ,,,"21.626.894,81",,,,,,,"5.838.101,81",,,,,,"27.464.996,62",,,,,,,,"317.839.985,28",,,,,,,,,,
MACUCO-RJ,,,,,RJ,,,"336.733,23",,,,,,,-,,,,,,"336.733,23",,,,,,,,"3.892.555,61",,,,,,,,,,
MAGE-RJ,,,,,RJ,,,"3.190.250,44",,,,,,,"204.806,95",,,,,,"3.395.057,39",,,,,,,,"39.288.957,61",,,,,,,,,,
MANGARATIBA-RJ,,,,,RJ,,,"505.099,87",,,,,,,"1.688.216,03",,,,,,"2.193.315,90",,,,,,,,"19.500.602,87",,,,,,,,,,
MARICA-RJ,,,,,RJ,,,"2.816.879,95",,,,,,,"10.383.925,24",,,,,,"13.200.805,19",,,,,,,,"129.652.910,06",,,,,,,,,,
MENDES-RJ,,,,,RJ,,,"404.079,89",,,,,,,-,,,,,,"404.079,89",,,,,,,,"4.671.230,33",,,,,,,,,,
MESQUITA-RJ,,,,,RJ,,,"673.466,49",,,,,,,-,,,,,,"673.466,49",,,,,,,,"7.780.828,56",,,,,,,,,,
MIGUEL PEREIRA-RJ,,,,,RJ,,,"454.589,88",,,,,,,-,,,,,,"454.589,88",,,,,,,,"5.254.398,01",,,,,,,,,,
MIRACEMA-RJ,,,,,RJ,,,"454.589,88",,,,,,,-,,,,,,"454.589,88",,,,,,,,"5.254.234,44",,,,,,,,,,
NATIVIDADE-RJ,,,,,RJ,,,"387.243,23",,,,,,,-,,,,,,"387.243,23",,,,,,,,"4.476.663,80",,,,,,,,,,
NILOPOLIS-RJ,,,,,RJ,,,"673.466,49",,,,,,,-,,,,,,"673.466,49",,,,,,,,"7.784.293,38",,,,,,,,,,
NITEROI-RJ,,,,,RJ,,,"2.965.136,78",,,,,,,"8.768.477,71",,,,,,"11.733.614,49",,,,,,,,"112.294.437,99",,,,,,,,,,
NOVA FRIBURGO-RJ,,,,,RJ,,,"673.466,49",,,,,,,-,,,,,,"673.466,49",,,,,,,,"7.784.293,38",,,,,,,,,,
NOVA IGUACU-RJ,,,,,RJ,,,"673.466,49",,,,,,,-,,,,,,"673.466,49",,,,,,,,"7.780.837,75",,,,,,,,,,
PARACAMBI-RJ,,,,,RJ,,,"765.531,07",,,,,,,"934,22",,,,,,"766.465,29",,,,,,,,"8.799.447,77",,,,,,,,,,
PARATI-RJ,,,,,RJ,,,"2.223.852,58",,,,,,,"3.267.070,29",,,,,,"5.490.922,87",,,,,,,,"57.597.781,35",,,,,,,,,,
PATY DO ALFERES-RJ,,,,,RJ,,,"454.589,88",,,,,,,-,,,,,,"454.589,88",,,,,,,,"5.254.929,62",,,,,,,,,,
PETROPOLIS-RJ,,,,,RJ,,,"673.466,49",,,,,,,-,,,,,,"673.466,49",,,,,,,,"7.781.405,18",,,,,,,,,,
PINHEIRAL-RJ,,,,,RJ,,,"437.753,21",,,,,,,-,,,,,,"437.753,21",,,,,,,,"5.059.831,50",,,,,,,,,,
PIRAI-RJ,,,,,RJ,,,"698.184,41",,,,,,,"5.902,16",,,,,,"704.086,57",,,,,,,,"8.076.269,14",,,,,,,,,,
PORCIUNCULA-RJ,,,,,RJ,,,"404.079,89",,,,,,,-,,,,,,"404.079,89",,,,,,,,"4.670.576,04",,,,,,,,,,
PORTO REAL-RJ,,,,,RJ,,,"404.079,89",,,,,,,-,,,,,,"404.079,89",,,,,,,,"4.670.494,25",,,,,,,,,,
QUATIS-RJ,,,,,RJ,,,"370.406,57",,,,,,,-,,,,,,"370.406,57",,,,,,,,"4.282.056,50",,,,,,,,,,
QUEIMADOS-RJ,,,,,RJ,,,"656.629,82",,,,,,,-,,,,,,"656.629,82",,,,,,,,"7.589.645,16",,,,,,,,,,
QUISSAMA-RJ,,,,,RJ,,,"1.927.338,90",,,,,,,"2.736.238,18",,,,,,"4.663.577,08",,,,,,,,"48.957.426,41",,,,,,,,,,
RESENDE-RJ,,,,,RJ,,,"883.387,71",,,,,,,"15.184,14",,,,,,"898.571,85",,,,,,,,"10.315.062,80",,,,,,,,,,
RIO BONITO-RJ,,,,,RJ,,,"538.773,20",,,,,,,-,,,,,,"538.773,20",,,,,,,,"6.225.100,64",,,,,,,,,,
RIO CLARO-RJ,,,,,RJ,,,"404.079,89",,,,,,,-,,,,,,"404.079,89",,,,,,,,"4.670.412,47",,,,,,,,,,
RIO DAS FLORES-RJ,,,,,RJ,,,"580.327,77",,,,,,,"2.267,67",,,,,,"582.595,44",,,,,,,,"6.668.000,16",,,,,,,,,,
RIO DAS OSTRAS-RJ,,,,,RJ,,,"2.742.751,53",,,,,,,"6.482.159,18",,,,,,"9.224.910,71",,,,,,,,"104.530.649,19",,,,,,,,,,
RIO DE JANEIRO-RJ,,,,,RJ,,,"4.055.818,68",,,,,,,"2.439.893,72",,,,,,"6.495.712,40",,,,,,,,"71.402.993,87",,,,,,,,,,
SANTA MARIA MADALENA-RJ,,,,,RJ,,,"353.569,91",,,,,,,-,,,,,,"353.569,91",,,,,,,,"4.084.306,87",,,,,,,,,,
SANTO ANTONIO DE PADUA-RJ,,,,,RJ,,,"521.936,53",,,,,,,-,,,,,,"521.936,53",,,,,,,,"6.029.698,87",,,,,,,,,,
SAO FIDELIS-RJ,,,,,RJ,,,"505.099,87",,,,,,,-,,,,,,"505.099,87",,,,,,,,"5.838.260,84",,,,,,,,,,
SAO FRANCISCO DE ITABAPOANA-RJ,,,,,RJ,,,"521.936,53",,,,,,,-,,,,,,"521.936,53",,,,,,,,"6.033.195,40",,,,,,,,,,
SAO GONCALO-RJ,,,,,RJ,,,"673.466,49",,,,,,,"204.806,95",,,,,,"878.273,44",,,,,,,,"10.579.158,77",,,,,,,,,,
SAO JOAO DA BARRA-RJ,,,,,RJ,,,"2.149.724,17",,,,,,,"4.345.344,54",,,,,,"6.495.068,71",,,,,,,,"84.997.173,75",,,,,,,,,,
SAO JOAO DE MERITI-RJ,,,,,RJ,,,"673.466,49",,,,,,,-,,,,,,"673.466,49",,,,,,,,"7.783.475,51",,,,,,,,,,
SAO JOSE DE UBA-RJ,,,,,RJ,,,"336.733,23",,,,,,,-,,,,,,"336.733,23",,,,,,,,"3.890.153,53",,,,,,,,,,
SAO JOSE DO VALE DO RIO PRETO-RJ,,,,,RJ,,,"437.753,21",,,,,,,-,,,,,,"437.753,21",,,,,,,,"5.060.199,54",,,,,,,,,,
SAO PEDRO DA ALDEIA-RJ,,,,,RJ,,,"606.119,85",,,,,,,-,,,,,,"606.119,85",,,,,,,,"7.005.209,77",,,,,,,,,,
SAO SEBASTIAO DO ALTO-RJ,,,,,RJ,,,"336.733,23",,,,,,,-,,,,,,"336.733,23",,,,,,,,"3.892.760,07",,,,,,,,,,
SAQUAREMA-RJ,,,,,RJ,,,"2.591.132,51",,,,,,,"296.105,48",,,,,,"2.887.237,99",,,,,,,,"23.905.175,68",,,,,,,,,,
SEROPEDICA-RJ,,,,,RJ,,,"589.283,19",,,,,,,-,,,,,,"589.283,19",,,,,,,,"6.811.256,65",,,,,,,,,,
SILVA JARDIM-RJ,,,,,RJ,,,"2.241.797,60",,,,,,,-,,,,,,"2.241.797,60",,,,,,,,"25.644.497,13",,,,,,,,,,
SUMIDOURO-RJ,,,,,RJ,,,"387.243,23",,,,,,,-,,,,,,"387.243,23",,,,,,,,"4.475.968,62",,,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TANGUA-RJ,,,,,RJ,,,"471.426,54",,,,,,,-,,,,,,"471.426,54",,,,,,,,"5.449.005,29",,,,,,,,,,
TERESOPOLIS-RJ,,,,,RJ,,,"673.466,49",,,,,,,-,,,,,,"673.466,49",,,,,,,,"7.784.293,38",,,,,,,,,,
TRAJANO DE MORAIS-RJ,,,,,RJ,,,"353.569,91",,,,,,,-,,,,,,"353.569,91",,,,,,,,"4.086.753,96",,,,,,,,,,
VALENCA-RJ,,,,,RJ,,,"572.446,53",,,,,,,-,,,,,,"572.446,53",,,,,,,,"6.616.649,41",,,,,,,,,,
VARRE-SAI-RJ,,,,,RJ,,,"336.733,23",,,,,,,-,,,,,,"336.733,23",,,,,,,,"3.892.146,67",,,,,,,,,,
VASSOURAS-RJ,,,,,RJ,,,"488.263,22",,,,,,,-,,,,,,"488.263,22",,,,,,,,"5.643.612,79",,,,,,,,,,
VOLTA REDONDA-RJ,,,,,RJ,,,"917.061,02",,,,,,,"93.139,50",,,,,,"1.010.200,52",,,,,,,,"11.656.067,59",,,,,,,,,,
RIO DE JANEIRO  TOTAL,,,,,,,,"111.288.927,37",,,,,,,"87.883.056,69",,,,,,"199.171.984,06",,,,,,,,"2.254.750.757,98",,,,,,,,,,
ACARI-RN,,,,,RN,,,"2.739,50",,,,,,,-,,,,,,"2.739,50",,,,,,,,"33.040,97",,,,,,,,,,
ACU-RN,,,,,RN,,,"284.096,82",,,,,,,"129.791,41",,,,,,"413.888,23",,,,,,,,"4.490.421,91",,,,,,,,,,
AFONSO BEZERRA-RN,,,,,RN,,,"889.261,01",,,,,,,-,,,,,,"889.261,01",,,,,,,,"2.467.002,52",,,,,,,,,,
AGUA NOVA-RN,,,,,RN,,,"2.609,05",,,,,,,-,,,,,,"2.609,05",,,,,,,,"31.467,60",,,,,,,,,,
ALEXANDRIA-RN,,,,,RN,,,"2.869,95",,,,,,,-,,,,,,"2.869,95",,,,,,,,"34.614,36",,,,,,,,,,
ALMINO AFONSO-RN,,,,,RN,,,"2.609,05",,,,,,,-,,,,,,"2.609,05",,,,,,,,"31.467,60",,,,,,,,,,
ALTO DO RODRIGUES-RN,,,,,RN,,,"1.349.434,03",,,,,,,"109.360,18",,,,,,"1.458.794,21",,,,,,,,"17.860.010,43",,,,,,,,,,
ANGICOS-RN,,,,,RN,,,-,,,,,,,-,,,,,,-,,,,,,,,"15.380,20",,,,,,,,,,
ANTONIO MARTINS-RN,,,,,RN,,,"2.609,05",,,,,,,-,,,,,,"2.609,05",,,,,,,,"31.467,60",,,,,,,,,,
APODI-RN,,,,,RN,,,"186.495,59",,,,,,,"99.246,18",,,,,,"285.741,77",,,,,,,,"3.284.869,77",,,,,,,,,,
AREIA BRANCA-RN,,,,,RN,,,"333.073,10",,,,,,,"226.495,11",,,,,,"559.568,21",,,,,,,,"6.859.769,61",,,,,,,,,,
AUGUSTO SEVERO-RN,,,,,RN,,,"2.613,06",,,,,,,"3,01",,,,,,"2.616,07",,,,,,,,"38.869,96",,,,,,,,,,
BARAUNA-RN,,,,,RN,,,"3.522,22",,,,,,,-,,,,,,"3.522,22",,,,,,,,"42.481,27",,,,,,,,,,
CAICO-RN,,,,,RN,,,"4.304,93",,,,,,,-,,,,,,"4.304,93",,,,,,,,"51.921,57",,,,,,,,,,
CARAUBAS-RN,,,,,RN,,,"127.123,07",,,,,,,"48.083,83",,,,,,"175.206,90",,,,,,,,"2.016.170,22",,,,,,,,,,
CARNAUBA DOS DANTAS-RN,,,,,RN,,,"2.609,05",,,,,,,-,,,,,,"2.609,05",,,,,,,,"31.467,60",,,,,,,,,,
CARNAUBAIS-RN,,,,,RN,,,"154.187,18",,,,,,,"75.819,68",,,,,,"230.006,86",,,,,,,,"2.906.975,70",,,,,,,,,,
CERRO CORA-RN,,,,,RN,,,"2.739,50",,,,,,,-,,,,,,"2.739,50",,,,,,,,"33.040,97",,,,,,,,,,
CORONEL JOAO PESSOA-RN,,,,,RN,,,"2.609,05",,,,,,,-,,,,,,"2.609,05",,,,,,,,"31.467,60",,,,,,,,,,
CRUZETA-RN,,,,,RN,,,"2.609,05",,,,,,,-,,,,,,"2.609,05",,,,,,,,"31.467,60",,,,,,,,,,
CURRAIS NOVOS-RN,,,,,RN,,,"4.044,03",,,,,,,-,,,,,,"4.044,03",,,,,,,,"48.774,83",,,,,,,,,,
DOUTOR SEVERIANO-RN,,,,,RN,,,"2.609,05",,,,,,,-,,,,,,"2.609,05",,,,,,,,"31.467,60",,,,,,,,,,
ENCANTO-RN,,,,,RN,,,"2.609,05",,,,,,,-,,,,,,"2.609,05",,,,,,,,"31.467,60",,,,,,,,,,
EQUADOR-RN,,,,,RN,,,"2.609,05",,,,,,,-,,,,,,"2.609,05",,,,,,,,"31.467,60",,,,,,,,,,
FELIPE GUERRA-RN,,,,,RN,,,"1.193.308,34",,,,,,,"30.243,00",,,,,,"1.223.551,34",,,,,,,,"14.958.919,92",,,,,,,,,,
FLORANIA-RN,,,,,RN,,,"2.609,05",,,,,,,-,,,,,,"2.609,05",,,,,,,,"31.467,60",,,,,,,,,,
FRANCISCO DANTAS-RN,,,,,RN,,,"2.609,05",,,,,,,-,,,,,,"2.609,05",,,,,,,,"31.467,60",,,,,,,,,,
FRUTUOSO GOMES-RN,,,,,RN,,,"2.609,05",,,,,,,-,,,,,,"2.609,05",,,,,,,,"31.467,60",,,,,,,,,,
GALINHOS-RN,,,,,RN,,,"2.609,05",,,,,,,"32.365,44",,,,,,"34.974,49",,,,,,,,"509.297,44",,,,,,,,,,
GOIANINHA-RN,,,,,RN,,,"938.849,58",,,,,,,-,,,,,,"938.849,58",,,,,,,,"10.951.306,53",,,,,,,,,,
GOVERNADOR DIX-SEPT ROSADO-RN,,,,,RN,,,"183.798,24",,,,,,,"95.882,20",,,,,,"279.680,44",,,,,,,,"3.062.621,27",,,,,,,,,,
GROSSOS-RN,,,,,RN,,,"926.518,09",,,,,,,"38.057,99",,,,,,"964.576,08",,,,,,,,"10.738.957,50",,,,,,,,,,
GUAMARE-RN,,,,,RN,,,"1.207.545,21",,,,,,,"480.190,53",,,,,,"1.687.735,74",,,,,,,,"19.485.848,70",,,,,,,,,,
IELMO MARINHO-RN,,,,,RN,,,"938.299,20",,,,,,,-,,,,,,"938.299,20",,,,,,,,"6.540.037,07",,,,,,,,,,
IPANGUACU-RN,,,,,RN,,,"2.869,95",,,,,,,-,,,,,,"2.869,95",,,,,,,,"34.614,36",,,,,,,,,,
IPUEIRA-RN,,,,,RN,,,"2.609,05",,,,,,,-,,,,,,"2.609,05",,,,,,,,"31.467,60",,,,,,,,,,
ITAJA-RN,,,,,RN,,,"2.609,05",,,,,,,-,,,,,,"2.609,05",,,,,,,,"31.467,60",,,,,,,,,,
ITAU-RN,,,,,RN,,,"2.609,05",,,,,,,-,,,,,,"2.609,05",,,,,,,,"31.467,60",,,,,,,,,,
JANDAIRA-RN,,,,,RN,,,"2.609,05",,,,,,,-,,,,,,"2.609,05",,,,,,,,"31.467,60",,,,,,,,,,
JANDUIS-RN,,,,,RN,,,"2.609,05",,,,,,,-,,,,,,"2.609,05",,,,,,,,"31.467,60",,,,,,,,,,
JARDIM DE PIRANHAS-RN,,,,,RN,,,"2.869,95",,,,,,,-,,,,,,"2.869,95",,,,,,,,"34.614,36",,,,,,,,,,
JARDIM DO SERIDO-RN,,,,,RN,,,"2.869,95",,,,,,,-,,,,,,"2.869,95",,,,,,,,"34.614,36",,,,,,,,,,
JOAO DIAS-RN,,,,,RN,,,"2.609,05",,,,,,,-,,,,,,"2.609,05",,,,,,,,"31.467,60",,,,,,,,,,
JOSE DA PENHA-RN,,,,,RN,,,"2.609,05",,,,,,,-,,,,,,"2.609,05",,,,,,,,"31.467,60",,,,,,,,,,
JUCURUTU-RN,,,,,RN,,,"3.130,86",,,,,,,-,,,,,,"3.130,86",,,,,,,,"37.761,13",,,,,,,,,,
LAGOA NOVA-RN,,,,,RN,,,"2.869,95",,,,,,,-,,,,,,"2.869,95",,,,,,,,"34.614,36",,,,,,,,,,
LUCRECIA-RN,,,,,RN,,,"2.609,05",,,,,,,-,,,,,,"2.609,05",,,,,,,,"31.467,60",,,,,,,,,,
LUIS GOMES-RN,,,,,RN,,,"2.609,05",,,,,,,-,,,,,,"2.609,05",,,,,,,,"31.467,60",,,,,,,,,,
MACAIBA-RN,,,,,RN,,,"284.901,62",,,,,,,"745,28",,,,,,"285.646,90",,,,,,,,"2.967.093,16",,,,,,,,,,
MACAU-RN,,,,,RN,,,"1.440.186,29",,,,,,,"426.047,10",,,,,,"1.866.233,39",,,,,,,,"21.517.187,83",,,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAJOR SALES-RN,,,,,RN,,,"2.609,05",,,,,,,-,,,,,,"2.609,05",,,,,,,,"31.467,60",,,,,,,,,,
MARCELINO VIEIRA-RN,,,,,RN,,,"2.609,05",,,,,,,-,,,,,,"2.609,05",,,,,,,,"31.467,60",,,,,,,,,,
MARTINS-RN,,,,,RN,,,"2.609,05",,,,,,,-,,,,,,"2.609,05",,,,,,,,"31.467,60",,,,,,,,,,
MESSIAS TARGINO-RN,,,,,RN,,,"2.609,05",,,,,,,-,,,,,,"2.609,05",,,,,,,,"31.467,60",,,,,,,,,,
MONTE ALEGRE-RN,,,,,RN,,,"284.651,73",,,,,,,-,,,,,,"284.651,73",,,,,,,,"6.989.804,80",,,,,,,,,,
MOSSORO-RN,,,,,RN,,,"781.523,83",,,,,,,"671.033,52",,,,,,"1.452.557,35",,,,,,,,"20.637.739,76",,,,,,,,,,
OLHO D'AGUA DO BORGES-RN,,,,,RN,,,"2.609,05",,,,,,,-,,,,,,"2.609,05",,,,,,,,"31.467,60",,,,,,,,,,
OURO BRANCO-RN,,,,,RN,,,"2.609,05",,,,,,,-,,,,,,"2.609,05",,,,,,,,"31.467,60",,,,,,,,,,
PARANA-RN,,,,,RN,,,"2.609,05",,,,,,,-,,,,,,"2.609,05",,,,,,,,"31.467,60",,,,,,,,,,
PARAU-RN,,,,,RN,,,"2.609,05",,,,,,,-,,,,,,"2.609,05",,,,,,,,"31.467,60",,,,,,,,,,
PARELHAS-RN,,,,,RN,,,"3.391,76",,,,,,,-,,,,,,"3.391,76",,,,,,,,"40.907,90",,,,,,,,,,
PARNAMIRIM-RN,,,,,RN,,,"8,45",,,,,,,-,,,,,,"8,45",,,,,,,,"325.470,24",,,,,,,,,,
PATU-RN,,,,,RN,,,"2.739,50",,,,,,,-,,,,,,"2.739,50",,,,,,,,"33.040,97",,,,,,,,,,
PAU DOS FERROS-RN,,,,,RN,,,"3.522,22",,,,,,,-,,,,,,"3.522,22",,,,,,,,"42.481,27",,,,,,,,,,
PEDRO AVELINO-RN,,,,,RN,,,"2.609,05",,,,,,,-,,,,,,"2.609,05",,,,,,,,"31.467,60",,,,,,,,,,
PENDENCIAS-RN,,,,,RN,,,"226.091,05",,,,,,,"106.971,00",,,,,,"333.062,05",,,,,,,,"3.602.174,70",,,,,,,,,,
PILOES-RN,,,,,RN,,,"2.609,05",,,,,,,-,,,,,,"2.609,05",,,,,,,,"31.467,60",,,,,,,,,,
PORTALEGRE-RN,,,,,RN,,,"2.609,05",,,,,,,-,,,,,,"2.609,05",,,,,,,,"31.467,60",,,,,,,,,,
PORTO DO MANGUE-RN,,,,,RN,,,"39.447,66",,,,,,,"75.665,32",,,,,,"115.112,98",,,,,,,,"1.373.874,08",,,,,,,,,,
RAFAEL FERNANDES-RN,,,,,RN,,,"2.609,05",,,,,,,-,,,,,,"2.609,05",,,,,,,,"31.467,60",,,,,,,,,,
RAFAEL GODEIRO-RN,,,,,RN,,,"2.609,05",,,,,,,-,,,,,,"2.609,05",,,,,,,,"31.467,60",,,,,,,,,,
RIACHO DA CRUZ-RN,,,,,RN,,,"2.609,05",,,,,,,-,,,,,,"2.609,05",,,,,,,,"31.467,60",,,,,,,,,,
RIACHO DE SANTANA-RN,,,,,RN,,,"2.609,05",,,,,,,-,,,,,,"2.609,05",,,,,,,,"31.467,60",,,,,,,,,,
RODOLFO FERNANDES-RN,,,,,RN,,,"2.609,05",,,,,,,-,,,,,,"2.609,05",,,,,,,,"31.467,60",,,,,,,,,,
SANTANA DO SERIDO-RN,,,,,RN,,,"2.609,05",,,,,,,-,,,,,,"2.609,05",,,,,,,,"31.467,60",,,,,,,,,,
SAO FERNANDO-RN,,,,,RN,,,"2.609,05",,,,,,,-,,,,,,"2.609,05",,,,,,,,"31.467,60",,,,,,,,,,
SAO FRANCISCO DO OESTE-RN,,,,,RN,,,"2.609,05",,,,,,,-,,,,,,"2.609,05",,,,,,,,"31.467,60",,,,,,,,,,
SAO JOAO DO SABUGI-RN,,,,,RN,,,"2.609,05",,,,,,,-,,,,,,"2.609,05",,,,,,,,"31.467,60",,,,,,,,,,
SAO JOSE DO SERIDO-RN,,,,,RN,,,"2.609,05",,,,,,,-,,,,,,"2.609,05",,,,,,,,"31.467,60",,,,,,,,,,
SAO MIGUEL-RN,,,,,RN,,,"3.391,76",,,,,,,-,,,,,,"3.391,76",,,,,,,,"40.907,90",,,,,,,,,,
SAO RAFAEL-RN,,,,,RN,,,"2.609,05",,,,,,,-,,,,,,"2.609,05",,,,,,,,"31.467,60",,,,,,,,,,
SAO VICENTE-RN,,,,,RN,,,"2.609,05",,,,,,,-,,,,,,"2.609,05",,,,,,,,"31.467,60",,,,,,,,,,
SERRA DO MEL-RN,,,,,RN,,,"1.173.590,54",,,,,,,"15.042,43",,,,,,"1.188.632,97",,,,,,,,"16.298.105,11",,,,,,,,,,
SERRA NEGRA DO NORTE-RN,,,,,RN,,,"2.609,05",,,,,,,-,,,,,,"2.609,05",,,,,,,,"31.467,60",,,,,,,,,,
SERRINHA DOS PINTOS-RN,,,,,RN,,,"2.609,05",,,,,,,-,,,,,,"2.609,05",,,,,,,,"31.467,60",,,,,,,,,,
SEVERIANO MELO-RN,,,,,RN,,,"2.609,05",,,,,,,-,,,,,,"2.609,05",,,,,,,,"31.467,60",,,,,,,,,,
TABOLEIRO GRANDE-RN,,,,,RN,,,"2.609,05",,,,,,,-,,,,,,"2.609,05",,,,,,,,"31.467,60",,,,,,,,,,
TENENTE ANANIAS-RN,,,,,RN,,,"2.609,05",,,,,,,-,,,,,,"2.609,05",,,,,,,,"31.467,60",,,,,,,,,,
TENENTE LAURENTINO CRUZ-RN,,,,,RN,,,"2.609,05",,,,,,,-,,,,,,"2.609,05",,,,,,,,"31.467,60",,,,,,,,,,
TIBAU-RN,,,,,RN,,,"926.518,09",,,,,,,"11.828,16",,,,,,"938.346,25",,,,,,,,"10.447.620,39",,,,,,,,,,
TIMBAUBA DOS BATISTAS-RN,,,,,RN,,,"2.609,05",,,,,,,-,,,,,,"2.609,05",,,,,,,,"31.467,60",,,,,,,,,,
TRIUNFO POTIGUAR-RN,,,,,RN,,,"2.609,05",,,,,,,-,,,,,,"2.609,05",,,,,,,,"31.467,60",,,,,,,,,,
UMARIZAL-RN,,,,,RN,,,"2.739,50",,,,,,,-,,,,,,"2.739,50",,,,,,,,"33.040,97",,,,,,,,,,
UPANEMA-RN,,,,,RN,,,"118.777,62",,,,,,,"80.977,19",,,,,,"199.754,81",,,,,,,,"2.161.171,87",,,,,,,,,,
VENHA-VER-RN,,,,,RN,,,"2.609,05",,,,,,,-,,,,,,"2.609,05",,,,,,,,"31.467,60",,,,,,,,,,
VICOSA-RN,,,,,RN,,,"2.609,05",,,,,,,-,,,,,,"2.609,05",,,,,,,,"31.467,60",,,,,,,,,,
