BELFORD ROXO-RJ,,,,,,,RJ,,,"561.296,48",,,,,,,,-,,,,,,,,"561.296,48",,,,,,,"2.358.126,24",,,,,,,,,
BOM JARDIM-RJ,,,,,,,RJ,,,"378.875,12",,,,,,,,-,,,,,,,,"378.875,12",,,,,,,"1.591.735,20",,,,,,,,,
BOM JESUS DO ITABAPOANA-RJ,,,,,,,RJ,,,"406.939,95",,,,,,,,-,,,,,,,,"406.939,95",,,,,,,"1.709.641,50",,,,,,,,,
CABO FRIO-RJ,,,,,,,RJ,,,"3.182.279,20",,,,,,,,"6.410.755,89",,,,,,,,"9.593.035,09",,,,,,,"39.734.770,45",,,,,,,,,
CACHOEIRAS DE MACACU-RJ,,,,,,,RJ,,,"2.212.596,99",,,,,,,,-,,,,,,,,"2.212.596,99",,,,,,,"9.339.605,03",,,,,,,,,
CAMBUCI-RJ,,,,,,,RJ,,,"322.745,47",,,,,,,,-,,,,,,,,"322.745,47",,,,,,,"1.355.922,58",,,,,,,,,
CAMPOS DOS GOYTACAZES-RJ,,,,,,,RJ,,,"3.182.279,20",,,,,,,,"35.224.271,06",,,,,,,,"38.406.550,26",,,,,,,"162.534.256,69",,,,,,,,,
CANTAGALO-RJ,,,,,,,RJ,,,"350.810,30",,,,,,,,-,,,,,,,,"350.810,30",,,,,,,"1.473.828,88",,,,,,,,,
CARAPEBUS-RJ,,,,,,,RJ,,,"1.670.696,58",,,,,,,,"397.567,41",,,,,,,,"2.068.263,99",,,,,,,"8.960.315,13",,,,,,,,,
CARDOSO MOREIRA-RJ,,,,,,,RJ,,,"308.713,06",,,,,,,,-,,,,,,,,"308.713,06",,,,,,,"1.296.969,42",,,,,,,,,
CARMO-RJ,,,,,,,RJ,,,"336.777,88",,,,,,,,-,,,,,,,,"336.777,88",,,,,,,"1.414.875,72",,,,,,,,,
CASIMIRO DE ABREU-RJ,,,,,,,RJ,,,"2.148.038,46",,,,,,,,"1.695.307,39",,,,,,,,"3.843.345,85",,,,,,,"16.381.074,17",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONCEICAO DE MACABU-RJ,,,,,,,RJ,,,"350.810,30",,,,,,,,-,,,,,,,,"350.810,30",,,,,,,"1.473.828,88",,,,,,,,,
CORDEIRO-RJ,,,,,,,RJ,,,"350.810,30",,,,,,,,-,,,,,,,,"350.810,30",,,,,,,"1.473.828,88",,,,,,,,,
DUAS BARRAS-RJ,,,,,,,RJ,,,"294.680,65",,,,,,,,-,,,,,,,,"294.680,65",,,,,,,"1.238.016,27",,,,,,,,,
DUQUE DE CAXIAS-RJ,,,,,,,RJ,,,"3.182.279,20",,,,,,,,"127.772,02",,,,,,,,"3.310.051,22",,,,,,,"14.166.598,49",,,,,,,,,
ENGENHEIRO PAULO DE FRONTIN-RJ,,,,,,,RJ,,,"308.713,06",,,,,,,,-,,,,,,,,"308.713,06",,,,,,,"1.296.969,42",,,,,,,,,
GUAPIMIRIM-RJ,,,,,,,RJ,,,"2.365.189,89",,,,,,,,"127.772,02",,,,,,,,"2.492.961,91",,,,,,,"10.419.867,40",,,,,,,,,
IGUABA GRANDE-RJ,,,,,,,RJ,,,"350.810,30",,,,,,,,-,,,,,,,,"350.810,30",,,,,,,"1.473.828,88",,,,,,,,,
ITABORAI-RJ,,,,,,,RJ,,,"561.296,48",,,,,,,,"127.772,02",,,,,,,,"689.068,50",,,,,,,"2.794.277,90",,,,,,,,,
ITAGUAI-RJ,,,,,,,RJ,,,"505.166,83",,,,,,,,"759,69",,,,,,,,"505.926,52",,,,,,,"2.125.666,98",,,,,,,,,
ITALVA-RJ,,,,,,,RJ,,,"308.713,06",,,,,,,,-,,,,,,,,"308.713,06",,,,,,,"1.296.969,42",,,,,,,,,
ITAOCARA-RJ,,,,,,,RJ,,,"364.842,71",,,,,,,,-,,,,,,,,"364.842,71",,,,,,,"1.532.782,05",,,,,,,,,
ITAPERUNA-RJ,,,,,,,RJ,,,"505.166,83",,,,,,,,-,,,,,,,,"505.166,83",,,,,,,"2.122.313,60",,,,,,,,,
ITATIAIA-RJ,,,,,,,RJ,,,"392.907,53",,,,,,,,-,,,,,,,,"392.907,53",,,,,,,"1.650.688,34",,,,,,,,,
JAPERI-RJ,,,,,,,RJ,,,"1.158.881,18",,,,,,,,-,,,,,,,,"1.158.881,18",,,,,,,"4.692.492,10",,,,,,,,,
LAJE DO MURIAE-RJ,,,,,,,RJ,,,"280.648,24",,,,,,,,-,,,,,,,,"280.648,24",,,,,,,"1.179.063,09",,,,,,,,,
MACAE-RJ,,,,,,,RJ,,,"19.656.333,46",,,,,,,,"8.491.594,80",,,,,,,,"28.147.928,26",,,,,,,"115.708.489,86",,,,,,,,,
MACUCO-RJ,,,,,,,RJ,,,"280.648,24",,,,,,,,-,,,,,,,,"280.648,24",,,,,,,"1.179.063,09",,,,,,,,,
MAGE-RJ,,,,,,,RJ,,,"2.746.672,13",,,,,,,,"127.772,02",,,,,,,,"2.874.444,15",,,,,,,"12.030.168,37",,,,,,,,,
MANGARATIBA-RJ,,,,,,,RJ,,,"392.907,53",,,,,,,,"1.632.488,27",,,,,,,,"2.025.395,80",,,,,,,"8.166.447,68",,,,,,,,,
MARICA-RJ,,,,,,,RJ,,,"2.943.608,26",,,,,,,,-,,,,,,,,"2.943.608,26",,,,,,,"9.772.920,80",,,,,,,,,
MENDES-RJ,,,,,,,RJ,,,"336.777,88",,,,,,,,-,,,,,,,,"336.777,88",,,,,,,"1.414.875,72",,,,,,,,,
MESQUITA-RJ,,,,,,,RJ,,,"561.296,48",,,,,,,,-,,,,,,,,"561.296,48",,,,,,,"2.358.126,24",,,,,,,,,
MIGUEL PEREIRA-RJ,,,,,,,RJ,,,"378.875,12",,,,,,,,-,,,,,,,,"378.875,12",,,,,,,"1.591.735,20",,,,,,,,,
MIRACEMA-RJ,,,,,,,RJ,,,"378.875,12",,,,,,,,-,,,,,,,,"378.875,12",,,,,,,"1.591.735,20",,,,,,,,,
NATIVIDADE-RJ,,,,,,,RJ,,,"322.745,47",,,,,,,,-,,,,,,,,"322.745,47",,,,,,,"1.355.922,58",,,,,,,,,
NILOPOLIS-RJ,,,,,,,RJ,,,"561.296,48",,,,,,,,-,,,,,,,,"561.296,48",,,,,,,"2.358.126,24",,,,,,,,,
NITEROI-RJ,,,,,,,RJ,,,"3.182.279,20",,,,,,,,"127.772,02",,,,,,,,"3.310.051,22",,,,,,,"14.166.598,49",,,,,,,,,
NOVA FRIBURGO-RJ,,,,,,,RJ,,,"561.296,48",,,,,,,,-,,,,,,,,"561.296,48",,,,,,,"2.358.126,24",,,,,,,,,
NOVA IGUACU-RJ,,,,,,,RJ,,,"561.296,48",,,,,,,,-,,,,,,,,"561.296,48",,,,,,,"2.358.126,24",,,,,,,,,
PARACAMBI-RJ,,,,,,,RJ,,,"435.004,77",,,,,,,,-,,,,,,,,"435.004,77",,,,,,,"1.827.547,82",,,,,,,,,
PARATI-RJ,,,,,,,RJ,,,"2.307.152,42",,,,,,,,"1.934.109,88",,,,,,,,"4.241.262,30",,,,,,,"17.801.724,24",,,,,,,,,
PATY DO ALFERES-RJ,,,,,,,RJ,,,"378.875,12",,,,,,,,-,,,,,,,,"378.875,12",,,,,,,"1.591.735,20",,,,,,,,,
PETROPOLIS-RJ,,,,,,,RJ,,,"561.296,48",,,,,,,,-,,,,,,,,"561.296,48",,,,,,,"2.358.126,24",,,,,,,,,
PINHEIRAL-RJ,,,,,,,RJ,,,"364.842,71",,,,,,,,-,,,,,,,,"364.842,71",,,,,,,"1.532.782,05",,,,,,,,,
PIRAI-RJ,,,,,,,RJ,,,"1.032.589,47",,,,,,,,-,,,,,,,,"1.032.589,47",,,,,,,"4.161.913,70",,,,,,,,,
PORCIUNCULA-RJ,,,,,,,RJ,,,"336.777,88",,,,,,,,-,,,,,,,,"336.777,88",,,,,,,"1.414.875,72",,,,,,,,,
PORTO REAL-RJ,,,,,,,RJ,,,"322.745,47",,,,,,,,-,,,,,,,,"322.745,47",,,,,,,"1.355.922,58",,,,,,,,,
QUATIS-RJ,,,,,,,RJ,,,"308.713,06",,,,,,,,-,,,,,,,,"308.713,06",,,,,,,"1.296.969,42",,,,,,,,,
QUEIMADOS-RJ,,,,,,,RJ,,,"547.264,07",,,,,,,,-,,,,,,,,"547.264,07",,,,,,,"2.299.173,07",,,,,,,,,
QUISSAMA-RJ,,,,,,,RJ,,,"1.909.367,52",,,,,,,,"3.764.217,74",,,,,,,,"5.673.585,26",,,,,,,"24.687.500,35",,,,,,,,,
RESENDE-RJ,,,,,,,RJ,,,"533.231,65",,,,,,,,-,,,,,,,,"533.231,65",,,,,,,"2.240.219,90",,,,,,,,,
RIO BONITO-RJ,,,,,,,RJ,,,"449.037,18",,,,,,,,-,,,,,,,,"449.037,18",,,,,,,"1.886.500,98",,,,,,,,,
RIO CLARO-RJ,,,,,,,RJ,,,"336.777,88",,,,,,,,-,,,,,,,,"336.777,88",,,,,,,"1.414.875,72",,,,,,,,,
RIO DAS FLORES-RJ,,,,,,,RJ,,,"280.648,24",,,,,,,,-,,,,,,,,"280.648,24",,,,,,,"1.179.063,09",,,,,,,,,
RIO DAS OSTRAS-RJ,,,,,,,RJ,,,"2.784.494,31",,,,,,,,"8.762.401,47",,,,,,,,"11.546.895,78",,,,,,,"48.840.568,83",,,,,,,,,
RIO DE JANEIRO-RJ,,,,,,,RJ,,,"4.222.279,30",,,,,,,,"518.535,46",,,,,,,,"4.740.814,76",,,,,,,"19.318.312,08",,,,,,,,,
SANTA MARIA MADALENA-RJ,,,,,,,RJ,,,"294.680,65",,,,,,,,-,,,,,,,,"294.680,65",,,,,,,"1.238.016,27",,,,,,,,,
SANTO ANTONIO DE PADUA-RJ,,,,,,,RJ,,,"435.004,77",,,,,,,,-,,,,,,,,"435.004,77",,,,,,,"1.827.547,82",,,,,,,,,
SAO FIDELIS-RJ,,,,,,,RJ,,,"420.972,36",,,,,,,,-,,,,,,,,"420.972,36",,,,,,,"1.768.594,68",,,,,,,,,
SAO FRANCISCO DE ITABAPOANA-RJ,,,,,,,RJ,,,"435.004,77",,,,,,,,-,,,,,,,,"435.004,77",,,,,,,"1.827.547,82",,,,,,,,,
SAO GONCALO-RJ,,,,,,,RJ,,,"561.296,48",,,,,,,,"127.772,02",,,,,,,,"689.068,50",,,,,,,"2.794.277,90",,,,,,,,,
SAO JOAO DA BARRA-RJ,,,,,,,RJ,,,"2.227.595,44",,,,,,,,"4.647.249,75",,,,,,,,"6.874.845,19",,,,,,,"29.295.804,74",,,,,,,,,
SAO JOAO DE MERITI-RJ,,,,,,,RJ,,,"561.296,48",,,,,,,,-,,,,,,,,"561.296,48",,,,,,,"2.358.126,24",,,,,,,,,
SAO JOSE DE UBA-RJ,,,,,,,RJ,,,"280.648,24",,,,,,,,-,,,,,,,,"280.648,24",,,,,,,"1.179.063,09",,,,,,,,,
SAO JOSE DO VALE DO RIO PRETO-RJ,,,,,,,RJ,,,"350.810,30",,,,,,,,-,,,,,,,,"350.810,30",,,,,,,"1.473.828,88",,,,,,,,,
SAO PEDRO DA ALDEIA-RJ,,,,,,,RJ,,,"491.134,42",,,,,,,,-,,,,,,,,"491.134,42",,,,,,,"2.063.360,45",,,,,,,,,
SAO SEBASTIAO DO ALTO-RJ,,,,,,,RJ,,,"280.648,24",,,,,,,,-,,,,,,,,"280.648,24",,,,,,,"1.179.063,09",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAQUAREMA-RJ,,,,,,,RJ,,,"463.069,59",,,,,,,,-,,,,,,,,"463.069,59",,,,,,,"1.945.454,12",,,,,,,,,
SEROPEDICA-RJ,,,,,,,RJ,,,"491.134,42",,,,,,,,-,,,,,,,,"491.134,42",,,,,,,"2.063.360,45",,,,,,,,,
SILVA JARDIM-RJ,,,,,,,RJ,,,"1.983.707,65",,,,,,,,-,,,,,,,,"1.983.707,65",,,,,,,"8.373.439,01",,,,,,,,,
SUMIDOURO-RJ,,,,,,,RJ,,,"322.745,47",,,,,,,,-,,,,,,,,"322.745,47",,,,,,,"1.355.922,58",,,,,,,,,
TANGUA-RJ,,,,,,,RJ,,,"392.907,53",,,,,,,,-,,,,,,,,"392.907,53",,,,,,,"1.650.688,34",,,,,,,,,
TERESOPOLIS-RJ,,,,,,,RJ,,,"561.296,48",,,,,,,,-,,,,,,,,"561.296,48",,,,,,,"2.358.126,24",,,,,,,,,
TRAJANO DE MORAIS-RJ,,,,,,,RJ,,,"280.648,24",,,,,,,,-,,,,,,,,"280.648,24",,,,,,,"1.179.063,09",,,,,,,,,
VALENCA-RJ,,,,,,,RJ,,,"477.102,01",,,,,,,,-,,,,,,,,"477.102,01",,,,,,,"2.004.407,29",,,,,,,,,
VARRE-SAI-RJ,,,,,,,RJ,,,"280.648,24",,,,,,,,-,,,,,,,,"280.648,24",,,,,,,"1.179.063,09",,,,,,,,,
VASSOURAS-RJ,,,,,,,RJ,,,"406.939,95",,,,,,,,-,,,,,,,,"406.939,95",,,,,,,"1.709.641,50",,,,,,,,,
VOLTA REDONDA-RJ,,,,,,,RJ,,,"1.215.010,83",,,,,,,,-,,,,,,,,"1.215.010,83",,,,,,,"4.928.304,74",,,,,,,,,
RIO DE JANEIRO  TOTAL,,,,,,,,,,"98.816.524,10",,,,,,,,"77.791.797,97",,,,,,,,"176.608.322,07",,,,,,,"737.766.061,83",,,,,,,,,
ACARI-RN,,,,,,,RN,,,"3.456,54",,,,,,,,-,,,,,,,,"3.456,54",,,,,,,"13.571,76",,,,,,,,,
ACU-RN,,,,,,,RN,,,"181.908,95",,,,,,,,"83.641,44",,,,,,,,"265.550,39",,,,,,,"1.073.008,01",,,,,,,,,
AFONSO BEZERRA-RN,,,,,,,RN,,,"3.661,16",,,,,,,,"95,15",,,,,,,,"3.756,31",,,,,,,"15.107,04",,,,,,,,,
AGUA NOVA-RN,,,,,,,RN,,,"3.291,94",,,,,,,,-,,,,,,,,"3.291,94",,,,,,,"12.925,49",,,,,,,,,
ALEXANDRIA-RN,,,,,,,RN,,,"3.621,13",,,,,,,,-,,,,,,,,"3.621,13",,,,,,,"14.218,03",,,,,,,,,
ALMINO AFONSO-RN,,,,,,,RN,,,"3.291,94",,,,,,,,-,,,,,,,,"3.291,94",,,,,,,"12.925,49",,,,,,,,,
ALTO DO RODRIGUES-RN,,,,,,,RN,,,"187.765,45",,,,,,,,"79.647,81",,,,,,,,"267.413,26",,,,,,,"1.114.709,10",,,,,,,,,
ANTONIO MARTINS-RN,,,,,,,RN,,,"3.291,94",,,,,,,,-,,,,,,,,"3.291,94",,,,,,,"12.925,49",,,,,,,,,
APODI-RN,,,,,,,RN,,,"203.398,50",,,,,,,,"116.368,05",,,,,,,,"319.766,55",,,,,,,"1.315.659,84",,,,,,,,,
AREIA BRANCA-RN,,,,,,,RN,,,"355.399,20",,,,,,,,"259.181,52",,,,,,,,"614.580,72",,,,,,,"6.897.480,51",,,,,,,,,
AUGUSTO SEVERO-RN,,,,,,,RN,,,"3.291,94",,,,,,,,-,,,,,,,,"3.291,94",,,,,,,"12.925,49",,,,,,,,,
BARAUNA-RN,,,,,,,RN,,,"4.279,52",,,,,,,,-,,,,,,,,"4.279,52",,,,,,,"16.803,29",,,,,,,,,
CAICO-RN,,,,,,,RN,,,"5.431,70",,,,,,,,-,,,,,,,,"5.431,70",,,,,,,"21.327,07",,,,,,,,,
CARAUBAS-RN,,,,,,,RN,,,"144.050,69",,,,,,,,"68.040,77",,,,,,,,"212.091,46",,,,,,,"911.972,88",,,,,,,,,
CARNAUBA DOS DANTAS-RN,,,,,,,RN,,,"3.291,94",,,,,,,,-,,,,,,,,"3.291,94",,,,,,,"12.925,49",,,,,,,,,
CARNAUBAIS-RN,,,,,,,RN,,,"76.814,47",,,,,,,,"8.605,78",,,,,,,,"85.420,25",,,,,,,"358.890,01",,,,,,,,,
CERRO CORA-RN,,,,,,,RN,,,"3.456,54",,,,,,,,-,,,,,,,,"3.456,54",,,,,,,"13.571,76",,,,,,,,,
CORONEL JOAO PESSOA-RN,,,,,,,RN,,,"3.291,94",,,,,,,,-,,,,,,,,"3.291,94",,,,,,,"12.925,49",,,,,,,,,
CRUZETA-RN,,,,,,,RN,,,"3.291,94",,,,,,,,-,,,,,,,,"3.291,94",,,,,,,"12.925,49",,,,,,,,,
CURRAIS NOVOS-RN,,,,,,,RN,,,"5.102,51",,,,,,,,-,,,,,,,,"5.102,51",,,,,,,"20.034,52",,,,,,,,,
DOUTOR SEVERIANO-RN,,,,,,,RN,,,"3.291,94",,,,,,,,-,,,,,,,,"3.291,94",,,,,,,"12.925,49",,,,,,,,,
ENCANTO-RN,,,,,,,RN,,,"3.291,94",,,,,,,,-,,,,,,,,"3.291,94",,,,,,,"12.925,49",,,,,,,,,
EQUADOR-RN,,,,,,,RN,,,"3.291,94",,,,,,,,-,,,,,,,,"3.291,94",,,,,,,"12.925,49",,,,,,,,,
FELIPE GUERRA-RN,,,,,,,RN,,,"117.374,49",,,,,,,,"44.554,06",,,,,,,,"161.928,55",,,,,,,"727.991,35",,,,,,,,,
FLORANIA-RN,,,,,,,RN,,,"3.291,94",,,,,,,,-,,,,,,,,"3.291,94",,,,,,,"12.925,49",,,,,,,,,
FRANCISCO DANTAS-RN,,,,,,,RN,,,"3.291,94",,,,,,,,-,,,,,,,,"3.291,94",,,,,,,"12.925,49",,,,,,,,,
FRUTUOSO GOMES-RN,,,,,,,RN,,,"3.291,94",,,,,,,,-,,,,,,,,"3.291,94",,,,,,,"12.925,49",,,,,,,,,
GALINHOS-RN,,,,,,,RN,,,"3.291,94",,,,,,,,"44.329,56",,,,,,,,"47.621,50",,,,,,,"211.666,37",,,,,,,,,
GOIANINHA-RN,,,,,,,RN,,,"694.360,20",,,,,,,,-,,,,,,,,"694.360,20",,,,,,,"2.738.543,39",,,,,,,,,
GOVERNADOR DIX-SEPT ROSADO-RN,,,,,,,RN,,,"181.546,52",,,,,,,,"99.281,13",,,,,,,,"280.827,65",,,,,,,"1.119.396,49",,,,,,,,,
GROSSOS-RN,,,,,,,RN,,,"49.661,33",,,,,,,,"47.923,25",,,,,,,,"97.584,58",,,,,,,"390.321,28",,,,,,,,,
GUAMARE-RN,,,,,,,RN,,,"1.153.300,52",,,,,,,,"514.569,05",,,,,,,,"1.667.869,57",,,,,,,"6.015.128,89",,,,,,,,,
IELMO MARINHO-RN,,,,,,,RN,,,"694.360,20",,,,,,,,-,,,,,,,,"694.360,20",,,,,,,"2.738.543,39",,,,,,,,,
IPANGUACU-RN,,,,,,,RN,,,"3.621,13",,,,,,,,-,,,,,,,,"3.621,13",,,,,,,"14.218,03",,,,,,,,,
IPUEIRA-RN,,,,,,,RN,,,"3.291,94",,,,,,,,-,,,,,,,,"3.291,94",,,,,,,"12.925,49",,,,,,,,,
ITAJA-RN,,,,,,,RN,,,"3.291,94",,,,,,,,-,,,,,,,,"3.291,94",,,,,,,"12.925,49",,,,,,,,,
ITAU-RN,,,,,,,RN,,,"3.291,94",,,,,,,,-,,,,,,,,"3.291,94",,,,,,,"12.925,49",,,,,,,,,
JANDAIRA-RN,,,,,,,RN,,,"3.291,94",,,,,,,,-,,,,,,,,"3.291,94",,,,,,,"12.925,49",,,,,,,,,
JANDUIS-RN,,,,,,,RN,,,"3.291,94",,,,,,,,-,,,,,,,,"3.291,94",,,,,,,"12.925,49",,,,,,,,,
JARDIM DE PIRANHAS-RN,,,,,,,RN,,,"3.621,13",,,,,,,,-,,,,,,,,"3.621,13",,,,,,,"14.218,03",,,,,,,,,
JARDIM DO SERIDO-RN,,,,,,,RN,,,"3.621,13",,,,,,,,-,,,,,,,,"3.621,13",,,,,,,"14.218,03",,,,,,,,,
JOAO DIAS-RN,,,,,,,RN,,,"3.291,94",,,,,,,,-,,,,,,,,"3.291,94",,,,,,,"12.925,49",,,,,,,,,
JOSE DA PENHA-RN,,,,,,,RN,,,"3.291,94",,,,,,,,-,,,,,,,,"3.291,94",,,,,,,"12.925,49",,,,,,,,,
JUCURUTU-RN,,,,,,,RN,,,"3.950,33",,,,,,,,-,,,,,,,,"3.950,33",,,,,,,"15.510,58",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAGOA NOVA-RN,,,,,,,RN,,,"3.621,13",,,,,,,,-,,,,,,,,"3.621,13",,,,,,,"14.218,03",,,,,,,,,
LUCRECIA-RN,,,,,,,RN,,,"3.291,94",,,,,,,,-,,,,,,,,"3.291,94",,,,,,,"12.925,49",,,,,,,,,
LUIS GOMES-RN,,,,,,,RN,,,"3.291,94",,,,,,,,-,,,,,,,,"3.291,94",,,,,,,"12.925,49",,,,,,,,,
MACAIBA-RN,,,,,,,RN,,,"694.360,20",,,,,,,,-,,,,,,,,"694.360,20",,,,,,,"2.738.543,39",,,,,,,,,
MACAU-RN,,,,,,,RN,,,"1.356.964,88",,,,,,,,"382.384,62",,,,,,,,"1.739.349,50",,,,,,,"6.798.913,99",,,,,,,,,
MAJOR SALES-RN,,,,,,,RN,,,"3.291,94",,,,,,,,-,,,,,,,,"3.291,94",,,,,,,"12.925,49",,,,,,,,,
MARCELINO VIEIRA-RN,,,,,,,RN,,,"3.291,94",,,,,,,,-,,,,,,,,"3.291,94",,,,,,,"12.925,49",,,,,,,,,
MARTINS-RN,,,,,,,RN,,,"3.291,94",,,,,,,,-,,,,,,,,"3.291,94",,,,,,,"12.925,49",,,,,,,,,
MESSIAS TARGINO-RN,,,,,,,RN,,,"3.291,94",,,,,,,,-,,,,,,,,"3.291,94",,,,,,,"12.925,49",,,,,,,,,
MOSSORO-RN,,,,,,,RN,,,"770.546,57",,,,,,,,"615.489,29",,,,,,,,"1.386.035,86",,,,,,,"6.038.108,34",,,,,,,,,
OLHO D'AGUA DO BORGES-RN,,,,,,,RN,,,"3.291,94",,,,,,,,-,,,,,,,,"3.291,94",,,,,,,"12.925,49",,,,,,,,,
OURO BRANCO-RN,,,,,,,RN,,,"3.291,94",,,,,,,,-,,,,,,,,"3.291,94",,,,,,,"12.925,49",,,,,,,,,
PARANA-RN,,,,,,,RN,,,"3.291,94",,,,,,,,-,,,,,,,,"3.291,94",,,,,,,"12.925,49",,,,,,,,,
PARAU-RN,,,,,,,RN,,,"3.291,94",,,,,,,,-,,,,,,,,"3.291,94",,,,,,,"12.925,49",,,,,,,,,
PARELHAS-RN,,,,,,,RN,,,"4.114,93",,,,,,,,-,,,,,,,,"4.114,93",,,,,,,"16.156,88",,,,,,,,,
PATU-RN,,,,,,,RN,,,"3.456,54",,,,,,,,-,,,,,,,,"3.456,54",,,,,,,"13.571,76",,,,,,,,,
PAU DOS FERROS-RN,,,,,,,RN,,,"4.444,12",,,,,,,,-,,,,,,,,"4.444,12",,,,,,,"17.449,42",,,,,,,,,
PEDRO AVELINO-RN,,,,,,,RN,,,"3.291,94",,,,,,,,-,,,,,,,,"3.291,94",,,,,,,"12.925,49",,,,,,,,,
PENDENCIAS-RN,,,,,,,RN,,,"1.235.875,37",,,,,,,,"102.766,56",,,,,,,,"1.338.641,93",,,,,,,"4.978.909,24",,,,,,,,,
PILOES-RN,,,,,,,RN,,,"3.291,94",,,,,,,,-,,,,,,,,"3.291,94",,,,,,,"12.925,49",,,,,,,,,
PORTALEGRE-RN,,,,,,,RN,,,"3.291,94",,,,,,,,-,,,,,,,,"3.291,94",,,,,,,"12.925,49",,,,,,,,,
PORTO DO MANGUE-RN,,,,,,,RN,,,"105.486,62",,,,,,,,"171.363,72",,,,,,,,"276.850,34",,,,,,,"1.003.747,81",,,,,,,,,
RAFAEL FERNANDES-RN,,,,,,,RN,,,"3.291,94",,,,,,,,-,,,,,,,,"3.291,94",,,,,,,"12.925,49",,,,,,,,,
RAFAEL GODEIRO-RN,,,,,,,RN,,,"3.291,94",,,,,,,,-,,,,,,,,"3.291,94",,,,,,,"12.925,49",,,,,,,,,
RIACHO DA CRUZ-RN,,,,,,,RN,,,"3.291,94",,,,,,,,-,,,,,,,,"3.291,94",,,,,,,"12.925,49",,,,,,,,,
RIACHO DE SANTANA-RN,,,,,,,RN,,,"3.291,94",,,,,,,,-,,,,,,,,"3.291,94",,,,,,,"12.925,49",,,,,,,,,
RODOLFO FERNANDES-RN,,,,,,,RN,,,"3.291,94",,,,,,,,-,,,,,,,,"3.291,94",,,,,,,"12.925,49",,,,,,,,,
SANTANA DO SERIDO-RN,,,,,,,RN,,,"3.291,94",,,,,,,,-,,,,,,,,"3.291,94",,,,,,,"12.925,49",,,,,,,,,
SAO FERNANDO-RN,,,,,,,RN,,,"3.291,94",,,,,,,,-,,,,,,,,"3.291,94",,,,,,,"12.925,49",,,,,,,,,
SAO FRANCISCO DO OESTE-RN,,,,,,,RN,,,"3.291,94",,,,,,,,-,,,,,,,,"3.291,94",,,,,,,"12.925,49",,,,,,,,,
SAO GONCALO DO AMARANTE-RN,,,,,,,RN,,,-,,,,,,,,-,,,,,,,,-,,,,,,,"1.724,53",,,,,,,,,
SAO JOAO DO SABUGI-RN,,,,,,,RN,,,"3.291,94",,,,,,,,-,,,,,,,,"3.291,94",,,,,,,"12.925,49",,,,,,,,,
SAO JOSE DE MIPIBU-RN,,,,,,,RN,,,-,,,,,,,,-,,,,,,,,-,,,,,,,"2,23",,,,,,,,,
SAO JOSE DO SERIDO-RN,,,,,,,RN,,,"3.291,94",,,,,,,,-,,,,,,,,"3.291,94",,,,,,,"12.925,49",,,,,,,,,
SAO MIGUEL-RN,,,,,,,RN,,,"4.279,52",,,,,,,,-,,,,,,,,"4.279,52",,,,,,,"16.803,15",,,,,,,,,
SAO RAFAEL-RN,,,,,,,RN,,,"3.291,94",,,,,,,,-,,,,,,,,"3.291,94",,,,,,,"12.925,49",,,,,,,,,
SAO VICENTE-RN,,,,,,,RN,,,"3.291,94",,,,,,,,-,,,,,,,,"3.291,94",,,,,,,"12.925,49",,,,,,,,,
SERRA DO MEL-RN,,,,,,,RN,,,"83.251,64",,,,,,,,"20.493,82",,,,,,,,"103.745,46",,,,,,,"1.691.643,86",,,,,,,,,
SERRA NEGRA DO NORTE-RN,,,,,,,RN,,,"3.291,94",,,,,,,,-,,,,,,,,"3.291,94",,,,,,,"12.925,49",,,,,,,,,
SERRINHA DOS PINTOS-RN,,,,,,,RN,,,"3.291,94",,,,,,,,-,,,,,,,,"3.291,94",,,,,,,"12.925,49",,,,,,,,,
SEVERIANO MELO-RN,,,,,,,RN,,,"3.291,94",,,,,,,,-,,,,,,,,"3.291,94",,,,,,,"12.925,49",,,,,,,,,
TABOLEIRO GRANDE-RN,,,,,,,RN,,,"3.291,94",,,,,,,,-,,,,,,,,"3.291,94",,,,,,,"12.925,49",,,,,,,,,
TENENTE ANANIAS-RN,,,,,,,RN,,,"3.291,94",,,,,,,,-,,,,,,,,"3.291,94",,,,,,,"12.925,49",,,,,,,,,
TENENTE LAURENTINO CRUZ-RN,,,,,,,RN,,,"3.291,94",,,,,,,,-,,,,,,,,"3.291,94",,,,,,,"12.925,49",,,,,,,,,
TIBAU-RN,,,,,,,RN,,,"49.661,33",,,,,,,,"17.194,03",,,,,,,,"66.855,36",,,,,,,"265.201,61",,,,,,,,,
TIMBAUBA DOS BATISTAS-RN,,,,,,,RN,,,"3.291,94",,,,,,,,-,,,,,,,,"3.291,94",,,,,,,"12.925,49",,,,,,,,,
TRIUNFO POTIGUAR-RN,,,,,,,RN,,,"3.291,94",,,,,,,,-,,,,,,,,"3.291,94",,,,,,,"12.925,49",,,,,,,,,
