ITAREMA-CE,,,,,,,,CE,,"46.611,10",,,,,,"31.799,35",,,,,,"78.410,45",,,,,,,"684.477,38",,,,,,,,,
JAGUARUANA-CE,,,,,,,,CE,,"156,68",,,,,,"65,80",,,,,,"222,48",,,,,,,"2.742,21",,,,,,,,,
JIJOCA DE JERICOACOARA-CE,,,,,,,,CE,,"1.622,65",,,,,,-,,,,,,"1.622,65",,,,,,,"13.647,28",,,,,,,,,
MARACANAU-CE,,,,,,,,CE,,"744.073,26",,,,,,-,,,,,,"744.073,26",,,,,,,"6.534.965,62",,,,,,,,,
MARCO-CE,,,,,,,,CE,,"1.834,30",,,,,,-,,,,,,"1.834,30",,,,,,,"15.427,37",,,,,,,,,
MARTINOPOLE-CE,,,,,,,,CE,,"1.481,55",,,,,,-,,,,,,"1.481,55",,,,,,,"12.460,56",,,,,,,,,
MASSAPE-CE,,,,,,,,CE,,"2.045,95",,,,,,-,,,,,,"2.045,95",,,,,,,"17.207,46",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MERUOCA-CE,,,,,,,,CE,,"1.552,10",,,,,,-,,,,,,"1.552,10",,,,,,,"13.053,92",,,,,,,,,
MIRAIMA-CE,,,,,,,,CE,,"1.552,10",,,,,,-,,,,,,"1.552,10",,,,,,,"13.053,92",,,,,,,,,
MONSENHOR TABOSA-CE,,,,,,,,CE,,"1.693,20",,,,,,-,,,,,,"1.693,20",,,,,,,"14.240,64",,,,,,,,,
MORAUJO-CE,,,,,,,,CE,,"1.411,00",,,,,,-,,,,,,"1.411,00",,,,,,,"11.867,19",,,,,,,,,
MORRINHOS-CE,,,,,,,,CE,,"1.834,30",,,,,,-,,,,,,"1.834,30",,,,,,,"15.427,37",,,,,,,,,
MUCAMBO-CE,,,,,,,,CE,,"1.622,65",,,,,,-,,,,,,"1.622,65",,,,,,,"13.647,28",,,,,,,,,
NOVA RUSSAS-CE,,,,,,,,CE,,"1.975,40",,,,,,-,,,,,,"1.975,40",,,,,,,"16.614,10",,,,,,,,,
NOVO ORIENTE-CE,,,,,,,,CE,,"1.904,85",,,,,,-,,,,,,"1.904,85",,,,,,,"16.020,73",,,,,,,,,
PACUJA-CE,,,,,,,,CE,,"1.411,00",,,,,,-,,,,,,"1.411,00",,,,,,,"11.867,19",,,,,,,,,
PARACURU-CE,,,,,,,,CE,,"45.003,82",,,,,,"72.986,44",,,,,,"117.990,26",,,,,,,"1.009.147,51",,,,,,,,,
PARAIPABA-CE,,,,,,,,CE,,"1.975,40",,,,,,"2.403,02",,,,,,"4.378,42",,,,,,,"38.510,70",,,,,,,,,
PARAMOTI-CE,,,,,,,,CE,,"1.481,55",,,,,,-,,,,,,"1.481,55",,,,,,,"12.460,56",,,,,,,,,
PENTECOSTE-CE,,,,,,,,CE,,"2.045,95",,,,,,-,,,,,,"2.045,95",,,,,,,"17.207,46",,,,,,,,,
PIRES FERREIRA-CE,,,,,,,,CE,,"1.411,00",,,,,,-,,,,,,"1.411,00",,,,,,,"11.867,19",,,,,,,,,
PORANGA-CE,,,,,,,,CE,,"1.481,55",,,,,,-,,,,,,"1.481,55",,,,,,,"12.460,56",,,,,,,,,
QUITERIANOPOLIS-CE,,,,,,,,CE,,"1.834,30",,,,,,-,,,,,,"1.834,30",,,,,,,"15.427,37",,,,,,,,,
RERIUTABA-CE,,,,,,,,CE,,"1.763,75",,,,,,-,,,,,,"1.763,75",,,,,,,"14.834,00",,,,,,,,,
SANTA QUITERIA-CE,,,,,,,,CE,,"2.187,05",,,,,,-,,,,,,"2.187,05",,,,,,,"18.394,17",,,,,,,,,
SANTANA DO ACARAU-CE,,,,,,,,CE,,"1.975,40",,,,,,-,,,,,,"1.975,40",,,,,,,"16.614,10",,,,,,,,,
SAO BENEDITO-CE,,,,,,,,CE,,"2.187,05",,,,,,-,,,,,,"2.187,05",,,,,,,"18.394,17",,,,,,,,,
SAO GONCALO DO AMARANTE-CE,,,,,,,,CE,,"2.189,00",,,,,,-,,,,,,"2.189,00",,,,,,,"661.482,32",,,,,,,,,
SAO LUIS DO CURU-CE,,,,,,,,CE,,"1.552,10",,,,,,-,,,,,,"1.552,10",,,,,,,"13.053,92",,,,,,,,,
SENADOR SA-CE,,,,,,,,CE,,"1.411,00",,,,,,-,,,,,,"1.411,00",,,,,,,"11.867,19",,,,,,,,,
SOBRAL-CE,,,,,,,,CE,,"2.822,01",,,,,,-,,,,,,"2.822,01",,,,,,,"23.734,44",,,,,,,,,
TAMBORIL-CE,,,,,,,,CE,,"1.904,85",,,,,,-,,,,,,"1.904,85",,,,,,,"16.020,73",,,,,,,,,
TEJUCUOCA-CE,,,,,,,,CE,,"1.622,65",,,,,,-,,,,,,"1.622,65",,,,,,,"13.647,28",,,,,,,,,
TIANGUA-CE,,,,,,,,CE,,"2.398,70",,,,,,-,,,,,,"2.398,70",,,,,,,"20.174,25",,,,,,,,,
TRAIRI-CE,,,,,,,,CE,,"51.432,94",,,,,,"81.320,27",,,,,,"132.753,21",,,,,,,"1.098.041,33",,,,,,,,,
TURURU-CE,,,,,,,,CE,,"1.552,10",,,,,,-,,,,,,"1.552,10",,,,,,,"13.053,92",,,,,,,,,
UBAJARA-CE,,,,,,,,CE,,"1.975,40",,,,,,-,,,,,,"1.975,40",,,,,,,"16.614,10",,,,,,,,,
UMIRIM-CE,,,,,,,,CE,,"1.763,75",,,,,,-,,,,,,"1.763,75",,,,,,,"14.834,00",,,,,,,,,
URUBURETAMA-CE,,,,,,,,CE,,"1.763,75",,,,,,-,,,,,,"1.763,75",,,,,,,"14.834,00",,,,,,,,,
URUOCA-CE,,,,,,,,CE,,"1.552,10",,,,,,-,,,,,,"1.552,10",,,,,,,"13.053,92",,,,,,,,,
VARJOTA-CE,,,,,,,,CE,,"1.693,20",,,,,,-,,,,,,"1.693,20",,,,,,,"14.240,64",,,,,,,,,
VICOSA DO CEARA-CE,,,,,,,,CE,,"2.257,60",,,,,,-,,,,,,"2.257,60",,,,,,,"18.987,54",,,,,,,,,
CEARA  TOTAL,,,,,,,,,,"1.395.118,20",,,,,,"381.760,75",,,,,,"1.776.878,95",,,,,,,"19.299.331,68",,,,,,,,,
AFONSO CLAUDIO-ES,,,,,,,,ES,,"92.942,01",,,,,,-,,,,,,"92.942,01",,,,,,,"651.565,86",,,,,,,,,
AGUA DOCE DO NORTE-ES,,,,,,,,ES,,"69.706,50",,,,,,-,,,,,,"69.706,50",,,,,,,"488.674,37",,,,,,,,,
AGUIA BRANCA-ES,,,,,,,,ES,,"66.387,15",,,,,,-,,,,,,"66.387,15",,,,,,,"465.404,16",,,,,,,,,
ALEGRE-ES,,,,,,,,ES,,"92.942,01",,,,,,-,,,,,,"92.942,01",,,,,,,"651.565,86",,,,,,,,,
ALFREDO CHAVES-ES,,,,,,,,ES,,"73.025,86",,,,,,-,,,,,,"73.025,86",,,,,,,"511.944,58",,,,,,,,,
ALTO RIO NOVO-ES,,,,,,,,ES,,"66.387,15",,,,,,-,,,,,,"66.387,15",,,,,,,"465.404,16",,,,,,,,,
ANCHIETA-ES,,,,,,,,ES,,"434.804,03",,,,,,"1.604.277,65",,,,,,"2.039.081,68",,,,,,,"15.026.719,27",,,,,,,,,
APIACA-ES,,,,,,,,ES,,"66.387,15",,,,,,-,,,,,,"66.387,15",,,,,,,"465.404,16",,,,,,,,,
ARACRUZ-ES,,,,,,,,ES,,"608.725,64",,,,,,"2.048.012,46",,,,,,"2.656.738,10",,,,,,,"20.524.931,16",,,,,,,,,
ATILIO VIVACQUA-ES,,,,,,,,ES,,"66.387,15",,,,,,-,,,,,,"66.387,15",,,,,,,"465.404,16",,,,,,,,,
BAIXO GUANDU-ES,,,,,,,,ES,,"92.942,01",,,,,,-,,,,,,"92.942,01",,,,,,,"651.565,86",,,,,,,,,
BARRA DE SAO FRANCISCO-ES,,,,,,,,ES,,"99.580,72",,,,,,-,,,,,,"99.580,72",,,,,,,"698.106,28",,,,,,,,,
BOA ESPERANCA-ES,,,,,,,,ES,,"73.025,86",,,,,,-,,,,,,"73.025,86",,,,,,,"511.944,58",,,,,,,,,
BOM JESUS DO NORTE-ES,,,,,,,,ES,,"66.387,15",,,,,,-,,,,,,"66.387,15",,,,,,,"465.404,16",,,,,,,,,
BREJETUBA-ES,,,,,,,,ES,,"69.706,50",,,,,,-,,,,,,"69.706,50",,,,,,,"488.674,37",,,,,,,,,
CACHOEIRO DE ITAPEMIRIM-ES,,,,,,,,ES,,"132.774,30",,,,,,-,,,,,,"132.774,30",,,,,,,"930.808,38",,,,,,,,,
CARIACICA-ES,,,,,,,,ES,,"132.774,30",,,,,,-,,,,,,"132.774,30",,,,,,,"930.808,38",,,,,,,,,
CASTELO-ES,,,,,,,,ES,,"96.261,37",,,,,,-,,,,,,"96.261,37",,,,,,,"674.836,07",,,,,,,,,
COLATINA-ES,,,,,,,,ES,,"122.816,23",,,,,,-,,,,,,"122.816,23",,,,,,,"860.997,77",,,,,,,,,
CONCEICAO DA BARRA-ES,,,,,,,,ES,,"154.382,53",,,,,,"27.725,64",,,,,,"182.108,17",,,,,,,"1.397.974,57",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONCEICAO DO CASTELO-ES,,,,,,,,ES,,"69.706,50",,,,,,-,,,,,,"69.706,50",,,,,,,"488.674,37",,,,,,,,,
DIVINO DE SAO LOURENCO-ES,,,,,,,,ES,,"66.387,15",,,,,,-,,,,,,"66.387,15",,,,,,,"465.404,16",,,,,,,,,
DOMINGOS MARTINS-ES,,,,,,,,ES,,"92.942,01",,,,,,-,,,,,,"92.942,01",,,,,,,"651.565,86",,,,,,,,,
DORES DO RIO PRETO-ES,,,,,,,,ES,,"66.387,15",,,,,,-,,,,,,"66.387,15",,,,,,,"465.404,16",,,,,,,,,
ECOPORANGA-ES,,,,,,,,ES,,"86.303,29",,,,,,-,,,,,,"86.303,29",,,,,,,"605.025,43",,,,,,,,,
FUNDAO-ES,,,,,,,,ES,,"400.019,70",,,,,,"250.009,11",,,,,,"650.028,81",,,,,,,"4.880.958,86",,,,,,,,,
GOVERNADOR LINDENBERG-ES,,,,,,,,ES,,"66.387,15",,,,,,-,,,,,,"66.387,15",,,,,,,"465.404,16",,,,,,,,,
GUACUI-ES,,,,,,,,ES,,"89.622,65",,,,,,-,,,,,,"89.622,65",,,,,,,"628.295,66",,,,,,,,,
GUARAPARI-ES,,,,,,,,ES,,"122.816,23",,,,,,-,,,,,,"122.816,23",,,,,,,"860.997,77",,,,,,,,,
IBATIBA-ES,,,,,,,,ES,,"82.983,94",,,,,,-,,,,,,"82.983,94",,,,,,,"581.755,25",,,,,,,,,
IBIRACU-ES,,,,,,,,ES,,"69.706,50",,,,,,-,,,,,,"69.706,50",,,,,,,"488.674,37",,,,,,,,,
IBITIRAMA-ES,,,,,,,,ES,,"66.387,15",,,,,,-,,,,,,"66.387,15",,,,,,,"465.404,16",,,,,,,,,
ICONHA-ES,,,,,,,,ES,,"69.706,50",,,,,,-,,,,,,"69.706,50",,,,,,,"488.674,37",,,,,,,,,
IRUPI-ES,,,,,,,,ES,,"69.706,50",,,,,,-,,,,,,"69.706,50",,,,,,,"488.674,37",,,,,,,,,
ITAGUACU-ES,,,,,,,,ES,,"73.025,86",,,,,,-,,,,,,"73.025,86",,,,,,,"511.944,58",,,,,,,,,
ITAPEMIRIM-ES,,,,,,,,ES,,"486.980,51",,,,,,"1.703.673,57",,,,,,"2.190.654,08",,,,,,,"13.368.179,08",,,,,,,,,
ITARANA-ES,,,,,,,,ES,,"69.706,50",,,,,,-,,,,,,"69.706,50",,,,,,,"488.674,37",,,,,,,,,
IUNA-ES,,,,,,,,ES,,"89.622,65",,,,,,-,,,,,,"89.622,65",,,,,,,"628.295,66",,,,,,,,,
JAGUARE-ES,,,,,,,,ES,,"353.519,75",,,,,,"115.598,18",,,,,,"469.117,93",,,,,,,"4.189.841,16",,,,,,,,,
JERONIMO MONTEIRO-ES,,,,,,,,ES,,"69.706,50",,,,,,-,,,,,,"69.706,50",,,,,,,"488.674,37",,,,,,,,,
JOAO NEIVA-ES,,,,,,,,ES,,"76.345,22",,,,,,-,,,,,,"76.345,22",,,,,,,"535.214,79",,,,,,,,,
LARANJA DA TERRA-ES,,,,,,,,ES,,"69.706,50",,,,,,-,,,,,,"69.706,50",,,,,,,"488.674,37",,,,,,,,,
LINHARES-ES,,,,,,,,ES,,"4.323.641,66",,,,,,"534.667,74",,,,,,"4.858.309,40",,,,,,,"34.562.134,01",,,,,,,,,
MANTENOPOLIS-ES,,,,,,,,ES,,"69.706,50",,,,,,-,,,,,,"69.706,50",,,,,,,"488.674,37",,,,,,,,,
MARATAIZES-ES,,,,,,,,ES,,"92.942,01",,,,,,"871.092,96",,,,,,"964.034,97",,,,,,,"3.369.423,04",,,,,,,,,
MARECHAL FLORIANO-ES,,,,,,,,ES,,"73.025,86",,,,,,-,,,,,,"73.025,86",,,,,,,"511.944,58",,,,,,,,,
MARILANDIA-ES,,,,,,,,ES,,"69.706,50",,,,,,-,,,,,,"69.706,50",,,,,,,"488.674,37",,,,,,,,,
MIMOSO DO SUL-ES,,,,,,,,ES,,"89.622,65",,,,,,-,,,,,,"89.622,65",,,,,,,"628.295,66",,,,,,,,,
MONTANHA-ES,,,,,,,,ES,,"79.664,58",,,,,,-,,,,,,"79.664,58",,,,,,,"558.485,01",,,,,,,,,
MUCURICI-ES,,,,,,,,ES,,"66.387,15",,,,,,-,,,,,,"66.387,15",,,,,,,"465.404,16",,,,,,,,,
MUNIZ FREIRE-ES,,,,,,,,ES,,"82.983,94",,,,,,-,,,,,,"82.983,94",,,,,,,"581.755,25",,,,,,,,,
MUQUI-ES,,,,,,,,ES,,"73.025,86",,,,,,-,,,,,,"73.025,86",,,,,,,"511.944,58",,,,,,,,,
NOVA VENECIA-ES,,,,,,,,ES,,"102.900,08",,,,,,-,,,,,,"102.900,08",,,,,,,"721.376,47",,,,,,,,,
PANCAS-ES,,,,,,,,ES,,"82.983,94",,,,,,-,,,,,,"82.983,94",,,,,,,"581.755,25",,,,,,,,,
PEDRO CANARIO-ES,,,,,,,,ES,,"86.303,29",,,,,,-,,,,,,"86.303,29",,,,,,,"605.025,43",,,,,,,,,
PINHEIROS-ES,,,,,,,,ES,,"86.303,29",,,,,,-,,,,,,"86.303,29",,,,,,,"605.025,43",,,,,,,,,
PIUMA-ES,,,,,,,,ES,,"417.411,87",,,,,,"227.944,74",,,,,,"645.356,61",,,,,,,"3.684.779,37",,,,,,,,,
PONTO BELO-ES,,,,,,,,ES,,"66.387,15",,,,,,-,,,,,,"66.387,15",,,,,,,"465.404,16",,,,,,,,,
PRESIDENTE KENNEDY-ES,,,,,,,,ES,,"365.235,38",,,,,,"4.747.100,11",,,,,,"5.112.335,49",,,,,,,"42.973.869,16",,,,,,,,,
RIO BANANAL-ES,,,,,,,,ES,,"79.664,58",,,,,,-,,,,,,"79.664,58",,,,,,,"558.485,01",,,,,,,,,
RIO NOVO DO SUL-ES,,,,,,,,ES,,"69.706,50",,,,,,-,,,,,,"69.706,50",,,,,,,"488.674,37",,,,,,,,,
SANTA LEOPOLDINA-ES,,,,,,,,ES,,"73.025,86",,,,,,-,,,,,,"73.025,86",,,,,,,"511.944,58",,,,,,,,,
SANTA MARIA DE JETIBA-ES,,,,,,,,ES,,"92.942,01",,,,,,-,,,,,,"92.942,01",,,,,,,"651.565,86",,,,,,,,,
SANTA TERESA-ES,,,,,,,,ES,,"86.303,29",,,,,,-,,,,,,"86.303,29",,,,,,,"605.025,43",,,,,,,,,
SAO DOMINGOS DO NORTE-ES,,,,,,,,ES,,"66.387,15",,,,,,-,,,,,,"66.387,15",,,,,,,"465.404,16",,,,,,,,,
SAO GABRIEL DA PALHA-ES,,,,,,,,ES,,"92.942,01",,,,,,-,,,,,,"92.942,01",,,,,,,"651.565,86",,,,,,,,,
SAO JOSE DO CALCADO-ES,,,,,,,,ES,,"69.706,50",,,,,,-,,,,,,"69.706,50",,,,,,,"488.674,37",,,,,,,,,
SAO MATEUS-ES,,,,,,,,ES,,"830.716,37",,,,,,"89.721,34",,,,,,"920.437,71",,,,,,,"14.072.585,42",,,,,,,,,
SAO ROQUE DO CANAA-ES,,,,,,,,ES,,"69.706,50",,,,,,-,,,,,,"69.706,50",,,,,,,"488.674,37",,,,,,,,,
SERRA-ES,,,,,,,,ES,,"695.686,45",,,,,,"636.371,01",,,,,,"1.332.057,46",,,,,,,"10.129.488,18",,,,,,,,,
SOORETAMA-ES,,,,,,,,ES,,"86.303,29",,,,,,-,,,,,,"86.303,29",,,,,,,"605.025,43",,,,,,,,,
VARGEM ALTA-ES,,,,,,,,ES,,"79.664,58",,,,,,-,,,,,,"79.664,58",,,,,,,"558.485,01",,,,,,,,,
VENDA NOVA DO IMIGRANTE-ES,,,,,,,,ES,,"82.983,94",,,,,,-,,,,,,"82.983,94",,,,,,,"581.755,25",,,,,,,,,
VIANA-ES,,,,,,,,ES,,"109.538,80",,,,,,-,,,,,,"109.538,80",,,,,,,"767.916,93",,,,,,,,,
VILA PAVAO-ES,,,,,,,,ES,,"66.387,15",,,,,,-,,,,,,"66.387,15",,,,,,,"465.404,16",,,,,,,,,
VILA VALERIO-ES,,,,,,,,ES,,"73.025,86",,,,,,-,,,,,,"73.025,86",,,,,,,"511.944,58",,,,,,,,,
VILA VELHA-ES,,,,,,,,ES,,"695.686,45",,,,,,-,,,,,,"695.686,45",,,,,,,"4.949.228,03",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VITORIA-ES,,,,,,,,ES,,"695.686,45",,,,,,"54.980,68",,,,,,"750.667,13",,,,,,,"5.396.788,07",,,,,,,,,
ESPIRITO SANTO  TOTAL,,,,,,,,,,"15.730.316,98",,,,,,"12.911.175,19",,,,,,"28.641.492,17",,,,,,,"214.805.154,86",,,,,,,,,
BETIM-MG,,,,,,,,MG,,"42.286,83",,,,,,-,,,,,,"42.286,83",,,,,,,"382.581,85",,,,,,,,,
MINAS GERAIS  TOTAL,,,,,,,,,,"42.286,83",,,,,,-,,,,,,"42.286,83",,,,,,,"382.581,85",,,,,,,,,
AFUA-PA,,,,,,,,PA,,-,,,,,,"6.944,99",,,,,,"6.944,99",,,,,,,"64.041,94",,,,,,,,,
ALENQUER-PA,,,,,,,,PA,,-,,,,,,"6.944,99",,,,,,"6.944,99",,,,,,,"64.041,94",,,,,,,,,
ALMEIRIM-PA,,,,,,,,PA,,-,,,,,,"6.944,99",,,,,,"6.944,99",,,,,,,"64.041,94",,,,,,,,,
ANAJAS-PA,,,,,,,,PA,,-,,,,,,"6.944,99",,,,,,"6.944,99",,,,,,,"64.041,94",,,,,,,,,
BREVES-PA,,,,,,,,PA,,-,,,,,,"6.944,99",,,,,,"6.944,99",,,,,,,"64.041,94",,,,,,,,,
CHAVES-PA,,,,,,,,PA,,-,,,,,,"6.944,99",,,,,,"6.944,99",,,,,,,"64.041,94",,,,,,,,,
CURUA-PA,,,,,,,,PA,,-,,,,,,"6.944,99",,,,,,"6.944,99",,,,,,,"64.041,94",,,,,,,,,
FARO-PA,,,,,,,,PA,,-,,,,,,"6.944,99",,,,,,"6.944,99",,,,,,,"64.041,94",,,,,,,,,
GURUPA-PA,,,,,,,,PA,,-,,,,,,"6.944,99",,,,,,"6.944,99",,,,,,,"64.041,94",,,,,,,,,
JURUTI-PA,,,,,,,,PA,,-,,,,,,"6.944,99",,,,,,"6.944,99",,,,,,,"64.041,94",,,,,,,,,
MELGACO-PA,,,,,,,,PA,,-,,,,,,"6.944,99",,,,,,"6.944,99",,,,,,,"64.041,94",,,,,,,,,
MONTE ALEGRE-PA,,,,,,,,PA,,-,,,,,,"6.944,99",,,,,,"6.944,99",,,,,,,"64.041,94",,,,,,,,,
OBIDOS-PA,,,,,,,,PA,,-,,,,,,"6.944,99",,,,,,"6.944,99",,,,,,,"64.041,94",,,,,,,,,
PORTO DE MOZ-PA,,,,,,,,PA,,-,,,,,,"6.944,99",,,,,,"6.944,99",,,,,,,"64.041,94",,,,,,,,,
PRAINHA-PA,,,,,,,,PA,,-,,,,,,"6.944,99",,,,,,"6.944,99",,,,,,,"64.041,94",,,,,,,,,
SANTAREM-PA,,,,,,,,PA,,-,,,,,,"6.944,99",,,,,,"6.944,99",,,,,,,"64.041,94",,,,,,,,,
TERRA SANTA-PA,,,,,,,,PA,,-,,,,,,"6.944,99",,,,,,"6.944,99",,,,,,,"64.041,94",,,,,,,,,
PARA  TOTAL,,,,,,,,,,-,,,,,,"118.064,83",,,,,,"118.064,83",,,,,,,"1.088.712,98",,,,,,,,,
CALDAS BRANDAO-PB,,,,,,,,PB,,"1,95",,,,,,-,,,,,,"1,95",,,,,,,"13,45",,,,,,,,,
SANTA RITA-PB,,,,,,,,PB,,-,,,,,,-,,,,,,-,,,,,,,"1.204,38",,,,,,,,,
PARAIBA  TOTAL,,,,,,,,,,"1,95",,,,,,-,,,,,,"1,95",,,,,,,"1.217,83",,,,,,,,,
CABO DE SANTO AGOSTINHO-PE,,,,,,,,PE,,"744.073,26",,,,,,-,,,,,,"744.073,26",,,,,,,"6.534.926,10",,,,,,,,,
CAMARAGIBE-PE,,,,,,,,PE,,"744.071,31",,,,,,-,,,,,,"744.071,31",,,,,,,"6.534.955,57",,,,,,,,,
GOIANA-PE,,,,,,,,PE,,"744.073,26",,,,,,-,,,,,,"744.073,26",,,,,,,"6.534.926,10",,,,,,,,,
IPOJUCA-PE,,,,,,,,PE,,"0,25",,,,,,-,,,,,,"0,25",,,,,,,"3,36",,,,,,,,,
ITAMBE-PE,,,,,,,,PE,,"1,95",,,,,,-,,,,,,"1,95",,,,,,,"11,44",,,,,,,,,
ITAQUITINGA-PE,,,,,,,,PE,,"744.073,26",,,,,,-,,,,,,"744.073,26",,,,,,,"6.534.619,21",,,,,,,,,
JABOATAO DOS GUARARAPES-PE,,,,,,,,PE,,"1,95",,,,,,-,,,,,,"1,95",,,,,,,"11,34",,,,,,,,,
MORENO-PE,,,,,,,,PE,,"19,06",,,,,,-,,,,,,"19,06",,,,,,,"1.914.126,55",,,,,,,,,
PAULISTA-PE,,,,,,,,PE,,"701.786,43",,,,,,-,,,,,,"701.786,43",,,,,,,"6.152.344,25",,,,,,,,,
RECIFE-PE,,,,,,,,PE,,"1,95",,,,,,-,,,,,,"1,95",,,,,,,"14,00",,,,,,,,,
SAO LOURENCO DA MATA-PE,,,,,,,,PE,,"2,78",,,,,,-,,,,,,"2,78",,,,,,,"15,20",,,,,,,,,
PERNAMBUCO  TOTAL,,,,,,,,,,"3.678.105,46",,,,,,-,,,,,,"3.678.105,46",,,,,,,"34.205.953,12",,,,,,,,,
ANGRA DOS REIS-RJ,,,,,,,,RJ,,"4.586.173,29",,,,,,"2.716.361,77",,,,,,"7.302.535,06",,,,,,,"65.667.119,33",,,,,,,,,
APERIBE-RJ,,,,,,,,RJ,,"288.347,66",,,,,,-,,,,,,"288.347,66",,,,,,,"2.698.314,62",,,,,,,,,
ARARUAMA-RJ,,,,,,,,RJ,,"533.443,17",,,,,,-,,,,,,"533.443,17",,,,,,,"4.991.882,13",,,,,,,,,
ARMACAO DOS BUZIOS-RJ,,,,,,,,RJ,,"2.206.968,68",,,,,,"1.379.882,75",,,,,,"3.586.851,43",,,,,,,"33.389.788,68",,,,,,,,,
ARRAIAL DO CABO-RJ,,,,,,,,RJ,,"389.269,33",,,,,,"62.749,72",,,,,,"452.019,05",,,,,,,"4.328.364,09",,,,,,,,,
BARRA DO PIRAI-RJ,,,,,,,,RJ,,"533.443,17",,,,,,-,,,,,,"533.443,17",,,,,,,"4.991.882,13",,,,,,,,,
BARRA MANSA-RJ,,,,,,,,RJ,,"1.278.481,76",,,,,,-,,,,,,"1.278.481,76",,,,,,,"11.548.973,60",,,,,,,,,
BELFORD ROXO-RJ,,,,,,,,RJ,,"576.695,34",,,,,,-,,,,,,"576.695,34",,,,,,,"5.396.629,35",,,,,,,,,
BOM JARDIM-RJ,,,,,,,,RJ,,"389.269,33",,,,,,-,,,,,,"389.269,33",,,,,,,"3.642.724,78",,,,,,,,,
BOM JESUS DO ITABAPOANA-RJ,,,,,,,,RJ,,"418.104,11",,,,,,-,,,,,,"418.104,11",,,,,,,"3.912.556,26",,,,,,,,,
CABO FRIO-RJ,,,,,,,,RJ,,"3.269.583,22",,,,,,"6.435.713,74",,,,,,"9.705.296,96",,,,,,,"90.474.411,73",,,,,,,,,
CACHOEIRAS DE MACACU-RJ,,,,,,,,RJ,,"2.273.298,34",,,,,,-,,,,,,"2.273.298,34",,,,,,,"21.317.198,88",,,,,,,,,
CAMBUCI-RJ,,,,,,,,RJ,,"331.599,81",,,,,,-,,,,,,"331.599,81",,,,,,,"3.103.061,84",,,,,,,,,
CAMPOS DOS GOYTACAZES-RJ,,,,,,,,RJ,,"3.269.583,22",,,,,,"35.623.365,12",,,,,,"38.892.948,34",,,,,,,"369.048.572,64",,,,,,,,,
CANTAGALO-RJ,,,,,,,,RJ,,"360.434,57",,,,,,-,,,,,,"360.434,57",,,,,,,"3.372.893,31",,,,,,,,,
CARAPEBUS-RJ,,,,,,,,RJ,,"1.716.531,19",,,,,,"508.866,57",,,,,,"2.225.397,76",,,,,,,"20.439.443,65",,,,,,,,,
CARDOSO MOREIRA-RJ,,,,,,,,RJ,,"317.182,42",,,,,,-,,,,,,"317.182,42",,,,,,,"2.968.146,11",,,,,,,,,
CARMO-RJ,,,,,,,,RJ,,"346.017,19",,,,,,-,,,,,,"346.017,19",,,,,,,"3.237.977,56",,,,,,,,,
CASIMIRO DE ABREU-RJ,,,,,,,,RJ,,"2.206.968,68",,,,,,"1.715.416,76",,,,,,"3.922.385,44",,,,,,,"36.508.814,00",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONCEICAO DE MACABU-RJ,,,,,,,,RJ,,"360.434,57",,,,,,-,,,,,,"360.434,57",,,,,,,"3.372.893,31",,,,,,,,,
CORDEIRO-RJ,,,,,,,,RJ,,"360.434,57",,,,,,-,,,,,,"360.434,57",,,,,,,"3.372.893,31",,,,,,,,,
DUAS BARRAS-RJ,,,,,,,,RJ,,"302.765,05",,,,,,-,,,,,,"302.765,05",,,,,,,"2.833.230,39",,,,,,,,,
DUQUE DE CAXIAS-RJ,,,,,,,,RJ,,"3.269.583,22",,,,,,"90.130,66",,,,,,"3.359.713,88",,,,,,,"31.856.409,70",,,,,,,,,
ENGENHEIRO PAULO DE FRONTIN-RJ,,,,,,,,RJ,,"317.182,42",,,,,,-,,,,,,"317.182,42",,,,,,,"2.968.146,11",,,,,,,,,
GUAPIMIRIM-RJ,,,,,,,,RJ,,"2.430.077,53",,,,,,"90.130,66",,,,,,"2.520.208,19",,,,,,,"23.686.495,78",,,,,,,,,
IGUABA GRANDE-RJ,,,,,,,,RJ,,"360.434,57",,,,,,-,,,,,,"360.434,57",,,,,,,"3.372.893,31",,,,,,,,,
ITABORAI-RJ,,,,,,,,RJ,,"576.695,34",,,,,,"90.130,66",,,,,,"666.826,00",,,,,,,"6.295.774,59",,,,,,,,,
ITAGUAI-RJ,,,,,,,,RJ,,"519.025,80",,,,,,"687,67",,,,,,"519.713,47",,,,,,,"4.864.319,99",,,,,,,,,
ITALVA-RJ,,,,,,,,RJ,,"317.182,42",,,,,,-,,,,,,"317.182,42",,,,,,,"2.968.146,11",,,,,,,,,
ITAOCARA-RJ,,,,,,,,RJ,,"374.851,97",,,,,,-,,,,,,"374.851,97",,,,,,,"3.507.809,07",,,,,,,,,
