PAU DOS FERROS-RN,,,,RN,,,"6.405,62",,,,,-,,,,,,"6.405,62",,,,,"6.405,62",,,,,,,,,,,
PEDRO AVELINO-RN,,,,RN,,,"4.862,14",,,,,"54,51",,,,,,"4.916,65",,,,,"4.916,65",,,,,,,,,,,
PENDENCIAS-RN,,,,RN,,,"180.125,15",,,,,"73.630,73",,,,,,"253.755,88",,,,,"253.755,88",,,,,,,,,,,
PILOES-RN,,,,RN,,,"4.744,90",,,,,-,,,,,,"4.744,90",,,,,"4.744,90",,,,,,,,,,,
PORTALEGRE-RN,,,,RN,,,"4.744,90",,,,,-,,,,,,"4.744,90",,,,,"4.744,90",,,,,,,,,,,
PORTO DO MANGUE-RN,,,,RN,,,"138.035,90",,,,,"264.965,92",,,,,,"403.001,82",,,,,"403.001,82",,,,,,,,,,,
RAFAEL FERNANDES-RN,,,,RN,,,"4.744,90",,,,,-,,,,,,"4.744,90",,,,,"4.744,90",,,,,,,,,,,
RAFAEL GODEIRO-RN,,,,RN,,,"4.744,90",,,,,-,,,,,,"4.744,90",,,,,"4.744,90",,,,,,,,,,,
RIACHO DA CRUZ-RN,,,,RN,,,"4.744,90",,,,,-,,,,,,"4.744,90",,,,,"4.744,90",,,,,,,,,,,
RIACHO DE SANTANA-RN,,,,RN,,,"4.744,90",,,,,-,,,,,,"4.744,90",,,,,"4.744,90",,,,,,,,,,,
RODOLFO FERNANDES-RN,,,,RN,,,"4.744,90",,,,,-,,,,,,"4.744,90",,,,,"4.744,90",,,,,,,,,,,
SANTANA DO SERIDO-RN,,,,RN,,,"4.744,90",,,,,-,,,,,,"4.744,90",,,,,"4.744,90",,,,,,,,,,,
SAO FERNANDO-RN,,,,RN,,,"4.744,90",,,,,-,,,,,,"4.744,90",,,,,"4.744,90",,,,,,,,,,,
SAO FRANCISCO DO OESTE-RN,,,,RN,,,"4.744,90",,,,,-,,,,,,"4.744,90",,,,,"4.744,90",,,,,,,,,,,
SAO JOAO DO SABUGI-RN,,,,RN,,,"4.744,90",,,,,-,,,,,,"4.744,90",,,,,"4.744,90",,,,,,,,,,,
SAO JOSE DO SERIDO-RN,,,,RN,,,"4.744,90",,,,,-,,,,,,"4.744,90",,,,,"4.744,90",,,,,,,,,,,
SAO MIGUEL-RN,,,,RN,,,"6.168,37",,,,,-,,,,,,"6.168,37",,,,,"6.168,37",,,,,,,,,,,
SAO RAFAEL-RN,,,,RN,,,"4.744,90",,,,,-,,,,,,"4.744,90",,,,,"4.744,90",,,,,,,,,,,
SAO VICENTE-RN,,,,RN,,,"4.744,90",,,,,-,,,,,,"4.744,90",,,,,"4.744,90",,,,,,,,,,,
SERRA DO MEL-RN,,,,RN,,,"104.663,38",,,,,"21.550,36",,,,,,"126.213,74",,,,,"126.213,74",,,,,,,,,,,
SERRA NEGRA DO NORTE-RN,,,,RN,,,"4.744,90",,,,,-,,,,,,"4.744,90",,,,,"4.744,90",,,,,,,,,,,
SERRINHA DOS PINTOS-RN,,,,RN,,,"4.744,90",,,,,-,,,,,,"4.744,90",,,,,"4.744,90",,,,,,,,,,,
SEVERIANO MELO-RN,,,,RN,,,"4.982,14",,,,,-,,,,,,"4.982,14",,,,,"4.982,14",,,,,,,,,,,
TABOLEIRO GRANDE-RN,,,,RN,,,"4.744,90",,,,,-,,,,,,"4.744,90",,,,,"4.744,90",,,,,,,,,,,
TENENTE ANANIAS-RN,,,,RN,,,"4.744,90",,,,,-,,,,,,"4.744,90",,,,,"4.744,90",,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TENENTE LAURENTINO CRUZ-RN,,,,RN,,,"4.744,90",,,,,-,,,,,,"4.744,90",,,,,"4.744,90",,,,,,,,,,,
TIBAU-RN,,,,RN,,,"63.611,09",,,,,"7.574,03",,,,,,"71.185,12",,,,,"71.185,12",,,,,,,,,,,
TIMBAUBA DOS BATISTAS-RN,,,,RN,,,"4.744,90",,,,,-,,,,,,"4.744,90",,,,,"4.744,90",,,,,,,,,,,
TRIUNFO POTIGUAR-RN,,,,RN,,,"4.744,90",,,,,-,,,,,,"4.744,90",,,,,"4.744,90",,,,,,,,,,,
UMARIZAL-RN,,,,RN,,,"4.982,14",,,,,-,,,,,,"4.982,14",,,,,"4.982,14",,,,,,,,,,,
UPANEMA-RN,,,,RN,,,"129.141,07",,,,,"57.484,76",,,,,,"186.625,83",,,,,"186.625,83",,,,,,,,,,,
VENHA-VER-RN,,,,RN,,,"4.744,90",,,,,-,,,,,,"4.744,90",,,,,"4.744,90",,,,,,,,,,,
VICOSA-RN,,,,RN,,,"4.744,90",,,,,-,,,,,,"4.744,90",,,,,"4.744,90",,,,,,,,,,,
TOTAL RIO GRANDE DO NORTE,,,,,,,"7.395.084,16",,,,,"3.567.523,93",,,,,,"10.962.608,09",,,,,"10.962.608,09",,,,,,,,,,,
CANOAS-RS,,,,RS,,,"379.873,07",,,,,-,,,,,,"379.873,07",,,,,"379.873,07",,,,,,,,,,,
IMBE-RS,,,,RS,,,"425.475,49",,,,,-,,,,,,"425.475,49",,,,,"425.475,49",,,,,,,,,,,
OSORIO-RS,,,,RS,,,"425.475,49",,,,,-,,,,,,"425.475,49",,,,,"425.475,49",,,,,,,,,,,
TOTAL RIO GRANDE DO SUL,,,,,,,"1.230.824,05",,,,,-,,,,,,"1.230.824,05",,,,,"1.230.824,05",,,,,,,,,,,
ARAQUARI-SC,,,,SC,,,-,,,,,"143.425,94",,,,,,"143.425,94",,,,,"143.425,94",,,,,,,,,,,
BALNEARIO BARRA DO SUL-SC,,,,SC,,,-,,,,,"143.425,94",,,,,,"143.425,94",,,,,"143.425,94",,,,,,,,,,,
GARUVA-SC,,,,SC,,,-,,,,,"143.425,94",,,,,,"143.425,94",,,,,"143.425,94",,,,,,,,,,,
ITAPOA-SC,,,,SC,,,-,,,,,"143.425,94",,,,,,"143.425,94",,,,,"143.425,94",,,,,,,,,,,
JOINVILLE-SC,,,,SC,,,-,,,,,"143.425,94",,,,,,"143.425,94",,,,,"143.425,94",,,,,,,,,,,
SAO FRANCISCO DO SUL-SC,,,,SC,,,"937.020,25",,,,,"478.086,47",,,,,,"1.415.106,72",,,,,"1.415.106,72",,,,,,,,,,,
TOTAL SANTA CATARINA,,,,,,,"937.020,25",,,,,"1.195.216,17",,,,,,"2.132.236,42",,,,,"2.132.236,42",,,,,,,,,,,
AMPARO DE SAO FRANCISCO-SE,,,,SE,,,"2.723,99",,,,,-,,,,,,"2.723,99",,,,,"2.723,99",,,,,,,,,,,
AQUIDABA-SE,,,,SE,,,"3.404,98",,,,,-,,,,,,"3.404,98",,,,,"3.404,98",,,,,,,,,,,
ARACAJU-SE,,,,SE,,,"1.112.504,13",,,,,"328.989,50",,,,,,"1.441.493,63",,,,,"1.441.493,63",,,,,,,,,,,
ARAUA-SE,,,,SE,,,"2.723,99",,,,,-,,,,,,"2.723,99",,,,,"2.723,99",,,,,,,,,,,
AREIA BRANCA-SE,,,,SE,,,"4.230,65",,,,,"708,25",,,,,,"4.938,90",,,,,"4.938,90",,,,,,,,,,,
BARRA DOS COQUEIROS-SE,,,,SE,,,"60.584,05",,,,,"126.065,09",,,,,,"186.649,14",,,,,"186.649,14",,,,,,,,,,,
BOQUIM-SE,,,,SE,,,"3.677,38",,,,,-,,,,,,"3.677,38",,,,,"3.677,38",,,,,,,,,,,
BREJO GRANDE-SE,,,,SE,,,"86.463,00",,,,,"7.959,24",,,,,,"94.422,24",,,,,"94.422,24",,,,,,,,,,,
CAMPO DO BRITO-SE,,,,SE,,,"3.132,59",,,,,-,,,,,,"3.132,59",,,,,"3.132,59",,,,,,,,,,,
CANHOBA-SE,,,,SE,,,"2.723,99",,,,,-,,,,,,"2.723,99",,,,,"2.723,99",,,,,,,,,,,
CANINDE DE SAO FRANCISCO-SE,,,,SE,,,"3.268,78",,,,,-,,,,,,"3.268,78",,,,,"3.268,78",,,,,,,,,,,
CAPELA-SE,,,,SE,,,"4.640,50",,,,,"621,21",,,,,,"5.261,71",,,,,"5.261,71",,,,,,,,,,,
CARIRA-SE,,,,SE,,,"3.268,78",,,,,-,,,,,,"3.268,78",,,,,"3.268,78",,,,,,,,,,,
CARMOPOLIS-SE,,,,SE,,,"280.753,47",,,,,"286.774,46",,,,,,"567.527,93",,,,,"567.527,93",,,,,,,,,,,
CEDRO DE SAO JOAO-SE,,,,SE,,,"2.723,99",,,,,-,,,,,,"2.723,99",,,,,"2.723,99",,,,,,,,,,,
CRISTINAPOLIS-SE,,,,SE,,,"3.132,59",,,,,-,,,,,,"3.132,59",,,,,"3.132,59",,,,,,,,,,,
CUMBE-SE,,,,SE,,,"2.723,99",,,,,-,,,,,,"2.723,99",,,,,"2.723,99",,,,,,,,,,,
DIVINA PASTORA-SE,,,,SE,,,"174.614,18",,,,,"85.359,25",,,,,,"259.973,43",,,,,"259.973,43",,,,,,,,,,,
ESTANCIA-SE,,,,SE,,,"4.494,58",,,,,-,,,,,,"4.494,58",,,,,"4.494,58",,,,,,,,,,,
FEIRA NOVA-SE,,,,SE,,,"2.723,99",,,,,-,,,,,,"2.723,99",,,,,"2.723,99",,,,,,,,,,,
FREI PAULO-SE,,,,SE,,,"2.860,19",,,,,-,,,,,,"2.860,19",,,,,"2.860,19",,,,,,,,,,,
GARARU-SE,,,,SE,,,"2.860,19",,,,,-,,,,,,"2.860,19",,,,,"2.860,19",,,,,,,,,,,
GENERAL MAYNARD-SE,,,,SE,,,"3.799,82",,,,,"806,87",,,,,,"4.606,69",,,,,"4.606,69",,,,,,,,,,,
GRACHO CARDOSO-SE,,,,SE,,,"2.723,99",,,,,-,,,,,,"2.723,99",,,,,"2.723,99",,,,,,,,,,,
ILHA DAS FLORES-SE,,,,SE,,,"2.723,99",,,,,-,,,,,,"2.723,99",,,,,"2.723,99",,,,,,,,,,,
INDIAROBA-SE,,,,SE,,,"2.996,39",,,,,-,,,,,,"2.996,39",,,,,"2.996,39",,,,,,,,,,,
ITABAIANA-SE,,,,SE,,,"4.766,98",,,,,-,,,,,,"4.766,98",,,,,"4.766,98",,,,,,,,,,,
ITABAIANINHA-SE,,,,SE,,,"3.949,78",,,,,-,,,,,,"3.949,78",,,,,"3.949,78",,,,,,,,,,,
ITABI-SE,,,,SE,,,"2.723,99",,,,,-,,,,,,"2.723,99",,,,,"2.723,99",,,,,,,,,,,
ITAPORANGA D'AJUDA-SE,,,,SE,,,"68.157,05",,,,,"110.004,27",,,,,,"178.161,32",,,,,"178.161,32",,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JAPARATUBA-SE,,,,SE,,,"336.292,33",,,,,"221.093,46",,,,,,"557.385,79",,,,,"557.385,79",,,,,,,,,,,
JAPOATA-SE,,,,SE,,,"2.996,39",,,,,-,,,,,,"2.996,39",,,,,"2.996,39",,,,,,,,,,,
LAGARTO-SE,,,,SE,,,"4.903,18",,,,,-,,,,,,"4.903,18",,,,,"4.903,18",,,,,,,,,,,
LARANJEIRAS-SE,,,,SE,,,"3.541,18",,,,,-,,,,,,"3.541,18",,,,,"3.541,18",,,,,,,,,,,
MACAMBIRA-SE,,,,SE,,,"2.723,99",,,,,-,,,,,,"2.723,99",,,,,"2.723,99",,,,,,,,,,,
MALHADA DOS BOIS-SE,,,,SE,,,"2.723,99",,,,,-,,,,,,"2.723,99",,,,,"2.723,99",,,,,,,,,,,
MALHADOR-SE,,,,SE,,,"2.860,19",,,,,-,,,,,,"2.860,19",,,,,"2.860,19",,,,,,,,,,,
MARUIM-SE,,,,SE,,,"86.621,77",,,,,"8.816,83",,,,,,"95.438,60",,,,,"95.438,60",,,,,,,,,,,
MOITA BONITA-SE,,,,SE,,,"2.860,19",,,,,-,,,,,,"2.860,19",,,,,"2.860,19",,,,,,,,,,,
MONTE ALEGRE DE SERGIPE-SE,,,,SE,,,"2.860,19",,,,,-,,,,,,"2.860,19",,,,,"2.860,19",,,,,,,,,,,
MURIBECA-SE,,,,SE,,,"2.723,99",,,,,-,,,,,,"2.723,99",,,,,"2.723,99",,,,,,,,,,,
NEOPOLIS-SE,,,,SE,,,"3.404,98",,,,,-,,,,,,"3.404,98",,,,,"3.404,98",,,,,,,,,,,
NOSSA SENHORA APARECIDA-SE,,,,SE,,,"2.723,99",,,,,-,,,,,,"2.723,99",,,,,"2.723,99",,,,,,,,,,,
NOSSA SENHORA DA GLORIA-SE,,,,SE,,,"3.677,38",,,,,-,,,,,,"3.677,38",,,,,"3.677,38",,,,,,,,,,,
NOSSA SENHORA DAS DORES-SE,,,,SE,,,"3.541,18",,,,,-,,,,,,"3.541,18",,,,,"3.541,18",,,,,,,,,,,
NOSSA SENHORA DE LOURDES-SE,,,,SE,,,"2.723,99",,,,,-,,,,,,"2.723,99",,,,,"2.723,99",,,,,,,,,,,
NOSSA SENHORA DO SOCORRO-SE,,,,SE,,,"5.311,78",,,,,-,,,,,,"5.311,78",,,,,"5.311,78",,,,,,,,,,,
PACATUBA-SE,,,,SE,,,"53.011,04",,,,,"3.292,26",,,,,,"56.303,30",,,,,"56.303,30",,,,,,,,,,,
PEDRA MOLE-SE,,,,SE,,,"2.723,99",,,,,-,,,,,,"2.723,99",,,,,"2.723,99",,,,,,,,,,,
PEDRINHAS-SE,,,,SE,,,"2.723,99",,,,,-,,,,,,"2.723,99",,,,,"2.723,99",,,,,,,,,,,
PINHAO-SE,,,,SE,,,"2.723,99",,,,,-,,,,,,"2.723,99",,,,,"2.723,99",,,,,,,,,,,
PIRAMBU-SE,,,,SE,,,"1.064.482,93",,,,,"11.641,52",,,,,,"1.076.124,45",,,,,"1.076.124,45",,,,,,,,,,,
POCO REDONDO-SE,,,,SE,,,"3.677,38",,,,,-,,,,,,"3.677,38",,,,,"3.677,38",,,,,,,,,,,
POCO VERDE-SE,,,,SE,,,"3.404,98",,,,,-,,,,,,"3.404,98",,,,,"3.404,98",,,,,,,,,,,
PORTO DA FOLHA-SE,,,,SE,,,"3.677,38",,,,,-,,,,,,"3.677,38",,,,,"3.677,38",,,,,,,,,,,
PROPRIA-SE,,,,SE,,,"3.677,38",,,,,-,,,,,,"3.677,38",,,,,"3.677,38",,,,,,,,,,,
RIACHAO DO DANTAS-SE,,,,SE,,,"3.404,98",,,,,-,,,,,,"3.404,98",,,,,"3.404,98",,,,,,,,,,,
RIACHUELO-SE,,,,SE,,,"21.496,01",,,,,"12.107,95",,,,,,"33.603,96",,,,,"33.603,96",,,,,,,,,,,
RIBEIROPOLIS-SE,,,,SE,,,"3.132,59",,,,,-,,,,,,"3.132,59",,,,,"3.132,59",,,,,,,,,,,
ROSARIO DO CATETE-SE,,,,SE,,,"112.270,06",,,,,"29.574,35",,,,,,"141.844,41",,,,,"141.844,41",,,,,,,,,,,
SALGADO-SE,,,,SE,,,"3.404,98",,,,,-,,,,,,"3.404,98",,,,,"3.404,98",,,,,,,,,,,
SANTA LUZIA DO ITANHY-SE,,,,SE,,,"2.996,39",,,,,-,,,,,,"2.996,39",,,,,"2.996,39",,,,,,,,,,,
SANTA ROSA DE LIMA-SE,,,,SE,,,"2.723,99",,,,,-,,,,,,"2.723,99",,,,,"2.723,99",,,,,,,,,,,
SANTANA DO SAO FRANCISCO-SE,,,,SE,,,"2.723,99",,,,,-,,,,,,"2.723,99",,,,,"2.723,99",,,,,,,,,,,
SANTO AMARO DAS BROTAS-SE,,,,SE,,,"81.811,49",,,,,"3.483,09",,,,,,"85.294,58",,,,,"85.294,58",,,,,,,,,,,
SAO CRISTOVAO-SE,,,,SE,,,"81.100,48",,,,,"1.793,40",,,,,,"82.893,88",,,,,"82.893,88",,,,,,,,,,,
SAO DOMINGOS-SE,,,,SE,,,"2.723,99",,,,,-,,,,,,"2.723,99",,,,,"2.723,99",,,,,,,,,,,
SAO FRANCISCO-SE,,,,SE,,,"2.723,99",,,,,-,,,,,,"2.723,99",,,,,"2.723,99",,,,,,,,,,,
SAO MIGUEL DO ALEIXO-SE,,,,SE,,,"2.723,99",,,,,-,,,,,,"2.723,99",,,,,"2.723,99",,,,,,,,,,,
SIMAO DIAS-SE,,,,SE,,,"4.085,98",,,,,-,,,,,,"4.085,98",,,,,"4.085,98",,,,,,,,,,,
SIRIRI-SE,,,,SE,,,"136.464,74",,,,,"40.536,12",,,,,,"177.000,86",,,,,"177.000,86",,,,,,,,,,,
TELHA-SE,,,,SE,,,"2.723,99",,,,,-,,,,,,"2.723,99",,,,,"2.723,99",,,,,,,,,,,
TOBIAS BARRETO-SE,,,,SE,,,"4.222,18",,,,,-,,,,,,"4.222,18",,,,,"4.222,18",,,,,,,,,,,
TOMAR DO GERU-SE,,,,SE,,,"2.996,39",,,,,-,,,,,,"2.996,39",,,,,"2.996,39",,,,,,,,,,,
UMBAUBA-SE,,,,SE,,,"3.404,98",,,,,-,,,,,,"3.404,98",,,,,"3.404,98",,,,,,,,,,,
TOTAL SERGIPE,,,,,,,"3.951.804,91",,,,,"1.279.627,12",,,,,,"5.231.432,03",,,,,"5.231.432,03",,,,,,,,,,,
ARUJA-SP,,,,SP,,,"318,09",,,,,-,,,,,,"318,09",,,,,"318,09",,,,,,,,,,,
BARRA DO TURVO-SP,,,,SP,,,"192,78",,,,,-,,,,,,"192,78",,,,,"192,78",,,,,,,,,,,
BARUERI-SP,,,,SP,,,"385,56",,,,,-,,,,,,"385,56",,,,,"385,56",,,,,,,,,,,
BERTIOGA-SP,,,,SP,,,"11.794,79",,,,,"1.333.883,81",,,,,,"1.345.678,60",,,,,"1.345.678,60",,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIRITIBA-MIRIM-SP,,,,SP,,,"260,25",,,,,-,,,,,,"260,25",,,,,"260,25",,,,,,,,,,,
CAIEIRAS-SP,,,,SP,,,"327,73",,,,,-,,,,,,"327,73",,,,,"327,73",,,,,,,,,,,
CAJAMAR-SP,,,,SP,,,"308,45",,,,,-,,,,,,"308,45",,,,,"308,45",,,,,,,,,,,
CAJATI-SP,,,,SP,,,"269,89",,,,,-,,,,,,"269,89",,,,,"269,89",,,,,,,,,,,
CANANEIA-SP,,,,SP,,,"9.267,34",,,,,"15.694,47",,,,,,"24.961,81",,,,,"24.961,81",,,,,,,,,,,
CARAGUATATUBA-SP,,,,SP,,,-,,,,,"1.317.511,18",,,,,,"1.317.511,18",,,,,"1.317.511,18",,,,,,,,,,,
CARAPICUIBA-SP,,,,SP,,,"385,56",,,,,-,,,,,,"385,56",,,,,"385,56",,,,,,,,,,,
COTIA-SP,,,,SP,,,"385,56",,,,,-,,,,,,"385,56",,,,,"385,56",,,,,,,,,,,
CUBATAO-SP,,,,SP,,,"15.585,98",,,,,"38.271,10",,,,,,"53.857,08",,,,,"53.857,08",,,,,,,,,,,
DIADEMA-SP,,,,SP,,,"385,56",,,,,-,,,,,,"385,56",,,,,"385,56",,,,,,,,,,,
ELDORADO-SP,,,,SP,,,"221,70",,,,,-,,,,,,"221,70",,,,,"221,70",,,,,,,,,,,
EMBU-GUACU-SP,,,,SP,,,"318,09",,,,,-,,,,,,"318,09",,,,,"318,09",,,,,,,,,,,
EMBU-SP,,,,SP,,,"385,56",,,,,-,,,,,,"385,56",,,,,"385,56",,,,,,,,,,,
FERRAZ DE VASCONCELOS-SP,,,,SP,,,"375,92",,,,,-,,,,,,"375,92",,,,,"375,92",,,,,,,,,,,
FRANCISCO MORATO-SP,,,,SP,,,"375,92",,,,,-,,,,,,"375,92",,,,,"375,92",,,,,,,,,,,
FRANCO DA ROCHA-SP,,,,SP,,,"356,64",,,,,-,,,,,,"356,64",,,,,"356,64",,,,,,,,,,,
GUARAREMA-SP,,,,SP,,,"250,61",,,,,-,,,,,,"250,61",,,,,"250,61",,,,,,,,,,,
GUARUJA-SP,,,,SP,,,"385,56",,,,,"38.271,10",,,,,,"38.656,66",,,,,"38.656,66",,,,,,,,,,,
GUARULHOS-SP,,,,SP,,,"385,56",,,,,-,,,,,,"385,56",,,,,"385,56",,,,,,,,,,,
IGUAPE-SP,,,,SP,,,"260,25",,,,,-,,,,,,"260,25",,,,,"260,25",,,,,,,,,,,
ILHA COMPRIDA-SP,,,,SP,,,"192,78",,,,,-,,,,,,"192,78",,,,,"192,78",,,,,,,,,,,
ILHABELA-SP,,,,SP,,,-,,,,,"1.317.511,18",,,,,,"1.317.511,18",,,,,"1.317.511,18",,,,,,,,,,,
ITANHAEM-SP,,,,SP,,,"327,73",,,,,-,,,,,,"327,73",,,,,"327,73",,,,,,,,,,,
ITAPECERICA DA SERRA-SP,,,,SP,,,"375,92",,,,,-,,,,,,"375,92",,,,,"375,92",,,,,,,,,,,
ITAPEVI-SP,,,,SP,,,"385,56",,,,,-,,,,,,"385,56",,,,,"385,56",,,,,,,,,,,
ITAQUAQUECETUBA-SP,,,,SP,,,"385,56",,,,,-,,,,,,"385,56",,,,,"385,56",,,,,,,,,,,
ITARIRI-SP,,,,SP,,,"212,06",,,,,-,,,,,,"212,06",,,,,"212,06",,,,,,,,,,,
JACUPIRANGA-SP,,,,SP,,,"231,34",,,,,-,,,,,,"231,34",,,,,"231,34",,,,,,,,,,,
JANDIRA-SP,,,,SP,,,"347,01",,,,,-,,,,,,"347,01",,,,,"347,01",,,,,,,,,,,
JUQUIA-SP,,,,SP,,,"250,61",,,,,-,,,,,,"250,61",,,,,"250,61",,,,,,,,,,,
JUQUITIBA-SP,,,,SP,,,"260,25",,,,,-,,,,,,"260,25",,,,,"260,25",,,,,,,,,,,
MAIRIPORA-SP,,,,SP,,,"318,09",,,,,-,,,,,,"318,09",,,,,"318,09",,,,,,,,,,,
MAUA-SP,,,,SP,,,"385,56",,,,,-,,,,,,"385,56",,,,,"385,56",,,,,,,,,,,
MIRACATU-SP,,,,SP,,,"250,61",,,,,-,,,,,,"250,61",,,,,"250,61",,,,,,,,,,,
MOJI DAS CRUZES-SP,,,,SP,,,"385,56",,,,,-,,,,,,"385,56",,,,,"385,56",,,,,,,,,,,
MONGAGUA-SP,,,,SP,,,"279,53",,,,,-,,,,,,"279,53",,,,,"279,53",,,,,,,,,,,
OSASCO-SP,,,,SP,,,"385,56",,,,,-,,,,,,"385,56",,,,,"385,56",,,,,,,,,,,
PARIQUERA-ACU-SP,,,,SP,,,"231,34",,,,,-,,,,,,"231,34",,,,,"231,34",,,,,,,,,,,
PEDRO DE TOLEDO-SP,,,,SP,,,"192,78",,,,,-,,,,,,"192,78",,,,,"192,78",,,,,,,,,,,
PERUIBE-SP,,,,SP,,,"308,45",,,,,-,,,,,,"308,45",,,,,"308,45",,,,,,,,,,,
PIRAPORA DO BOM JESUS-SP,,,,SP,,,"212,06",,,,,-,,,,,,"212,06",,,,,"212,06",,,,,,,,,,,
POA-SP,,,,SP,,,"347,01",,,,,-,,,,,,"347,01",,,,,"347,01",,,,,,,,,,,
PRAIA GRANDE-SP,,,,SP,,,"3.054,01",,,,,"38.271,10",,,,,,"41.325,11",,,,,"41.325,11",,,,,,,,,,,
REGISTRO-SP,,,,SP,,,"308,45",,,,,-,,,,,,"308,45",,,,,"308,45",,,,,,,,,,,
RIBEIRAO PIRES-SP,,,,SP,,,"356,64",,,,,-,,,,,,"356,64",,,,,"356,64",,,,,,,,,,,
RIO GRANDE DA SERRA-SP,,,,SP,,,"289,17",,,,,-,,,,,,"289,17",,,,,"289,17",,,,,,,,,,,
SALESOPOLIS-SP,,,,SP,,,"221,70",,,,,-,,,,,,"221,70",,,,,"221,70",,,,,,,,,,,
SANTA ISABEL-SP,,,,SP,,,"298,81",,,,,-,,,,,,"298,81",,,,,"298,81",,,,,,,,,,,
SANTANA DE PARNAIBA-SP,,,,SP,,,"337,37",,,,,-,,,,,,"337,37",,,,,"337,37",,,,,,,,,,,
SANTO ANDRE-SP,,,,SP,,,"385,56",,,,,-,,,,,,"385,56",,,,,"385,56",,,,,,,,,,,
"Superintendência de Controle das Participações Governamentais
* Valor sem a retenção de 1% (um por cento) de PASEP, conforme disposto no inciso III, do Art.2º da Lei n.º9.715, de
25 de novembro de 1998, combinado com o parágrafo 6º, do Art.19, da Medida Provisória n.º2.158, de 24 de agosto de 2001.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTOS-SP,,,,SP,,,"937.405,81",,,,,"102.056,28",,,,,,"1.039.462,09",,,,,"1.039.462,09",,,,,,,,,,,
SAO BERNARDO DO CAMPO-SP,,,,SP,,,"385,56",,,,,-,,,,,,"385,56",,,,,"385,56",,,,,,,,,,,
SAO CAETANO DO SUL-SP,,,,SP,,,"375,92",,,,,-,,,,,,"375,92",,,,,"375,92",,,,,,,,,,,
SAO LOURENCO DA SERRA-SP,,,,SP,,,"212,06",,,,,-,,,,,,"212,06",,,,,"212,06",,,,,,,,,,,
SAO PAULO-SP,,,,SP,,,"385,56",,,,,-,,,,,,"385,56",,,,,"385,56",,,,,,,,,,,
SAO SEBASTIAO-SP,,,,SP,,,"937.338,34",,,,,"2.635.022,37",,,,,,"3.572.360,71",,,,,"3.572.360,71",,,,,,,,,,,
SAO VICENTE-SP,,,,SP,,,"3.054,01",,,,,"38.271,10",,,,,,"41.325,11",,,,,"41.325,11",,,,,,,,,,,
SETE BARRAS-SP,,,,SP,,,"212,06",,,,,-,,,,,,"212,06",,,,,"212,06",,,,,,,,,,,
SUZANO-SP,,,,SP,,,"385,56",,,,,-,,,,,,"385,56",,,,,"385,56",,,,,,,,,,,
TABOAO DA SERRA-SP,,,,SP,,,"385,56",,,,,-,,,,,,"385,56",,,,,"385,56",,,,,,,,,,,
VARGEM GRANDE PAULISTA-SP,,,,SP,,,"279,53",,,,,-,,,,,,"279,53",,,,,"279,53",,,,,,,,,,,
TOTAL SAO PAULO,,,,,,,"1.935.120,40",,,,,"6.874.763,69",,,,,,"8.809.884,09",,,,,"8.809.884,09",,,,,,,,,,,
