PARELHAS,,,RN,,,,,,"5.465,78",,,,,,-,,,,,,,"5.465,78",,,,,,,"32.559,86",,,,,,,,
PATU,,,RN,,,,,,"4.591,25",,,,,,-,,,,,,,"4.591,25",,,,,,,"27.350,28",,,,,,,,
PAU DOS FERROS,,,RN,,,,,,"5.903,04",,,,,,-,,,,,,,"5.903,04",,,,,,,"35.164,65",,,,,,,,
PEDRO AVELINO,,,RN,,,,,,"4.463,01",,,,,,"42,03",,,,,,,"4.505,04",,,,,,,"27.369,15",,,,,,,,
PENDENCIAS,,,RN,,,,,,"175.387,59",,,,,,"74.048,11",,,,,,,"249.435,70",,,,,,,"1.368.015,88",,,,,,,,
PILOES,,,RN,,,,,,"4.372,62",,,,,,-,,,,,,,"4.372,62",,,,,,,"26.047,88",,,,,,,,
PORTALEGRE,,,RN,,,,,,"4.372,62",,,,,,-,,,,,,,"4.372,62",,,,,,,"26.047,88",,,,,,,,
PORTO DO MANGUE,,,RN,,,,,,"132.624,49",,,,,,"252.800,55",,,,,,,"385.425,04",,,,,,,"2.076.083,98",,,,,,,,
RAFAEL FERNANDES,,,RN,,,,,,"4.372,62",,,,,,-,,,,,,,"4.372,62",,,,,,,"26.047,88",,,,,,,,
RAFAEL GODEIRO,,,RN,,,,,,"4.372,62",,,,,,-,,,,,,,"4.372,62",,,,,,,"26.047,88",,,,,,,,
RIACHO DA CRUZ,,,RN,,,,,,"4.372,62",,,,,,-,,,,,,,"4.372,62",,,,,,,"26.047,88",,,,,,,,
RIACHO DE SANTANA,,,RN,,,,,,"4.372,62",,,,,,-,,,,,,,"4.372,62",,,,,,,"26.047,88",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RODOLFO FERNANDES,,,RN,,,,,,"4.372,62",,,,,,-,,,,,,,"4.372,62",,,,,,,"26.047,88",,,,,,,,
SANTANA DO SERIDO,,,RN,,,,,,"4.372,62",,,,,,-,,,,,,,"4.372,62",,,,,,,"26.047,88",,,,,,,,
SAO FERNANDO,,,RN,,,,,,"4.372,62",,,,,,-,,,,,,,"4.372,62",,,,,,,"26.047,88",,,,,,,,
SAO FRANCISCO DO OESTE,,,RN,,,,,,"4.372,62",,,,,,-,,,,,,,"4.372,62",,,,,,,"26.047,88",,,,,,,,
SAO JOAO DO SABUGI,,,RN,,,,,,"4.372,62",,,,,,-,,,,,,,"4.372,62",,,,,,,"26.047,88",,,,,,,,
SAO JOSE DO SERIDO,,,RN,,,,,,"4.372,62",,,,,,-,,,,,,,"4.372,62",,,,,,,"26.047,88",,,,,,,,
SAO MIGUEL,,,RN,,,,,,"5.684,41",,,,,,-,,,,,,,"5.684,41",,,,,,,"33.862,26",,,,,,,,
SAO RAFAEL,,,RN,,,,,,"4.372,62",,,,,,-,,,,,,,"4.372,62",,,,,,,"26.047,88",,,,,,,,
SAO VICENTE,,,RN,,,,,,"4.372,62",,,,,,-,,,,,,,"4.372,62",,,,,,,"26.047,88",,,,,,,,
SERRA DO MEL,,,RN,,,,,,"108.867,21",,,,,,"25.696,71",,,,,,,"134.563,92",,,,,,,"754.943,81",,,,,,,,
SERRA NEGRA DO NORTE,,,RN,,,,,,"4.372,62",,,,,,-,,,,,,,"4.372,62",,,,,,,"26.047,88",,,,,,,,
SERRINHA DOS PINTOS,,,RN,,,,,,"4.372,62",,,,,,-,,,,,,,"4.372,62",,,,,,,"26.047,88",,,,,,,,
SEVERIANO MELO,,,RN,,,,,,"4.591,25",,,,,,-,,,,,,,"4.591,25",,,,,,,"27.350,28",,,,,,,,
TABOLEIRO GRANDE,,,RN,,,,,,"4.372,62",,,,,,-,,,,,,,"4.372,62",,,,,,,"26.047,88",,,,,,,,
TENENTE ANANIAS,,,RN,,,,,,"4.372,62",,,,,,-,,,,,,,"4.372,62",,,,,,,"26.047,88",,,,,,,,
TENENTE LAURENTINO CRUZ,,,RN,,,,,,"4.372,62",,,,,,-,,,,,,,"4.372,62",,,,,,,"26.047,88",,,,,,,,
TIBAU,,,RN,,,,,,"57.952,68",,,,,,"7.145,88",,,,,,,"65.098,56",,,,,,,"432.183,44",,,,,,,,
TIMBAUBA DOS BATISTAS,,,RN,,,,,,"4.372,62",,,,,,-,,,,,,,"4.372,62",,,,,,,"26.047,88",,,,,,,,
TRIUNFO POTIGUAR,,,RN,,,,,,"4.372,62",,,,,,-,,,,,,,"4.372,62",,,,,,,"26.047,88",,,,,,,,
UMARIZAL,,,RN,,,,,,"4.591,25",,,,,,-,,,,,,,"4.591,25",,,,,,,"27.350,28",,,,,,,,
UPANEMA,,,RN,,,,,,"126.913,15",,,,,,"55.573,38",,,,,,,"182.486,53",,,,,,,"1.075.106,73",,,,,,,,
VENHA-VER,,,RN,,,,,,"4.372,62",,,,,,-,,,,,,,"4.372,62",,,,,,,"26.047,88",,,,,,,,
VICOSA,,,RN,,,,,,"4.372,62",,,,,,-,,,,,,,"4.372,62",,,,,,,"26.047,88",,,,,,,,
TOTAL RIO GRANDE DO NORTE,,,,,,,,,"6.498.439,22",,,,,,"3.512.088,30",,,,,,,"10.010.527,52",,,,,,,"58.709.045,14",,,,,,,,
CIDREIRA,,,RS,,,,,,-,,,,,,"56.733,40",,,,,,,"56.733,40",,,,,,,"278.434,65",,,,,,,,
IMBE,,,RS,,,,,,"413.313,04",,,,,,"56.733,40",,,,,,,"470.046,44",,,,,,,"2.728.880,94",,,,,,,,
OSORIO,,,RS,,,,,,"413.313,04",,,,,,-,,,,,,,"413.313,04",,,,,,,"2.450.446,29",,,,,,,,
TRAMANDAI,,,RS,,,,,,"845.492,81",,,,,,"75.644,53",,,,,,,"921.137,34",,,,,,,"5.703.857,98",,,,,,,,
TOTAL RIO GRANDE DO SUL,,,,,,,,,"1.672.118,89",,,,,,"189.111,33",,,,,,,"1.861.230,22",,,,,,,"11.161.619,86",,,,,,,,
ARAQUARI,,,SC,,,,,,-,,,,,,"84.447,73",,,,,,,"84.447,73",,,,,,,"876.153,64",,,,,,,,
BALNEARIO BARRA DO SUL,,,SC,,,,,,-,,,,,,"84.447,73",,,,,,,"84.447,73",,,,,,,"876.153,64",,,,,,,,
GARUVA,,,SC,,,,,,-,,,,,,"84.447,73",,,,,,,"84.447,73",,,,,,,"876.153,64",,,,,,,,
ITAPOA,,,SC,,,,,,-,,,,,,"84.447,73",,,,,,,"84.447,73",,,,,,,"876.153,64",,,,,,,,
JOINVILLE,,,SC,,,,,,-,,,,,,"84.447,73",,,,,,,"84.447,73",,,,,,,"876.153,64",,,,,,,,
SAO FRANCISCO DO SUL,,,SC,,,,,,"845.492,81",,,,,,"281.492,46",,,,,,,"1.126.985,27",,,,,,,"8.253.123,99",,,,,,,,
TOTAL SANTA CATARINA,,,,,,,,,"845.492,81",,,,,,"703.731,11",,,,,,,"1.549.223,92",,,,,,,"12.633.892,19",,,,,,,,
AMPARO DE SAO FRANCISCO,,,SE,,,,,,"2.510,18",,,,,,-,,,,,,,"2.510,18",,,,,,,"16.534,17",,,,,,,,
AQUIDABA,,,SE,,,,,,"3.137,73",,,,,,-,,,,,,,"3.137,73",,,,,,,"20.667,74",,,,,,,,
ARACAJU,,,SE,,,,,,"1.013.363,53",,,,,,"323.305,37",,,,,,,"1.336.668,90",,,,,,,"8.391.177,35",,,,,,,,
ARAUA,,,SE,,,,,,"2.510,18",,,,,,-,,,,,,,"2.510,18",,,,,,,"16.534,17",,,,,,,,
AREIA BRANCA,,,SE,,,,,,"4.537,24",,,,,,"1.064,59",,,,,,,"5.601,83",,,,,,,"35.783,69",,,,,,,,
BARRA DOS COQUEIROS,,,SE,,,,,,"55.828,85",,,,,,"124.204,45",,,,,,,"180.033,30",,,,,,,"1.198.668,98",,,,,,,,
BOQUIM,,,SE,,,,,,"3.388,75",,,,,,-,,,,,,,"3.388,75",,,,,,,"22.321,16",,,,,,,,
BREJO GRANDE,,,SE,,,,,,"87.855,08",,,,,,"8.910,18",,,,,,,"96.765,26",,,,,,,"561.756,44",,,,,,,,
CAMPO DO BRITO,,,SE,,,,,,"2.886,71",,,,,,-,,,,,,,"2.886,71",,,,,,,"19.014,30",,,,,,,,
CANHOBA,,,SE,,,,,,"2.510,18",,,,,,-,,,,,,,"2.510,18",,,,,,,"16.534,17",,,,,,,,
CANINDE DE SAO FRANCISCO,,,SE,,,,,,"3.012,22",,,,,,-,,,,,,,"3.012,22",,,,,,,"19.841,02",,,,,,,,
CAPELA,,,SE,,,,,,"4.640,04",,,,,,"807,08",,,,,,,"5.447,12",,,,,,,"33.452,99",,,,,,,,
CARIRA,,,SE,,,,,,"3.012,22",,,,,,-,,,,,,,"3.012,22",,,,,,,"19.841,02",,,,,,,,
CARMOPOLIS,,,SE,,,,,,"318.933,72",,,,,,"317.384,67",,,,,,,"636.318,39",,,,,,,"3.464.668,09",,,,,,,,
CEDRO DE SAO JOAO,,,SE,,,,,,"2.510,18",,,,,,-,,,,,,,"2.510,18",,,,,,,"16.534,17",,,,,,,,
CRISTINAPOLIS,,,SE,,,,,,"2.886,71",,,,,,-,,,,,,,"2.886,71",,,,,,,"19.014,30",,,,,,,,
CUMBE,,,SE,,,,,,"2.510,18",,,,,,-,,,,,,,"2.510,18",,,,,,,"16.534,17",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DIVINA PASTORA,,,SE,,,,,,"194.037,13",,,,,,"99.334,60",,,,,,,"293.371,73",,,,,,,"1.668.570,01",,,,,,,,
ESTANCIA,,,SE,,,,,,"4.141,80",,,,,,-,,,,,,,"4.141,80",,,,,,,"27.281,40",,,,,,,,
FEIRA NOVA,,,SE,,,,,,"2.510,18",,,,,,-,,,,,,,"2.510,18",,,,,,,"16.534,17",,,,,,,,
FREI PAULO,,,SE,,,,,,"2.635,69",,,,,,-,,,,,,,"2.635,69",,,,,,,"17.710,69",,,,,,,,
GARARU,,,SE,,,,,,"2.635,69",,,,,,-,,,,,,,"2.635,69",,,,,,,"17.360,89",,,,,,,,
GENERAL MAYNARD,,,SE,,,,,,"3.386,59",,,,,,"657,31",,,,,,,"4.043,90",,,,,,,"26.309,40",,,,,,,,
GRACHO CARDOSO,,,SE,,,,,,"2.510,18",,,,,,-,,,,,,,"2.510,18",,,,,,,"16.534,17",,,,,,,,
ILHA DAS FLORES,,,SE,,,,,,"2.510,18",,,,,,-,,,,,,,"2.510,18",,,,,,,"16.534,17",,,,,,,,
INDIAROBA,,,SE,,,,,,"2.761,20",,,,,,-,,,,,,,"2.761,20",,,,,,,"18.187,59",,,,,,,,
ITABAIANA,,,SE,,,,,,"4.392,82",,,,,,-,,,,,,,"4.392,82",,,,,,,"28.934,83",,,,,,,,
ITABAIANINHA,,,SE,,,,,,"3.639,77",,,,,,-,,,,,,,"3.639,77",,,,,,,"23.974,58",,,,,,,,
ITABI,,,SE,,,,,,"2.510,18",,,,,,-,,,,,,,"2.510,18",,,,,,,"16.534,17",,,,,,,,
ITAPORANGA D'AJUDA,,,SE,,,,,,"62.807,45",,,,,,"100.986,38",,,,,,,"163.793,83",,,,,,,"1.021.994,63",,,,,,,,
JAPARATUBA,,,SE,,,,,,"369.731,24",,,,,,"245.839,51",,,,,,,"615.570,75",,,,,,,"3.459.869,22",,,,,,,,
JAPOATA,,,SE,,,,,,"2.761,20",,,,,,-,,,,,,,"2.761,20",,,,,,,"18.187,59",,,,,,,,
LAGARTO,,,SE,,,,,,"4.518,33",,,,,,-,,,,,,,"4.518,33",,,,,,,"29.761,54",,,,,,,,
LARANJEIRAS,,,SE,,,,,,"3.263,24",,,,,,-,,,,,,,"3.263,24",,,,,,,"21.494,45",,,,,,,,
MACAMBIRA,,,SE,,,,,,"2.510,18",,,,,,-,,,,,,,"2.510,18",,,,,,,"16.534,17",,,,,,,,
MALHADA DOS BOIS,,,SE,,,,,,"2.510,18",,,,,,-,,,,,,,"2.510,18",,,,,,,"16.534,17",,,,,,,,
MALHADOR,,,SE,,,,,,"2.635,69",,,,,,-,,,,,,,"2.635,69",,,,,,,"17.360,89",,,,,,,,
MARUIM,,,SE,,,,,,"89.705,17",,,,,,"11.339,05",,,,,,,"101.044,22",,,,,,,"599.997,38",,,,,,,,
MOITA BONITA,,,SE,,,,,,"2.635,69",,,,,,-,,,,,,,"2.635,69",,,,,,,"17.360,89",,,,,,,,
MONTE ALEGRE DE SERGIPE,,,SE,,,,,,"2.635,69",,,,,,-,,,,,,,"2.635,69",,,,,,,"17.360,89",,,,,,,,
MURIBECA,,,SE,,,,,,"2.510,18",,,,,,-,,,,,,,"2.510,18",,,,,,,"16.534,17",,,,,,,,
NEOPOLIS,,,SE,,,,,,"3.137,73",,,,,,-,,,,,,,"3.137,73",,,,,,,"20.667,74",,,,,,,,
NOSSA SENHORA APARECIDA,,,SE,,,,,,"2.510,18",,,,,,-,,,,,,,"2.510,18",,,,,,,"16.534,17",,,,,,,,
NOSSA SENHORA DA GLORIA,,,SE,,,,,,"3.388,75",,,,,,-,,,,,,,"3.388,75",,,,,,,"22.321,16",,,,,,,,
NOSSA SENHORA DAS DORES,,,SE,,,,,,"3.263,24",,,,,,-,,,,,,,"3.263,24",,,,,,,"21.494,45",,,,,,,,
NOSSA SENHORA DE LOURDES,,,SE,,,,,,"2.510,18",,,,,,-,,,,,,,"2.510,18",,,,,,,"16.534,17",,,,,,,,
NOSSA SENHORA DO SOCORRO,,,SE,,,,,,"4.894,86",,,,,,-,,,,,,,"4.894,86",,,,,,,"32.241,69",,,,,,,,
PACATUBA,,,SE,,,,,,"48.850,24",,,,,,"3.595,75",,,,,,,"52.445,99",,,,,,,"343.049,04",,,,,,,,
PEDRA MOLE,,,SE,,,,,,"2.510,18",,,,,,-,,,,,,,"2.510,18",,,,,,,"16.534,17",,,,,,,,
PEDRINHAS,,,SE,,,,,,"2.510,18",,,,,,-,,,,,,,"2.510,18",,,,,,,"16.534,17",,,,,,,,
PINHAO,,,SE,,,,,,"2.510,18",,,,,,-,,,,,,,"2.510,18",,,,,,,"16.534,17",,,,,,,,
PIRAMBU,,,SE,,,,,,"968.161,80",,,,,,"11.217,22",,,,,,,"979.379,02",,,,,,,"6.133.754,12",,,,,,,,
POCO REDONDO,,,SE,,,,,,"3.388,75",,,,,,-,,,,,,,"3.388,75",,,,,,,"22.321,16",,,,,,,,
POCO VERDE,,,SE,,,,,,"3.137,73",,,,,,-,,,,,,,"3.137,73",,,,,,,"20.667,74",,,,,,,,
PORTO DA FOLHA,,,SE,,,,,,"3.388,75",,,,,,-,,,,,,,"3.388,75",,,,,,,"22.321,16",,,,,,,,
PROPRIA,,,SE,,,,,,"3.388,75",,,,,,-,,,,,,,"3.388,75",,,,,,,"22.321,16",,,,,,,,
RIACHAO DO DANTAS,,,SE,,,,,,"3.137,73",,,,,,-,,,,,,,"3.137,73",,,,,,,"20.667,74",,,,,,,,
RIACHUELO,,,SE,,,,,,"25.456,31",,,,,,"14.800,25",,,,,,,"40.256,56",,,,,,,"238.585,84",,,,,,,,
RIBEIROPOLIS,,,SE,,,,,,"2.886,71",,,,,,-,,,,,,,"2.886,71",,,,,,,"19.014,30",,,,,,,,
ROSARIO DO CATETE,,,SE,,,,,,"121.873,34",,,,,,"36.763,64",,,,,,,"158.636,98",,,,,,,"921.299,63",,,,,,,,
SALGADO,,,SE,,,,,,"3.137,73",,,,,,-,,,,,,,"3.137,73",,,,,,,"20.667,74",,,,,,,,
SANTA LUZIA DO ITANHY,,,SE,,,,,,"2.761,20",,,,,,-,,,,,,,"2.761,20",,,,,,,"18.187,59",,,,,,,,
SANTA ROSA DE LIMA,,,SE,,,,,,"2.510,18",,,,,,-,,,,,,,"2.510,18",,,,,,,"16.534,17",,,,,,,,
SANTANA DO SAO FRANCISCO,,,SE,,,,,,"2.510,18",,,,,,-,,,,,,,"2.510,18",,,,,,,"16.534,17",,,,,,,,
SANTO AMARO DAS BROTAS,,,SE,,,,,,"82.523,84",,,,,,"4.021,48",,,,,,,"86.545,32",,,,,,,"513.674,67",,,,,,,,
SAO CRISTOVAO,,,SE,,,,,,"81.460,89",,,,,,"2.259,01",,,,,,,"83.719,90",,,,,,,"489.108,68",,,,,,,,
SAO DOMINGOS,,,SE,,,,,,"2.510,18",,,,,,-,,,,,,,"2.510,18",,,,,,,"16.534,17",,,,,,,,
SAO FRANCISCO,,,SE,,,,,,"2.510,18",,,,,,-,,,,,,,"2.510,18",,,,,,,"16.534,17",,,,,,,,
SAO MIGUEL DO ALEIXO,,,SE,,,,,,"2.510,18",,,,,,-,,,,,,,"2.510,18",,,,,,,"16.534,17",,,,,,,,
SIMAO DIAS,,,SE,,,,,,"3.765,28",,,,,,-,,,,,,,"3.765,28",,,,,,,"24.801,30",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIRIRI,,,SE,,,,,,"148.825,52",,,,,,"48.700,53",,,,,,,"197.526,05",,,,,,,"1.115.523,45",,,,,,,,
TELHA,,,SE,,,,,,"2.510,18",,,,,,-,,,,,,,"2.510,18",,,,,,,"16.534,17",,,,,,,,
TOBIAS BARRETO,,,SE,,,,,,"3.890,79",,,,,,-,,,,,,,"3.890,79",,,,,,,"25.628,01",,,,,,,,
TOMAR DO GERU,,,SE,,,,,,"2.761,20",,,,,,-,,,,,,,"2.761,20",,,,,,,"18.187,59",,,,,,,,
UMBAUBA,,,SE,,,,,,"3.137,73",,,,,,-,,,,,,,"3.137,73",,,,,,,"20.667,74",,,,,,,,
TOTAL SERGIPE,,,,,,,,,"3.850.160,20",,,,,,"1.355.191,07",,,,,,,"5.205.351,27",,,,,,,"31.325.383,56",,,,,,,,
ARUJA,,,SP,,,,,,"1.293,08",,,,,,-,,,,,,,"1.293,08",,,,,,,"7.764,82",,,,,,,,
BARRA DO TURVO,,,SP,,,,,,"783,68",,,,,,-,,,,,,,"783,68",,,,,,,"4.705,94",,,,,,,,
BARUERI,,,SP,,,,,,"1.567,36",,,,,,-,,,,,,,"1.567,36",,,,,,,"9.411,89",,,,,,,,
BERTIOGA,,,SP,,,,,,"47.947,10",,,,,,"1.215.861,98",,,,,,,"1.263.809,08",,,,,,,"7.485.218,24",,,,,,,,
BIRITIBA-MIRIM,,,SP,,,,,,"1.057,97",,,,,,-,,,,,,,"1.057,97",,,,,,,"6.353,03",,,,,,,,
CAIEIRAS,,,SP,,,,,,"1.332,26",,,,,,-,,,,,,,"1.332,26",,,,,,,"8.000,12",,,,,,,,
CAJAMAR,,,SP,,,,,,"1.253,89",,,,,,-,,,,,,,"1.253,89",,,,,,,"7.529,51",,,,,,,,
CAJATI,,,SP,,,,,,"1.097,15",,,,,,-,,,,,,,"1.097,15",,,,,,,"6.588,32",,,,,,,,
CANANEIA,,,SP,,,,,,"37.672,72",,,,,,"63.799,70",,,,,,,"101.472,42",,,,,,,"609.334,25",,,,,,,,
CARAGUATATUBA,,,SP,,,,,,-,,,,,,"1.149.305,51",,,,,,,"1.149.305,51",,,,,,,"6.797.632,92",,,,,,,,
CARAPICUIBA,,,SP,,,,,,"1.567,36",,,,,,-,,,,,,,"1.567,36",,,,,,,"9.411,89",,,,,,,,
COTIA,,,SP,,,,,,"1.567,36",,,,,,-,,,,,,,"1.567,36",,,,,,,"9.411,89",,,,,,,,
CUBATAO,,,SP,,,,,,"63.358,67",,,,,,"27.117,38",,,,,,,"90.476,05",,,,,,,"407.581,41",,,,,,,,
DIADEMA,,,SP,,,,,,"1.567,36",,,,,,-,,,,,,,"1.567,36",,,,,,,"9.411,89",,,,,,,,
ELDORADO,,,SP,,,,,,"901,23",,,,,,-,,,,,,,"901,23",,,,,,,"5.411,81",,,,,,,,
EMBU-GUACU,,,SP,,,,,,"1.293,08",,,,,,-,,,,,,,"1.293,08",,,,,,,"7.764,82",,,,,,,,
EMBU,,,SP,,,,,,"1.567,36",,,,,,-,,,,,,,"1.567,36",,,,,,,"9.411,89",,,,,,,,
FERRAZ DE VASCONCELOS,,,SP,,,,,,"1.528,18",,,,,,-,,,,,,,"1.528,18",,,,,,,"9.176,61",,,,,,,,
FRANCISCO MORATO,,,SP,,,,,,"1.528,18",,,,,,-,,,,,,,"1.528,18",,,,,,,"9.176,61",,,,,,,,
FRANCO DA ROCHA,,,SP,,,,,,"1.449,81",,,,,,-,,,,,,,"1.449,81",,,,,,,"8.705,99",,,,,,,,
GUARAREMA,,,SP,,,,,,"1.018,79",,,,,,-,,,,,,,"1.018,79",,,,,,,"6.117,73",,,,,,,,
GUARUJA,,,SP,,,,,,"1.567,36",,,,,,"27.117,38",,,,,,,"28.684,74",,,,,,,"36.529,27",,,,,,,,
GUARULHOS,,,SP,,,,,,"1.567,36",,,,,,-,,,,,,,"1.567,36",,,,,,,"9.411,89",,,,,,,,
IGUAPE,,,SP,,,,,,"1.057,97",,,,,,-,,,,,,,"1.057,97",,,,,,,"6.353,03",,,,,,,,
ILHA COMPRIDA,,,SP,,,,,,"783,68",,,,,,-,,,,,,,"783,68",,,,,,,"4.705,94",,,,,,,,
ILHABELA,,,SP,,,,,,-,,,,,,"1.149.305,51",,,,,,,"1.149.305,51",,,,,,,"6.797.632,92",,,,,,,,
ITANHAEM,,,SP,,,,,,"1.332,26",,,,,,-,,,,,,,"1.332,26",,,,,,,"8.000,12",,,,,,,,
ITAPECERICA DA SERRA,,,SP,,,,,,"1.528,18",,,,,,-,,,,,,,"1.528,18",,,,,,,"9.176,61",,,,,,,,
ITAPEVI,,,SP,,,,,,"1.567,36",,,,,,-,,,,,,,"1.567,36",,,,,,,"9.411,89",,,,,,,,
ITAQUAQUECETUBA,,,SP,,,,,,"1.567,36",,,,,,-,,,,,,,"1.567,36",,,,,,,"9.411,89",,,,,,,,
ITARIRI,,,SP,,,,,,"862,05",,,,,,-,,,,,,,"862,05",,,,,,,"5.176,54",,,,,,,,
JACUPIRANGA,,,SP,,,,,,"940,42",,,,,,-,,,,,,,"940,42",,,,,,,"5.647,13",,,,,,,,
JANDIRA,,,SP,,,,,,"1.410,63",,,,,,-,,,,,,,"1.410,63",,,,,,,"8.470,72",,,,,,,,
JUQUIA,,,SP,,,,,,"1.018,79",,,,,,-,,,,,,,"1.018,79",,,,,,,"6.117,73",,,,,,,,
JUQUITIBA,,,SP,,,,,,"1.057,97",,,,,,-,,,,,,,"1.057,97",,,,,,,"6.353,03",,,,,,,,
MAIRIPORA,,,SP,,,,,,"1.293,08",,,,,,-,,,,,,,"1.293,08",,,,,,,"7.764,82",,,,,,,,
MAUA,,,SP,,,,,,"1.567,36",,,,,,-,,,,,,,"1.567,36",,,,,,,"9.411,89",,,,,,,,
MIRACATU,,,SP,,,,,,"1.018,79",,,,,,-,,,,,,,"1.018,79",,,,,,,"6.117,73",,,,,,,,
MOJI DAS CRUZES,,,SP,,,,,,"1.567,36",,,,,,-,,,,,,,"1.567,36",,,,,,,"9.411,89",,,,,,,,
MONGAGUA,,,SP,,,,,,"1.136,34",,,,,,-,,,,,,,"1.136,34",,,,,,,"6.823,62",,,,,,,,
OSASCO,,,SP,,,,,,"1.567,36",,,,,,-,,,,,,,"1.567,36",,,,,,,"9.411,89",,,,,,,,
PARIQUERA-ACU,,,SP,,,,,,"940,42",,,,,,-,,,,,,,"940,42",,,,,,,"5.647,13",,,,,,,,
PEDRO DE TOLEDO,,,SP,,,,,,"783,68",,,,,,-,,,,,,,"783,68",,,,,,,"4.705,94",,,,,,,,
PERUIBE,,,SP,,,,,,"1.253,89",,,,,,-,,,,,,,"1.253,89",,,,,,,"7.529,51",,,,,,,,
PIRAPORA DO BOM JESUS,,,SP,,,,,,"862,05",,,,,,-,,,,,,,"862,05",,,,,,,"5.176,54",,,,,,,,
POA,,,SP,,,,,,"1.410,63",,,,,,-,,,,,,,"1.410,63",,,,,,,"8.470,72",,,,,,,,
PRAIA GRANDE,,,SP,,,,,,"12.414,87",,,,,,"27.117,38",,,,,,,"39.532,25",,,,,,,"101.667,74",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REGISTRO,,,SP,,,,,,"1.253,89",,,,,,-,,,,,,,"1.253,89",,,,,,,"7.529,51",,,,,,,,
RIBEIRAO PIRES,,,SP,,,,,,"1.449,81",,,,,,-,,,,,,,"1.449,81",,,,,,,"8.705,99",,,,,,,,
RIO GRANDE DA SERRA,,,SP,,,,,,"1.175,52",,,,,,-,,,,,,,"1.175,52",,,,,,,"7.058,91",,,,,,,,
SALESOPOLIS,,,SP,,,,,,"901,23",,,,,,-,,,,,,,"901,23",,,,,,,"5.411,81",,,,,,,,
SANTA ISABEL,,,SP,,,,,,"1.214,71",,,,,,-,,,,,,,"1.214,71",,,,,,,"7.294,22",,,,,,,,
SANTANA DE PARNAIBA,,,SP,,,,,,"1.371,44",,,,,,-,,,,,,,"1.371,44",,,,,,,"8.235,39",,,,,,,,
SANTO ANDRE,,,SP,,,,,,"1.567,36",,,,,,-,,,,,,,"1.567,36",,,,,,,"9.411,89",,,,,,,,
SANTOS,,,SP,,,,,,"847.060,17",,,,,,"72.313,01",,,,,,,"919.373,18",,,,,,,"927.217,71",,,,,,,,
SAO BERNARDO DO CAMPO,,,SP,,,,,,"1.567,36",,,,,,-,,,,,,,"1.567,36",,,,,,,"9.411,89",,,,,,,,
SAO CAETANO DO SUL,,,SP,,,,,,"1.528,18",,,,,,-,,,,,,,"1.528,18",,,,,,,"9.176,61",,,,,,,,
SAO LOURENCO DA SERRA,,,SP,,,,,,"862,05",,,,,,-,,,,,,,"862,05",,,,,,,"5.176,54",,,,,,,,
SAO PAULO,,,SP,,,,,,"1.567,36",,,,,,-,,,,,,,"1.567,36",,,,,,,"9.411,89",,,,,,,,
SAO SEBASTIAO,,,SP,,,,,,"846.785,89",,,,,,"2.298.611,03",,,,,,,"3.145.396,92",,,,,,,"19.163.678,95",,,,,,,,
SAO VICENTE,,,SP,,,,,,"12.414,87",,,,,,"27.117,38",,,,,,,"39.532,25",,,,,,,"101.667,74",,,,,,,,
SETE BARRAS,,,SP,,,,,,"862,05",,,,,,-,,,,,,,"862,05",,,,,,,"5.176,54",,,,,,,,
SUZANO,,,SP,,,,,,"1.567,36",,,,,,-,,,,,,,"1.567,36",,,,,,,"9.411,89",,,,,,,,
TABOAO DA SERRA,,,SP,,,,,,"1.567,36",,,,,,-,,,,,,,"1.567,36",,,,,,,"9.411,89",,,,,,,,
VARGEM GRANDE PAULISTA,,,SP,,,,,,"1.136,34",,,,,,-,,,,,,,"1.136,34",,,,,,,"6.823,62",,,,,,,,
TOTAL SAO PAULO,,,,,,,,,"1.939.282,76",,,,,,"6.057.666,26",,,,,,,"7.996.949,02",,,,,,,"42.848.872,70",,,,,,,,
