PINHAIS-PR,,,,,,,,PR,,"7.366,43",,,,,,-,,,,,,"7.366,43",,,,,,,"45.763,09",,,,,,,,,
PIRAQUARA-PR,,,,,,,,PR,,"6.978,73",,,,,,-,,,,,,"6.978,73",,,,,,,"43.354,51",,,,,,,,,
PONTAL DO PARANA-PR,,,,,,,,PR,,"4.652,48",,,,,,"21.688,33",,,,,,"26.340,81",,,,,,,"163.639,22",,,,,,,,,
PORTO AMAZONAS-PR,,,,,,,,PR,,"3.877,07",,,,,,-,,,,,,"3.877,07",,,,,,,"24.085,81",,,,,,,,,
QUATRO BARRAS-PR,,,,,,,,PR,,"4.846,34",,,,,,-,,,,,,"4.846,34",,,,,,,"30.107,28",,,,,,,,,
QUITANDINHA-PR,,,,,,,,PR,,"4.458,63",,,,,,-,,,,,,"4.458,63",,,,,,,"27.698,71",,,,,,,,,
RIO BRANCO DO SUL-PR,,,,,,,,PR,,"5.427,90",,,,,,-,,,,,,"5.427,90",,,,,,,"33.720,17",,,,,,,,,
RIO NEGRO-PR,,,,,,,,PR,,"5.427,90",,,,,,-,,,,,,"5.427,90",,,,,,,"33.720,17",,,,,,,,,
SAO JOSE DOS PINHAIS-PR,,,,,,,,PR,,"7.754,14",,,,,,-,,,,,,"7.754,14",,,,,,,"48.171,68",,,,,,,,,
TIJUCAS DO SUL-PR,,,,,,,,PR,,"4.264,77",,,,,,-,,,,,,"4.264,77",,,,,,,"26.494,39",,,,,,,,,
TUNAS DO PARANA-PR,,,,,,,,PR,,"3.877,07",,,,,,-,,,,,,"3.877,07",,,,,,,"24.085,81",,,,,,,,,
PARANA  TOTAL,,,,,,,,,,"466.702,45",,,,,,"245.018,85",,,,,,"711.721,30",,,,,,,"4.421.485,15",,,,,,,,,
ANGRA DOS REIS-RJ,,,,,,,,RJ,,"5.889.863,99",,,,,,"1.983.015,76",,,,,,"7.872.879,75",,,,,,,"65.513.983,22",,,,,,,,,
APERIBE-RJ,,,,,,,,RJ,,"407.015,98",,,,,,-,,,,,,"407.015,98",,,,,,,"2.751.147,42",,,,,,,,,
ARARUAMA-RJ,,,,,,,,RJ,,"752.934,60",,,,,,-,,,,,,"752.934,60",,,,,,,"5.093.171,75",,,,,,,,,
ARMACAO DOS BUZIOS-RJ,,,,,,,,RJ,,"3.235.898,86",,,,,,"2.284.799,71",,,,,,"5.520.698,57",,,,,,,"42.604.684,32",,,,,,,,,
ARRAIAL DO CABO-RJ,,,,,,,,RJ,,"549.426,61",,,,,,"188.874,37",,,,,,"738.300,98",,,,,,,"5.073.779,56",,,,,,,,,
BARRA DO PIRAI-RJ,,,,,,,,RJ,,"752.934,60",,,,,,-,,,,,,"752.934,60",,,,,,,"5.222.553,35",,,,,,,,,
BARRA MANSA-RJ,,,,,,,,RJ,,"1.511.422,61",,,,,,-,,,,,,"1.511.422,61",,,,,,,"10.657.840,78",,,,,,,,,
BELFORD ROXO-RJ,,,,,,,,RJ,,"814.031,95",,,,,,-,,,,,,"814.031,95",,,,,,,"5.502.294,90",,,,,,,,,
BOM JARDIM-RJ,,,,,,,,RJ,,"549.426,61",,,,,,-,,,,,,"549.426,61",,,,,,,"3.717.597,97",,,,,,,,,
BOM JESUS DO ITABAPOANA-RJ,,,,,,,,RJ,,"590.173,16",,,,,,-,,,,,,"590.173,16",,,,,,,"3.989.163,79",,,,,,,,,
CABO FRIO-RJ,,,,,,,,RJ,,"4.792.408,26",,,,,,"9.221.470,34",,,,,,"14.013.878,60",,,,,,,"109.580.658,75",,,,,,,,,
CACHOEIRAS DE MACACU-RJ,,,,,,,,RJ,,"3.235.679,93",,,,,,-,,,,,,"3.235.679,93",,,,,,,"22.914.940,67",,,,,,,,,
CAMBUCI-RJ,,,,,,,,RJ,,"468.068,37",,,,,,-,,,,,,"468.068,37",,,,,,,"3.163.819,54",,,,,,,,,
CAMPOS DOS GOYTACAZES-RJ,,,,,,,,RJ,,"4.789.259,72",,,,,,"53.052.079,36",,,,,,"57.841.339,08",,,,,,,"410.501.003,23",,,,,,,,,
CANTAGALO-RJ,,,,,,,,RJ,,"508.769,96",,,,,,-,,,,,,"508.769,96",,,,,,,"3.438.934,30",,,,,,,,,
CARAPEBUS-RJ,,,,,,,,RJ,,"2.515.935,62",,,,,,"800.388,92",,,,,,"3.316.324,54",,,,,,,"25.572.894,87",,,,,,,,,
CARDOSO MOREIRA-RJ,,,,,,,,RJ,,"447.717,58",,,,,,-,,,,,,"447.717,58",,,,,,,"3.026.262,22",,,,,,,,,
CARMO-RJ,,,,,,,,RJ,,"488.374,21",,,,,,-,,,,,,"488.374,21",,,,,,,"3.304.925,84",,,,,,,,,
CASIMIRO DE ABREU-RJ,,,,,,,,RJ,,"3.234.324,58",,,,,,"2.299.404,10",,,,,,"5.533.728,68",,,,,,,"43.051.159,29",,,,,,,,,
CONCEICAO DE MACABU-RJ,,,,,,,,RJ,,"508.769,96",,,,,,-,,,,,,"508.769,96",,,,,,,"3.438.934,30",,,,,,,,,
CORDEIRO-RJ,,,,,,,,RJ,,"508.769,96",,,,,,-,,,,,,"508.769,96",,,,,,,"3.438.934,30",,,,,,,,,
DUAS BARRAS-RJ,,,,,,,,RJ,,"427.366,77",,,,,,-,,,,,,"427.366,77",,,,,,,"2.888.704,81",,,,,,,,,
DUQUE DE CAXIAS-RJ,,,,,,,,RJ,,"4.789.259,72",,,,,,"147.863,61",,,,,,"4.937.123,33",,,,,,,"38.512.217,79",,,,,,,,,
ENGENHEIRO PAULO DE FRONTIN-RJ,,,,,,,,RJ,,"447.717,58",,,,,,-,,,,,,"447.717,58",,,,,,,"4.060.402,38",,,,,,,,,
GUAPIMIRIM-RJ,,,,,,,,RJ,,"3.458.829,32",,,,,,"147.863,61",,,,,,"3.606.692,93",,,,,,,"25.267.545,28",,,,,,,,,
IGUABA GRANDE-RJ,,,,,,,,RJ,,"508.680,05",,,,,,-,,,,,,"508.680,05",,,,,,,"3.446.032,14",,,,,,,,,
ITABORAI-RJ,,,,,,,,RJ,,"814.031,95",,,,,,"147.863,61",,,,,,"961.895,56",,,,,,,"6.274.559,70",,,,,,,,,
ITAGUAI-RJ,,,,,,,,RJ,,"732.628,75",,,,,,"323,65",,,,,,"732.952,40",,,,,,,"4.952.389,10",,,,,,,,,
ITALVA-RJ,,,,,,,,RJ,,"447.717,58",,,,,,-,,,,,,"447.717,58",,,,,,,"3.026.262,22",,,,,,,,,
ITAOCARA-RJ,,,,,,,,RJ,,"529.120,76",,,,,,-,,,,,,"529.120,76",,,,,,,"3.576.491,66",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITAPERUNA-RJ,,,,,,,,RJ,,"732.628,75",,,,,,-,,,,,,"732.628,75",,,,,,,"4.952.065,45",,,,,,,,,
ITATIAIA-RJ,,,,,,,,RJ,,"569.777,41",,,,,,-,,,,,,"569.777,41",,,,,,,"3.952.191,55",,,,,,,,,
JAPERI-RJ,,,,,,,,RJ,,"1.430.019,42",,,,,,-,,,,,,"1.430.019,42",,,,,,,"9.963.853,97",,,,,,,,,
LAJE DO MURIAE-RJ,,,,,,,,RJ,,"407.015,98",,,,,,-,,,,,,"407.015,98",,,,,,,"2.751.147,42",,,,,,,,,
MACAE-RJ,,,,,,,,RJ,,"28.321.736,42",,,,,,"12.327.229,68",,,,,,"40.648.966,10",,,,,,,"301.304.019,76",,,,,,,,,
MACUCO-RJ,,,,,,,,RJ,,"407.015,98",,,,,,-,,,,,,"407.015,98",,,,,,,"2.751.147,42",,,,,,,,,
MAGE-RJ,,,,,,,,RJ,,"4.016.689,02",,,,,,"147.863,61",,,,,,"4.164.552,63",,,,,,,"29.218.381,39",,,,,,,,,
MANGARATIBA-RJ,,,,,,,,RJ,,"569.777,41",,,,,,"1.487.261,81",,,,,,"2.057.039,22",,,,,,,"18.244.626,12",,,,,,,,,
MARICA-RJ,,,,,,,,RJ,,"752.889,65",,,,,,-,,,,,,"752.889,65",,,,,,,"5.096.720,65",,,,,,,,,
MENDES-RJ,,,,,,,,RJ,,"488.419,16",,,,,,-,,,,,,"488.419,16",,,,,,,"4.429.529,81",,,,,,,,,
MESQUITA-RJ,,,,,,,,RJ,,"814.031,95",,,,,,-,,,,,,"814.031,95",,,,,,,"5.502.294,90",,,,,,,,,
MIGUEL PEREIRA-RJ,,,,,,,,RJ,,"548.602,48",,,,,,-,,,,,,"548.602,48",,,,,,,"4.938.939,48",,,,,,,,,
MIRACEMA-RJ,,,,,,,,RJ,,"549.471,57",,,,,,-,,,,,,"549.471,57",,,,,,,"3.714.049,08",,,,,,,,,
NATIVIDADE-RJ,,,,,,,,RJ,,"468.068,37",,,,,,-,,,,,,"468.068,37",,,,,,,"3.163.819,54",,,,,,,,,
NILOPOLIS-RJ,,,,,,,,RJ,,"814.031,95",,,,,,-,,,,,,"814.031,95",,,,,,,"5.502.294,90",,,,,,,,,
NITEROI-RJ,,,,,,,,RJ,,"4.789.259,72",,,,,,"147.863,61",,,,,,"4.937.123,33",,,,,,,"38.512.217,79",,,,,,,,,
NOVA FRIBURGO-RJ,,,,,,,,RJ,,"814.031,95",,,,,,-,,,,,,"814.031,95",,,,,,,"5.502.294,90",,,,,,,,,
NOVA IGUACU-RJ,,,,,,,,RJ,,"814.031,95",,,,,,-,,,,,,"814.031,95",,,,,,,"5.502.294,90",,,,,,,,,
PARACAMBI-RJ,,,,,,,,RJ,,"630.874,76",,,,,,-,,,,,,"630.874,76",,,,,,,"4.264.278,57",,,,,,,,,
PARATI-RJ,,,,,,,,RJ,,"5.879.291,38",,,,,,"1.615.763,49",,,,,,"7.495.054,87",,,,,,,"23.900.478,48",,,,,,,,,
PATY DO ALFERES-RJ,,,,,,,,RJ,,"549.471,57",,,,,,-,,,,,,"549.471,57",,,,,,,"4.939.808,64",,,,,,,,,
PETROPOLIS-RJ,,,,,,,,RJ,,"814.031,95",,,,,,-,,,,,,"814.031,95",,,,,,,"5.502.294,90",,,,,,,,,
PINHEIRAL-RJ,,,,,,,,RJ,,"529.075,81",,,,,,-,,,,,,"529.075,81",,,,,,,"3.669.888,93",,,,,,,,,
PIRAI-RJ,,,,,,,,RJ,,"1.246.817,28",,,,,,-,,,,,,"1.246.817,28",,,,,,,"8.822.828,78",,,,,,,,,
PORCIUNCULA-RJ,,,,,,,,RJ,,"488.374,21",,,,,,-,,,,,,"488.374,21",,,,,,,"3.304.925,84",,,,,,,,,
PORTO REAL-RJ,,,,,,,,RJ,,"468.023,41",,,,,,-,,,,,,"468.023,41",,,,,,,"3.246.434,99",,,,,,,,,
QUATIS-RJ,,,,,,,,RJ,,"447.672,61",,,,,,-,,,,,,"447.672,61",,,,,,,"3.105.283,71",,,,,,,,,
QUEIMADOS-RJ,,,,,,,,RJ,,"793.636,20",,,,,,-,,,,,,"793.636,20",,,,,,,"5.368.286,47",,,,,,,,,
QUISSAMA-RJ,,,,,,,,RJ,,"2.876.704,38",,,,,,"7.302.128,93",,,,,,"10.178.833,31",,,,,,,"75.615.006,92",,,,,,,,,
RESENDE-RJ,,,,,,,,RJ,,"773.285,40",,,,,,-,,,,,,"773.285,40",,,,,,,"5.363.704,63",,,,,,,,,
RIO BONITO-RJ,,,,,,,,RJ,,"651.225,55",,,,,,-,,,,,,"651.225,55",,,,,,,"4.401.835,94",,,,,,,,,
RIO CLARO-RJ,,,,,,,,RJ,,"488.419,16",,,,,,-,,,,,,"488.419,16",,,,,,,"3.387.631,33",,,,,,,,,
RIO DAS FLORES-RJ,,,,,,,,RJ,,"406.382,03",,,,,,-,,,,,,"406.382,03",,,,,,,"2.822.392,15",,,,,,,,,
RIO DAS OSTRAS-RJ,,,,,,,,RJ,,"4.198.473,62",,,,,,"11.632.671,82",,,,,,"15.831.145,44",,,,,,,"121.417.878,46",,,,,,,,,
RIO DE JANEIRO-RJ,,,,,,,,RJ,,"5.885.480,24",,,,,,"594.627,32",,,,,,"6.480.107,56",,,,,,,"49.696.505,14",,,,,,,,,
SANTA MARIA MADALENA-RJ,,,,,,,,RJ,,"427.366,77",,,,,,-,,,,,,"427.366,77",,,,,,,"2.888.704,81",,,,,,,,,
SANTO ANTONIO DE PADUA-RJ,,,,,,,,RJ,,"630.829,81",,,,,,-,,,,,,"630.829,81",,,,,,,"4.267.827,48",,,,,,,,,
SAO FIDELIS-RJ,,,,,,,,RJ,,"610.523,96",,,,,,-,,,,,,"610.523,96",,,,,,,"4.126.721,20",,,,,,,,,
SAO FRANCISCO DE ITABAPOANA-RJ,,,,,,,,RJ,,"630.874,76",,,,,,-,,,,,,"630.874,76",,,,,,,"4.264.278,57",,,,,,,,,
SAO GONCALO-RJ,,,,,,,,RJ,,"814.031,95",,,,,,"147.863,61",,,,,,"961.895,56",,,,,,,"6.274.559,70",,,,,,,,,
SAO JOAO DA BARRA-RJ,,,,,,,,RJ,,"3.354.056,08",,,,,,"5.693.506,32",,,,,,"9.047.562,40",,,,,,,"55.206.655,38",,,,,,,,,
SAO JOAO DE MERITI-RJ,,,,,,,,RJ,,"814.031,95",,,,,,-,,,,,,"814.031,95",,,,,,,"5.502.294,90",,,,,,,,,
SAO JOSE DE UBA-RJ,,,,,,,,RJ,,"407.015,98",,,,,,-,,,,,,"407.015,98",,,,,,,"2.751.147,42",,,,,,,,,
SAO JOSE DO VALE DO RIO PRETO-RJ,,,,,,,,RJ,,"508.769,96",,,,,,-,,,,,,"508.769,96",,,,,,,"3.438.934,30",,,,,,,,,
SAO PEDRO DA ALDEIA-RJ,,,,,,,,RJ,,"712.188,05",,,,,,-,,,,,,"712.188,05",,,,,,,"4.821.605,89",,,,,,,,,
SAO SEBASTIAO DO ALTO-RJ,,,,,,,,RJ,,"407.015,98",,,,,,-,,,,,,"407.015,98",,,,,,,"2.751.147,42",,,,,,,,,
SAQUAREMA-RJ,,,,,,,,RJ,,"671.531,41",,,,,,-,,,,,,"671.531,41",,,,,,,"4.542.942,24",,,,,,,,,
SEROPEDICA-RJ,,,,,,,,RJ,,"712.233,00",,,,,,-,,,,,,"712.233,00",,,,,,,"4.818.056,99",,,,,,,,,
SILVA JARDIM-RJ,,,,,,,,RJ,,"2.900.942,07",,,,,,-,,,,,,"2.900.942,07",,,,,,,"20.544.417,54",,,,,,,,,
SUMIDOURO-RJ,,,,,,,,RJ,,"468.068,37",,,,,,-,,,,,,"468.068,37",,,,,,,"3.163.819,54",,,,,,,,,
TANGUA-RJ,,,,,,,,RJ,,"569.777,41",,,,,,-,,,,,,"569.777,41",,,,,,,"3.855.155,35",,,,,,,,,
TERESOPOLIS-RJ,,,,,,,,RJ,,"813.986,99",,,,,,-,,,,,,"813.986,99",,,,,,,"5.505.843,83",,,,,,,,,
TRAJANO DE MORAIS-RJ,,,,,,,,RJ,,"407.060,93",,,,,,-,,,,,,"407.060,93",,,,,,,"2.747.598,52",,,,,,,,,
VALENCA-RJ,,,,,,,,RJ,,"691.927,15",,,,,,-,,,,,,"691.927,15",,,,,,,"4.799.144,42",,,,,,,,,
VARRE-SAI-RJ,,,,,,,,RJ,,"407.015,98",,,,,,-,,,,,,"407.015,98",,,,,,,"2.751.147,42",,,,,,,,,
VASSOURAS-RJ,,,,,,,,RJ,,"590.128,21",,,,,,-,,,,,,"590.128,21",,,,,,,"5.308.891,10",,,,,,,,,
VOLTA REDONDA-RJ,,,,,,,,RJ,,"1.511.422,61",,,,,,-,,,,,,"1.511.422,61",,,,,,,"10.657.840,78",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RIO DE JANEIRO  TOTAL,,,,,,,,,,"142.202.097,68",,,,,,"111.370.727,24",,,,,,"253.572.824,92",,,,,,,"1.822.383.377,16",,,,,,,,,
ACARI-RN,,,,,,,,RN,,"5.960,95",,,,,,-,,,,,,"5.960,95",,,,,,,"42.849,11",,,,,,,,,
ACU-RN,,,,,,,,RN,,"231.986,26",,,,,,"105.136,15",,,,,,"337.122,41",,,,,,,"3.009.140,46",,,,,,,,,
AFONSO BEZERRA-RN,,,,,,,,RN,,"5.960,95",,,,,,-,,,,,,"5.960,95",,,,,,,"46.870,40",,,,,,,,,
AGUA NOVA-RN,,,,,,,,RN,,"5.677,09",,,,,,-,,,,,,"5.677,09",,,,,,,"40.808,66",,,,,,,,,
ALEXANDRIA-RN,,,,,,,,RN,,"6.244,80",,,,,,-,,,,,,"6.244,80",,,,,,,"44.889,55",,,,,,,,,
ALMINO AFONSO-RN,,,,,,,,RN,,"5.677,09",,,,,,-,,,,,,"5.677,09",,,,,,,"40.808,66",,,,,,,,,
ALTO DO RODRIGUES-RN,,,,,,,,RN,,"296.878,31",,,,,,"127.255,95",,,,,,"424.134,26",,,,,,,"3.372.668,78",,,,,,,,,
ANTONIO MARTINS-RN,,,,,,,,RN,,"5.677,09",,,,,,-,,,,,,"5.677,09",,,,,,,"40.808,66",,,,,,,,,
APODI-RN,,,,,,,,RN,,"280.545,60",,,,,,"165.574,40",,,,,,"446.120,00",,,,,,,"3.600.354,42",,,,,,,,,
AREIA BRANCA-RN,,,,,,,,RN,,"584.663,22",,,,,,"447.926,78",,,,,,"1.032.590,00",,,,,,,"8.731.759,04",,,,,,,,,
AUGUSTO SEVERO-RN,,,,,,,,RN,,"5.677,09",,,,,,-,,,,,,"5.677,09",,,,,,,"40.808,66",,,,,,,,,
BARAUNA-RN,,,,,,,,RN,,"59.692,74",,,,,,-,,,,,,"59.692,74",,,,,,,"339.084,25",,,,,,,,,
CAICO-RN,,,,,,,,RN,,"9.367,21",,,,,,-,,,,,,"9.367,21",,,,,,,"67.334,34",,,,,,,,,
CARAUBAS-RN,,,,,,,,RN,,"227.211,42",,,,,,"122.464,01",,,,,,"349.675,43",,,,,,,"2.689.162,87",,,,,,,,,
CARNAUBA DOS DANTAS-RN,,,,,,,,RN,,"5.677,09",,,,,,-,,,,,,"5.677,09",,,,,,,"40.808,66",,,,,,,,,
CARNAUBAIS-RN,,,,,,,,RN,,"50.102,41",,,,,,"20.659,54",,,,,,"70.761,95",,,,,,,"1.223.432,06",,,,,,,,,
CERRO CORA-RN,,,,,,,,RN,,"5.960,95",,,,,,-,,,,,,"5.960,95",,,,,,,"42.849,11",,,,,,,,,
CORONEL JOAO PESSOA-RN,,,,,,,,RN,,"5.677,09",,,,,,-,,,,,,"5.677,09",,,,,,,"40.808,66",,,,,,,,,
CRUZETA-RN,,,,,,,,RN,,"5.677,09",,,,,,-,,,,,,"5.677,09",,,,,,,"40.808,66",,,,,,,,,
CURRAIS NOVOS-RN,,,,,,,,RN,,"8.799,50",,,,,,-,,,,,,"8.799,50",,,,,,,"63.253,48",,,,,,,,,
DOUTOR SEVERIANO-RN,,,,,,,,RN,,"5.677,09",,,,,,-,,,,,,"5.677,09",,,,,,,"40.808,66",,,,,,,,,
ENCANTO-RN,,,,,,,,RN,,"5.677,09",,,,,,-,,,,,,"5.677,09",,,,,,,"40.808,66",,,,,,,,,
EQUADOR-RN,,,,,,,,RN,,"5.677,09",,,,,,-,,,,,,"5.677,09",,,,,,,"40.808,66",,,,,,,,,
FELIPE GUERRA-RN,,,,,,,,RN,,"166.923,66",,,,,,"68.650,79",,,,,,"235.574,45",,,,,,,"1.950.944,92",,,,,,,,,
FLORANIA-RN,,,,,,,,RN,,"5.677,09",,,,,,-,,,,,,"5.677,09",,,,,,,"40.808,66",,,,,,,,,
FRANCISCO DANTAS-RN,,,,,,,,RN,,"5.677,09",,,,,,-,,,,,,"5.677,09",,,,,,,"40.808,66",,,,,,,,,
FRUTUOSO GOMES-RN,,,,,,,,RN,,"5.677,09",,,,,,-,,,,,,"5.677,09",,,,,,,"40.808,66",,,,,,,,,
GALINHOS-RN,,,,,,,,RN,,"57.989,61",,,,,,"124.977,51",,,,,,"182.967,12",,,,,,,"1.226.281,95",,,,,,,,,
GOIANINHA-RN,,,,,,,,RN,,"750.345,89",,,,,,-,,,,,,"750.345,89",,,,,,,"5.439.217,10",,,,,,,,,
GOVERNADOR DIX-SEPT ROSADO-RN,,,,,,,,RN,,"220.800,79",,,,,,"121.726,60",,,,,,"342.527,39",,,,,,,"2.638.896,53",,,,,,,,,
GROSSOS-RN,,,,,,,,RN,,"85.643,10",,,,,,"91.259,47",,,,,,"176.902,57",,,,,,,"1.314.937,38",,,,,,,,,
GUAMARE-RN,,,,,,,,RN,,"1.271.076,77",,,,,,"983.015,01",,,,,,"2.254.091,78",,,,,,,"17.231.208,20",,,,,,,,,
IELMO MARINHO-RN,,,,,,,,RN,,"750.345,89",,,,,,-,,,,,,"750.345,89",,,,,,,"5.439.217,10",,,,,,,,,
IPANGUACU-RN,,,,,,,,RN,,"6.244,80",,,,,,-,,,,,,"6.244,80",,,,,,,"44.889,55",,,,,,,,,
IPUEIRA-RN,,,,,,,,RN,,"5.677,09",,,,,,-,,,,,,"5.677,09",,,,,,,"40.808,66",,,,,,,,,
ITAJA-RN,,,,,,,,RN,,"5.677,09",,,,,,-,,,,,,"5.677,09",,,,,,,"40.808,66",,,,,,,,,
ITAU-RN,,,,,,,,RN,,"5.677,09",,,,,,-,,,,,,"5.677,09",,,,,,,"40.808,66",,,,,,,,,
JANDAIRA-RN,,,,,,,,RN,,"5.677,09",,,,,,-,,,,,,"5.677,09",,,,,,,"40.808,66",,,,,,,,,
JANDUIS-RN,,,,,,,,RN,,"5.677,09",,,,,,-,,,,,,"5.677,09",,,,,,,"40.808,66",,,,,,,,,
JARDIM DE PIRANHAS-RN,,,,,,,,RN,,"6.244,80",,,,,,-,,,,,,"6.244,80",,,,,,,"44.889,55",,,,,,,,,
JARDIM DO SERIDO-RN,,,,,,,,RN,,"6.244,80",,,,,,-,,,,,,"6.244,80",,,,,,,"44.889,55",,,,,,,,,
JOAO DIAS-RN,,,,,,,,RN,,"5.677,09",,,,,,-,,,,,,"5.677,09",,,,,,,"40.808,66",,,,,,,,,
JOSE DA PENHA-RN,,,,,,,,RN,,"5.677,09",,,,,,-,,,,,,"5.677,09",,,,,,,"40.808,66",,,,,,,,,
JUCURUTU-RN,,,,,,,,RN,,"6.812,51",,,,,,-,,,,,,"6.812,51",,,,,,,"48.970,42",,,,,,,,,
LAGOA NOVA-RN,,,,,,,,RN,,"6.244,80",,,,,,-,,,,,,"6.244,80",,,,,,,"44.889,55",,,,,,,,,
LUCRECIA-RN,,,,,,,,RN,,"5.677,09",,,,,,-,,,,,,"5.677,09",,,,,,,"40.808,66",,,,,,,,,
LUIS GOMES-RN,,,,,,,,RN,,"5.677,09",,,,,,-,,,,,,"5.677,09",,,,,,,"40.808,66",,,,,,,,,
MACAIBA-RN,,,,,,,,RN,,"750.345,89",,,,,,-,,,,,,"750.345,89",,,,,,,"5.439.217,10",,,,,,,,,
MACAU-RN,,,,,,,,RN,,"1.596.867,58",,,,,,"735.433,57",,,,,,"2.332.301,15",,,,,,,"17.315.427,35",,,,,,,,,
MAJOR SALES-RN,,,,,,,,RN,,"5.677,09",,,,,,-,,,,,,"5.677,09",,,,,,,"40.808,66",,,,,,,,,
MARCELINO VIEIRA-RN,,,,,,,,RN,,"5.677,09",,,,,,-,,,,,,"5.677,09",,,,,,,"40.808,66",,,,,,,,,
MARTINS-RN,,,,,,,,RN,,"5.677,09",,,,,,-,,,,,,"5.677,09",,,,,,,"40.808,66",,,,,,,,,
MESSIAS TARGINO-RN,,,,,,,,RN,,"5.677,09",,,,,,-,,,,,,"5.677,09",,,,,,,"40.808,66",,,,,,,,,
MOSSORO-RN,,,,,,,,RN,,"1.554.970,41",,,,,,"1.269.262,78",,,,,,"2.824.233,19",,,,,,,"19.476.267,59",,,,,,,,,
OLHO D'AGUA DO BORGES-RN,,,,,,,,RN,,"5.677,09",,,,,,-,,,,,,"5.677,09",,,,,,,"40.808,66",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OURO BRANCO-RN,,,,,,,,RN,,"5.677,09",,,,,,-,,,,,,"5.677,09",,,,,,,"40.808,66",,,,,,,,,
PARANA-RN,,,,,,,,RN,,"5.677,09",,,,,,-,,,,,,"5.677,09",,,,,,,"40.808,66",,,,,,,,,
PARAU-RN,,,,,,,,RN,,"5.677,09",,,,,,-,,,,,,"5.677,09",,,,,,,"40.808,66",,,,,,,,,
PARELHAS-RN,,,,,,,,RN,,"7.096,37",,,,,,-,,,,,,"7.096,37",,,,,,,"51.010,87",,,,,,,,,
PATU-RN,,,,,,,,RN,,"5.960,95",,,,,,-,,,,,,"5.960,95",,,,,,,"42.849,11",,,,,,,,,
PAU DOS FERROS-RN,,,,,,,,RN,,"7.664,08",,,,,,-,,,,,,"7.664,08",,,,,,,"55.091,73",,,,,,,,,
PEDRO AVELINO-RN,,,,,,,,RN,,"5.734,63",,,,,,"26,75",,,,,,"5.761,38",,,,,,,"41.346,68",,,,,,,,,
PENDENCIAS-RN,,,,,,,,RN,,"256.981,50",,,,,,"135.010,94",,,,,,"391.992,44",,,,,,,"2.884.647,48",,,,,,,,,
PILOES-RN,,,,,,,,RN,,"5.677,09",,,,,,-,,,,,,"5.677,09",,,,,,,"40.808,66",,,,,,,,,
PORTALEGRE-RN,,,,,,,,RN,,"5.677,09",,,,,,-,,,,,,"5.677,09",,,,,,,"40.808,66",,,,,,,,,
PORTO DO MANGUE-RN,,,,,,,,RN,,"160.994,87",,,,,,"256.229,95",,,,,,"417.224,82",,,,,,,"3.024.487,42",,,,,,,,,
RAFAEL FERNANDES-RN,,,,,,,,RN,,"5.677,09",,,,,,-,,,,,,"5.677,09",,,,,,,"40.808,66",,,,,,,,,
RAFAEL GODEIRO-RN,,,,,,,,RN,,"5.677,09",,,,,,-,,,,,,"5.677,09",,,,,,,"40.808,66",,,,,,,,,
RIACHO DA CRUZ-RN,,,,,,,,RN,,"5.677,09",,,,,,-,,,,,,"5.677,09",,,,,,,"40.808,66",,,,,,,,,
RIACHO DE SANTANA-RN,,,,,,,,RN,,"5.677,09",,,,,,-,,,,,,"5.677,09",,,,,,,"40.808,66",,,,,,,,,
RODOLFO FERNANDES-RN,,,,,,,,RN,,"5.677,09",,,,,,-,,,,,,"5.677,09",,,,,,,"40.808,66",,,,,,,,,
SANTANA DO SERIDO-RN,,,,,,,,RN,,"5.677,09",,,,,,-,,,,,,"5.677,09",,,,,,,"40.808,66",,,,,,,,,
SAO FERNANDO-RN,,,,,,,,RN,,"5.677,09",,,,,,-,,,,,,"5.677,09",,,,,,,"40.808,66",,,,,,,,,
SAO FRANCISCO DO OESTE-RN,,,,,,,,RN,,"5.677,09",,,,,,-,,,,,,"5.677,09",,,,,,,"40.808,66",,,,,,,,,
SAO GONCALO DO AMARANTE-RN,,,,,,,,RN,,"1.171.091,47",,,,,,-,,,,,,"1.171.091,47",,,,,,,"6.299.223,47",,,,,,,,,
SAO JOAO DO SABUGI-RN,,,,,,,,RN,,"5.677,09",,,,,,-,,,,,,"5.677,09",,,,,,,"40.808,66",,,,,,,,,
SAO JOSE DE MIPIBU-RN,,,,,,,,RN,,-,,,,,,-,,,,,,-,,,,,,,"87.268,32",,,,,,,,,
SAO JOSE DO SERIDO-RN,,,,,,,,RN,,"5.677,09",,,,,,-,,,,,,"5.677,09",,,,,,,"40.808,66",,,,,,,,,
SAO MIGUEL-RN,,,,,,,,RN,,"7.380,22",,,,,,-,,,,,,"7.380,22",,,,,,,"53.051,28",,,,,,,,,
SAO RAFAEL-RN,,,,,,,,RN,,"5.677,09",,,,,,-,,,,,,"5.677,09",,,,,,,"40.808,66",,,,,,,,,
SAO VICENTE-RN,,,,,,,,RN,,"5.677,09",,,,,,-,,,,,,"5.677,09",,,,,,,"40.808,66",,,,,,,,,
