MACAU,,,,,,RN,,,,"1.001.717,32",,,,,,,"306.296,28",,,,,,,"1.308.013,60",,,,,,,,"16.665.733,51",,,,,,
MAJOR SALES,,,,,,RN,,,,"3.747,84",,,,,,,-,,,,,,,"3.747,84",,,,,,,,"43.321,95",,,,,,
MARCELINO VIEIRA,,,,,,RN,,,,"3.747,84",,,,,,,-,,,,,,,"3.747,84",,,,,,,,"43.321,95",,,,,,
MARTINS,,,,,,RN,,,,"3.747,84",,,,,,,-,,,,,,,"3.747,84",,,,,,,,"43.321,95",,,,,,
MESSIAS TARGINO,,,,,,RN,,,,"3.747,84",,,,,,,-,,,,,,,"3.747,84",,,,,,,,"43.321,95",,,,,,
MOSSORO,,,,,,RN,,,,"799.944,55",,,,,,,"647.264,80",,,,,,,"1.447.209,35",,,,,,,,"15.680.022,64",,,,,,
OLHO D'AGUA DO BORGES,,,,,,RN,,,,"3.747,84",,,,,,,-,,,,,,,"3.747,84",,,,,,,,"43.321,95",,,,,,
OURO BRANCO,,,,,,RN,,,,"3.747,84",,,,,,,-,,,,,,,"3.747,84",,,,,,,,"43.321,95",,,,,,
PARANA,,,,,,RN,,,,"3.747,84",,,,,,,-,,,,,,,"3.747,84",,,,,,,,"43.321,95",,,,,,
PARAU,,,,,,RN,,,,"3.747,84",,,,,,,-,,,,,,,"3.747,84",,,,,,,,"43.321,95",,,,,,
PARELHAS,,,,,,RN,,,,"4.684,80",,,,,,,-,,,,,,,"4.684,80",,,,,,,,"54.152,45",,,,,,
PATU,,,,,,RN,,,,"3.935,23",,,,,,,-,,,,,,,"3.935,23",,,,,,,,"45.488,05",,,,,,
PAU DOS FERROS,,,,,,RN,,,,"5.059,59",,,,,,,-,,,,,,,"5.059,59",,,,,,,,"58.484,66",,,,,,
PEDRO AVELINO,,,,,,RN,,,,"3.979,32",,,,,,,"107,64",,,,,,,"4.086,96",,,,,,,,"48.972,52",,,,,,
PENDENCIAS,,,,,,RN,,,,"134.713,99",,,,,,,"56.086,49",,,,,,,"190.800,48",,,,,,,,"2.332.021,88",,,,,,
PILOES,,,,,,RN,,,,"3.747,84",,,,,,,-,,,,,,,"3.747,84",,,,,,,,"43.321,95",,,,,,
PORTALEGRE,,,,,,RN,,,,"3.747,84",,,,,,,-,,,,,,,"3.747,84",,,,,,,,"43.321,95",,,,,,
PORTO DO MANGUE,,,,,,RN,,,,"114.415,49",,,,,,,"170.816,81",,,,,,,"285.232,30",,,,,,,,"3.106.343,37",,,,,,
RAFAEL FERNANDES,,,,,,RN,,,,"3.747,84",,,,,,,-,,,,,,,"3.747,84",,,,,,,,"43.321,95",,,,,,
RAFAEL GODEIRO,,,,,,RN,,,,"3.747,84",,,,,,,-,,,,,,,"3.747,84",,,,,,,,"43.321,95",,,,,,
RIACHO DA CRUZ,,,,,,RN,,,,"3.747,84",,,,,,,-,,,,,,,"3.747,84",,,,,,,,"43.321,95",,,,,,
RIACHO DE SANTANA,,,,,,RN,,,,"3.747,84",,,,,,,-,,,,,,,"3.747,84",,,,,,,,"43.321,95",,,,,,
RODOLFO FERNANDES,,,,,,RN,,,,"3.747,84",,,,,,,-,,,,,,,"3.747,84",,,,,,,,"43.321,95",,,,,,
SANTANA DO SERIDO,,,,,,RN,,,,"3.747,84",,,,,,,-,,,,,,,"3.747,84",,,,,,,,"43.321,95",,,,,,
SAO FERNANDO,,,,,,RN,,,,"3.747,84",,,,,,,-,,,,,,,"3.747,84",,,,,,,,"43.321,95",,,,,,
SAO FRANCISCO DO OESTE,,,,,,RN,,,,"3.747,84",,,,,,,-,,,,,,,"3.747,84",,,,,,,,"43.321,95",,,,,,
SAO JOAO DO SABUGI,,,,,,RN,,,,"3.747,84",,,,,,,-,,,,,,,"3.747,84",,,,,,,,"43.321,95",,,,,,
SAO JOSE DO SERIDO,,,,,,RN,,,,"3.747,84",,,,,,,-,,,,,,,"3.747,84",,,,,,,,"43.321,95",,,,,,
SAO MIGUEL,,,,,,RN,,,,"4.872,20",,,,,,,-,,,,,,,"4.872,20",,,,,,,,"56.318,57",,,,,,
SAO RAFAEL,,,,,,RN,,,,"3.747,84",,,,,,,-,,,,,,,"3.747,84",,,,,,,,"43.321,95",,,,,,
SAO VICENTE,,,,,,RN,,,,"3.747,84",,,,,,,-,,,,,,,"3.747,84",,,,,,,,"43.321,95",,,,,,
SERRA DO MEL,,,,,,RN,,,,"76.908,48",,,,,,,"13.746,67",,,,,,,"90.655,15",,,,,,,,"1.099.871,66",,,,,,
SERRA NEGRA DO NORTE,,,,,,RN,,,,"3.747,84",,,,,,,-,,,,,,,"3.747,84",,,,,,,,"43.321,95",,,,,,
SERRINHA DOS PINTOS,,,,,,RN,,,,"3.747,84",,,,,,,-,,,,,,,"3.747,84",,,,,,,,"43.321,95",,,,,,
SEVERIANO MELO,,,,,,RN,,,,"3.935,23",,,,,,,-,,,,,,,"3.935,23",,,,,,,,"45.488,05",,,,,,
TABOLEIRO GRANDE,,,,,,RN,,,,"3.747,84",,,,,,,-,,,,,,,"3.747,84",,,,,,,,"43.321,95",,,,,,
TENENTE ANANIAS,,,,,,RN,,,,"3.747,84",,,,,,,-,,,,,,,"3.747,84",,,,,,,,"43.321,95",,,,,,
TENENTE LAURENTINO CRUZ,,,,,,RN,,,,"3.747,84",,,,,,,-,,,,,,,"3.747,84",,,,,,,,"43.321,95",,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIBAU,,,,,,RN,,,,"56.965,10",,,,,,,"6.868,53",,,,,,,"63.833,63",,,,,,,,"748.824,64",,,,,,
TIMBAUBA DOS BATISTAS,,,,,,RN,,,,"3.747,84",,,,,,,-,,,,,,,"3.747,84",,,,,,,,"43.321,95",,,,,,
TRIUNFO POTIGUAR,,,,,,RN,,,,"3.747,84",,,,,,,-,,,,,,,"3.747,84",,,,,,,,"43.321,95",,,,,,
UMARIZAL,,,,,,RN,,,,"3.935,23",,,,,,,-,,,,,,,"3.935,23",,,,,,,,"45.488,05",,,,,,
UPANEMA,,,,,,RN,,,,"106.462,92",,,,,,,"54.671,25",,,,,,,"161.134,17",,,,,,,,"2.236.789,22",,,,,,
VENHA-VER,,,,,,RN,,,,"3.747,84",,,,,,,-,,,,,,,"3.747,84",,,,,,,,"43.321,95",,,,,,
VICOSA,,,,,,RN,,,,"3.747,84",,,,,,,-,,,,,,,"3.747,84",,,,,,,,"43.321,95",,,,,,
TOTAL RIO GRANDE DO NORTE,,,,,,,,,,"5.274.328,92",,,,,,,"2.707.349,40",,,,,,,"7.981.678,32",,,,,,,,"97.010.603,69",,,,,,
CIDREIRA,,,,,,RS,,,,-,,,,,,,"18.068,11",,,,,,,"18.068,11",,,,,,,,"410.504,62",,,,,,
IMBE,,,,,,RS,,,,"343.221,46",,,,,,,"18.068,11",,,,,,,"361.289,57",,,,,,,,"4.823.373,23",,,,,,
OSORIO,,,,,,RS,,,,"343.221,46",,,,,,,-,,,,,,,"343.221,46",,,,,,,,"1.038.510,18",,,,,,
TRAMANDAI,,,,,,RS,,,,"747.396,57",,,,,,,"24.090,82",,,,,,,"771.487,39",,,,,,,,"10.351.813,89",,,,,,
TOTAL RIO GRANDE DO SUL,,,,,,,,,,"1.433.839,49",,,,,,,"60.227,04",,,,,,,"1.494.066,53",,,,,,,,"16.624.201,92",,,,,,
ARAQUARI,,,,,,SC,,,,-,,,,,,,"95.189,42",,,,,,,"95.189,42",,,,,,,,"1.638.321,35",,,,,,
BALNEARIO BARRA DO SUL,,,,,,SC,,,,-,,,,,,,"95.189,42",,,,,,,"95.189,42",,,,,,,,"864.054,18",,,,,,
GARUVA,,,,,,SC,,,,-,,,,,,,"95.189,42",,,,,,,"95.189,42",,,,,,,,"1.638.321,35",,,,,,
ITAPOA,,,,,,SC,,,,-,,,,,,,"95.189,42",,,,,,,"95.189,42",,,,,,,,"864.054,18",,,,,,
JOINVILLE,,,,,,SC,,,,-,,,,,,,"95.189,42",,,,,,,"95.189,42",,,,,,,,"1.638.321,35",,,,,,
SAO FRANCISCO DO SUL,,,,,,SC,,,,"747.396,57",,,,,,,"317.298,08",,,,,,,"1.064.694,65",,,,,,,,"14.168.866,82",,,,,,
TOTAL SANTA CATARINA,,,,,,,,,,"747.396,57",,,,,,,"793.245,18",,,,,,,"1.540.641,75",,,,,,,,"20.811.939,23",,,,,,
AMPARO DE SAO FRANCISCO,,,,,,SE,,,,"2.511,26",,,,,,,-,,,,,,,"2.511,26",,,,,,,,"28.951,57",,,,,,
AQUIDABA,,,,,,SE,,,,"3.139,07",,,,,,,-,,,,,,,"3.139,07",,,,,,,,"36.189,45",,,,,,
ARACAJU,,,,,,SE,,,,"898.342,72",,,,,,,"292.040,32",,,,,,,"1.190.383,04",,,,,,,,"14.694.080,79",,,,,,
ARAUA,,,,,,SE,,,,"2.511,26",,,,,,,-,,,,,,,"2.511,26",,,,,,,,"28.951,57",,,,,,
AREIA BRANCA,,,,,,SE,,,,"4.454,21",,,,,,,"1.010,23",,,,,,,"5.464,44",,,,,,,,"66.653,70",,,,,,
BARRA DOS COQUEIROS,,,,,,SE,,,,"55.886,98",,,,,,,"115.620,83",,,,,,,"171.507,81",,,,,,,,"2.115.784,86",,,,,,
BOQUIM,,,,,,SE,,,,"3.390,20",,,,,,,-,,,,,,,"3.390,20",,,,,,,,"39.084,61",,,,,,
BREJO GRANDE,,,,,,SE,,,,"70.694,56",,,,,,,"8.662,47",,,,,,,"79.357,03",,,,,,,,"952.203,44",,,,,,
CAMPO DO BRITO,,,,,,SE,,,,"2.887,95",,,,,,,-,,,,,,,"2.887,95",,,,,,,,"33.294,29",,,,,,
CANHOBA,,,,,,SE,,,,"2.511,26",,,,,,,-,,,,,,,"2.511,26",,,,,,,,"28.951,57",,,,,,
CANINDE DE SAO FRANCISCO,,,,,,SE,,,,"3.013,51",,,,,,,-,,,,,,,"3.013,51",,,,,,,,"34.741,89",,,,,,
CAPELA,,,,,,SE,,,,"4.225,51",,,,,,,"538,77",,,,,,,"4.764,28",,,,,,,,"56.517,16",,,,,,
CARIRA,,,,,,SE,,,,"3.013,51",,,,,,,-,,,,,,,"3.013,51",,,,,,,,"34.741,89",,,,,,
CARMOPOLIS,,,,,,SE,,,,"236.811,06",,,,,,,"235.167,21",,,,,,,"471.978,27",,,,,,,,"5.742.992,20",,,,,,
CEDRO DE SAO JOAO,,,,,,SE,,,,"2.511,26",,,,,,,-,,,,,,,"2.511,26",,,,,,,,"28.951,57",,,,,,
CRISTINAPOLIS,,,,,,SE,,,,"2.887,95",,,,,,,-,,,,,,,"2.887,95",,,,,,,,"33.294,29",,,,,,
CUMBE,,,,,,SE,,,,"2.511,26",,,,,,,-,,,,,,,"2.511,26",,,,,,,,"28.951,57",,,,,,
DIVINA PASTORA,,,,,,SE,,,,"150.723,70",,,,,,,"76.654,47",,,,,,,"227.378,17",,,,,,,,"2.609.298,96",,,,,,
ESTANCIA,,,,,,SE,,,,"4.143,58",,,,,,,-,,,,,,,"4.143,58",,,,,,,,"47.770,10",,,,,,
FEIRA NOVA,,,,,,SE,,,,"2.511,26",,,,,,,-,,,,,,,"2.511,26",,,,,,,,"28.951,57",,,,,,
FREI PAULO,,,,,,SE,,,,"2.762,38",,,,,,,-,,,,,,,"2.762,38",,,,,,,,"31.846,72",,,,,,
GARARU,,,,,,SE,,,,"2.636,82",,,,,,,-,,,,,,,"2.636,82",,,,,,,,"30.399,13",,,,,,
GENERAL MAYNARD,,,,,,SE,,,,"3.848,22",,,,,,,"1.002,72",,,,,,,"4.850,94",,,,,,,,"61.525,25",,,,,,
GRACHO CARDOSO,,,,,,SE,,,,"2.511,26",,,,,,,-,,,,,,,"2.511,26",,,,,,,,"28.951,57",,,,,,
ILHA DAS FLORES,,,,,,SE,,,,"2.511,26",,,,,,,-,,,,,,,"2.511,26",,,,,,,,"28.951,57",,,,,,
INDIAROBA,,,,,,SE,,,,"2.762,38",,,,,,,-,,,,,,,"2.762,38",,,,,,,,"31.846,72",,,,,,
ITABAIANA,,,,,,SE,,,,"4.394,70",,,,,,,-,,,,,,,"4.394,70",,,,,,,,"50.665,25",,,,,,
ITABAIANINHA,,,,,,SE,,,,"3.641,32",,,,,,,-,,,,,,,"3.641,32",,,,,,,,"41.979,77",,,,,,
ITABI,,,,,,SE,,,,"2.511,26",,,,,,,-,,,,,,,"2.511,26",,,,,,,,"28.951,57",,,,,,
ITAPORANGA D'AJUDA,,,,,,SE,,,,"62.872,85",,,,,,,"82.509,52",,,,,,,"145.382,37",,,,,,,,"1.758.012,04",,,,,,
JAPARATUBA,,,,,,SE,,,,"296.449,39",,,,,,,"198.112,42",,,,,,,"494.561,81",,,,,,,,"6.043.100,41",,,,,,
JAPOATA,,,,,,SE,,,,"2.762,38",,,,,,,-,,,,,,,"2.762,38",,,,,,,,"31.846,72",,,,,,
LAGARTO,,,,,,SE,,,,"4.520,27",,,,,,,-,,,,,,,"4.520,27",,,,,,,,"52.112,86",,,,,,
LARANJEIRAS,,,,,,SE,,,,"3.264,63",,,,,,,-,,,,,,,"3.264,63",,,,,,,,"37.637,03",,,,,,
MACAMBIRA,,,,,,SE,,,,"2.511,26",,,,,,,-,,,,,,,"2.511,26",,,,,,,,"28.951,57",,,,,,
MALHADA DOS BOIS,,,,,,SE,,,,"2.511,26",,,,,,,-,,,,,,,"2.511,26",,,,,,,,"28.951,57",,,,,,
MALHADOR,,,,,,SE,,,,"2.636,82",,,,,,,-,,,,,,,"2.636,82",,,,,,,,"30.399,13",,,,,,
MARUIM,,,,,,SE,,,,"69.489,42",,,,,,,"8.400,34",,,,,,,"77.889,76",,,,,,,,"991.378,68",,,,,,
MOITA BONITA,,,,,,SE,,,,"2.636,82",,,,,,,-,,,,,,,"2.636,82",,,,,,,,"30.399,13",,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MONTE ALEGRE DE SERGIPE,,,,,,SE,,,,"2.636,82",,,,,,,-,,,,,,,"2.636,82",,,,,,,,"30.399,13",,,,,,
MURIBECA,,,,,,SE,,,,"2.511,26",,,,,,,-,,,,,,,"2.511,26",,,,,,,,"28.951,57",,,,,,
NEOPOLIS,,,,,,SE,,,,"3.139,07",,,,,,,-,,,,,,,"3.139,07",,,,,,,,"36.189,45",,,,,,
NOSSA SENHORA APARECIDA,,,,,,SE,,,,"2.511,26",,,,,,,-,,,,,,,"2.511,26",,,,,,,,"28.951,57",,,,,,
NOSSA SENHORA DA GLORIA,,,,,,SE,,,,"3.390,20",,,,,,,-,,,,,,,"3.390,20",,,,,,,,"39.084,61",,,,,,
NOSSA SENHORA DAS DORES,,,,,,SE,,,,"3.264,63",,,,,,,-,,,,,,,"3.264,63",,,,,,,,"37.637,03",,,,,,
NOSSA SENHORA DE LOURDES,,,,,,SE,,,,"2.511,26",,,,,,,-,,,,,,,"2.511,26",,,,,,,,"28.951,57",,,,,,
NOSSA SENHORA DO SOCORRO,,,,,,SE,,,,"4.896,95",,,,,,,-,,,,,,,"4.896,95",,,,,,,,"56.455,59",,,,,,
PACATUBA,,,,,,SE,,,,"48.901,10",,,,,,,"2.537,81",,,,,,,"51.438,91",,,,,,,,"626.747,42",,,,,,
PEDRA MOLE,,,,,,SE,,,,"2.511,26",,,,,,,-,,,,,,,"2.511,26",,,,,,,,"28.951,57",,,,,,
PEDRINHAS,,,,,,SE,,,,"2.511,26",,,,,,,-,,,,,,,"2.511,26",,,,,,,,"28.951,57",,,,,,
PINHAO,,,,,,SE,,,,"2.511,26",,,,,,,-,,,,,,,"2.511,26",,,,,,,,"28.951,57",,,,,,
PIRAMBU,,,,,,SE,,,,"852.574,42",,,,,,,"6.881,55",,,,,,,"859.455,97",,,,,,,,"11.056.231,96",,,,,,
POCO REDONDO,,,,,,SE,,,,"3.390,20",,,,,,,-,,,,,,,"3.390,20",,,,,,,,"39.084,61",,,,,,
POCO VERDE,,,,,,SE,,,,"3.139,07",,,,,,,-,,,,,,,"3.139,07",,,,,,,,"36.189,45",,,,,,
PORTO DA FOLHA,,,,,,SE,,,,"3.390,20",,,,,,,-,,,,,,,"3.390,20",,,,,,,,"39.084,61",,,,,,
PROPRIA,,,,,,SE,,,,"3.390,20",,,,,,,-,,,,,,,"3.390,20",,,,,,,,"39.084,61",,,,,,
RIACHAO DO DANTAS,,,,,,SE,,,,"3.139,07",,,,,,,-,,,,,,,"3.139,07",,,,,,,,"36.189,45",,,,,,
RIACHUELO,,,,,,SE,,,,"22.045,93",,,,,,,"12.599,86",,,,,,,"34.645,79",,,,,,,,"405.902,77",,,,,,
RIBEIROPOLIS,,,,,,SE,,,,"2.887,95",,,,,,,-,,,,,,,"2.887,95",,,,,,,,"33.294,29",,,,,,
ROSARIO DO CATETE,,,,,,SE,,,,"94.705,78",,,,,,,"28.973,13",,,,,,,"123.678,91",,,,,,,,"1.500.022,20",,,,,,
SALGADO,,,,,,SE,,,,"3.139,07",,,,,,,-,,,,,,,"3.139,07",,,,,,,,"36.189,45",,,,,,
SANTA LUZIA DO ITANHY,,,,,,SE,,,,"2.762,38",,,,,,,-,,,,,,,"2.762,38",,,,,,,,"31.846,72",,,,,,
SANTA ROSA DE LIMA,,,,,,SE,,,,"2.511,26",,,,,,,-,,,,,,,"2.511,26",,,,,,,,"28.951,57",,,,,,
SANTANA DO SAO FRANCISCO,,,,,,SE,,,,"2.511,26",,,,,,,-,,,,,,,"2.511,26",,,,,,,,"28.951,57",,,,,,
SANTO AMARO DAS BROTAS,,,,,,SE,,,,"65.655,62",,,,,,,"4.150,75",,,,,,,"69.806,37",,,,,,,,"865.529,68",,,,,,
SAO CRISTOVAO,,,,,,SE,,,,"63.493,17",,,,,,,"1.467,22",,,,,,,"64.960,39",,,,,,,,"782.259,88",,,,,,
SAO DOMINGOS,,,,,,SE,,,,"2.511,26",,,,,,,-,,,,,,,"2.511,26",,,,,,,,"28.951,57",,,,,,
SAO FRANCISCO,,,,,,SE,,,,"2.511,26",,,,,,,-,,,,,,,"2.511,26",,,,,,,,"28.951,57",,,,,,
SAO MIGUEL DO ALEIXO,,,,,,SE,,,,"2.511,26",,,,,,,-,,,,,,,"2.511,26",,,,,,,,"28.951,57",,,,,,
SIMAO DIAS,,,,,,SE,,,,"3.766,89",,,,,,,-,,,,,,,"3.766,89",,,,,,,,"43.427,37",,,,,,
SIRIRI,,,,,,SE,,,,"113.773,75",,,,,,,"36.814,08",,,,,,,"150.587,83",,,,,,,,"1.755.401,57",,,,,,
TELHA,,,,,,SE,,,,"2.511,26",,,,,,,-,,,,,,,"2.511,26",,,,,,,,"28.951,57",,,,,,
TOBIAS BARRETO,,,,,,SE,,,,"3.892,45",,,,,,,-,,,,,,,"3.892,45",,,,,,,,"44.874,94",,,,,,
TOMAR DO GERU,,,,,,SE,,,,"2.762,38",,,,,,,-,,,,,,,"2.762,38",,,,,,,,"31.846,72",,,,,,
UMBAUBA,,,,,,SE,,,,"3.139,07",,,,,,,-,,,,,,,"3.139,07",,,,,,,,"36.189,45",,,,,,
TOTAL SERGIPE,,,,,,,,,,"3.283.328,26",,,,,,,"1.113.143,70",,,,,,,"4.396.471,96",,,,,,,,"54.024.845,55",,,,,,
ARUJA,,,,,,SP,,,,"1.375,23",,,,,,,-,,,,,,,"1.375,23",,,,,,,,"13.659,95",,,,,,
BARRA DO TURVO,,,,,,SP,,,,"833,47",,,,,,,-,,,,,,,"833,47",,,,,,,,"8.278,71",,,,,,
BARUERI,,,,,,SP,,,,"1.666,94",,,,,,,-,,,,,,,"1.666,94",,,,,,,,"16.557,50",,,,,,
BERTIOGA,,,,,,SP,,,,"50.993,24",,,,,,,"984.194,61",,,,,,,"1.035.187,85",,,,,,,,"13.125.666,44",,,,,,
BIRITIBA-MIRIM,,,,,,SP,,,,"1.125,18",,,,,,,-,,,,,,,"1.125,18",,,,,,,,"11.176,30",,,,,,
CAIEIRAS,,,,,,SP,,,,"1.416,90",,,,,,,-,,,,,,,"1.416,90",,,,,,,,"14.073,86",,,,,,
CAJAMAR,,,,,,SP,,,,"1.333,55",,,,,,,-,,,,,,,"1.333,55",,,,,,,,"13.246,00",,,,,,
CAJATI,,,,,,SP,,,,"1.166,86",,,,,,,-,,,,,,,"1.166,86",,,,,,,,"11.590,24",,,,,,
CANANEIA,,,,,,SP,,,,"40.066,12",,,,,,,"67.852,99",,,,,,,"107.919,11",,,,,,,,"1.071.946,93",,,,,,
CARAGUATATUBA,,,,,,SP,,,,-,,,,,,,"913.409,71",,,,,,,"913.409,71",,,,,,,,"11.916.059,46",,,,,,
CARAPICUIBA,,,,,,SP,,,,"1.666,94",,,,,,,-,,,,,,,"1.666,94",,,,,,,,"16.557,50",,,,,,
COTIA,,,,,,SP,,,,"1.666,94",,,,,,,-,,,,,,,"1.666,94",,,,,,,,"16.557,50",,,,,,
CUBATAO,,,,,,SP,,,,"67.383,93",,,,,,,-,,,,,,,"67.383,93",,,,,,,,"669.316,12",,,,,,
DIADEMA,,,,,,SP,,,,"1.666,94",,,,,,,-,,,,,,,"1.666,94",,,,,,,,"16.557,50",,,,,,
ELDORADO,,,,,,SP,,,,"958,49",,,,,,,-,,,,,,,"958,49",,,,,,,,"9.520,55",,,,,,
EMBU-GUACU,,,,,,SP,,,,"1.375,23",,,,,,,-,,,,,,,"1.375,23",,,,,,,,"13.659,95",,,,,,
EMBU,,,,,,SP,,,,"1.666,94",,,,,,,-,,,,,,,"1.666,94",,,,,,,,"16.557,50",,,,,,
FERRAZ DE VASCONCELOS,,,,,,SP,,,,"1.625,27",,,,,,,-,,,,,,,"1.625,27",,,,,,,,"16.143,58",,,,,,
FRANCISCO MORATO,,,,,,SP,,,,"1.625,27",,,,,,,-,,,,,,,"1.625,27",,,,,,,,"16.143,58",,,,,,
FRANCO DA ROCHA,,,,,,SP,,,,"1.541,92",,,,,,,-,,,,,,,"1.541,92",,,,,,,,"15.315,71",,,,,,
GUARAREMA,,,,,,SP,,,,"1.083,51",,,,,,,-,,,,,,,"1.083,51",,,,,,,,"10.762,35",,,,,,
GUARUJA,,,,,,SP,,,,"1.666,94",,,,,,,-,,,,,,,"1.666,94",,,,,,,,"16.557,50",,,,,,
"Superintendência de Controle das Participações Governamentais
* Valor sem a retenção de 1% (um por cento) de PASEP, conforme disposto no inciso III, do Art.2º da Lei n.º9.715, de 25 de novembro de 1998, combinado com o parágrafo 6º, do Art.19, da Medida Provisória n.º2.158, de 24 de agosto
de 2001.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUARULHOS,,,,,,SP,,,,"1.666,94",,,,,,,-,,,,,,,"1.666,94",,,,,,,,"16.557,50",,,,,,
IGUAPE,,,,,,SP,,,,"1.125,18",,,,,,,-,,,,,,,"1.125,18",,,,,,,,"11.176,30",,,,,,
ILHA COMPRIDA,,,,,,SP,,,,"833,47",,,,,,,-,,,,,,,"833,47",,,,,,,,"8.278,71",,,,,,
ILHABELA,,,,,,SP,,,,-,,,,,,,"913.409,71",,,,,,,"913.409,71",,,,,,,,"11.916.059,46",,,,,,
ITANHAEM,,,,,,SP,,,,"1.416,90",,,,,,,-,,,,,,,"1.416,90",,,,,,,,"14.073,86",,,,,,
ITAPECERICA DA SERRA,,,,,,SP,,,,"1.625,27",,,,,,,-,,,,,,,"1.625,27",,,,,,,,"16.143,58",,,,,,
ITAPEVI,,,,,,SP,,,,"1.666,94",,,,,,,-,,,,,,,"1.666,94",,,,,,,,"16.557,50",,,,,,
ITAQUAQUECETUBA,,,,,,SP,,,,"1.666,94",,,,,,,-,,,,,,,"1.666,94",,,,,,,,"16.557,50",,,,,,
ITARIRI,,,,,,SP,,,,"916,82",,,,,,,-,,,,,,,"916,82",,,,,,,,"9.106,59",,,,,,
JACUPIRANGA,,,,,,SP,,,,"1.000,16",,,,,,,-,,,,,,,"1.000,16",,,,,,,,"9.934,48",,,,,,
JANDIRA,,,,,,SP,,,,"1.500,25",,,,,,,-,,,,,,,"1.500,25",,,,,,,,"14.901,77",,,,,,
JUQUIA,,,,,,SP,,,,"1.083,51",,,,,,,-,,,,,,,"1.083,51",,,,,,,,"10.762,35",,,,,,
JUQUITIBA,,,,,,SP,,,,"1.125,18",,,,,,,-,,,,,,,"1.125,18",,,,,,,,"11.176,30",,,,,,
MAIRIPORA,,,,,,SP,,,,"1.375,23",,,,,,,-,,,,,,,"1.375,23",,,,,,,,"13.659,95",,,,,,
MAUA,,,,,,SP,,,,"1.666,94",,,,,,,-,,,,,,,"1.666,94",,,,,,,,"16.557,50",,,,,,
MIRACATU,,,,,,SP,,,,"1.083,51",,,,,,,-,,,,,,,"1.083,51",,,,,,,,"10.762,35",,,,,,
MOJI DAS CRUZES,,,,,,SP,,,,"1.666,94",,,,,,,-,,,,,,,"1.666,94",,,,,,,,"16.557,50",,,,,,
MONGAGUA,,,,,,SP,,,,"1.208,53",,,,,,,-,,,,,,,"1.208,53",,,,,,,,"12.004,18",,,,,,
OSASCO,,,,,,SP,,,,"1.666,94",,,,,,,-,,,,,,,"1.666,94",,,,,,,,"16.557,50",,,,,,
PARIQUERA-ACU,,,,,,SP,,,,"1.000,16",,,,,,,-,,,,,,,"1.000,16",,,,,,,,"9.934,48",,,,,,
PEDRO DE TOLEDO,,,,,,SP,,,,"833,47",,,,,,,-,,,,,,,"833,47",,,,,,,,"8.278,71",,,,,,
PERUIBE,,,,,,SP,,,,"1.333,55",,,,,,,-,,,,,,,"1.333,55",,,,,,,,"13.246,00",,,,,,
PIRAPORA DO BOM JESUS,,,,,,SP,,,,"916,82",,,,,,,-,,,,,,,"916,82",,,,,,,,"9.106,59",,,,,,
POA,,,,,,SP,,,,"1.500,25",,,,,,,-,,,,,,,"1.500,25",,,,,,,,"14.901,77",,,,,,
PRAIA GRANDE,,,,,,SP,,,,"13.203,60",,,,,,,-,,,,,,,"13.203,60",,,,,,,,"131.149,72",,,,,,
REGISTRO,,,,,,SP,,,,"1.333,55",,,,,,,-,,,,,,,"1.333,55",,,,,,,,"13.246,00",,,,,,
RIBEIRAO PIRES,,,,,,SP,,,,"1.541,92",,,,,,,-,,,,,,,"1.541,92",,,,,,,,"15.315,71",,,,,,
RIO GRANDE DA SERRA,,,,,,SP,,,,"1.250,21",,,,,,,-,,,,,,,"1.250,21",,,,,,,,"12.418,11",,,,,,
SALESOPOLIS,,,,,,SP,,,,"958,49",,,,,,,-,,,,,,,"958,49",,,,,,,,"9.520,55",,,,,,
SANTA ISABEL,,,,,,SP,,,,"1.291,88",,,,,,,-,,,,,,,"1.291,88",,,,,,,,"12.832,05",,,,,,
SANTANA DE PARNAIBA,,,,,,SP,,,,"1.458,57",,,,,,,-,,,,,,,"1.458,57",,,,,,,,"14.487,82",,,,,,
SANTO ANDRE,,,,,,SP,,,,"1.666,94",,,,,,,-,,,,,,,"1.666,94",,,,,,,,"16.557,50",,,,,,
SANTOS,,,,,,SP,,,,"1.666,94",,,,,,,-,,,,,,,"1.666,94",,,,,,,,"16.557,50",,,,,,
SAO BERNARDO DO CAMPO,,,,,,SP,,,,"1.666,94",,,,,,,-,,,,,,,"1.666,94",,,,,,,,"16.557,50",,,,,,
SAO CAETANO DO SUL,,,,,,SP,,,,"1.625,27",,,,,,,-,,,,,,,"1.625,27",,,,,,,,"16.143,58",,,,,,
SAO LOURENCO DA SERRA,,,,,,SP,,,,"916,82",,,,,,,-,,,,,,,"916,82",,,,,,,,"9.106,59",,,,,,
SAO PAULO,,,,,,SP,,,,"1.666,94",,,,,,,-,,,,,,,"1.666,94",,,,,,,,"16.557,50",,,,,,
