POCO REDONDO,,SE,,,"2.970,43",,,,,-,,,,,,"2.970,43",,,,,"2.970,43",,,,,,,,,,,,,
POCO VERDE,,SE,,,"2.750,40",,,,,-,,,,,,"2.750,40",,,,,"2.750,40",,,,,,,,,,,,,
PORTO DA FOLHA,,SE,,,"2.970,43",,,,,-,,,,,,"2.970,43",,,,,"2.970,43",,,,,,,,,,,,,
PROPRIA,,SE,,,"2.970,43",,,,,-,,,,,,"2.970,43",,,,,"2.970,43",,,,,,,,,,,,,
RIACHAO DO DANTAS,,SE,,,"2.750,40",,,,,-,,,,,,"2.750,40",,,,,"2.750,40",,,,,,,,,,,,,
RIACHUELO,,SE,,,"19.260,88",,,,,"11.004,06",,,,,,"30.264,94",,,,,"30.264,94",,,,,,,,,,,,,
RIBEIROPOLIS,,SE,,,"2.530,37",,,,,-,,,,,,"2.530,37",,,,,"2.530,37",,,,,,,,,,,,,
ROSARIO DO CATETE,,SE,,,"89.468,37",,,,,"28.523,32",,,,,,"117.991,69",,,,,"117.991,69",,,,,,,,,,,,,
SALGADO,,SE,,,"2.750,40",,,,,-,,,,,,"2.750,40",,,,,"2.750,40",,,,,,,,,,,,,
SANTA LUZIA DO ITANHY,,SE,,,"2.420,35",,,,,-,,,,,,"2.420,35",,,,,"2.420,35",,,,,,,,,,,,,
SANTA ROSA DE LIMA,,SE,,,"2.200,32",,,,,-,,,,,,"2.200,32",,,,,"2.200,32",,,,,,,,,,,,,
SANTANA DO SAO FRANCISCO,,SE,,,"2.200,32",,,,,-,,,,,,"2.200,32",,,,,"2.200,32",,,,,,,,,,,,,
SANTO AMARO DAS BROTAS,,SE,,,"64.137,64",,,,,"5.008,10",,,,,,"69.145,74",,,,,"69.145,74",,,,,,,,,,,,,
SAO CRISTOVAO,,SE,,,"60.585,52",,,,,"1.462,00",,,,,,"62.047,52",,,,,"62.047,52",,,,,,,,,,,,,
SAO DOMINGOS,,SE,,,"2.200,32",,,,,-,,,,,,"2.200,32",,,,,"2.200,32",,,,,,,,,,,,,
SAO FRANCISCO,,SE,,,"2.200,32",,,,,-,,,,,,"2.200,32",,,,,"2.200,32",,,,,,,,,,,,,
SAO MIGUEL DO ALEIXO,,SE,,,"2.200,32",,,,,-,,,,,,"2.200,32",,,,,"2.200,32",,,,,,,,,,,,,
SIMAO DIAS,,SE,,,"3.300,48",,,,,-,,,,,,"3.300,48",,,,,"3.300,48",,,,,,,,,,,,,
SIRIRI,,SE,,,"103.387,73",,,,,"31.741,95",,,,,,"135.129,67",,,,,"135.129,67",,,,,,,,,,,,,
TELHA,,SE,,,"2.200,32",,,,,-,,,,,,"2.200,32",,,,,"2.200,32",,,,,,,,,,,,,
TOBIAS BARRETO,,SE,,,"3.410,50",,,,,-,,,,,,"3.410,50",,,,,"3.410,50",,,,,,,,,,,,,
TOMAR DO GERU,,SE,,,"2.420,35",,,,,-,,,,,,"2.420,35",,,,,"2.420,35",,,,,,,,,,,,,
UMBAUBA,,SE,,,"2.750,40",,,,,-,,,,,,"2.750,40",,,,,"2.750,40",,,,,,,,,,,,,
ARUJA,,SP,,,"850,71",,,,,-,,,,,,"850,71",,,,,"850,71",,,,,,,,,,,,,
BARRA DO TURVO,,SP,,,"515,58",,,,,-,,,,,,"515,58",,,,,"515,58",,,,,,,,,,,,,
BARUERI,,SP,,,"1.031,16",,,,,-,,,,,,"1.031,16",,,,,"1.031,16",,,,,,,,,,,,,
BERTIOGA,,SP,,,"31.544,29",,,,,"1.243.050,17",,,,,,"1.274.594,46",,,,,"1.274.594,46",,,,,,,,,,,,,
BIRITIBA-MIRIM,,SP,,,"696,03",,,,,-,,,,,,"696,03",,,,,"696,03",,,,,,,,,,,,,
CAIEIRAS,,SP,,,"876,49",,,,,-,,,,,,"876,49",,,,,"876,49",,,,,,,,,,,,,
CAJAMAR,,SP,,,"824,93",,,,,-,,,,,,"824,93",,,,,"824,93",,,,,,,,,,,,,
CAJATI,,SP,,,"721,81",,,,,-,,,,,,"721,81",,,,,"721,81",,,,,,,,,,,,,
CANANEIA,,SP,,,"24.784,80",,,,,"41.973,69",,,,,,"66.758,49",,,,,"66.758,49",,,,,,,,,,,,,
CARAGUATATUBA,,SP,,,-,,,,,"1.199.262,81",,,,,,"1.199.262,81",,,,,"1.199.262,81",,,,,,,,,,,,,
CARAPICUIBA,,SP,,,"1.031,16",,,,,-,,,,,,"1.031,16",,,,,"1.031,16",,,,,,,,,,,,,
COTIA,,SP,,,"1.031,16",,,,,-,,,,,,"1.031,16",,,,,"1.031,16",,,,,,,,,,,,,
CUBATAO,,SP,,,"41.683,53",,,,,-,,,,,,"41.683,53",,,,,"41.683,53",,,,,,,,,,,,,
DIADEMA,,SP,,,"1.031,16",,,,,-,,,,,,"1.031,16",,,,,"1.031,16",,,,,,,,,,,,,
ELDORADO,,SP,,,"592,92",,,,,-,,,,,,"592,92",,,,,"592,92",,,,,,,,,,,,,
EMBU-GUACU,,SP,,,"850,71",,,,,-,,,,,,"850,71",,,,,"850,71",,,,,,,,,,,,,
EMBU,,SP,,,"1.031,16",,,,,-,,,,,,"1.031,16",,,,,"1.031,16",,,,,,,,,,,,,
FERRAZ DE VASCONCELOS,,SP,,,"1.005,39",,,,,-,,,,,,"1.005,39",,,,,"1.005,39",,,,,,,,,,,,,
FRANCISCO MORATO,,SP,,,"1.005,39",,,,,-,,,,,,"1.005,39",,,,,"1.005,39",,,,,,,,,,,,,
FRANCO DA ROCHA,,SP,,,"953,83",,,,,-,,,,,,"953,83",,,,,"953,83",,,,,,,,,,,,,
GUARAREMA,,SP,,,"670,26",,,,,-,,,,,,"670,26",,,,,"670,26",,,,,,,,,,,,,
GUARUJA,,SP,,,"1.031,16",,,,,-,,,,,,"1.031,16",,,,,"1.031,16",,,,,,,,,,,,,
GUARULHOS,,SP,,,"1.031,16",,,,,-,,,,,,"1.031,16",,,,,"1.031,16",,,,,,,,,,,,,
IGUAPE,,SP,,,"696,03",,,,,-,,,,,,"696,03",,,,,"696,03",,,,,,,,,,,,,
ILHA COMPRIDA,,SP,,,"515,58",,,,,-,,,,,,"515,58",,,,,"515,58",,,,,,,,,,,,,
ILHABELA,,SP,,,-,,,,,"1.199.262,81",,,,,,"1.199.262,81",,,,,"1.199.262,81",,,,,,,,,,,,,
ITANHAEM,,SP,,,"876,49",,,,,-,,,,,,"876,49",,,,,"876,49",,,,,,,,,,,,,
ITAPECERICA DA SERRA,,SP,,,"1.005,39",,,,,-,,,,,,"1.005,39",,,,,"1.005,39",,,,,,,,,,,,,
ITAPEVI,,SP,,,"1.031,16",,,,,-,,,,,,"1.031,16",,,,,"1.031,16",,,,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITAQUAQUECETUBA,,SP,,,"1.031,16",,,,,-,,,,,,"1.031,16",,,,,"1.031,16",,,,,,,,,,,,,
ITARIRI,,SP,,,"567,14",,,,,-,,,,,,"567,14",,,,,"567,14",,,,,,,,,,,,,
JACUPIRANGA,,SP,,,"618,70",,,,,-,,,,,,"618,70",,,,,"618,70",,,,,,,,,,,,,
JANDIRA,,SP,,,"928,05",,,,,-,,,,,,"928,05",,,,,"928,05",,,,,,,,,,,,,
JUQUIA,,SP,,,"670,26",,,,,-,,,,,,"670,26",,,,,"670,26",,,,,,,,,,,,,
JUQUITIBA,,SP,,,"696,03",,,,,-,,,,,,"696,03",,,,,"696,03",,,,,,,,,,,,,
MAIRIPORA,,SP,,,"850,71",,,,,-,,,,,,"850,71",,,,,"850,71",,,,,,,,,,,,,
MAUA,,SP,,,"1.031,16",,,,,-,,,,,,"1.031,16",,,,,"1.031,16",,,,,,,,,,,,,
MIRACATU,,SP,,,"670,26",,,,,-,,,,,,"670,26",,,,,"670,26",,,,,,,,,,,,,
MOJI DAS CRUZES,,SP,,,"1.031,16",,,,,-,,,,,,"1.031,16",,,,,"1.031,16",,,,,,,,,,,,,
MONGAGUA,,SP,,,"747,59",,,,,-,,,,,,"747,59",,,,,"747,59",,,,,,,,,,,,,
OSASCO,,SP,,,"1.031,16",,,,,-,,,,,,"1.031,16",,,,,"1.031,16",,,,,,,,,,,,,
PARIQUERA-ACU,,SP,,,"618,70",,,,,-,,,,,,"618,70",,,,,"618,70",,,,,,,,,,,,,
PEDRO DE TOLEDO,,SP,,,"515,58",,,,,-,,,,,,"515,58",,,,,"515,58",,,,,,,,,,,,,
PERUIBE,,SP,,,"824,93",,,,,-,,,,,,"824,93",,,,,"824,93",,,,,,,,,,,,,
PIRAPORA DO BOM JESUS,,SP,,,"567,14",,,,,-,,,,,,"567,14",,,,,"567,14",,,,,,,,,,,,,
POA,,SP,,,"928,05",,,,,-,,,,,,"928,05",,,,,"928,05",,,,,,,,,,,,,
PRAIA GRANDE,,SP,,,"8.167,71",,,,,-,,,,,,"8.167,71",,,,,"8.167,71",,,,,,,,,,,,,
REGISTRO,,SP,,,"824,93",,,,,-,,,,,,"824,93",,,,,"824,93",,,,,,,,,,,,,
RIBEIRAO PIRES,,SP,,,"953,83",,,,,-,,,,,,"953,83",,,,,"953,83",,,,,,,,,,,,,
RIO GRANDE DA SERRA,,SP,,,"773,37",,,,,-,,,,,,"773,37",,,,,"773,37",,,,,,,,,,,,,
SALESOPOLIS,,SP,,,"592,92",,,,,-,,,,,,"592,92",,,,,"592,92",,,,,,,,,,,,,
SANTA ISABEL,,SP,,,"799,15",,,,,-,,,,,,"799,15",,,,,"799,15",,,,,,,,,,,,,
SANTANA DE PARNAIBA,,SP,,,"902,27",,,,,-,,,,,,"902,27",,,,,"902,27",,,,,,,,,,,,,
SANTO ANDRE,,SP,,,"1.031,16",,,,,-,,,,,,"1.031,16",,,,,"1.031,16",,,,,,,,,,,,,
SANTOS,,SP,,,"1.031,16",,,,,-,,,,,,"1.031,16",,,,,"1.031,16",,,,,,,,,,,,,
SAO BERNARDO DO CAMPO,,SP,,,"1.031,16",,,,,-,,,,,,"1.031,16",,,,,"1.031,16",,,,,,,,,,,,,
SAO CAETANO DO SUL,,SP,,,"1.005,39",,,,,-,,,,,,"1.005,39",,,,,"1.005,39",,,,,,,,,,,,,
SAO LOURENCO DA SERRA,,SP,,,"567,14",,,,,-,,,,,,"567,14",,,,,"567,14",,,,,,,,,,,,,
SAO PAULO,,SP,,,"1.031,16",,,,,-,,,,,,"1.031,16",,,,,"1.031,16",,,,,,,,,,,,,
SAO SEBASTIAO,,SP,,,"822.100,79",,,,,"2.398.525,63",,,,,,"3.220.626,42",,,,,"3.220.626,42",,,,,,,,,,,,,
SAO VICENTE,,SP,,,"8.167,71",,,,,-,,,,,,"8.167,71",,,,,"8.167,71",,,,,,,,,,,,,
SETE BARRAS,,SP,,,"567,14",,,,,-,,,,,,"567,14",,,,,"567,14",,,,,,,,,,,,,
SUZANO,,SP,,,"1.031,16",,,,,-,,,,,,"1.031,16",,,,,"1.031,16",,,,,,,,,,,,,
TABOAO DA SERRA,,SP,,,"1.031,16",,,,,-,,,,,,"1.031,16",,,,,"1.031,16",,,,,,,,,,,,,
VARGEM GRANDE PAULISTA,,SP,,,"747,59",,,,,-,,,,,,"747,59",,,,,"747,59",,,,,,,,,,,,,
