ANTONIO MARTINS-RN,,,,RN,,,,"4.889,83",,,,,,-,,,,,,,"4.889,83",,,,,,,"29.143,14",,,,,,,,,,
APODI-RN,,,,RN,,,,"176.493,94",,,,,,"75.961,03",,,,,,,"252.454,97",,,,,,,"1.528.444,31",,,,,,,,,,
AREIA BRANCA-RN,,,,RN,,,,"502.419,79",,,,,,"411.871,23",,,,,,,"914.291,02",,,,,,,"5.313.249,27",,,,,,,,,,
AUGUSTO SEVERO-RN,,,,RN,,,,"4.889,83",,,,,,-,,,,,,,"4.889,83",,,,,,,"29.143,14",,,,,,,,,,
BARAUNA-RN,,,,RN,,,,"6.112,29",,,,,,-,,,,,,,"6.112,29",,,,,,,"36.428,94",,,,,,,,,,
CAICO-RN,,,,RN,,,,"8.068,22",,,,,,-,,,,,,,"8.068,22",,,,,,,"48.086,18",,,,,,,,,,
CARAUBAS-RN,,,,RN,,,,"134.588,06",,,,,,"40.867,79",,,,,,,"175.455,85",,,,,,,"954.752,63",,,,,,,,,,
CARNAUBA DOS DANTAS-RN,,,,RN,,,,"4.889,83",,,,,,-,,,,,,,"4.889,83",,,,,,,"29.143,14",,,,,,,,,,
CARNAUBAIS-RN,,,,RN,,,,"146.318,86",,,,,,"29.147,39",,,,,,,"175.466,25",,,,,,,"884.935,36",,,,,,,,,,
CERRO CORA-RN,,,,RN,,,,"5.134,32",,,,,,-,,,,,,,"5.134,32",,,,,,,"30.600,27",,,,,,,,,,
CORONEL JOAO PESSOA-RN,,,,RN,,,,"4.889,83",,,,,,-,,,,,,,"4.889,83",,,,,,,"29.143,14",,,,,,,,,,
CRUZETA-RN,,,,RN,,,,"4.889,83",,,,,,-,,,,,,,"4.889,83",,,,,,,"29.143,14",,,,,,,,,,
CURRAIS NOVOS-RN,,,,RN,,,,"7.579,24",,,,,,-,,,,,,,"7.579,24",,,,,,,"45.171,89",,,,,,,,,,
DOUTOR SEVERIANO-RN,,,,RN,,,,"4.889,83",,,,,,-,,,,,,,"4.889,83",,,,,,,"29.143,14",,,,,,,,,,
ENCANTO-RN,,,,RN,,,,"4.889,83",,,,,,-,,,,,,,"4.889,83",,,,,,,"29.143,14",,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQUADOR-RN,,,,RN,,,,"4.889,83",,,,,,-,,,,,,,"4.889,83",,,,,,,"29.143,14",,,,,,,,,,
FELIPE GUERRA-RN,,,,RN,,,,"160.346,62",,,,,,"55.998,28",,,,,,,"216.344,90",,,,,,,"2.183.855,79",,,,,,,,,,
FLORANIA-RN,,,,RN,,,,"4.889,83",,,,,,-,,,,,,,"4.889,83",,,,,,,"29.143,14",,,,,,,,,,
FRANCISCO DANTAS-RN,,,,RN,,,,"4.889,83",,,,,,-,,,,,,,"4.889,83",,,,,,,"29.143,14",,,,,,,,,,
FRUTUOSO GOMES-RN,,,,RN,,,,"4.889,83",,,,,,-,,,,,,,"4.889,83",,,,,,,"29.143,14",,,,,,,,,,
GALINHOS-RN,,,,RN,,,,"4.889,83",,,,,,"94.822,27",,,,,,,"99.712,10",,,,,,,"499.261,69",,,,,,,,,,
GOIANINHA-RN,,,,RN,,,,"647.628,29",,,,,,-,,,,,,,"647.628,29",,,,,,,"5.617.279,05",,,,,,,,,,
GOVERNADOR DIX-SEPT ROSADO-RN,,,,RN,,,,"208.981,90",,,,,,"104.799,89",,,,,,,"313.781,79",,,,,,,"1.680.381,33",,,,,,,,,,
GROSSOS-RN,,,,RN,,,,"74.322,63",,,,,,"73.700,34",,,,,,,"148.022,97",,,,,,,"828.363,87",,,,,,,,,,
GUAMARE-RN,,,,RN,,,,"1.361.516,43",,,,,,"683.875,47",,,,,,,"2.045.391,90",,,,,,,"10.625.721,22",,,,,,,,,,
IELMO MARINHO-RN,,,,RN,,,,"647.628,29",,,,,,-,,,,,,,"647.628,29",,,,,,,"3.441.133,12",,,,,,,,,,
IPANGUACU-RN,,,,RN,,,,"5.134,32",,,,,,-,,,,,,,"5.134,32",,,,,,,"30.600,27",,,,,,,,,,
IPUEIRA-RN,,,,RN,,,,"4.889,83",,,,,,-,,,,,,,"4.889,83",,,,,,,"29.143,14",,,,,,,,,,
ITAJA-RN,,,,RN,,,,"4.889,83",,,,,,-,,,,,,,"4.889,83",,,,,,,"29.143,14",,,,,,,,,,
ITAU-RN,,,,RN,,,,"4.889,83",,,,,,-,,,,,,,"4.889,83",,,,,,,"29.143,14",,,,,,,,,,
JANDAIRA-RN,,,,RN,,,,"4.889,83",,,,,,-,,,,,,,"4.889,83",,,,,,,"29.143,14",,,,,,,,,,
JANDUIS-RN,,,,RN,,,,"4.889,83",,,,,,-,,,,,,,"4.889,83",,,,,,,"29.143,14",,,,,,,,,,
JARDIM DE PIRANHAS-RN,,,,RN,,,,"5.134,32",,,,,,-,,,,,,,"5.134,32",,,,,,,"30.600,27",,,,,,,,,,
JARDIM DO SERIDO-RN,,,,RN,,,,"5.378,81",,,,,,-,,,,,,,"5.378,81",,,,,,,"32.057,42",,,,,,,,,,
JOAO DIAS-RN,,,,RN,,,,"4.889,83",,,,,,-,,,,,,,"4.889,83",,,,,,,"29.143,14",,,,,,,,,,
JOSE DA PENHA-RN,,,,RN,,,,"4.889,83",,,,,,-,,,,,,,"4.889,83",,,,,,,"29.143,14",,,,,,,,,,
JUCURUTU-RN,,,,RN,,,,"5.867,79",,,,,,-,,,,,,,"5.867,79",,,,,,,"34.971,75",,,,,,,,,,
LAGOA NOVA-RN,,,,RN,,,,"5.378,81",,,,,,-,,,,,,,"5.378,81",,,,,,,"32.057,42",,,,,,,,,,
LUCRECIA-RN,,,,RN,,,,"4.889,83",,,,,,-,,,,,,,"4.889,83",,,,,,,"29.143,14",,,,,,,,,,
LUIS GOMES-RN,,,,RN,,,,"4.889,83",,,,,,-,,,,,,,"4.889,83",,,,,,,"29.143,14",,,,,,,,,,
MACAIBA-RN,,,,RN,,,,"647.628,29",,,,,,-,,,,,,,"647.628,29",,,,,,,"3.441.133,12",,,,,,,,,,
MACAU-RN,,,,RN,,,,"1.556.299,24",,,,,,"505.234,07",,,,,,,"2.061.533,31",,,,,,,"10.457.117,42",,,,,,,,,,
MAJOR SALES-RN,,,,RN,,,,"4.889,83",,,,,,-,,,,,,,"4.889,83",,,,,,,"29.143,14",,,,,,,,,,
MARCELINO VIEIRA-RN,,,,RN,,,,"4.889,83",,,,,,-,,,,,,,"4.889,83",,,,,,,"29.143,14",,,,,,,,,,
MARTINS-RN,,,,RN,,,,"4.889,83",,,,,,-,,,,,,,"4.889,83",,,,,,,"29.143,14",,,,,,,,,,
MESSIAS TARGINO-RN,,,,RN,,,,"4.889,83",,,,,,-,,,,,,,"4.889,83",,,,,,,"29.143,14",,,,,,,,,,
MOSSORO-RN,,,,RN,,,,"1.183.768,13",,,,,,"942.715,43",,,,,,,"2.126.483,56",,,,,,,"12.647.422,64",,,,,,,,,,
OLHO D'AGUA DO BORGES-RN,,,,RN,,,,"4.889,83",,,,,,-,,,,,,,"4.889,83",,,,,,,"29.143,14",,,,,,,,,,
OURO BRANCO-RN,,,,RN,,,,"4.889,83",,,,,,-,,,,,,,"4.889,83",,,,,,,"29.143,14",,,,,,,,,,
PARANA-RN,,,,RN,,,,"4.889,83",,,,,,-,,,,,,,"4.889,83",,,,,,,"29.143,14",,,,,,,,,,
PARAU-RN,,,,RN,,,,"4.889,83",,,,,,-,,,,,,,"4.889,83",,,,,,,"29.143,14",,,,,,,,,,
PARELHAS-RN,,,,RN,,,,"6.112,29",,,,,,-,,,,,,,"6.112,29",,,,,,,"36.428,94",,,,,,,,,,
PATU-RN,,,,RN,,,,"5.134,32",,,,,,-,,,,,,,"5.134,32",,,,,,,"30.600,27",,,,,,,,,,
PAU DOS FERROS-RN,,,,RN,,,,"6.601,27",,,,,,-,,,,,,,"6.601,27",,,,,,,"39.343,23",,,,,,,,,,
PEDRO AVELINO-RN,,,,RN,,,,"4.920,61",,,,,,"14,31",,,,,,,"4.934,92",,,,,,,"29.628,06",,,,,,,,,,
PENDENCIAS-RN,,,,RN,,,,"179.568,45",,,,,,"72.858,47",,,,,,,"252.426,92",,,,,,,"1.362.794,11",,,,,,,,,,
PILOES-RN,,,,RN,,,,"4.889,83",,,,,,-,,,,,,,"4.889,83",,,,,,,"29.143,14",,,,,,,,,,
PORTALEGRE-RN,,,,RN,,,,"4.889,83",,,,,,-,,,,,,,"4.889,83",,,,,,,"29.143,14",,,,,,,,,,
PORTO DO MANGUE-RN,,,,RN,,,,"155.096,62",,,,,,"234.544,97",,,,,,,"389.641,59",,,,,,,"2.257.929,74",,,,,,,,,,
RAFAEL FERNANDES-RN,,,,RN,,,,"4.889,83",,,,,,-,,,,,,,"4.889,83",,,,,,,"29.143,14",,,,,,,,,,
RAFAEL GODEIRO-RN,,,,RN,,,,"4.889,83",,,,,,-,,,,,,,"4.889,83",,,,,,,"29.143,14",,,,,,,,,,
RIACHO DA CRUZ-RN,,,,RN,,,,"4.889,83",,,,,,-,,,,,,,"4.889,83",,,,,,,"29.143,14",,,,,,,,,,
RIACHO DE SANTANA-RN,,,,RN,,,,"4.889,83",,,,,,-,,,,,,,"4.889,83",,,,,,,"29.143,14",,,,,,,,,,
RODOLFO FERNANDES-RN,,,,RN,,,,"4.889,83",,,,,,-,,,,,,,"4.889,83",,,,,,,"29.143,14",,,,,,,,,,
SANTANA DO SERIDO-RN,,,,RN,,,,"4.889,83",,,,,,-,,,,,,,"4.889,83",,,,,,,"29.143,14",,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAO FERNANDO-RN,,,,RN,,,,"4.889,83",,,,,,-,,,,,,,"4.889,83",,,,,,,"29.143,14",,,,,,,,,,
SAO FRANCISCO DO OESTE-RN,,,,RN,,,,"4.889,83",,,,,,-,,,,,,,"4.889,83",,,,,,,"29.143,14",,,,,,,,,,
SAO JOAO DO SABUGI-RN,,,,RN,,,,"4.889,83",,,,,,-,,,,,,,"4.889,83",,,,,,,"29.143,14",,,,,,,,,,
SAO JOSE DO SERIDO-RN,,,,RN,,,,"4.889,83",,,,,,-,,,,,,,"4.889,83",,,,,,,"29.143,14",,,,,,,,,,
SAO MIGUEL-RN,,,,RN,,,,"6.356,78",,,,,,-,,,,,,,"6.356,78",,,,,,,"37.886,09",,,,,,,,,,
SAO RAFAEL-RN,,,,RN,,,,"4.889,83",,,,,,-,,,,,,,"4.889,83",,,,,,,"29.143,14",,,,,,,,,,
SAO VICENTE-RN,,,,RN,,,,"4.889,83",,,,,,-,,,,,,,"4.889,83",,,,,,,"29.143,14",,,,,,,,,,
SERRA DO MEL-RN,,,,RN,,,,"125.393,38",,,,,,"32.707,47",,,,,,,"158.100,85",,,,,,,"766.853,86",,,,,,,,,,
SERRA NEGRA DO NORTE-RN,,,,RN,,,,"4.889,83",,,,,,-,,,,,,,"4.889,83",,,,,,,"29.143,14",,,,,,,,,,
SERRINHA DOS PINTOS-RN,,,,RN,,,,"4.889,83",,,,,,-,,,,,,,"4.889,83",,,,,,,"29.143,14",,,,,,,,,,
SEVERIANO MELO-RN,,,,RN,,,,"5.134,32",,,,,,-,,,,,,,"5.134,32",,,,,,,"30.600,27",,,,,,,,,,
TABOLEIRO GRANDE-RN,,,,RN,,,,"4.889,83",,,,,,-,,,,,,,"4.889,83",,,,,,,"29.143,14",,,,,,,,,,
TENENTE ANANIAS-RN,,,,RN,,,,"4.889,83",,,,,,-,,,,,,,"4.889,83",,,,,,,"29.143,14",,,,,,,,,,
TENENTE LAURENTINO CRUZ-RN,,,,RN,,,,"4.889,83",,,,,,-,,,,,,,"4.889,83",,,,,,,"29.143,14",,,,,,,,,,
TIBAU-RN,,,,RN,,,,"74.322,63",,,,,,"10.410,94",,,,,,,"84.733,57",,,,,,,"460.491,98",,,,,,,,,,
TIMBAUBA DOS BATISTAS-RN,,,,RN,,,,"4.889,83",,,,,,-,,,,,,,"4.889,83",,,,,,,"29.143,14",,,,,,,,,,
TRIUNFO POTIGUAR-RN,,,,RN,,,,"4.889,83",,,,,,-,,,,,,,"4.889,83",,,,,,,"29.143,14",,,,,,,,,,
UMARIZAL-RN,,,,RN,,,,"5.134,32",,,,,,-,,,,,,,"5.134,32",,,,,,,"30.600,27",,,,,,,,,,
UPANEMA-RN,,,,RN,,,,"125.401,07",,,,,,"52.609,18",,,,,,,"178.010,25",,,,,,,"979.578,39",,,,,,,,,,
VENHA-VER-RN,,,,RN,,,,"4.889,83",,,,,,-,,,,,,,"4.889,83",,,,,,,"29.143,14",,,,,,,,,,
VICOSA-RN,,,,RN,,,,"4.889,83",,,,,,-,,,,,,,"4.889,83",,,,,,,"29.143,14",,,,,,,,,,
RIO GRANDE DO NORTE TOTAL,,,,,,,,"8.953.539,08",,,,,,"3.613.188,11",,,,,,,"12.566.727,19",,,,,,,"71.542.550,89",,,,,,,,,,
CANOAS-RS,,,,RS,,,,"595.496,55",,,,,,-,,,,,,,"595.496,55",,,,,,,"3.150.692,75",,,,,,,,,,
CIDREIRA-RS,,,,RS,,,,-,,,,,,"56.260,69",,,,,,,"56.260,69",,,,,,,"488.903,63",,,,,,,,,,
IMBE-RS,,,,RS,,,,"1.154.481,93",,,,,,"56.260,69",,,,,,,"1.210.742,62",,,,,,,"3.753.509,35",,,,,,,,,,
OSORIO-RS,,,,RS,,,,"647.628,29",,,,,,-,,,,,,,"647.628,29",,,,,,,"3.394.559,71",,,,,,,,,,
TRAMANDAI-RS,,,,RS,,,,"1.196.207,40",,,,,,"75.014,26",,,,,,,"1.271.221,66",,,,,,,"6.725.349,27",,,,,,,,,,
RIO GRANDE DO SUL TOTAL,,,,,,,,"3.593.814,17",,,,,,"187.535,64",,,,,,,"3.781.349,81",,,,,,,"17.513.014,71",,,,,,,,,,
ARAQUARI-SC,,,,SC,,,,-,,,,,,"146.169,23",,,,,,,"146.169,23",,,,,,,"911.667,77",,,,,,,,,,
BALNEARIO BARRA DO SUL-SC,,,,SC,,,,-,,,,,,"146.169,23",,,,,,,"146.169,23",,,,,,,"911.667,77",,,,,,,,,,
GARUVA-SC,,,,SC,,,,-,,,,,,"146.169,23",,,,,,,"146.169,23",,,,,,,"911.667,77",,,,,,,,,,
ITAPOA-SC,,,,SC,,,,-,,,,,,"146.169,23",,,,,,,"146.169,23",,,,,,,"911.667,77",,,,,,,,,,
JOINVILLE-SC,,,,SC,,,,-,,,,,,"146.169,23",,,,,,,"146.169,23",,,,,,,"911.667,77",,,,,,,,,,
SAO FRANCISCO DO SUL-SC,,,,SC,,,,"1.196.207,40",,,,,,"487.230,79",,,,,,,"1.683.438,19",,,,,,,"8.866.609,23",,,,,,,,,,
SANTA CATARINA TOTAL,,,,,,,,"1.196.207,40",,,,,,"1.218.076,94",,,,,,,"2.414.284,34",,,,,,,"13.424.948,08",,,,,,,,,,
AMPARO DE SAO FRANCISCO-SE,,,,SE,,,,"3.032,91",,,,,,-,,,,,,,"3.032,91",,,,,,,"16.708,48",,,,,,,,,,
AQUIDABA-SE,,,,SE,,,,"3.791,14",,,,,,-,,,,,,,"3.791,14",,,,,,,"20.885,62",,,,,,,,,,
ARACAJU-SE,,,,SE,,,,"1.390.114,81",,,,,,"403.430,72",,,,,,,"1.793.545,53",,,,,,,"9.027.803,64",,,,,,,,,,
ARAUA-SE,,,,SE,,,,"3.032,91",,,,,,-,,,,,,,"3.032,91",,,,,,,"16.708,48",,,,,,,,,,
AREIA BRANCA-SE,,,,SE,,,,"5.055,24",,,,,,"1.010,96",,,,,,,"6.066,20",,,,,,,"32.398,34",,,,,,,,,,
BARRA DOS COQUEIROS-SE,,,,SE,,,,"67.454,75",,,,,,"188.075,85",,,,,,,"255.530,60",,,,,,,"1.403.122,12",,,,,,,,,,
BOQUIM-SE,,,,SE,,,,"4.094,43",,,,,,-,,,,,,,"4.094,43",,,,,,,"22.556,47",,,,,,,,,,
BREJO GRANDE-SE,,,,SE,,,,"89.651,56",,,,,,"5.086,87",,,,,,,"94.738,43",,,,,,,"546.119,57",,,,,,,,,,
CAMPO DO BRITO-SE,,,,SE,,,,"3.487,85",,,,,,-,,,,,,,"3.487,85",,,,,,,"19.214,77",,,,,,,,,,
CANHOBA-SE,,,,SE,,,,"3.032,91",,,,,,-,,,,,,,"3.032,91",,,,,,,"16.708,48",,,,,,,,,,
CANINDE DE SAO FRANCISCO-SE,,,,SE,,,,"3.639,49",,,,,,-,,,,,,,"3.639,49",,,,,,,"20.050,18",,,,,,,,,,
CAPELA-SE,,,,SE,,,,"6.098,52",,,,,,"1.292,64",,,,,,,"7.391,16",,,,,,,"39.977,55",,,,,,,,,,
CARIRA-SE,,,,SE,,,,"3.639,49",,,,,,-,,,,,,,"3.639,49",,,,,,,"20.050,18",,,,,,,,,,
CARMOPOLIS-SE,,,,SE,,,,"1.637.237,79",,,,,,"448.657,57",,,,,,,"2.085.895,36",,,,,,,"7.743.628,20",,,,,,,,,,
CEDRO DE SAO JOAO-SE,,,,SE,,,,"3.032,91",,,,,,-,,,,,,,"3.032,91",,,,,,,"16.708,48",,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRISTINAPOLIS-SE,,,,SE,,,,"3.487,85",,,,,,-,,,,,,,"3.487,85",,,,,,,"19.214,77",,,,,,,,,,
CUMBE-SE,,,,SE,,,,"3.032,91",,,,,,-,,,,,,,"3.032,91",,,,,,,"16.708,48",,,,,,,,,,
DIVINA PASTORA-SE,,,,SE,,,,"248.189,83",,,,,,"133.236,58",,,,,,,"381.426,41",,,,,,,"2.112.610,50",,,,,,,,,,
ESTANCIA-SE,,,,SE,,,,"5.004,30",,,,,,-,,,,,,,"5.004,30",,,,,,,"27.569,02",,,,,,,,,,
FEIRA NOVA-SE,,,,SE,,,,"3.032,91",,,,,,-,,,,,,,"3.032,91",,,,,,,"16.708,48",,,,,,,,,,
FREI PAULO-SE,,,,SE,,,,"3.184,55",,,,,,-,,,,,,,"3.184,55",,,,,,,"17.543,91",,,,,,,,,,
GARARU-SE,,,,SE,,,,"3.184,55",,,,,,-,,,,,,,"3.184,55",,,,,,,"17.543,91",,,,,,,,,,
GENERAL MAYNARD-SE,,,,SE,,,,"5.372,25",,,,,,"1.754,51",,,,,,,"7.126,76",,,,,,,"36.763,25",,,,,,,,,,
GRACHO CARDOSO-SE,,,,SE,,,,"3.032,91",,,,,,-,,,,,,,"3.032,91",,,,,,,"16.708,48",,,,,,,,,,
ILHA DAS FLORES-SE,,,,SE,,,,"3.032,91",,,,,,-,,,,,,,"3.032,91",,,,,,,"16.708,48",,,,,,,,,,
INDIAROBA-SE,,,,SE,,,,"3.336,20",,,,,,-,,,,,,,"3.336,20",,,,,,,"18.379,33",,,,,,,,,,
ITABAIANA-SE,,,,SE,,,,"5.307,59",,,,,,-,,,,,,,"5.307,59",,,,,,,"29.239,87",,,,,,,,,,
ITABAIANINHA-SE,,,,SE,,,,"4.397,72",,,,,,-,,,,,,,"4.397,72",,,,,,,"24.227,31",,,,,,,,,,
ITABI-SE,,,,SE,,,,"3.032,91",,,,,,-,,,,,,,"3.032,91",,,,,,,"16.708,48",,,,,,,,,,
ITAPORANGA D'AJUDA-SE,,,,SE,,,,"75.886,59",,,,,,"156.645,19",,,,,,,"232.531,78",,,,,,,"1.183.825,87",,,,,,,,,,
JAPARATUBA-SE,,,,SE,,,,"501.541,02",,,,,,"352.455,69",,,,,,,"853.996,71",,,,,,,"4.634.066,71",,,,,,,,,,
JAPOATA-SE,,,,SE,,,,"3.336,20",,,,,,-,,,,,,,"3.336,20",,,,,,,"18.379,33",,,,,,,,,,
LAGARTO-SE,,,,SE,,,,"5.459,24",,,,,,-,,,,,,,"5.459,24",,,,,,,"30.075,29",,,,,,,,,,
LARANJEIRAS-SE,,,,SE,,,,"3.942,78",,,,,,-,,,,,,,"3.942,78",,,,,,,"21.721,04",,,,,,,,,,
MACAMBIRA-SE,,,,SE,,,,"3.032,91",,,,,,-,,,,,,,"3.032,91",,,,,,,"16.708,48",,,,,,,,,,
MALHADA DOS BOIS-SE,,,,SE,,,,"3.032,91",,,,,,-,,,,,,,"3.032,91",,,,,,,"16.708,48",,,,,,,,,,
MALHADOR-SE,,,,SE,,,,"3.184,55",,,,,,-,,,,,,,"3.184,55",,,,,,,"17.543,91",,,,,,,,,,
MARUIM-SE,,,,SE,,,,"103.620,69",,,,,,"18.687,41",,,,,,,"122.308,10",,,,,,,"685.482,56",,,,,,,,,,
MOITA BONITA-SE,,,,SE,,,,"3.184,55",,,,,,-,,,,,,,"3.184,55",,,,,,,"17.543,91",,,,,,,,,,
MONTE ALEGRE DE SERGIPE-SE,,,,SE,,,,"3.184,55",,,,,,-,,,,,,,"3.184,55",,,,,,,"17.543,91",,,,,,,,,,
MURIBECA-SE,,,,SE,,,,"3.032,91",,,,,,-,,,,,,,"3.032,91",,,,,,,"16.708,48",,,,,,,,,,
NEOPOLIS-SE,,,,SE,,,,"3.791,14",,,,,,-,,,,,,,"3.791,14",,,,,,,"20.885,62",,,,,,,,,,
NOSSA SENHORA APARECIDA-SE,,,,SE,,,,"3.032,91",,,,,,-,,,,,,,"3.032,91",,,,,,,"16.708,48",,,,,,,,,,
NOSSA SENHORA DA GLORIA-SE,,,,SE,,,,"4.094,43",,,,,,-,,,,,,,"4.094,43",,,,,,,"22.556,47",,,,,,,,,,
NOSSA SENHORA DAS DORES-SE,,,,SE,,,,"3.942,78",,,,,,-,,,,,,,"3.942,78",,,,,,,"21.721,04",,,,,,,,,,
NOSSA SENHORA DE LOURDES-SE,,,,SE,,,,"3.032,91",,,,,,-,,,,,,,"3.032,91",,,,,,,"16.708,48",,,,,,,,,,
NOSSA SENHORA DO SOCORRO-SE,,,,SE,,,,"5.914,18",,,,,,-,,,,,,,"5.914,18",,,,,,,"32.581,58",,,,,,,,,,
PACATUBA-SE,,,,SE,,,,"59.022,91",,,,,,"14.289,02",,,,,,,"73.311,93",,,,,,,"436.210,80",,,,,,,,,,
PEDRA MOLE-SE,,,,SE,,,,"3.032,91",,,,,,-,,,,,,,"3.032,91",,,,,,,"16.708,48",,,,,,,,,,
PEDRINHAS-SE,,,,SE,,,,"3.032,91",,,,,,-,,,,,,,"3.032,91",,,,,,,"16.708,48",,,,,,,,,,
PINHAO-SE,,,,SE,,,,"3.032,91",,,,,,-,,,,,,,"3.032,91",,,,,,,"16.708,48",,,,,,,,,,
PIRAMBU-SE,,,,SE,,,,"1.336.156,50",,,,,,"14.728,51",,,,,,,"1.350.885,01",,,,,,,"6.741.613,00",,,,,,,,,,
POCO REDONDO-SE,,,,SE,,,,"4.094,43",,,,,,-,,,,,,,"4.094,43",,,,,,,"22.556,47",,,,,,,,,,
POCO VERDE-SE,,,,SE,,,,"3.791,14",,,,,,-,,,,,,,"3.791,14",,,,,,,"20.885,62",,,,,,,,,,
PORTO DA FOLHA-SE,,,,SE,,,,"4.094,43",,,,,,-,,,,,,,"4.094,43",,,,,,,"22.556,47",,,,,,,,,,
PROPRIA-SE,,,,SE,,,,"4.094,43",,,,,,-,,,,,,,"4.094,43",,,,,,,"22.556,47",,,,,,,,,,
RIACHAO DO DANTAS-SE,,,,SE,,,,"3.791,14",,,,,,-,,,,,,,"3.791,14",,,,,,,"20.885,62",,,,,,,,,,
RIACHUELO-SE,,,,SE,,,,"38.401,09",,,,,,"22.812,48",,,,,,,"61.213,57",,,,,,,"317.909,26",,,,,,,,,,
RIBEIROPOLIS-SE,,,,SE,,,,"3.487,85",,,,,,-,,,,,,,"3.487,85",,,,,,,"19.214,77",,,,,,,,,,
ROSARIO DO CATETE-SE,,,,SE,,,,"145.220,37",,,,,,"54.400,56",,,,,,,"199.620,93",,,,,,,"1.113.724,09",,,,,,,,,,
SALGADO-SE,,,,SE,,,,"3.791,14",,,,,,-,,,,,,,"3.791,14",,,,,,,"20.885,62",,,,,,,,,,
SANTA LUZIA DO ITANHY-SE,,,,SE,,,,"3.336,20",,,,,,-,,,,,,,"3.336,20",,,,,,,"18.379,33",,,,,,,,,,
SANTA ROSA DE LIMA-SE,,,,SE,,,,"3.032,91",,,,,,-,,,,,,,"3.032,91",,,,,,,"16.708,48",,,,,,,,,,
SANTANA DO SAO FRANCISCO-SE,,,,SE,,,,"3.032,91",,,,,,-,,,,,,,"3.032,91",,,,,,,"16.708,48",,,,,,,,,,
SANTO AMARO DAS BROTAS-SE,,,,SE,,,,"90.937,17",,,,,,"5.183,50",,,,,,,"96.120,67",,,,,,,"539.972,08",,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAO CRISTOVAO-SE,,,,SE,,,,"88.106,29",,,,,,"1.749,77",,,,,,,"89.856,06",,,,,,,"502.410,81",,,,,,,,,,
SAO DOMINGOS-SE,,,,SE,,,,"3.032,91",,,,,,-,,,,,,,"3.032,91",,,,,,,"16.708,48",,,,,,,,,,
SAO FRANCISCO-SE,,,,SE,,,,"3.032,91",,,,,,-,,,,,,,"3.032,91",,,,,,,"16.708,48",,,,,,,,,,
SAO MIGUEL DO ALEIXO-SE,,,,SE,,,,"3.032,91",,,,,,-,,,,,,,"3.032,91",,,,,,,"16.708,48",,,,,,,,,,
SIMAO DIAS-SE,,,,SE,,,,"4.549,37",,,,,,-,,,,,,,"4.549,37",,,,,,,"25.062,75",,,,,,,,,,
SIRIRI-SE,,,,SE,,,,"170.864,62",,,,,,"58.808,85",,,,,,,"229.673,47",,,,,,,"1.256.201,39",,,,,,,,,,
TELHA-SE,,,,SE,,,,"3.032,91",,,,,,-,,,,,,,"3.032,91",,,,,,,"16.708,48",,,,,,,,,,
TOBIAS BARRETO-SE,,,,SE,,,,"4.701,01",,,,,,-,,,,,,,"4.701,01",,,,,,,"25.898,18",,,,,,,,,,
TOMAR DO GERU-SE,,,,SE,,,,"3.336,20",,,,,,-,,,,,,,"3.336,20",,,,,,,"18.379,33",,,,,,,,,,
UMBAUBA-SE,,,,SE,,,,"3.791,14",,,,,,-,,,,,,,"3.791,14",,,,,,,"20.885,62",,,,,,,,,,
SERGIPE TOTAL,,,,,,,,"6.262.136,97",,,,,,"1.882.306,68",,,,,,,"8.144.443,65",,,,,,,"39.473.308,47",,,,,,,,,,
ARUJA-SP,,,,SP,,,,"1.199,57",,,,,,-,,,,,,,"1.199,57",,,,,,,"7.279,99",,,,,,,,,,
BARRA DO TURVO-SP,,,,SP,,,,"727,01",,,,,,-,,,,,,,"727,01",,,,,,,"4.412,10",,,,,,,,,,
BARUERI-SP,,,,SP,,,,"1.454,02",,,,,,-,,,,,,,"1.454,02",,,,,,,"8.824,22",,,,,,,,,,
BERTIOGA-SP,,,,SP,,,,"44.479,86",,,,,,"1.904.807,62",,,,,,,"1.949.287,48",,,,,,,"9.497.066,59",,,,,,,,,,
BIRITIBA-MIRIM-SP,,,,SP,,,,"981,46",,,,,,-,,,,,,,"981,46",,,,,,,"5.956,35",,,,,,,,,,
CAIEIRAS-SP,,,,SP,,,,"1.235,92",,,,,,-,,,,,,,"1.235,92",,,,,,,"7.500,60",,,,,,,,,,
CAJAMAR-SP,,,,SP,,,,"1.163,22",,,,,,-,,,,,,,"1.163,22",,,,,,,"7.059,38",,,,,,,,,,
CAJATI-SP,,,,SP,,,,"1.017,81",,,,,,-,,,,,,,"1.017,81",,,,,,,"6.176,94",,,,,,,,,,
CANANEIA-SP,,,,SP,,,,"34.948,46",,,,,,"59.186,10",,,,,,,"94.134,56",,,,,,,"571.287,83",,,,,,,,,,
