NILOPOLIS-RJ,,,,RJ,,,"476.684,11",,,,,,,-,,,,,,"476.684,11",,,,,"476.684,11",,,,,,,,,
NITEROI-RJ,,,,RJ,,,"3.495.700,91",,,,,,,"82.872,17",,,,,,"3.578.573,08",,,,,"3.578.573,08",,,,,,,,,
NOVA FRIBURGO-RJ,,,,RJ,,,"476.684,11",,,,,,,-,,,,,,"476.684,11",,,,,"476.684,11",,,,,,,,,
NOVA IGUACU-RJ,,,,RJ,,,"476.684,11",,,,,,,-,,,,,,"476.684,11",,,,,"476.684,11",,,,,,,,,
PARACAMBI-RJ,,,,RJ,,,"369.430,19",,,,,,,-,,,,,,"369.430,19",,,,,"369.430,19",,,,,,,,,
PARATI-RJ,,,,RJ,,,"371.652,00",,,,,,,"1.567.475,25",,,,,,"1.939.127,25",,,,,"1.939.127,25",,,,,,,,,
PATY DO ALFERES-RJ,,,,RJ,,,"628.201,67",,,,,,,-,,,,,,"628.201,67",,,,,"628.201,67",,,,,,,,,
PETROPOLIS-RJ,,,,RJ,,,"476.684,11",,,,,,,-,,,,,,"476.684,11",,,,,"476.684,11",,,,,,,,,
PINHEIRAL-RJ,,,,RJ,,,"333.205,24",,,,,,,-,,,,,,"333.205,24",,,,,"333.205,24",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIRAI-RJ,,,,RJ,,,"815.263,84",,,,,,,-,,,,,,"815.263,84",,,,,"815.263,84",,,,,,,,,
PORCIUNCULA-RJ,,,,RJ,,,"286.908,95",,,,,,,-,,,,,,"286.908,95",,,,,"286.908,95",,,,,,,,,
PORTO REAL-RJ,,,,RJ,,,"294.758,48",,,,,,,-,,,,,,"294.758,48",,,,,"294.758,48",,,,,,,,,
QUATIS-RJ,,,,RJ,,,"281.942,90",,,,,,,-,,,,,,"281.942,90",,,,,"281.942,90",,,,,,,,,
QUEIMADOS-RJ,,,,RJ,,,"465.665,50",,,,,,,-,,,,,,"465.665,50",,,,,"465.665,50",,,,,,,,,
QUISSAMA-RJ,,,,RJ,,,"2.097.420,55",,,,,,,"5.650.414,28",,,,,,"7.747.834,83",,,,,"7.747.834,83",,,,,,,,,
RESENDE-RJ,,,,RJ,,,"486.992,28",,,,,,,-,,,,,,"486.992,28",,,,,"486.992,28",,,,,,,,,
RIO BONITO-RJ,,,,RJ,,,"381.347,29",,,,,,,-,,,,,,"381.347,29",,,,,"381.347,29",,,,,,,,,
RIO CLARO-RJ,,,,RJ,,,"307.574,07",,,,,,,-,,,,,,"307.574,07",,,,,"307.574,07",,,,,,,,,
RIO DAS FLORES-RJ,,,,RJ,,,"256.311,72",,,,,,,-,,,,,,"256.311,72",,,,,"256.311,72",,,,,,,,,
RIO DAS OSTRAS-RJ,,,,RJ,,,"3.058.738,30",,,,,,,"8.377.585,65",,,,,,"11.436.323,95",,,,,"11.436.323,95",,,,,,,,,
RIO DE JANEIRO-RJ,,,,RJ,,,"4.384.153,63",,,,,,,"331.488,68",,,,,,"4.715.642,31",,,,,"4.715.642,31",,,,,,,,,
SANTA MARIA MADALENA-RJ,,,,RJ,,,"250.259,16",,,,,,,-,,,,,,"250.259,16",,,,,"250.259,16",,,,,,,,,
SANTO ANTONIO DE PADUA-RJ,,,,RJ,,,"370.328,67",,,,,,,-,,,,,,"370.328,67",,,,,"370.328,67",,,,,,,,,
SAO FIDELIS-RJ,,,,RJ,,,"357.513,09",,,,,,,-,,,,,,"357.513,09",,,,,"357.513,09",,,,,,,,,
SAO FRANCISCO DE ITABAPOANA-RJ,,,,RJ,,,"369.430,19",,,,,,,-,,,,,,"369.430,19",,,,,"369.430,19",,,,,,,,,
SAO GONCALO-RJ,,,,RJ,,,"476.684,11",,,,,,,"82.872,17",,,,,,"559.556,28",,,,,"559.556,28",,,,,,,,,
SAO JOAO DA BARRA-RJ,,,,RJ,,,"2.446.990,64",,,,,,,"1.059.741,59",,,,,,"3.506.732,23",,,,,"3.506.732,23",,,,,,,,,
SAO JOAO DE MERITI-RJ,,,,RJ,,,"476.684,11",,,,,,,-,,,,,,"476.684,11",,,,,"476.684,11",,,,,,,,,
SAO JOSE DE UBA-RJ,,,,RJ,,,"238.342,05",,,,,,,-,,,,,,"238.342,05",,,,,"238.342,05",,,,,,,,,
SAO JOSE DO VALE DO RIO PRETO-RJ,,,,RJ,,,"297.927,57",,,,,,,-,,,,,,"297.927,57",,,,,"297.927,57",,,,,,,,,
SAO PEDRO DA ALDEIA-RJ,,,,RJ,,,"418.895,57",,,,,,,-,,,,,,"418.895,57",,,,,"418.895,57",,,,,,,,,
SAO SEBASTIAO DO ALTO-RJ,,,,RJ,,,"238.342,05",,,,,,,-,,,,,,"238.342,05",,,,,"238.342,05",,,,,,,,,
SAQUAREMA-RJ,,,,RJ,,,"394.162,88",,,,,,,-,,,,,,"394.162,88",,,,,"394.162,88",,,,,,,,,
SEROPEDICA-RJ,,,,RJ,,,"417.997,09",,,,,,,-,,,,,,"417.997,09",,,,,"417.997,09",,,,,,,,,
SILVA JARDIM-RJ,,,,RJ,,,"1.871.775,92",,,,,,,-,,,,,,"1.871.775,92",,,,,"1.871.775,92",,,,,,,,,
SUMIDOURO-RJ,,,,RJ,,,"274.093,36",,,,,,,-,,,,,,"274.093,36",,,,,"274.093,36",,,,,,,,,
TANGUA-RJ,,,,RJ,,,"334.577,36",,,,,,,-,,,,,,"334.577,36",,,,,"334.577,36",,,,,,,,,
TERESOPOLIS-RJ,,,,RJ,,,"477.582,60",,,,,,,-,,,,,,"477.582,60",,,,,"477.582,60",,,,,,,,,
TRAJANO DE MORAIS-RJ,,,,RJ,,,"237.443,57",,,,,,,-,,,,,,"237.443,57",,,,,"237.443,57",,,,,,,,,
VALENCA-RJ,,,,RJ,,,"435.729,93",,,,,,,-,,,,,,"435.729,93",,,,,"435.729,93",,,,,,,,,
VARRE-SAI-RJ,,,,RJ,,,"238.342,05",,,,,,,-,,,,,,"238.342,05",,,,,"238.342,05",,,,,,,,,
VASSOURAS-RJ,,,,RJ,,,"675.539,06",,,,,,,-,,,,,,"675.539,06",,,,,"675.539,06",,,,,,,,,
VOLTA REDONDA-RJ,,,,RJ,,,"981.866,46",,,,,,,-,,,,,,"981.866,46",,,,,"981.866,46",,,,,,,,,
RIO DE JANEIRO  TOTAL,,,,,,,"92.371.529,81",,,,,,,"76.098.245,67",,,,,,"168.469.775,48",,,,,"168.469.775,48",,,,,,,,,
ACARI-RN,,,,RN,,,"4.168,67",,,,,,,-,,,,,,"4.168,67",,,,,"4.168,67",,,,,,,,,
ACU-RN,,,,RN,,,"229.195,55",,,,,,,"109.718,20",,,,,,"338.913,75",,,,,"338.913,75",,,,,,,,,
AFONSO BEZERRA-RN,,,,RN,,,"4.668,70",,,,,,,"375,02",,,,,,"5.043,72",,,,,"5.043,72",,,,,,,,,
AGUA NOVA-RN,,,,RN,,,"3.970,16",,,,,,,-,,,,,,"3.970,16",,,,,"3.970,16",,,,,,,,,
ALEXANDRIA-RN,,,,RN,,,"4.367,18",,,,,,,-,,,,,,"4.367,18",,,,,"4.367,18",,,,,,,,,
ALMINO AFONSO-RN,,,,RN,,,"3.970,16",,,,,,,-,,,,,,"3.970,16",,,,,"3.970,16",,,,,,,,,
ALTO DO RODRIGUES-RN,,,,RN,,,"244.663,52",,,,,,,"100.142,52",,,,,,"344.806,04",,,,,"344.806,04",,,,,,,,,
ANTONIO MARTINS-RN,,,,RN,,,"3.970,16",,,,,,,-,,,,,,"3.970,16",,,,,"3.970,16",,,,,,,,,
APODI-RN,,,,RN,,,"228.379,15",,,,,,,"127.987,71",,,,,,"356.366,86",,,,,"356.366,86",,,,,,,,,
AREIA BRANCA-RN,,,,RN,,,"539.436,11",,,,,,,"415.597,73",,,,,,"955.033,84",,,,,"955.033,84",,,,,,,,,
AUGUSTO SEVERO-RN,,,,RN,,,"3.970,16",,,,,,,-,,,,,,"3.970,16",,,,,"3.970,16",,,,,,,,,
BARAUNA-RN,,,,RN,,,"5.161,21",,,,,,,-,,,,,,"5.161,21",,,,,"5.161,21",,,,,,,,,
CAICO-RN,,,,RN,,,"6.550,77",,,,,,,-,,,,,,"6.550,77",,,,,"6.550,77",,,,,,,,,
CARAUBAS-RN,,,,RN,,,"166.777,87",,,,,,,"74.721,47",,,,,,"241.499,34",,,,,"241.499,34",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CARNAUBA DOS DANTAS-RN,,,,RN,,,"3.970,16",,,,,,,-,,,,,,"3.970,16",,,,,"3.970,16",,,,,,,,,
CARNAUBAIS-RN,,,,RN,,,"139.747,52",,,,,,,"29.527,84",,,,,,"169.275,36",,,,,"169.275,36",,,,,,,,,
CERRO CORA-RN,,,,RN,,,"4.168,67",,,,,,,-,,,,,,"4.168,67",,,,,"4.168,67",,,,,,,,,
CORONEL JOAO PESSOA-RN,,,,RN,,,"3.970,16",,,,,,,-,,,,,,"3.970,16",,,,,"3.970,16",,,,,,,,,
CRUZETA-RN,,,,RN,,,"3.970,16",,,,,,,-,,,,,,"3.970,16",,,,,"3.970,16",,,,,,,,,
CURRAIS NOVOS-RN,,,,RN,,,"6.153,75",,,,,,,-,,,,,,"6.153,75",,,,,"6.153,75",,,,,,,,,
DOUTOR SEVERIANO-RN,,,,RN,,,"3.970,16",,,,,,,-,,,,,,"3.970,16",,,,,"3.970,16",,,,,,,,,
ENCANTO-RN,,,,RN,,,"3.970,16",,,,,,,-,,,,,,"3.970,16",,,,,"3.970,16",,,,,,,,,
EQUADOR-RN,,,,RN,,,"3.970,16",,,,,,,-,,,,,,"3.970,16",,,,,"3.970,16",,,,,,,,,
FELIPE GUERRA-RN,,,,RN,,,"165.648,33",,,,,,,"70.110,08",,,,,,"235.758,41",,,,,"235.758,41",,,,,,,,,
FLORANIA-RN,,,,RN,,,"3.970,16",,,,,,,-,,,,,,"3.970,16",,,,,"3.970,16",,,,,,,,,
FRANCISCO DANTAS-RN,,,,RN,,,"3.970,16",,,,,,,-,,,,,,"3.970,16",,,,,"3.970,16",,,,,,,,,
FRUTUOSO GOMES-RN,,,,RN,,,"3.970,16",,,,,,,-,,,,,,"3.970,16",,,,,"3.970,16",,,,,,,,,
GALINHOS-RN,,,,RN,,,"3.970,16",,,,,,,"100.662,13",,,,,,"104.632,29",,,,,"104.632,29",,,,,,,,,
GOIANINHA-RN,,,,RN,,,"516.032,77",,,,,,,-,,,,,,"516.032,77",,,,,"516.032,77",,,,,,,,,
GOVERNADOR DIX-SEPT ROSADO-RN,,,,RN,,,"183.250,01",,,,,,,"91.698,49",,,,,,"274.948,50",,,,,"274.948,50",,,,,,,,,
GROSSOS-RN,,,,RN,,,"59.892,77",,,,,,,"74.468,98",,,,,,"134.361,75",,,,,"134.361,75",,,,,,,,,
GUAMARE-RN,,,,RN,,,"1.031.253,46",,,,,,,"761.564,42",,,,,,"1.792.817,88",,,,,"1.792.817,88",,,,,,,,,
IELMO MARINHO-RN,,,,RN,,,"516.032,77",,,,,,,-,,,,,,"516.032,77",,,,,"516.032,77",,,,,,,,,
IPANGUACU-RN,,,,RN,,,"4.367,18",,,,,,,-,,,,,,"4.367,18",,,,,"4.367,18",,,,,,,,,
IPUEIRA-RN,,,,RN,,,"3.970,16",,,,,,,-,,,,,,"3.970,16",,,,,"3.970,16",,,,,,,,,
ITAJA-RN,,,,RN,,,"3.970,16",,,,,,,-,,,,,,"3.970,16",,,,,"3.970,16",,,,,,,,,
ITAU-RN,,,,RN,,,"3.970,16",,,,,,,-,,,,,,"3.970,16",,,,,"3.970,16",,,,,,,,,
JANDAIRA-RN,,,,RN,,,"3.970,16",,,,,,,-,,,,,,"3.970,16",,,,,"3.970,16",,,,,,,,,
JANDUIS-RN,,,,RN,,,"3.970,16",,,,,,,-,,,,,,"3.970,16",,,,,"3.970,16",,,,,,,,,
JARDIM DE PIRANHAS-RN,,,,RN,,,"4.367,18",,,,,,,-,,,,,,"4.367,18",,,,,"4.367,18",,,,,,,,,
JARDIM DO SERIDO-RN,,,,RN,,,"4.367,18",,,,,,,-,,,,,,"4.367,18",,,,,"4.367,18",,,,,,,,,
JOAO DIAS-RN,,,,RN,,,"3.970,16",,,,,,,-,,,,,,"3.970,16",,,,,"3.970,16",,,,,,,,,
JOSE DA PENHA-RN,,,,RN,,,"3.970,16",,,,,,,-,,,,,,"3.970,16",,,,,"3.970,16",,,,,,,,,
JUCURUTU-RN,,,,RN,,,"4.764,19",,,,,,,-,,,,,,"4.764,19",,,,,"4.764,19",,,,,,,,,
LAGOA NOVA-RN,,,,RN,,,"4.367,18",,,,,,,-,,,,,,"4.367,18",,,,,"4.367,18",,,,,,,,,
LUCRECIA-RN,,,,RN,,,"3.970,16",,,,,,,-,,,,,,"3.970,16",,,,,"3.970,16",,,,,,,,,
LUIS GOMES-RN,,,,RN,,,"3.970,16",,,,,,,-,,,,,,"3.970,16",,,,,"3.970,16",,,,,,,,,
MACAIBA-RN,,,,RN,,,"516.032,77",,,,,,,-,,,,,,"516.032,77",,,,,"516.032,77",,,,,,,,,
MACAU-RN,,,,RN,,,"1.258.910,95",,,,,,,"473.844,81",,,,,,"1.732.755,76",,,,,"1.732.755,76",,,,,,,,,
MAJOR SALES-RN,,,,RN,,,"3.970,16",,,,,,,-,,,,,,"3.970,16",,,,,"3.970,16",,,,,,,,,
MARCELINO VIEIRA-RN,,,,RN,,,"3.970,16",,,,,,,-,,,,,,"3.970,16",,,,,"3.970,16",,,,,,,,,
MARTINS-RN,,,,RN,,,"3.970,16",,,,,,,-,,,,,,"3.970,16",,,,,"3.970,16",,,,,,,,,
MESSIAS TARGINO-RN,,,,RN,,,"3.970,16",,,,,,,-,,,,,,"3.970,16",,,,,"3.970,16",,,,,,,,,
MOSSORO-RN,,,,RN,,,"1.041.751,18",,,,,,,"848.576,76",,,,,,"1.890.327,94",,,,,"1.890.327,94",,,,,,,,,
OLHO D'AGUA DO BORGES-RN,,,,RN,,,"3.970,16",,,,,,,-,,,,,,"3.970,16",,,,,"3.970,16",,,,,,,,,
OURO BRANCO-RN,,,,RN,,,"3.970,16",,,,,,,-,,,,,,"3.970,16",,,,,"3.970,16",,,,,,,,,
PARANA-RN,,,,RN,,,"3.970,16",,,,,,,-,,,,,,"3.970,16",,,,,"3.970,16",,,,,,,,,
PARAU-RN,,,,RN,,,"3.970,16",,,,,,,-,,,,,,"3.970,16",,,,,"3.970,16",,,,,,,,,
PARELHAS-RN,,,,RN,,,"4.962,70",,,,,,,-,,,,,,"4.962,70",,,,,"4.962,70",,,,,,,,,
PATU-RN,,,,RN,,,"4.168,67",,,,,,,-,,,,,,"4.168,67",,,,,"4.168,67",,,,,,,,,
PAU DOS FERROS-RN,,,,RN,,,"5.359,72",,,,,,,-,,,,,,"5.359,72",,,,,"5.359,72",,,,,,,,,
PEDRO AVELINO-RN,,,,RN,,,"3.998,86",,,,,,,"13,34",,,,,,"4.012,20",,,,,"4.012,20",,,,,,,,,
PENDENCIAS-RN,,,,RN,,,"211.909,72",,,,,,,"102.035,19",,,,,,"313.944,91",,,,,"313.944,91",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PILOES-RN,,,,RN,,,"3.970,16",,,,,,,-,,,,,,"3.970,16",,,,,"3.970,16",,,,,,,,,
PORTALEGRE-RN,,,,RN,,,"3.970,16",,,,,,,-,,,,,,"3.970,16",,,,,"3.970,16",,,,,,,,,
PORTO DO MANGUE-RN,,,,RN,,,"134.336,76",,,,,,,"166.169,84",,,,,,"300.506,60",,,,,"300.506,60",,,,,,,,,
RAFAEL FERNANDES-RN,,,,RN,,,"3.970,16",,,,,,,-,,,,,,"3.970,16",,,,,"3.970,16",,,,,,,,,
RAFAEL GODEIRO-RN,,,,RN,,,"3.970,16",,,,,,,-,,,,,,"3.970,16",,,,,"3.970,16",,,,,,,,,
RIACHO DA CRUZ-RN,,,,RN,,,"3.970,16",,,,,,,-,,,,,,"3.970,16",,,,,"3.970,16",,,,,,,,,
RIACHO DE SANTANA-RN,,,,RN,,,"3.970,16",,,,,,,-,,,,,,"3.970,16",,,,,"3.970,16",,,,,,,,,
RODOLFO FERNANDES-RN,,,,RN,,,"3.970,16",,,,,,,-,,,,,,"3.970,16",,,,,"3.970,16",,,,,,,,,
SANTANA DO SERIDO-RN,,,,RN,,,"3.970,16",,,,,,,-,,,,,,"3.970,16",,,,,"3.970,16",,,,,,,,,
SAO FERNANDO-RN,,,,RN,,,"3.970,16",,,,,,,-,,,,,,"3.970,16",,,,,"3.970,16",,,,,,,,,
SAO FRANCISCO DO OESTE-RN,,,,RN,,,"3.970,16",,,,,,,-,,,,,,"3.970,16",,,,,"3.970,16",,,,,,,,,
SAO GONCALO DO AMARANTE-RN,,,,RN,,,"506.973,22",,,,,,,-,,,,,,"506.973,22",,,,,"506.973,22",,,,,,,,,
SAO JOAO DO SABUGI-RN,,,,RN,,,"3.970,16",,,,,,,-,,,,,,"3.970,16",,,,,"3.970,16",,,,,,,,,
SAO JOSE DO SERIDO-RN,,,,RN,,,"3.970,16",,,,,,,-,,,,,,"3.970,16",,,,,"3.970,16",,,,,,,,,
SAO MIGUEL-RN,,,,RN,,,"5.161,21",,,,,,,-,,,,,,"5.161,21",,,,,"5.161,21",,,,,,,,,
SAO RAFAEL-RN,,,,RN,,,"3.970,16",,,,,,,-,,,,,,"3.970,16",,,,,"3.970,16",,,,,,,,,
SAO VICENTE-RN,,,,RN,,,"3.970,16",,,,,,,-,,,,,,"3.970,16",,,,,"3.970,16",,,,,,,,,
SERRA DO MEL-RN,,,,RN,,,"115.867,93",,,,,,,"31.433,56",,,,,,"147.301,49",,,,,"147.301,49",,,,,,,,,
SERRA NEGRA DO NORTE-RN,,,,RN,,,"3.970,16",,,,,,,-,,,,,,"3.970,16",,,,,"3.970,16",,,,,,,,,
SERRINHA DOS PINTOS-RN,,,,RN,,,"3.970,16",,,,,,,-,,,,,,"3.970,16",,,,,"3.970,16",,,,,,,,,
SEVERIANO MELO-RN,,,,RN,,,"3.970,16",,,,,,,-,,,,,,"3.970,16",,,,,"3.970,16",,,,,,,,,
TABOLEIRO GRANDE-RN,,,,RN,,,"3.970,16",,,,,,,-,,,,,,"3.970,16",,,,,"3.970,16",,,,,,,,,
TENENTE ANANIAS-RN,,,,RN,,,"3.970,16",,,,,,,-,,,,,,"3.970,16",,,,,"3.970,16",,,,,,,,,
TENENTE LAURENTINO CRUZ-RN,,,,RN,,,"3.970,16",,,,,,,-,,,,,,"3.970,16",,,,,"3.970,16",,,,,,,,,
TIBAU-RN,,,,RN,,,"59.892,77",,,,,,,"22.730,25",,,,,,"82.623,02",,,,,"82.623,02",,,,,,,,,
TIMBAUBA DOS BATISTAS-RN,,,,RN,,,"3.970,16",,,,,,,-,,,,,,"3.970,16",,,,,"3.970,16",,,,,,,,,
TRIUNFO POTIGUAR-RN,,,,RN,,,"3.970,16",,,,,,,-,,,,,,"3.970,16",,,,,"3.970,16",,,,,,,,,
UMARIZAL-RN,,,,RN,,,"4.168,67",,,,,,,-,,,,,,"4.168,67",,,,,"4.168,67",,,,,,,,,
UPANEMA-RN,,,,RN,,,"147.694,60",,,,,,,"99.358,54",,,,,,"247.053,14",,,,,"247.053,14",,,,,,,,,
VENHA-VER-RN,,,,RN,,,"3.970,16",,,,,,,-,,,,,,"3.970,16",,,,,"3.970,16",,,,,,,,,
VICOSA-RN,,,,RN,,,"3.970,16",,,,,,,-,,,,,,"3.970,16",,,,,"3.970,16",,,,,,,,,
RIO GRANDE DO NORTE  TOTAL,,,,,,,"8.317.330,22",,,,,,,"3.700.736,88",,,,,,"12.018.067,10",,,,,"12.018.067,10",,,,,,,,,
CANOAS-RS,,,,RS,,,"469.243,01",,,,,,,-,,,,,,"469.243,01",,,,,"469.243,01",,,,,,,,,
CIDREIRA-RS,,,,RS,,,-,,,,,,,"150.536,37",,,,,,"150.536,37",,,,,"150.536,37",,,,,,,,,
IMBE-RS,,,,RS,,,"1.621,10",,,,,,,"150.536,37",,,,,,"152.157,47",,,,,"152.157,47",,,,,,,,,
OSORIO-RS,,,,RS,,,"516.032,77",,,,,,,-,,,,,,"516.032,77",,,,,"516.032,77",,,,,,,,,
SAO FRANCISCO DE PAULA-RS,,,,RS,,,"45.575,10",,,,,,,-,,,,,,"45.575,10",,,,,,,,,,,,,,
TRAMANDAI-RS,,,,RS,,,"885.776,94",,,,,,,"200.715,17",,,,,,"1.086.492,11",,,,,"1.086.492,11",,,,,,,,,
RIO GRANDE DO SUL  TOTAL,,,,,,,"1.918.248,92",,,,,,,"501.787,91",,,,,,"2.420.036,83",,,,,"2.420.036,83",,,,,,,,,
ARAQUARI-SC,,,,SC,,,-,,,,,,,"83.480,33",,,,,,"83.480,33",,,,,"83.480,33",,,,,,,,,
BALNEARIO BARRA DO SUL-SC,,,,SC,,,-,,,,,,,"83.480,33",,,,,,"83.480,33",,,,,"83.480,33",,,,,,,,,
GARUVA-SC,,,,SC,,,-,,,,,,,"83.480,33",,,,,,"83.480,33",,,,,"83.480,33",,,,,,,,,
ITAPOA-SC,,,,SC,,,-,,,,,,,"83.480,33",,,,,,"83.480,33",,,,,"83.480,33",,,,,,,,,
JOINVILLE-SC,,,,SC,,,-,,,,,,,"83.480,33",,,,,,"83.480,33",,,,,"83.480,33",,,,,,,,,
SAO FRANCISCO DO SUL-SC,,,,SC,,,"961.365,17",,,,,,,"278.267,77",,,,,,"1.239.632,94",,,,,"1.239.632,94",,,,,,,,,
SANTA CATARINA  TOTAL,,,,,,,"961.365,17",,,,,,,"695.669,42",,,,,,"1.657.034,59",,,,,"1.657.034,59",,,,,,,,,
AMPARO DE SAO FRANCISCO-SE,,,,SE,,,"5.953,97",,,,,,,-,,,,,,"5.953,97",,,,,"5.953,97",,,,,,,,,
AQUIDABA-SE,,,,SE,,,"7.442,46",,,,,,,-,,,,,,"7.442,46",,,,,"7.442,46",,,,,,,,,
ARACAJU-SE,,,,SE,,,"1.110.322,74",,,,,,,"649.927,81",,,,,,"1.760.250,55",,,,,"1.760.250,55",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARAUA-SE,,,,SE,,,"6.251,67",,,,,,,-,,,,,,"6.251,67",,,,,"6.251,67",,,,,,,,,
AREIA BRANCA-SE,,,,SE,,,"9.245,20",,,,,,,"1.354,77",,,,,,"10.599,97",,,,,"10.599,97",,,,,,,,,
BARRA DOS COQUEIROS-SE,,,,SE,,,"136.445,27",,,,,,,"151.657,52",,,,,,"288.102,79",,,,,"288.102,79",,,,,,,,,
BOQUIM-SE,,,,SE,,,"8.037,86",,,,,,,-,,,,,,"8.037,86",,,,,"8.037,86",,,,,,,,,
BREJO GRANDE-SE,,,,SE,,,"89.296,61",,,,,,,"7.703,81",,,,,,"97.000,42",,,,,"97.000,42",,,,,,,,,
CAMPO DO BRITO-SE,,,,SE,,,"7.144,77",,,,,,,-,,,,,,"7.144,77",,,,,"7.144,77",,,,,,,,,
CANHOBA-SE,,,,SE,,,"5.953,97",,,,,,,-,,,,,,"5.953,97",,,,,"5.953,97",,,,,,,,,
CANINDE DE SAO FRANCISCO-SE,,,,SE,,,"7.740,16",,,,,,,-,,,,,,"7.740,16",,,,,"7.740,16",,,,,,,,,
CAPELA-SE,,,,SE,,,"518.642,83",,,,,,,"3.525,39",,,,,,"522.168,22",,,,,"522.168,22",,,,,,,,,
CARIRA-SE,,,,SE,,,"7.442,46",,,,,,,-,,,,,,"7.442,46",,,,,"7.442,46",,,,,,,,,
CARMOPOLIS-SE,,,,SE,,,"1.394.752,41",,,,,,,"527.655,15",,,,,,"1.922.407,56",,,,,"1.922.407,56",,,,,,,,,
CEDRO DE SAO JOAO-SE,,,,SE,,,"5.953,97",,,,,,,-,,,,,,"5.953,97",,,,,"5.953,97",,,,,,,,,
CRISTINAPOLIS-SE,,,,SE,,,"6.847,07",,,,,,,-,,,,,,"6.847,07",,,,,"6.847,07",,,,,,,,,
CUMBE-SE,,,,SE,,,"5.953,97",,,,,,,-,,,,,,"5.953,97",,,,,"5.953,97",,,,,,,,,
DIVINA PASTORA-SE,,,,SE,,,"261.735,72",,,,,,,"152.796,12",,,,,,"414.531,84",,,,,"414.531,84",,,,,,,,,
ESTANCIA-SE,,,,SE,,,"516.797,27",,,,,,,"409.405,68",,,,,,"926.202,95",,,,,"926.202,95",,,,,,,,,
FEIRA NOVA-SE,,,,SE,,,"5.953,97",,,,,,,-,,,,,,"5.953,97",,,,,"5.953,97",,,,,,,,,
FREI PAULO-SE,,,,SE,,,"6.549,37",,,,,,,-,,,,,,"6.549,37",,,,,"6.549,37",,,,,,,,,
GARARU-SE,,,,SE,,,"6.251,67",,,,,,,-,,,,,,"6.251,67",,,,,"6.251,67",,,,,,,,,
GENERAL MAYNARD-SE,,,,SE,,,"9.087,61",,,,,,,"2.350,24",,,,,,"11.437,85",,,,,"11.437,85",,,,,,,,,
GRACHO CARDOSO-SE,,,,SE,,,"5.953,97",,,,,,,-,,,,,,"5.953,97",,,,,"5.953,97",,,,,,,,,
ILHA DAS FLORES-SE,,,,SE,,,"5.953,97",,,,,,,-,,,,,,"5.953,97",,,,,"5.953,97",,,,,,,,,
INDIAROBA-SE,,,,SE,,,"513.498,68",,,,,,,-,,,,,,"513.498,68",,,,,"513.498,68",,,,,,,,,
ITABAIANA-SE,,,,SE,,,"10.717,15",,,,,,,-,,,,,,"10.717,15",,,,,"10.717,15",,,,,,,,,
ITABAIANINHA-SE,,,,SE,,,"8.930,96",,,,,,,-,,,,,,"8.930,96",,,,,"8.930,96",,,,,,,,,
ITABI-SE,,,,SE,,,"5.953,97",,,,,,,-,,,,,,"5.953,97",,,,,"5.953,97",,,,,,,,,
ITAPORANGA D'AJUDA-SE,,,,SE,,,"661.509,41",,,,,,,"400.283,11",,,,,,"1.061.792,52",,,,,"1.061.792,52",,,,,,,,,
JAPARATUBA-SE,,,,SE,,,"565.363,76",,,,,,,"404.539,82",,,,,,"969.903,58",,,,,"969.903,58",,,,,,,,,
JAPOATA-SE,,,,SE,,,"6.549,37",,,,,,,-,,,,,,"6.549,37",,,,,"6.549,37",,,,,,,,,
LAGARTO-SE,,,,SE,,,"10.717,15",,,,,,,-,,,,,,"10.717,15",,,,,"10.717,15",,,,,,,,,
LARANJEIRAS-SE,,,,SE,,,"7.914,94",,,,,,,-,,,,,,"7.914,94",,,,,"7.914,94",,,,,,,,,
MACAMBIRA-SE,,,,SE,,,"5.953,97",,,,,,,-,,,,,,"5.953,97",,,,,"5.953,97",,,,,,,,,
MALHADA DOS BOIS-SE,,,,SE,,,"5.953,97",,,,,,,-,,,,,,"5.953,97",,,,,"5.953,97",,,,,,,,,
MALHADOR-SE,,,,SE,,,"6.251,67",,,,,,,-,,,,,,"6.251,67",,,,,"6.251,67",,,,,,,,,
MARUIM-SE,,,,SE,,,"107.207,24",,,,,,,"23.764,54",,,,,,"130.971,78",,,,,"130.971,78",,,,,,,,,
MOITA BONITA-SE,,,,SE,,,"6.251,67",,,,,,,-,,,,,,"6.251,67",,,,,"6.251,67",,,,,,,,,
MONTE ALEGRE DE SERGIPE-SE,,,,SE,,,"6.549,37",,,,,,,-,,,,,,"6.549,37",,,,,"6.549,37",,,,,,,,,
MURIBECA-SE,,,,SE,,,"5.953,97",,,,,,,-,,,,,,"5.953,97",,,,,"5.953,97",,,,,,,,,
NEOPOLIS-SE,,,,SE,,,"7.442,46",,,,,,,-,,,,,,"7.442,46",,,,,"7.442,46",,,,,,,,,
