RAFAEL GODEIRO-RN,,,,,RN,,,,"4.119,62",,,,,,,,,-,,,,,,,"4.119,62",,,,,,"8.089,78",,,,,,,,,,
RIACHO DA CRUZ-RN,,,,,RN,,,,"4.119,62",,,,,,,,,-,,,,,,,"4.119,62",,,,,,"8.089,78",,,,,,,,,,
RIACHO DE SANTANA-RN,,,,,RN,,,,"4.119,62",,,,,,,,,-,,,,,,,"4.119,62",,,,,,"8.089,78",,,,,,,,,,
RODOLFO FERNANDES-RN,,,,,RN,,,,"4.119,62",,,,,,,,,-,,,,,,,"4.119,62",,,,,,"8.089,78",,,,,,,,,,
SANTANA DO SERIDO-RN,,,,,RN,,,,"4.119,62",,,,,,,,,-,,,,,,,"4.119,62",,,,,,"8.089,78",,,,,,,,,,
SAO FERNANDO-RN,,,,,RN,,,,"4.119,62",,,,,,,,,-,,,,,,,"4.119,62",,,,,,"8.089,78",,,,,,,,,,
SAO FRANCISCO DO OESTE-RN,,,,,RN,,,,"4.119,62",,,,,,,,,-,,,,,,,"4.119,62",,,,,,"8.089,78",,,,,,,,,,
SAO GONCALO DO AMARANTE-RN,,,,,RN,,,,"570.460,86",,,,,,,,,-,,,,,,,"570.460,86",,,,,,"1.077.434,08",,,,,,,,,,
SAO JOAO DO SABUGI-RN,,,,,RN,,,,"4.119,62",,,,,,,,,-,,,,,,,"4.119,62",,,,,,"8.089,78",,,,,,,,,,
SAO JOSE DO SERIDO-RN,,,,,RN,,,,"4.119,62",,,,,,,,,-,,,,,,,"4.119,62",,,,,,"8.089,78",,,,,,,,,,
SAO MIGUEL-RN,,,,,RN,,,,"5.355,51",,,,,,,,,-,,,,,,,"5.355,51",,,,,,"10.516,72",,,,,,,,,,
SAO RAFAEL-RN,,,,,RN,,,,"4.119,62",,,,,,,,,-,,,,,,,"4.119,62",,,,,,"8.089,78",,,,,,,,,,
SAO VICENTE-RN,,,,,RN,,,,"4.119,62",,,,,,,,,-,,,,,,,"4.119,62",,,,,,"8.089,78",,,,,,,,,,
SERRA DO MEL-RN,,,,,RN,,,,"112.115,32",,,,,,,,,"31.405,25",,,,,,,"143.520,57",,,,,,"290.822,06",,,,,,,,,,
SERRA NEGRA DO NORTE-RN,,,,,RN,,,,"4.119,62",,,,,,,,,-,,,,,,,"4.119,62",,,,,,"8.089,78",,,,,,,,,,
SERRINHA DOS PINTOS-RN,,,,,RN,,,,"4.119,62",,,,,,,,,-,,,,,,,"4.119,62",,,,,,"8.089,78",,,,,,,,,,
SEVERIANO MELO-RN,,,,,RN,,,,"4.119,62",,,,,,,,,-,,,,,,,"4.119,62",,,,,,"8.089,78",,,,,,,,,,
TABOLEIRO GRANDE-RN,,,,,RN,,,,"4.119,62",,,,,,,,,-,,,,,,,"4.119,62",,,,,,"8.089,78",,,,,,,,,,
TENENTE ANANIAS-RN,,,,,RN,,,,"4.119,62",,,,,,,,,-,,,,,,,"4.119,62",,,,,,"8.089,78",,,,,,,,,,
TENENTE LAURENTINO CRUZ-RN,,,,,RN,,,,"4.119,62",,,,,,,,,-,,,,,,,"4.119,62",,,,,,"8.089,78",,,,,,,,,,
TIBAU-RN,,,,,RN,,,,"62.147,53",,,,,,,,,"23.276,22",,,,,,,"85.423,75",,,,,,"168.046,77",,,,,,,,,,
TIMBAUBA DOS BATISTAS-RN,,,,,RN,,,,"4.119,62",,,,,,,,,-,,,,,,,"4.119,62",,,,,,"8.089,78",,,,,,,,,,
TRIUNFO POTIGUAR-RN,,,,,RN,,,,"4.119,62",,,,,,,,,-,,,,,,,"4.119,62",,,,,,"8.089,78",,,,,,,,,,
UMARIZAL-RN,,,,,RN,,,,"4.325,60",,,,,,,,,-,,,,,,,"4.325,60",,,,,,"8.494,27",,,,,,,,,,
UPANEMA-RN,,,,,RN,,,,"144.496,43",,,,,,,,,"101.949,17",,,,,,,"246.445,60",,,,,,"493.498,74",,,,,,,,,,
VENHA-VER-RN,,,,,RN,,,,"4.119,62",,,,,,,,,-,,,,,,,"4.119,62",,,,,,"8.089,78",,,,,,,,,,
VICOSA-RN,,,,,RN,,,,"4.119,62",,,,,,,,,-,,,,,,,"4.119,62",,,,,,"8.089,78",,,,,,,,,,
RIO GRANDE DO NORTE  TOTAL,,,,,,,,,"8.902.412,04",,,,,,,,,"3.846.089,61",,,,,,,"12.748.501,65",,,,,,"24.766.568,75",,,,,,,,,,
CANOAS-RS,,,,,RS,,,,"523.583,03",,,,,,,,,-,,,,,,,"523.583,03",,,,,,"992.826,04",,,,,,,,,,
CIDREIRA-RS,,,,,RS,,,,-,,,,,,,,,"276.116,29",,,,,,,"276.116,29",,,,,,"426.652,66",,,,,,,,,,
IMBE-RS,,,,,RS,,,,-,,,,,,,,,"276.116,29",,,,,,,"276.116,29",,,,,,"428.273,76",,,,,,,,,,
OSORIO-RS,,,,,RS,,,,"570.460,86",,,,,,,,,-,,,,,,,"570.460,86",,,,,,"1.086.493,63",,,,,,,,,,
SAO FRANCISCO DE PAULA-RS,,,,,RS,,,,"46.877,83",,,,,,,,,-,,,,,,,"46.877,83",,,,,,"46.877,83",,,,,,,,,,
TRAMANDAI-RS,,,,,RS,,,,"992.052,07",,,,,,,,,"368.155,05",,,,,,,"1.360.207,12",,,,,,"2.446.699,23",,,,,,,,,,
RIO GRANDE DO SUL  TOTAL,,,,,,,,,"2.132.973,79",,,,,,,,,"920.387,63",,,,,,,"3.053.361,42",,,,,,"5.427.823,15",,,,,,,,,,
ARAQUARI-SC,,,,,SC,,,,-,,,,,,,,,"185.206,34",,,,,,,"185.206,34",,,,,,"268.686,67",,,,,,,,,,
BALNEARIO BARRA DO SUL-SC,,,,,SC,,,,-,,,,,,,,,"185.206,34",,,,,,,"185.206,34",,,,,,"268.686,67",,,,,,,,,,
GARUVA-SC,,,,,SC,,,,-,,,,,,,,,"185.206,34",,,,,,,"185.206,34",,,,,,"268.686,67",,,,,,,,,,
ITAPOA-SC,,,,,SC,,,,-,,,,,,,,,"185.206,34",,,,,,,"185.206,34",,,,,,"268.686,67",,,,,,,,,,
JOINVILLE-SC,,,,,SC,,,,-,,,,,,,,,"185.206,34",,,,,,,"185.206,34",,,,,,"268.686,67",,,,,,,,,,
SAO FRANCISCO DO SUL-SC,,,,,SC,,,,"919.668,08",,,,,,,,,"617.354,49",,,,,,,"1.537.022,57",,,,,,"2.776.655,51",,,,,,,,,,
SANTA CATARINA  TOTAL,,,,,,,,,"919.668,08",,,,,,,,,"1.543.386,19",,,,,,,"2.463.054,27",,,,,,"4.120.088,86",,,,,,,,,,
AMPARO DE SAO FRANCISCO-SE,,,,,SE,,,,"5.432,23",,,,,,,,,-,,,,,,,"5.432,23",,,,,,"11.386,20",,,,,,,,,,
AQUIDABA-SE,,,,,SE,,,,"6.790,28",,,,,,,,,-,,,,,,,"6.790,28",,,,,,"14.232,74",,,,,,,,,,
ARACAJU-SE,,,,,SE,,,,"1.335.898,49",,,,,,,,,"596.246,94",,,,,,,"1.932.145,43",,,,,,"3.692.395,98",,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARAUA-SE,,,,,SE,,,,"5.703,84",,,,,,,,,-,,,,,,,"5.703,84",,,,,,"11.955,51",,,,,,,,,,
AREIA BRANCA-SE,,,,,SE,,,,"8.696,73",,,,,,,,,"1.404,85",,,,,,,"10.101,58",,,,,,"20.701,55",,,,,,,,,,
BARRA DOS COQUEIROS-SE,,,,,SE,,,,"124.488,60",,,,,,,,,"165.564,15",,,,,,,"290.052,75",,,,,,"578.155,54",,,,,,,,,,
BOQUIM-SE,,,,,SE,,,,"7.333,51",,,,,,,,,-,,,,,,,"7.333,51",,,,,,"15.371,37",,,,,,,,,,
BREJO GRANDE-SE,,,,,SE,,,,"83.512,09",,,,,,,,,"6.639,22",,,,,,,"90.151,31",,,,,,"187.151,73",,,,,,,,,,
CAMPO DO BRITO-SE,,,,,SE,,,,"6.518,67",,,,,,,,,-,,,,,,,"6.518,67",,,,,,"13.663,44",,,,,,,,,,
CANHOBA-SE,,,,,SE,,,,"5.432,23",,,,,,,,,-,,,,,,,"5.432,23",,,,,,"11.386,20",,,,,,,,,,
CANINDE DE SAO FRANCISCO-SE,,,,,SE,,,,"7.061,89",,,,,,,,,-,,,,,,,"7.061,89",,,,,,"14.802,05",,,,,,,,,,
CAPELA-SE,,,,,SE,,,,"583.369,01",,,,,,,,,"3.595,64",,,,,,,"586.964,65",,,,,,"1.109.132,87",,,,,,,,,,
CARIRA-SE,,,,,SE,,,,"6.790,28",,,,,,,,,-,,,,,,,"6.790,28",,,,,,"14.232,74",,,,,,,,,,
CARMOPOLIS-SE,,,,,SE,,,,"1.504.599,44",,,,,,,,,"537.379,27",,,,,,,"2.041.978,71",,,,,,"3.964.386,27",,,,,,,,,,
CEDRO DE SAO JOAO-SE,,,,,SE,,,,"5.432,23",,,,,,,,,-,,,,,,,"5.432,23",,,,,,"11.386,20",,,,,,,,,,
CRISTINAPOLIS-SE,,,,,SE,,,,"6.247,06",,,,,,,,,-,,,,,,,"6.247,06",,,,,,"13.094,13",,,,,,,,,,
CUMBE-SE,,,,,SE,,,,"5.432,23",,,,,,,,,-,,,,,,,"5.432,23",,,,,,"11.386,20",,,,,,,,,,
DIVINA PASTORA-SE,,,,,SE,,,,"265.793,63",,,,,,,,,"159.575,79",,,,,,,"425.369,42",,,,,,"839.901,26",,,,,,,,,,
ESTANCIA-SE,,,,,SE,,,,"579.424,03",,,,,,,,,"194.583,33",,,,,,,"774.007,36",,,,,,"1.700.210,31",,,,,,,,,,
FEIRA NOVA-SE,,,,,SE,,,,"5.432,23",,,,,,,,,-,,,,,,,"5.432,23",,,,,,"11.386,20",,,,,,,,,,
FREI PAULO-SE,,,,,SE,,,,"5.975,45",,,,,,,,,-,,,,,,,"5.975,45",,,,,,"12.524,82",,,,,,,,,,
GARARU-SE,,,,,SE,,,,"5.703,84",,,,,,,,,-,,,,,,,"5.703,84",,,,,,"11.955,51",,,,,,,,,,
GENERAL MAYNARD-SE,,,,,SE,,,,"8.213,13",,,,,,,,,"2.085,69",,,,,,,"10.298,82",,,,,,"21.736,67",,,,,,,,,,
GRACHO CARDOSO-SE,,,,,SE,,,,"5.432,23",,,,,,,,,-,,,,,,,"5.432,23",,,,,,"11.386,20",,,,,,,,,,
ILHA DAS FLORES-SE,,,,,SE,,,,"5.432,23",,,,,,,,,-,,,,,,,"5.432,23",,,,,,"11.386,20",,,,,,,,,,
INDIAROBA-SE,,,,,SE,,,,"576.979,53",,,,,,,,,-,,,,,,,"576.979,53",,,,,,"1.090.478,21",,,,,,,,,,
ITABAIANA-SE,,,,,SE,,,,"9.778,01",,,,,,,,,-,,,,,,,"9.778,01",,,,,,"20.495,16",,,,,,,,,,
ITABAIANINHA-SE,,,,,SE,,,,"8.148,34",,,,,,,,,-,,,,,,,"8.148,34",,,,,,"17.079,30",,,,,,,,,,
ITABI-SE,,,,,SE,,,,"5.432,23",,,,,,,,,-,,,,,,,"5.432,23",,,,,,"11.386,20",,,,,,,,,,
ITAPORANGA D'AJUDA-SE,,,,,SE,,,,"710.983,61",,,,,,,,,"265.901,47",,,,,,,"976.885,08",,,,,,"2.038.677,60",,,,,,,,,,
JAPARATUBA-SE,,,,,SE,,,,"545.004,37",,,,,,,,,"389.546,59",,,,,,,"934.550,96",,,,,,"1.904.454,54",,,,,,,,,,
JAPOATA-SE,,,,,SE,,,,"5.975,45",,,,,,,,,-,,,,,,,"5.975,45",,,,,,"12.524,82",,,,,,,,,,
LAGARTO-SE,,,,,SE,,,,"9.778,01",,,,,,,,,-,,,,,,,"9.778,01",,,,,,"20.495,16",,,,,,,,,,
LARANJEIRAS-SE,,,,,SE,,,,"7.061,89",,,,,,,,,-,,,,,,,"7.061,89",,,,,,"14.976,83",,,,,,,,,,
MACAMBIRA-SE,,,,,SE,,,,"5.432,23",,,,,,,,,-,,,,,,,"5.432,23",,,,,,"11.386,20",,,,,,,,,,
MALHADA DOS BOIS-SE,,,,,SE,,,,"5.432,23",,,,,,,,,-,,,,,,,"5.432,23",,,,,,"11.386,20",,,,,,,,,,
MALHADOR-SE,,,,,SE,,,,"5.703,84",,,,,,,,,-,,,,,,,"5.703,84",,,,,,"11.955,51",,,,,,,,,,
MARUIM-SE,,,,,SE,,,,"104.651,47",,,,,,,,,"25.377,53",,,,,,,"130.029,00",,,,,,"261.000,78",,,,,,,,,,
MOITA BONITA-SE,,,,,SE,,,,"5.703,84",,,,,,,,,-,,,,,,,"5.703,84",,,,,,"11.955,51",,,,,,,,,,
MONTE ALEGRE DE SERGIPE-SE,,,,,SE,,,,"5.975,45",,,,,,,,,-,,,,,,,"5.975,45",,,,,,"12.524,82",,,,,,,,,,
MURIBECA-SE,,,,,SE,,,,"5.432,23",,,,,,,,,-,,,,,,,"5.432,23",,,,,,"11.386,20",,,,,,,,,,
NEOPOLIS-SE,,,,,SE,,,,"6.790,28",,,,,,,,,-,,,,,,,"6.790,28",,,,,,"14.232,74",,,,,,,,,,
NOSSA SENHORA APARECIDA-SE,,,,,SE,,,,"5.432,23",,,,,,,,,-,,,,,,,"5.432,23",,,,,,"11.386,20",,,,,,,,,,
NOSSA SENHORA DA GLORIA-SE,,,,,SE,,,,"7.605,12",,,,,,,,,-,,,,,,,"7.605,12",,,,,,"15.940,68",,,,,,,,,,
NOSSA SENHORA DAS DORES-SE,,,,,SE,,,,"7.061,89",,,,,,,,,-,,,,,,,"7.061,89",,,,,,"14.802,05",,,,,,,,,,
NOSSA SENHORA DE LOURDES-SE,,,,,SE,,,,"5.432,23",,,,,,,,,-,,,,,,,"5.432,23",,,,,,"11.386,20",,,,,,,,,,
NOSSA SENHORA DO SOCORRO-SE,,,,,SE,,,,"534.447,49",,,,,,,,,-,,,,,,,"534.447,49",,,,,,"1.008.349,68",,,,,,,,,,
PACATUBA-SE,,,,,SE,,,,"112.807,33",,,,,,,,,"8.544,11",,,,,,,"121.351,44",,,,,,"251.686,31",,,,,,,,,,
PEDRA MOLE-SE,,,,,SE,,,,"5.432,23",,,,,,,,,-,,,,,,,"5.432,23",,,,,,"11.386,20",,,,,,,,,,
PEDRINHAS-SE,,,,,SE,,,,"5.432,23",,,,,,,,,-,,,,,,,"5.432,23",,,,,,"11.386,20",,,,,,,,,,
PINHAO-SE,,,,,SE,,,,"5.432,23",,,,,,,,,-,,,,,,,"5.432,23",,,,,,"11.386,20",,,,,,,,,,
PIRAMBU-SE,,,,,SE,,,,"184.410,09",,,,,,,,,"19.053,37",,,,,,,"203.463,46",,,,,,"420.808,63",,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POCO REDONDO-SE,,,,,SE,,,,"7.605,12",,,,,,,,,-,,,,,,,"7.605,12",,,,,,"15.940,68",,,,,,,,,,
POCO VERDE-SE,,,,,SE,,,,"7.061,89",,,,,,,,,-,,,,,,,"7.061,89",,,,,,"14.802,05",,,,,,,,,,
PORTO DA FOLHA-SE,,,,,SE,,,,"7.333,51",,,,,,,,,-,,,,,,,"7.333,51",,,,,,"15.371,37",,,,,,,,,,
PROPRIA-SE,,,,,SE,,,,"7.333,51",,,,,,,,,-,,,,,,,"7.333,51",,,,,,"15.371,37",,,,,,,,,,
RIACHAO DO DANTAS-SE,,,,,SE,,,,"6.790,28",,,,,,,,,-,,,,,,,"6.790,28",,,,,,"14.232,74",,,,,,,,,,
RIACHUELO-SE,,,,,SE,,,,"38.428,83",,,,,,,,,"21.282,80",,,,,,,"59.711,63",,,,,,"118.854,47",,,,,,,,,,
RIBEIROPOLIS-SE,,,,,SE,,,,"6.247,06",,,,,,,,,-,,,,,,,"6.247,06",,,,,,"13.094,13",,,,,,,,,,
ROSARIO DO CATETE-SE,,,,,SE,,,,"691.250,61",,,,,,,,,"81.164,29",,,,,,,"772.414,90",,,,,,"1.486.109,97",,,,,,,,,,
SALGADO-SE,,,,,SE,,,,"6.790,28",,,,,,,,,-,,,,,,,"6.790,28",,,,,,"14.232,74",,,,,,,,,,
SANTA LUZIA DO ITANHY-SE,,,,,SE,,,,"576.436,31",,,,,,,,,-,,,,,,,"576.436,31",,,,,,"1.089.339,59",,,,,,,,,,
SANTA ROSA DE LIMA-SE,,,,,SE,,,,"5.432,23",,,,,,,,,-,,,,,,,"5.432,23",,,,,,"11.386,20",,,,,,,,,,
SANTANA DO SAO FRANCISCO-SE,,,,,SE,,,,"5.432,23",,,,,,,,,-,,,,,,,"5.432,23",,,,,,"11.386,20",,,,,,,,,,
SANTO AMARO DAS BROTAS-SE,,,,,SE,,,,"613.589,15",,,,,,,,,"10.062,97",,,,,,,"623.652,12",,,,,,"1.188.170,23",,,,,,,,,,
SAO CRISTOVAO-SE,,,,,SE,,,,"84.280,07",,,,,,,,,"3.082,46",,,,,,,"87.362,53",,,,,,"178.955,20",,,,,,,,,,
SAO DOMINGOS-SE,,,,,SE,,,,"5.703,84",,,,,,,,,-,,,,,,,"5.703,84",,,,,,"11.955,51",,,,,,,,,,
SAO FRANCISCO-SE,,,,,SE,,,,"5.432,23",,,,,,,,,-,,,,,,,"5.432,23",,,,,,"11.386,20",,,,,,,,,,
SAO MIGUEL DO ALEIXO-SE,,,,,SE,,,,"5.432,23",,,,,,,,,-,,,,,,,"5.432,23",,,,,,"11.386,20",,,,,,,,,,
SIMAO DIAS-SE,,,,,SE,,,,"8.148,34",,,,,,,,,-,,,,,,,"8.148,34",,,,,,"17.079,30",,,,,,,,,,
SIRIRI-SE,,,,,SE,,,,"202.154,08",,,,,,,,,"87.793,76",,,,,,,"289.947,84",,,,,,"582.535,21",,,,,,,,,,
TELHA-SE,,,,,SE,,,,"5.432,23",,,,,,,,,-,,,,,,,"5.432,23",,,,,,"11.386,20",,,,,,,,,,
TOBIAS BARRETO-SE,,,,,SE,,,,"8.419,95",,,,,,,,,-,,,,,,,"8.419,95",,,,,,"17.648,61",,,,,,,,,,
TOMAR DO GERU-SE,,,,,SE,,,,"5.975,45",,,,,,,,,-,,,,,,,"5.975,45",,,,,,"12.524,82",,,,,,,,,,
UMBAUBA-SE,,,,,SE,,,,"7.061,89",,,,,,,,,-,,,,,,,"7.061,89",,,,,,"14.802,05",,,,,,,,,,
SERGIPE  TOTAL,,,,,,,,,"9.805.672,98",,,,,,,,,"2.578.884,23",,,,,,,"12.384.557,21",,,,,,"24.438.173,06",,,,,,,,,,
ARUJA-SP,,,,,SP,,,,"1.328,47",,,,,,,,,-,,,,,,,"1.328,47",,,,,,"2.666,22",,,,,,,,,,
BARRA DO TURVO-SP,,,,,SP,,,,"759,12",,,,,,,,,-,,,,,,,"759,12",,,,,,"1.523,54",,,,,,,,,,
BARUERI-SP,,,,,SP,,,,"1.518,25",,,,,,,,,-,,,,,,,"1.518,25",,,,,,"3.047,10",,,,,,,,,,
BERTIOGA-SP,,,,,SP,,,,"48.811,98",,,,,,,,,"1.772.033,43",,,,,,,"1.820.845,41",,,,,,"3.520.246,42",,,,,,,,,,
BIRITIBA-MIRIM-SP,,,,,SP,,,,"1.024,82",,,,,,,,,-,,,,,,,"1.024,82",,,,,,"2.056,80",,,,,,,,,,
CAIEIRAS-SP,,,,,SP,,,,"1.366,43",,,,,,,,,-,,,,,,,"1.366,43",,,,,,"2.742,40",,,,,,,,,,
CAJAMAR-SP,,,,,SP,,,,"1.252,56",,,,,,,,,-,,,,,,,"1.252,56",,,,,,"2.513,86",,,,,,,,,,
CAJATI-SP,,,,,SP,,,,"1.062,78",,,,,,,,,-,,,,,,,"1.062,78",,,,,,"2.132,98",,,,,,,,,,
CANANEIA-SP,,,,,SP,,,,"35.795,45",,,,,,,,,"62.710,87",,,,,,,"98.506,32",,,,,,"197.700,51",,,,,,,,,,
CARAGUATATUBA-SP,,,,,SP,,,,-,,,,,,,,,"1.706.612,84",,,,,,,"1.706.612,84",,,,,,"3.290.983,59",,,,,,,,,,
CARAPICUIBA-SP,,,,,SP,,,,"1.518,25",,,,,,,,,-,,,,,,,"1.518,25",,,,,,"3.047,10",,,,,,,,,,
COTIA-SP,,,,,SP,,,,"1.518,25",,,,,,,,,-,,,,,,,"1.518,25",,,,,,"3.047,10",,,,,,,,,,
CUBATAO-SP,,,,,SP,,,,"1.053.880,59",,,,,,,,,"88.728,82",,,,,,,"1.142.609,41",,,,,,"2.258.006,48",,,,,,,,,,
DIADEMA-SP,,,,,SP,,,,"1.518,25",,,,,,,,,-,,,,,,,"1.518,25",,,,,,"3.047,10",,,,,,,,,,
ELDORADO-SP,,,,,SP,,,,"872,99",,,,,,,,,-,,,,,,,"872,99",,,,,,"1.752,08",,,,,,,,,,
EMBU-GUACU-SP,,,,,SP,,,,"1.252,56",,,,,,,,,-,,,,,,,"1.252,56",,,,,,"2.513,86",,,,,,,,,,
EMBU-SP,,,,,SP,,,,"1.518,25",,,,,,,,,-,,,,,,,"1.518,25",,,,,,"3.047,10",,,,,,,,,,
FERRAZ DE VASCONCELOS-SP,,,,,SP,,,,"1.518,25",,,,,,,,,-,,,,,,,"1.518,25",,,,,,"3.047,10",,,,,,,,,,
FRANCISCO MORATO-SP,,,,,SP,,,,"1.518,25",,,,,,,,,-,,,,,,,"1.518,25",,,,,,"3.047,10",,,,,,,,,,
FRANCO DA ROCHA-SP,,,,,SP,,,,"1.442,34",,,,,,,,,-,,,,,,,"1.442,34",,,,,,"2.894,75",,,,,,,,,,
GUARAREMA-SP,,,,,SP,,,,"1.024,82",,,,,,,,,-,,,,,,,"1.024,82",,,,,,"2.056,80",,,,,,,,,,
GUARUJA-SP,,,,,SP,,,,"1.518,25",,,,,,,,,"4.408,05",,,,,,,"5.926,30",,,,,,"107.346,41",,,,,,,,,,
GUARULHOS-SP,,,,,SP,,,,"1.518,25",,,,,,,,,-,,,,,,,"1.518,25",,,,,,"3.047,10",,,,,,,,,,
IGUAPE-SP,,,,,SP,,,,"1.062,78",,,,,,,,,-,,,,,,,"1.062,78",,,,,,"2.132,98",,,,,,,,,,
ILHA COMPRIDA-SP,,,,,SP,,,,"759,12",,,,,,,,,-,,,,,,,"759,12",,,,,,"1.523,54",,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ILHABELA-SP,,,,,SP,,,,-,,,,,,,,,"1.706.612,84",,,,,,,"1.706.612,84",,,,,,"3.290.983,59",,,,,,,,,,
ITANHAEM-SP,,,,,SP,,,,"1.366,43",,,,,,,,,-,,,,,,,"1.366,43",,,,,,"2.742,40",,,,,,,,,,
ITAPECERICA DA SERRA-SP,,,,,SP,,,,"1.518,25",,,,,,,,,-,,,,,,,"1.518,25",,,,,,"3.047,10",,,,,,,,,,
ITAPEVI-SP,,,,,SP,,,,"1.518,25",,,,,,,,,-,,,,,,,"1.518,25",,,,,,"3.047,10",,,,,,,,,,
ITAQUAQUECETUBA-SP,,,,,SP,,,,"1.518,25",,,,,,,,,-,,,,,,,"1.518,25",,,,,,"3.047,10",,,,,,,,,,
ITARIRI-SP,,,,,SP,,,,"872,99",,,,,,,,,-,,,,,,,"872,99",,,,,,"1.752,08",,,,,,,,,,
JACUPIRANGA-SP,,,,,SP,,,,"910,95",,,,,,,,,-,,,,,,,"910,95",,,,,,"1.828,26",,,,,,,,,,
JANDIRA-SP,,,,,SP,,,,"1.404,38",,,,,,,,,-,,,,,,,"1.404,38",,,,,,"2.818,57",,,,,,,,,,
JUQUIA-SP,,,,,SP,,,,"948,91",,,,,,,,,-,,,,,,,"948,91",,,,,,"1.904,44",,,,,,,,,,
JUQUITIBA-SP,,,,,SP,,,,"1.024,82",,,,,,,,,-,,,,,,,"1.024,82",,,,,,"2.056,80",,,,,,,,,,
MAIRIPORA-SP,,,,,SP,,,,"1.290,51",,,,,,,,,-,,,,,,,"1.290,51",,,,,,"2.590,04",,,,,,,,,,
MAUA-SP,,,,,SP,,,,"1.518,25",,,,,,,,,-,,,,,,,"1.518,25",,,,,,"3.047,10",,,,,,,,,,
MIRACATU-SP,,,,,SP,,,,"986,86",,,,,,,,,-,,,,,,,"986,86",,,,,,"1.980,61",,,,,,,,,,
MOJI DAS CRUZES-SP,,,,,SP,,,,"1.518,25",,,,,,,,,-,,,,,,,"1.518,25",,,,,,"3.047,10",,,,,,,,,,
MONGAGUA-SP,,,,,SP,,,,"1.176,64",,,,,,,,,-,,,,,,,"1.176,64",,,,,,"2.361,50",,,,,,,,,,
OSASCO-SP,,,,,SP,,,,"1.518,25",,,,,,,,,-,,,,,,,"1.518,25",,,,,,"3.047,10",,,,,,,,,,
PARIQUERA-ACU-SP,,,,,SP,,,,"948,91",,,,,,,,,-,,,,,,,"948,91",,,,,,"1.904,44",,,,,,,,,,
PEDRO DE TOLEDO-SP,,,,,SP,,,,"759,12",,,,,,,,,-,,,,,,,"759,12",,,,,,"1.523,54",,,,,,,,,,
PERUIBE-SP,,,,,SP,,,,"1.214,60",,,,,,,,,-,,,,,,,"1.214,60",,,,,,"2.437,68",,,,,,,,,,
PINDAMONHANGABA-SP,,,,,SP,,,,"523.583,03",,,,,,,,,-,,,,,,,"523.583,03",,,,,,"983.531,01",,,,,,,,,,
PIRAPORA DO BOM JESUS-SP,,,,,SP,,,,"872,99",,,,,,,,,-,,,,,,,"872,99",,,,,,"1.752,08",,,,,,,,,,
POA-SP,,,,,SP,,,,"1.404,38",,,,,,,,,-,,,,,,,"1.404,38",,,,,,"2.818,57",,,,,,,,,,
PRAIA GRANDE-SP,,,,,SP,,,,"12.202,99",,,,,,,,,"4.408,05",,,,,,,"16.611,04",,,,,,"128.790,51",,,,,,,,,,
REGISTRO-SP,,,,,SP,,,,"1.214,60",,,,,,,,,-,,,,,,,"1.214,60",,,,,,"2.437,68",,,,,,,,,,
RIBEIRAO PIRES-SP,,,,,SP,,,,"1.404,38",,,,,,,,,-,,,,,,,"1.404,38",,,,,,"2.818,57",,,,,,,,,,
RIO GRANDE DA SERRA-SP,,,,,SP,,,,"1.138,69",,,,,,,,,-,,,,,,,"1.138,69",,,,,,"2.285,33",,,,,,,,,,
SALESOPOLIS-SP,,,,,SP,,,,"872,99",,,,,,,,,-,,,,,,,"872,99",,,,,,"1.752,08",,,,,,,,,,
SANTA ISABEL-SP,,,,,SP,,,,"1.176,64",,,,,,,,,-,,,,,,,"1.176,64",,,,,,"2.361,50",,,,,,,,,,
SANTANA DE PARNAIBA-SP,,,,,SP,,,,"1.404,38",,,,,,,,,-,,,,,,,"1.404,38",,,,,,"2.818,57",,,,,,,,,,
SANTO ANDRE-SP,,,,,SP,,,,"1.518,25",,,,,,,,,-,,,,,,,"1.518,25",,,,,,"3.047,10",,,,,,,,,,
SANTOS-SP,,,,,SP,,,,"993.570,32",,,,,,,,,"11.754,81",,,,,,,"1.005.325,13",,,,,,"2.146.692,88",,,,,,,,,,
SAO BERNARDO DO CAMPO-SP,,,,,SP,,,,"1.518,25",,,,,,,,,-,,,,,,,"1.518,25",,,,,,"3.047,10",,,,,,,,,,
SAO CAETANO DO SUL-SP,,,,,SP,,,,"1.518,25",,,,,,,,,-,,,,,,,"1.518,25",,,,,,"3.047,10",,,,,,,,,,
SAO LOURENCO DA SERRA-SP,,,,,SP,,,,"910,95",,,,,,,,,-,,,,,,,"910,95",,,,,,"1.828,26",,,,,,,,,,
SAO PAULO-SP,,,,,SP,,,,"1.518,25",,,,,,,,,-,,,,,,,"1.518,25",,,,,,"3.047,10",,,,,,,,,,
SAO SEBASTIAO-SP,,,,,SP,,,,"1.064.560,83",,,,,,,,,"3.413.225,69",,,,,,,"4.477.786,52",,,,,,"8.538.006,13",,,,,,,,,,
