UMARIZAL,,,,,RN,,,"4.155,05",,,,,-,,,,,,,"4.155,05",,,,,,,"37.764,80",,,,,,,,
UPANEMA,,,,,RN,,,"117.789,04",,,,,"66.145,38",,,,,,,"183.934,42",,,,,,,"1.923.675,46",,,,,,,,
VENHA-VER,,,,,RN,,,"3.957,19",,,,,-,,,,,,,"3.957,19",,,,,,,"35.966,47",,,,,,,,
VICOSA,,,,,RN,,,"3.957,19",,,,,-,,,,,,,"3.957,19",,,,,,,"35.966,47",,,,,,,,
TOTAL RIO GRANDE DO NORTE,,,,,,,,"5.697.978,34",,,,,"2.903.010,59",,,,,,,"8.600.988,93",,,,,,,"81.677.063,95",,,,,,,,
CIDREIRA,,,,,RS,,,-,,,,,"35.308,75",,,,,,,"35.308,75",,,,,,,"369.818,33",,,,,,,,
IMBE,,,,,RS,,,"374.442,43",,,,,"35.308,75",,,,,,,"409.751,18",,,,,,,"4.118.619,19",,,,,,,,
OSORIO,,,,,RS,,,"374.442,43",,,,,-,,,,,,,"374.442,43",,,,,,,"374.442,43",,,,,,,,
TRAMANDAI,,,,,RS,,,"840.708,27",,,,,"47.078,33",,,,,,,"887.786,60",,,,,,,"8.831.561,45",,,,,,,,
TOTAL RIO GRANDE DO SUL,,,,,,,,"1.589.593,13",,,,,"117.695,83",,,,,,,"1.707.288,96",,,,,,,"13.694.441,40",,,,,,,,
ARAQUARI,,,,,SC,,,-,,,,,"97.679,02",,,,,,,"97.679,02",,,,,,,"1.429.942,59",,,,,,,,
BALNEARIO BARRA DO SUL,,,,,SC,,,-,,,,,"97.679,02",,,,,,,"97.679,02",,,,,,,"655.675,42",,,,,,,,
GARUVA,,,,,SC,,,-,,,,,"97.679,02",,,,,,,"97.679,02",,,,,,,"1.429.942,59",,,,,,,,
ITAPOA,,,,,SC,,,-,,,,,"97.679,02",,,,,,,"97.679,02",,,,,,,"655.675,42",,,,,,,,
JOINVILLE,,,,,SC,,,-,,,,,"97.679,02",,,,,,,"97.679,02",,,,,,,"1.429.942,59",,,,,,,,
SAO FRANCISCO DO SUL,,,,,SC,,,"840.708,27",,,,,"325.596,73",,,,,,,"1.166.305,00",,,,,,,"12.008.266,89",,,,,,,,
TOTAL SANTA CATARINA,,,,,,,,"840.708,27",,,,,"813.991,83",,,,,,,"1.654.700,10",,,,,,,"17.609.445,50",,,,,,,,
ARUJA,,,,,SP,,,"1.153,85",,,,,-,,,,,,,"1.153,85",,,,,,,"11.186,95",,,,,,,,
BARRA DO TURVO,,,,,SP,,,"699,30",,,,,-,,,,,,,"699,30",,,,,,,"6.779,93",,,,,,,,
BARUERI,,,,,SP,,,"1.398,61",,,,,-,,,,,,,"1.398,61",,,,,,,"13.559,93",,,,,,,,
BERTIOGA,,,,,SP,,,"42.784,67",,,,,"1.219.840,73",,,,,,,"1.262.625,40",,,,,,,"11.098.649,47",,,,,,,,
BIRITIBA-MIRIM,,,,,SP,,,"944,06",,,,,-,,,,,,,"944,06",,,,,,,"9.152,95",,,,,,,,
CAIEIRAS,,,,,SP,,,"1.188,82",,,,,-,,,,,,,"1.188,82",,,,,,,"11.525,92",,,,,,,,
CAJAMAR,,,,,SP,,,"1.118,88",,,,,-,,,,,,,"1.118,88",,,,,,,"10.847,95",,,,,,,,
CAJATI,,,,,SP,,,"979,02",,,,,-,,,,,,,"979,02",,,,,,,"9.491,94",,,,,,,,
CANANEIA,,,,,SP,,,"33.616,52",,,,,"56.930,43",,,,,,,"90.546,95",,,,,,,"877.881,68",,,,,,,,
CARAGUATATUBA,,,,,SP,,,-,,,,,"1.160.450,35",,,,,,,"1.160.450,35",,,,,,,"10.108.029,71",,,,,,,,
CARAPICUIBA,,,,,SP,,,"1.398,61",,,,,-,,,,,,,"1.398,61",,,,,,,"13.559,93",,,,,,,,
COTIA,,,,,SP,,,"1.398,61",,,,,-,,,,,,,"1.398,61",,,,,,,"13.559,93",,,,,,,,
CUBATAO,,,,,SP,,,"56.536,88",,,,,-,,,,,,,"56.536,88",,,,,,,"548.143,15",,,,,,,,
DIADEMA,,,,,SP,,,"1.398,61",,,,,-,,,,,,,"1.398,61",,,,,,,"13.559,93",,,,,,,,
ELDORADO,,,,,SP,,,"804,20",,,,,-,,,,,,,"804,20",,,,,,,"7.796,95",,,,,,,,
EMBU,,,,,SP,,,"1.398,61",,,,,-,,,,,,,"1.398,61",,,,,,,"13.559,93",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMBU-GUACU,,,,,SP,,,"1.153,85",,,,,-,,,,,,,"1.153,85",,,,,,,"11.186,95",,,,,,,,
FERRAZ DE VASCONCELOS,,,,,SP,,,"1.363,64",,,,,-,,,,,,,"1.363,64",,,,,,,"13.220,94",,,,,,,,
FRANCISCO MORATO,,,,,SP,,,"1.363,64",,,,,-,,,,,,,"1.363,64",,,,,,,"13.220,94",,,,,,,,
FRANCO DA ROCHA,,,,,SP,,,"1.293,71",,,,,-,,,,,,,"1.293,71",,,,,,,"12.542,96",,,,,,,,
GUARAREMA,,,,,SP,,,"909,09",,,,,-,,,,,,,"909,09",,,,,,,"8.813,93",,,,,,,,
GUARUJA,,,,,SP,,,"1.398,61",,,,,-,,,,,,,"1.398,61",,,,,,,"13.559,93",,,,,,,,
GUARULHOS,,,,,SP,,,"1.398,61",,,,,-,,,,,,,"1.398,61",,,,,,,"13.559,93",,,,,,,,
IGUAPE,,,,,SP,,,"944,06",,,,,-,,,,,,,"944,06",,,,,,,"9.152,95",,,,,,,,
ILHA COMPRIDA,,,,,SP,,,"699,30",,,,,-,,,,,,,"699,30",,,,,,,"6.779,93",,,,,,,,
ILHABELA,,,,,SP,,,-,,,,,"1.160.450,35",,,,,,,"1.160.450,35",,,,,,,"10.108.029,71",,,,,,,,
ITANHAEM,,,,,SP,,,"1.188,82",,,,,-,,,,,,,"1.188,82",,,,,,,"11.525,92",,,,,,,,
ITAPECERICA DA SERRA,,,,,SP,,,"1.363,64",,,,,-,,,,,,,"1.363,64",,,,,,,"13.220,94",,,,,,,,
ITAPEVI,,,,,SP,,,"1.398,61",,,,,-,,,,,,,"1.398,61",,,,,,,"13.559,93",,,,,,,,
ITAQUAQUECETUBA,,,,,SP,,,"1.398,61",,,,,-,,,,,,,"1.398,61",,,,,,,"13.559,93",,,,,,,,
ITARIRI,,,,,SP,,,"769,23",,,,,-,,,,,,,"769,23",,,,,,,"7.457,93",,,,,,,,
JACUPIRANGA,,,,,SP,,,"839,16",,,,,-,,,,,,,"839,16",,,,,,,"8.135,94",,,,,,,,
JANDIRA,,,,,SP,,,"1.258,75",,,,,-,,,,,,,"1.258,75",,,,,,,"12.203,95",,,,,,,,
JUQUIA,,,,,SP,,,"909,09",,,,,-,,,,,,,"909,09",,,,,,,"8.813,93",,,,,,,,
JUQUITIBA,,,,,SP,,,"944,06",,,,,-,,,,,,,"944,06",,,,,,,"9.152,95",,,,,,,,
MAIRIPORA,,,,,SP,,,"1.153,85",,,,,-,,,,,,,"1.153,85",,,,,,,"11.186,95",,,,,,,,
MAUA,,,,,SP,,,"1.398,61",,,,,-,,,,,,,"1.398,61",,,,,,,"13.559,93",,,,,,,,
MIRACATU,,,,,SP,,,"909,09",,,,,-,,,,,,,"909,09",,,,,,,"8.813,93",,,,,,,,
MOJI DAS CRUZES,,,,,SP,,,"1.398,61",,,,,-,,,,,,,"1.398,61",,,,,,,"13.559,93",,,,,,,,
MONGAGUA,,,,,SP,,,"1.013,99",,,,,-,,,,,,,"1.013,99",,,,,,,"9.830,94",,,,,,,,
OSASCO,,,,,SP,,,"1.398,61",,,,,-,,,,,,,"1.398,61",,,,,,,"13.559,93",,,,,,,,
PARIQUERA-ACU,,,,,SP,,,"839,16",,,,,-,,,,,,,"839,16",,,,,,,"8.135,94",,,,,,,,
PEDRO DE TOLEDO,,,,,SP,,,"699,30",,,,,-,,,,,,,"699,30",,,,,,,"6.779,93",,,,,,,,
PERUIBE,,,,,SP,,,"1.118,88",,,,,-,,,,,,,"1.118,88",,,,,,,"10.847,95",,,,,,,,
PIRAPORA DO BOM JESUS,,,,,SP,,,"769,23",,,,,-,,,,,,,"769,23",,,,,,,"7.457,93",,,,,,,,
POA,,,,,SP,,,"1.258,75",,,,,-,,,,,,,"1.258,75",,,,,,,"12.203,95",,,,,,,,
PRAIA GRANDE,,,,,SP,,,"11.078,17",,,,,-,,,,,,,"11.078,17",,,,,,,"107.406,38",,,,,,,,
REGISTRO,,,,,SP,,,"1.118,88",,,,,-,,,,,,,"1.118,88",,,,,,,"10.847,95",,,,,,,,
RIBEIRAO PIRES,,,,,SP,,,"1.293,71",,,,,-,,,,,,,"1.293,71",,,,,,,"12.542,96",,,,,,,,
RIO GRANDE DA SERRA,,,,,SP,,,"1.048,95",,,,,-,,,,,,,"1.048,95",,,,,,,"10.169,93",,,,,,,,
SALESOPOLIS,,,,,SP,,,"804,20",,,,,-,,,,,,,"804,20",,,,,,,"7.796,95",,,,,,,,
SANTA ISABEL,,,,,SP,,,"1.083,92",,,,,-,,,,,,,"1.083,92",,,,,,,"10.508,93",,,,,,,,
SANTANA DE PARNAIBA,,,,,SP,,,"1.223,78",,,,,-,,,,,,,"1.223,78",,,,,,,"11.864,95",,,,,,,,
SANTO ANDRE,,,,,SP,,,"1.398,61",,,,,-,,,,,,,"1.398,61",,,,,,,"13.559,93",,,,,,,,
SANTOS,,,,,SP,,,"1.398,61",,,,,-,,,,,,,"1.398,61",,,,,,,"13.559,93",,,,,,,,
SAO BERNARDO DO CAMPO,,,,,SP,,,"1.398,61",,,,,-,,,,,,,"1.398,61",,,,,,,"13.559,93",,,,,,,,
SAO CAETANO DO SUL,,,,,SP,,,"1.363,64",,,,,-,,,,,,,"1.363,64",,,,,,,"13.220,94",,,,,,,,
SAO LOURENCO DA SERRA,,,,,SP,,,"769,23",,,,,-,,,,,,,"769,23",,,,,,,"7.457,93",,,,,,,,
SAO PAULO,,,,,SP,,,"1.398,61",,,,,-,,,,,,,"1.398,61",,,,,,,"13.559,93",,,,,,,,
SAO SEBASTIAO,,,,,SP,,,"902.340,74",,,,,"2.320.900,72",,,,,,,"3.223.241,46",,,,,,,"29.082.073,03",,,,,,,,
SAO VICENTE,,,,,SP,,,"11.078,17",,,,,-,,,,,,,"11.078,17",,,,,,,"107.406,38",,,,,,,,
SETE BARRAS,,,,,SP,,,"769,23",,,,,-,,,,,,,"769,23",,,,,,,"7.457,93",,,,,,,,
SUZANO,,,,,SP,,,"1.398,61",,,,,-,,,,,,,"1.398,61",,,,,,,"13.559,93",,,,,,,,
TABOAO DA SERRA,,,,,SP,,,"1.398,61",,,,,-,,,,,,,"1.398,61",,,,,,,"13.559,93",,,,,,,,
VARGEM GRANDE PAULISTA,,,,,SP,,,"1.013,99",,,,,-,,,,,,,"1.013,99",,,,,,,"9.830,94",,,,,,,,
TOTAL SAO PAULO,,,,,,,,"1.122.750,08",,,,,"5.918.572,58",,,,,,,"7.041.322,66",,,,,,,"62.670.867,93",,,,,,,,
AMPARO DE SAO FRANCISCO,,,,,SE,,,"2.505,95",,,,,-,,,,,,,"2.505,95",,,,,,,"24.060,69",,,,,,,,
AQUIDABA,,,,,SE,,,"3.132,43",,,,,-,,,,,,,"3.132,43",,,,,,,"30.075,86",,,,,,,,
ARACAJU,,,,,SE,,,"994.611,83",,,,,"272.684,48",,,,,,,"1.267.296,31",,,,,,,"12.363.738,19",,,,,,,,
ARAUA,,,,,SE,,,"2.505,95",,,,,-,,,,,,,"2.505,95",,,,,,,"24.060,69",,,,,,,,
AREIA BRANCA,,,,,SE,,,"4.340,59",,,,,"940,89",,,,,,,"5.281,48",,,,,,,"56.225,69",,,,,,,,
BARRA DOS COQUEIROS,,,,,SE,,,"55.768,79",,,,,"135.077,80",,,,,,,"190.846,59",,,,,,,"1.773.523,63",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOQUIM,,,,,SE,,,"3.383,03",,,,,-,,,,,,,"3.383,03",,,,,,,"32.481,92",,,,,,,,
BREJO GRANDE,,,,,SE,,,"75.390,46",,,,,"9.845,01",,,,,,,"85.235,47",,,,,,,"796.571,44",,,,,,,,
CAMPO DO BRITO,,,,,SE,,,"2.881,84",,,,,-,,,,,,,"2.881,84",,,,,,,"27.669,78",,,,,,,,
CANHOBA,,,,,SE,,,"2.505,95",,,,,-,,,,,,,"2.505,95",,,,,,,"24.060,69",,,,,,,,
CANINDE DE SAO FRANCISCO,,,,,SE,,,"3.007,14",,,,,-,,,,,,,"3.007,14",,,,,,,"28.872,84",,,,,,,,
CAPELA,,,,,SE,,,"4.151,88",,,,,"495,91",,,,,,,"4.647,79",,,,,,,"47.243,98",,,,,,,,
CARIRA,,,,,SE,,,"3.007,14",,,,,-,,,,,,,"3.007,14",,,,,,,"28.872,84",,,,,,,,
CARMOPOLIS,,,,,SE,,,"263.479,19",,,,,"283.938,80",,,,,,,"547.417,99",,,,,,,"4.836.417,51",,,,,,,,
CEDRO DE SAO JOAO,,,,,SE,,,"2.505,95",,,,,-,,,,,,,"2.505,95",,,,,,,"24.060,69",,,,,,,,
CRISTINAPOLIS,,,,,SE,,,"2.881,84",,,,,-,,,,,,,"2.881,84",,,,,,,"27.669,78",,,,,,,,
CUMBE,,,,,SE,,,"2.505,95",,,,,-,,,,,,,"2.505,95",,,,,,,"24.060,69",,,,,,,,
DIVINA PASTORA,,,,,SE,,,"159.107,71",,,,,"86.208,44",,,,,,,"245.316,15",,,,,,,"2.170.947,67",,,,,,,,
ESTANCIA,,,,,SE,,,"4.134,81",,,,,-,,,,,,,"4.134,81",,,,,,,"39.700,15",,,,,,,,
FEIRA NOVA,,,,,SE,,,"2.505,95",,,,,-,,,,,,,"2.505,95",,,,,,,"24.060,69",,,,,,,,
FREI PAULO,,,,,SE,,,"2.756,54",,,,,-,,,,,,,"2.756,54",,,,,,,"26.466,76",,,,,,,,
GARARU,,,,,SE,,,"2.631,24",,,,,-,,,,,,,"2.631,24",,,,,,,"25.263,71",,,,,,,,
GENERAL MAYNARD,,,,,SE,,,"4.380,23",,,,,"1.405,71",,,,,,,"5.785,94",,,,,,,"51.948,98",,,,,,,,
GRACHO CARDOSO,,,,,SE,,,"2.505,95",,,,,-,,,,,,,"2.505,95",,,,,,,"24.060,69",,,,,,,,
ILHA DAS FLORES,,,,,SE,,,"2.505,95",,,,,-,,,,,,,"2.505,95",,,,,,,"24.060,69",,,,,,,,
INDIAROBA,,,,,SE,,,"2.756,54",,,,,-,,,,,,,"2.756,54",,,,,,,"26.466,76",,,,,,,,
ITABAIANA,,,,,SE,,,"4.385,41",,,,,-,,,,,,,"4.385,41",,,,,,,"42.106,22",,,,,,,,
ITABAIANINHA,,,,,SE,,,"3.633,62",,,,,-,,,,,,,"3.633,62",,,,,,,"34.888,00",,,,,,,,
ITABI,,,,,SE,,,"2.505,95",,,,,-,,,,,,,"2.505,95",,,,,,,"24.060,69",,,,,,,,
ITAPORANGA D'AJUDA,,,,,SE,,,"62.739,89",,,,,"94.848,43",,,,,,,"157.588,32",,,,,,,"1.475.309,89",,,,,,,,
JAPARATUBA,,,,,SE,,,"325.527,29",,,,,"224.759,40",,,,,,,"550.286,69",,,,,,,"5.091.582,98",,,,,,,,
JAPOATA,,,,,SE,,,"2.756,54",,,,,-,,,,,,,"2.756,54",,,,,,,"26.466,76",,,,,,,,
LAGARTO,,,,,SE,,,"4.510,71",,,,,-,,,,,,,"4.510,71",,,,,,,"43.309,27",,,,,,,,
LARANJEIRAS,,,,,SE,,,"3.257,73",,,,,-,,,,,,,"3.257,73",,,,,,,"31.278,90",,,,,,,,
MACAMBIRA,,,,,SE,,,"2.505,95",,,,,-,,,,,,,"2.505,95",,,,,,,"24.060,69",,,,,,,,
MALHADA DOS BOIS,,,,,SE,,,"2.505,95",,,,,-,,,,,,,"2.505,95",,,,,,,"24.060,69",,,,,,,,
MALHADOR,,,,,SE,,,"2.631,24",,,,,-,,,,,,,"2.631,24",,,,,,,"25.263,71",,,,,,,,
MARUIM,,,,,SE,,,"75.763,96",,,,,"10.407,51",,,,,,,"86.171,47",,,,,,,"837.469,32",,,,,,,,
MOITA BONITA,,,,,SE,,,"2.631,24",,,,,-,,,,,,,"2.631,24",,,,,,,"25.263,71",,,,,,,,
MONTE ALEGRE DE SERGIPE,,,,,SE,,,"2.631,24",,,,,-,,,,,,,"2.631,24",,,,,,,"25.263,71",,,,,,,,
MURIBECA,,,,,SE,,,"2.505,95",,,,,-,,,,,,,"2.505,95",,,,,,,"24.060,69",,,,,,,,
NEOPOLIS,,,,,SE,,,"3.132,43",,,,,-,,,,,,,"3.132,43",,,,,,,"30.075,86",,,,,,,,
NOSSA SENHORA APARECIDA,,,,,SE,,,"2.505,95",,,,,-,,,,,,,"2.505,95",,,,,,,"24.060,69",,,,,,,,
NOSSA SENHORA DA GLORIA,,,,,SE,,,"3.383,03",,,,,-,,,,,,,"3.383,03",,,,,,,"32.481,92",,,,,,,,
NOSSA SENHORA DAS DORES,,,,,SE,,,"3.257,73",,,,,-,,,,,,,"3.257,73",,,,,,,"31.278,90",,,,,,,,
NOSSA SENHORA DE LOURDES,,,,,SE,,,"2.505,95",,,,,-,,,,,,,"2.505,95",,,,,,,"24.060,69",,,,,,,,
NOSSA SENHORA DO SOCORRO,,,,,SE,,,"4.886,60",,,,,-,,,,,,,"4.886,60",,,,,,,"46.918,38",,,,,,,,
PACATUBA,,,,,SE,,,"48.797,69",,,,,"4.138,44",,,,,,,"52.936,13",,,,,,,"526.562,43",,,,,,,,
PEDRA MOLE,,,,,SE,,,"2.505,95",,,,,-,,,,,,,"2.505,95",,,,,,,"24.060,69",,,,,,,,
PEDRINHAS,,,,,SE,,,"2.505,95",,,,,-,,,,,,,"2.505,95",,,,,,,"24.060,69",,,,,,,,
PINHAO,,,,,SE,,,"2.505,95",,,,,-,,,,,,,"2.505,95",,,,,,,"24.060,69",,,,,,,,
PIRAMBU,,,,,SE,,,"949.265,50",,,,,"4.311,04",,,,,,,"953.576,54",,,,,,,"9.375.278,78",,,,,,,,
POCO REDONDO,,,,,SE,,,"3.383,03",,,,,-,,,,,,,"3.383,03",,,,,,,"32.481,92",,,,,,,,
POCO VERDE,,,,,SE,,,"3.132,43",,,,,-,,,,,,,"3.132,43",,,,,,,"30.075,86",,,,,,,,
PORTO DA FOLHA,,,,,SE,,,"3.383,03",,,,,-,,,,,,,"3.383,03",,,,,,,"32.481,92",,,,,,,,
PROPRIA,,,,,SE,,,"3.383,03",,,,,-,,,,,,,"3.383,03",,,,,,,"32.481,92",,,,,,,,
RIACHAO DO DANTAS,,,,,SE,,,"3.132,43",,,,,-,,,,,,,"3.132,43",,,,,,,"30.075,86",,,,,,,,
RIACHUELO,,,,,SE,,,"22.876,55",,,,,"13.139,03",,,,,,,"36.015,58",,,,,,,"339.948,72",,,,,,,,
RIBEIROPOLIS,,,,,SE,,,"2.881,84",,,,,-,,,,,,,"2.881,84",,,,,,,"27.669,78",,,,,,,,
ROSARIO DO CATETE,,,,,SE,,,"101.587,56",,,,,"32.728,14",,,,,,,"134.315,70",,,,,,,"1.262.605,06",,,,,,,,
SALGADO,,,,,SE,,,"3.132,43",,,,,-,,,,,,,"3.132,43",,,,,,,"30.075,86",,,,,,,,
SANTA LUZIA DO ITANHY,,,,,SE,,,"2.756,54",,,,,-,,,,,,,"2.756,54",,,,,,,"26.466,76",,,,,,,,
"Superintendência de Controle das Participações Governamentais
* Valor sem a retenção de 1% (um por cento) de PASEP, conforme disposto no inciso III, do Art. 2º da Lei n.º 9.715,
de 25 de novembro de 1998, combinado com o parágrafo 6º, do Art. 19, da Medida Provisória n.º 2.158, de 24 de agosto de 2001.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA ROSA DE LIMA,,,,,SE,,,"2.505,95",,,,,-,,,,,,,"2.505,95",,,,,,,"24.060,69",,,,,,,,
SANTANA DO SAO FRANCISCO,,,,,SE,,,"2.505,95",,,,,-,,,,,,,"2.505,95",,,,,,,"24.060,69",,,,,,,,
SANTO AMARO DAS BROTAS,,,,,SE,,,"69.607,17",,,,,"4.722,65",,,,,,,"74.329,82",,,,,,,"729.990,75",,,,,,,,
SAO CRISTOVAO,,,,,SE,,,"66.780,66",,,,,"1.547,55",,,,,,,"68.328,21",,,,,,,"656.057,44",,,,,,,,
SAO DOMINGOS,,,,,SE,,,"2.505,95",,,,,-,,,,,,,"2.505,95",,,,,,,"24.060,69",,,,,,,,
SAO FRANCISCO,,,,,SE,,,"2.505,95",,,,,-,,,,,,,"2.505,95",,,,,,,"24.060,69",,,,,,,,
SAO MIGUEL DO ALEIXO,,,,,SE,,,"2.505,95",,,,,-,,,,,,,"2.505,95",,,,,,,"24.060,69",,,,,,,,
SIMAO DIAS,,,,,SE,,,"3.758,92",,,,,-,,,,,,,"3.758,92",,,,,,,"36.091,05",,,,,,,,
SIRIRI,,,,,SE,,,"118.451,72",,,,,"38.259,31",,,,,,,"156.711,03",,,,,,,"1.463.772,10",,,,,,,,
TELHA,,,,,SE,,,"2.505,95",,,,,-,,,,,,,"2.505,95",,,,,,,"24.060,69",,,,,,,,
TOBIAS BARRETO,,,,,SE,,,"3.884,22",,,,,-,,,,,,,"3.884,22",,,,,,,"37.294,08",,,,,,,,
TOMAR DO GERU,,,,,SE,,,"2.756,54",,,,,-,,,,,,,"2.756,54",,,,,,,"26.466,76",,,,,,,,
UMBAUBA,,,,,SE,,,"3.132,43",,,,,-,,,,,,,"3.132,43",,,,,,,"30.075,86",,,,,,,,
TOTAL SERGIPE,,,,,,,,"3.570.652,46",,,,,"1.219.458,54",,,,,,,"4.790.111,00",,,,,,,"45.468.463,81",,,,,,,,
