ITAPERUCU-PR,,,,,,,,PR,,"2.051,34",,,,,,,,-,,,,,,"2.051,34",,,,,,,"37.393,55",,,,,,,,
LAPA-PR,,,,,,,,PR,,"2.445,83",,,,,,,,-,,,,,,"2.445,83",,,,,,,"44.584,64",,,,,,,,
MANDIRITUBA-PR,,,,,,,,PR,,"2.051,34",,,,,,,,-,,,,,,"2.051,34",,,,,,,"37.393,55",,,,,,,,
MATINHOS-PR,,,,,,,,PR,,"117.281,64",,,,,,,,"84.112,01",,,,,,"201.393,65",,,,,,,"2.058.295,84",,,,,,,,
MORRETES-PR,,,,,,,,PR,,"1.893,54",,,,,,,,-,,,,,,"1.893,54",,,,,,,"34.517,12",,,,,,,,
PARANAGUA-PR,,,,,,,,PR,,"3.077,01",,,,,,,,"341,42",,,,,,"3.418,43",,,,,,,"59.633,44",,,,,,,,
PIEN-PR,,,,,,,,PR,,"1.656,85",,,,,,,,-,,,,,,"1.656,85",,,,,,,"30.202,48",,,,,,,,
PINHAIS-PR,,,,,,,,PR,,"2.998,11",,,,,,,,-,,,,,,"2.998,11",,,,,,,"54.652,13",,,,,,,,
PIRAQUARA-PR,,,,,,,,PR,,"2.840,32",,,,,,,,-,,,,,,"2.840,32",,,,,,,"51.775,71",,,,,,,,
PONTAL DO PARANA-PR,,,,,,,,PR,,"1.893,54",,,,,,,,"18.167,99",,,,,,"20.061,53",,,,,,,"223.093,73",,,,,,,,
PORTO AMAZONAS-PR,,,,,,,,PR,,"1.577,95",,,,,,,,-,,,,,,"1.577,95",,,,,,,"28.764,25",,,,,,,,
QUATRO BARRAS-PR,,,,,,,,PR,,"1.972,44",,,,,,,,-,,,,,,"1.972,44",,,,,,,"35.955,33",,,,,,,,
QUITANDINHA-PR,,,,,,,,PR,,"1.814,65",,,,,,,,-,,,,,,"1.814,65",,,,,,,"33.078,92",,,,,,,,
RIO BRANCO DO SUL-PR,,,,,,,,PR,,"2.209,13",,,,,,,,-,,,,,,"2.209,13",,,,,,,"40.269,98",,,,,,,,
RIO NEGRO-PR,,,,,,,,PR,,"2.209,13",,,,,,,,-,,,,,,"2.209,13",,,,,,,"40.269,98",,,,,,,,
SAO JOSE DOS PINHAIS-PR,,,,,,,,PR,,"3.155,91",,,,,,,,-,,,,,,"3.155,91",,,,,,,"57.528,57",,,,,,,,
TIJUCAS DO SUL-PR,,,,,,,,PR,,"1.735,75",,,,,,,,-,,,,,,"1.735,75",,,,,,,"31.640,68",,,,,,,,
TUNAS DO PARANA-PR,,,,,,,,PR,,"1.577,95",,,,,,,,-,,,,,,"1.577,95",,,,,,,"28.764,25",,,,,,,,
PARANA  TOTAL,,,,,,,,,,"195.469,21",,,,,,,,"102.621,42",,,,,,"298.090,63",,,,,,,"5.305.136,05",,,,,,,,
ANGRA DOS REIS-RJ,,,,,,,,RJ,,"5.344.541,29",,,,,,,,"1.704.029,74",,,,,,"7.048.571,03",,,,,,,"80.870.449,73",,,,,,,,
APERIBE-RJ,,,,,,,,RJ,,"355.713,54",,,,,,,,-,,,,,,"355.713,54",,,,,,,"3.485.203,69",,,,,,,,
ARARUAMA-RJ,,,,,,,,RJ,,"658.022,65",,,,,,,,-,,,,,,"658.022,65",,,,,,,"6.451.081,06",,,,,,,,
ARMACAO DOS BUZIOS-RJ,,,,,,,,RJ,,"2.801.663,99",,,,,,,,"1.807.263,01",,,,,,"4.608.927,00",,,,,,,"52.228.936,72",,,,,,,,
ARRAIAL DO CABO-RJ,,,,,,,,RJ,,"480.165,88",,,,,,,,"148.090,24",,,,,,"628.256,12",,,,,,,"6.380.760,11",,,,,,,,
BARRA DO PIRAI-RJ,,,,,,,,RJ,,"658.022,65",,,,,,,,-,,,,,,"658.022,65",,,,,,,"6.580.462,66",,,,,,,,
BARRA MANSA-RJ,,,,,,,,RJ,,"1.379.460,09",,,,,,,,-,,,,,,"1.379.460,09",,,,,,,"13.457.538,92",,,,,,,,
BELFORD ROXO-RJ,,,,,,,,RJ,,"711.427,08",,,,,,,,-,,,,,,"711.427,08",,,,,,,"6.970.407,43",,,,,,,,
BOM JARDIM-RJ,,,,,,,,RJ,,"480.165,88",,,,,,,,-,,,,,,"480.165,88",,,,,,,"4.708.479,14",,,,,,,,
BOM JESUS DO ITABAPOANA-RJ,,,,,,,,RJ,,"515.784,63",,,,,,,,-,,,,,,"515.784,63",,,,,,,"5.053.545,38",,,,,,,,
CABO FRIO-RJ,,,,,,,,RJ,,"4.149.113,80",,,,,,,,"7.607.134,71",,,,,,"11.756.248,51",,,,,,,"134.039.155,57",,,,,,,,
CACHOEIRAS DE MACACU-RJ,,,,,,,,RJ,,"2.823.698,15",,,,,,,,-,,,,,,"2.823.698,15",,,,,,,"28.744.218,86",,,,,,,,
CAMBUCI-RJ,,,,,,,,RJ,,"409.070,57",,,,,,,,-,,,,,,"409.070,57",,,,,,,"4.007.984,24",,,,,,,,
CAMPOS DOS GOYTACAZES-RJ,,,,,,,,RJ,,"4.145.999,43",,,,,,,,"46.645.141,63",,,,,,"50.791.141,06",,,,,,,"515.098.999,93",,,,,,,,
CANTAGALO-RJ,,,,,,,,RJ,,"444.641,92",,,,,,,,-,,,,,,"444.641,92",,,,,,,"4.356.504,63",,,,,,,,
CARAPEBUS-RJ,,,,,,,,RJ,,"2.178.206,88",,,,,,,,"626.632,80",,,,,,"2.804.839,68",,,,,,,"31.402.192,29",,,,,,,,
CARDOSO MOREIRA-RJ,,,,,,,,RJ,,"391.284,90",,,,,,,,-,,,,,,"391.284,90",,,,,,,"3.833.724,13",,,,,,,,
CARMO-RJ,,,,,,,,RJ,,"426.808,85",,,,,,,,-,,,,,,"426.808,85",,,,,,,"4.185.698,57",,,,,,,,
CASIMIRO DE ABREU-RJ,,,,,,,,RJ,,"2.800.106,80",,,,,,,,"1.929.352,94",,,,,,"4.729.459,74",,,,,,,"52.851.341,74",,,,,,,,
CONCEICAO DE MACABU-RJ,,,,,,,,RJ,,"444.641,92",,,,,,,,-,,,,,,"444.641,92",,,,,,,"4.356.504,63",,,,,,,,
CORDEIRO-RJ,,,,,,,,RJ,,"444.641,92",,,,,,,,-,,,,,,"444.641,92",,,,,,,"4.356.504,63",,,,,,,,
DUAS BARRAS-RJ,,,,,,,,RJ,,"373.499,21",,,,,,,,-,,,,,,"373.499,21",,,,,,,"3.659.463,88",,,,,,,,
DUQUE DE CAXIAS-RJ,,,,,,,,RJ,,"4.145.999,43",,,,,,,,"93.489,02",,,,,,"4.239.488,45",,,,,,,"47.281.865,51",,,,,,,,
ENGENHEIRO PAULO DE FRONTIN-RJ,,,,,,,,RJ,,"391.284,90",,,,,,,,-,,,,,,"391.284,90",,,,,,,"4.867.864,29",,,,,,,,
GUAPIMIRIM-RJ,,,,,,,,RJ,,"3.018.435,95",,,,,,,,"93.489,02",,,,,,"3.111.924,97",,,,,,,"31.691.172,02",,,,,,,,
IGUABA GRANDE-RJ,,,,,,,,RJ,,"444.547,13",,,,,,,,-,,,,,,"444.547,13",,,,,,,"4.363.412,89",,,,,,,,
ITABORAI-RJ,,,,,,,,RJ,,"711.427,08",,,,,,,,"93.489,02",,,,,,"804.916,10",,,,,,,"7.935.001,59",,,,,,,,
ITAGUAI-RJ,,,,,,,,RJ,,"640.284,37",,,,,,,,"625,91",,,,,,"640.910,28",,,,,,,"6.274.771,41",,,,,,,,
ITALVA-RJ,,,,,,,,RJ,,"391.284,90",,,,,,,,-,,,,,,"391.284,90",,,,,,,"3.833.724,13",,,,,,,,
ITAOCARA-RJ,,,,,,,,RJ,,"462.427,60",,,,,,,,-,,,,,,"462.427,60",,,,,,,"4.530.764,80",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITAPERUNA-RJ,,,,,,,,RJ,,"640.284,37",,,,,,,,-,,,,,,"640.284,37",,,,,,,"6.273.366,72",,,,,,,,
ITATIAIA-RJ,,,,,,,,RJ,,"497.951,56",,,,,,,,-,,,,,,"497.951,56",,,,,,,"4.979.775,53",,,,,,,,
JAPERI-RJ,,,,,,,,RJ,,"1.308.317,38",,,,,,,,-,,,,,,"1.308.317,38",,,,,,,"12.616.740,85",,,,,,,,
LAJE DO MURIAE-RJ,,,,,,,,RJ,,"355.713,54",,,,,,,,-,,,,,,"355.713,54",,,,,,,"3.485.203,69",,,,,,,,
MACAE-RJ,,,,,,,,RJ,,"24.953.439,34",,,,,,,,"10.766.834,37",,,,,,"35.720.273,71",,,,,,,"375.253.410,00",,,,,,,,
MACUCO-RJ,,,,,,,,RJ,,"355.713,54",,,,,,,,-,,,,,,"355.713,54",,,,,,,"3.485.203,69",,,,,,,,
MAGE-RJ,,,,,,,,RJ,,"3.505.280,41",,,,,,,,"93.489,02",,,,,,"3.598.769,43",,,,,,,"36.647.056,00",,,,,,,,
MANGARATIBA-RJ,,,,,,,,RJ,,"497.951,56",,,,,,,,"1.278.022,30",,,,,,"1.775.973,86",,,,,,,"22.649.201,91",,,,,,,,
MARICA-RJ,,,,,,,,RJ,,"657.975,26",,,,,,,,-,,,,,,"657.975,26",,,,,,,"6.454.535,18",,,,,,,,
MENDES-RJ,,,,,,,,RJ,,"426.856,24",,,,,,,,-,,,,,,"426.856,24",,,,,,,"5.310.397,32",,,,,,,,
MESQUITA-RJ,,,,,,,,RJ,,"711.427,08",,,,,,,,-,,,,,,"711.427,08",,,,,,,"6.970.407,43",,,,,,,,
MIGUEL PEREIRA-RJ,,,,,,,,RJ,,"479.341,75",,,,,,,,-,,,,,,"479.341,75",,,,,,,"5.928.172,39",,,,,,,,
MIRACEMA-RJ,,,,,,,,RJ,,"480.213,28",,,,,,,,-,,,,,,"480.213,28",,,,,,,"4.705.025,05",,,,,,,,
NATIVIDADE-RJ,,,,,,,,RJ,,"409.070,57",,,,,,,,-,,,,,,"409.070,57",,,,,,,"4.007.984,24",,,,,,,,
NILOPOLIS-RJ,,,,,,,,RJ,,"711.427,08",,,,,,,,-,,,,,,"711.427,08",,,,,,,"6.970.407,43",,,,,,,,
NITEROI-RJ,,,,,,,,RJ,,"4.145.999,43",,,,,,,,"93.489,02",,,,,,"4.239.488,45",,,,,,,"47.281.865,51",,,,,,,,
NOVA FRIBURGO-RJ,,,,,,,,RJ,,"711.427,08",,,,,,,,-,,,,,,"711.427,08",,,,,,,"6.970.407,43",,,,,,,,
NOVA IGUACU-RJ,,,,,,,,RJ,,"711.427,08",,,,,,,,-,,,,,,"711.427,08",,,,,,,"6.970.407,43",,,,,,,,
PARACAMBI-RJ,,,,,,,,RJ,,"551.355,98",,,,,,,,-,,,,,,"551.355,98",,,,,,,"5.402.065,78",,,,,,,,
PARATI-RJ,,,,,,,,RJ,,"5.411.954,95",,,,,,,,"1.526.527,28",,,,,,"6.938.482,23",,,,,,,"38.725.764,87",,,,,,,,
PATY DO ALFERES-RJ,,,,,,,,RJ,,"480.213,28",,,,,,,,-,,,,,,"480.213,28",,,,,,,"5.930.784,61",,,,,,,,
PETROPOLIS-RJ,,,,,,,,RJ,,"711.427,08",,,,,,,,-,,,,,,"711.427,08",,,,,,,"6.970.407,43",,,,,,,,
PINHEIRAL-RJ,,,,,,,,RJ,,"462.380,21",,,,,,,,-,,,,,,"462.380,21",,,,,,,"4.624.067,29",,,,,,,,
PIRAI-RJ,,,,,,,,RJ,,"1.148.198,89",,,,,,,,-,,,,,,"1.148.198,89",,,,,,,"11.145.295,55",,,,,,,,
PORCIUNCULA-RJ,,,,,,,,RJ,,"426.808,85",,,,,,,,-,,,,,,"426.808,85",,,,,,,"4.185.698,57",,,,,,,,
PORTO REAL-RJ,,,,,,,,RJ,,"409.023,18",,,,,,,,-,,,,,,"409.023,18",,,,,,,"4.090.504,91",,,,,,,,
QUATIS-RJ,,,,,,,,RJ,,"391.237,50",,,,,,,,-,,,,,,"391.237,50",,,,,,,"3.912.650,82",,,,,,,,
QUEIMADOS-RJ,,,,,,,,RJ,,"693.594,01",,,,,,,,-,,,,,,"693.594,01",,,,,,,"6.799.601,42",,,,,,,,
QUISSAMA-RJ,,,,,,,,RJ,,"2.490.714,03",,,,,,,,"6.204.218,72",,,,,,"8.694.932,75",,,,,,,"93.745.987,98",,,,,,,,
RESENDE-RJ,,,,,,,,RJ,,"675.808,34",,,,,,,,-,,,,,,"675.808,34",,,,,,,"6.758.316,76",,,,,,,,
RIO BONITO-RJ,,,,,,,,RJ,,"569.141,66",,,,,,,,-,,,,,,"569.141,66",,,,,,,"5.576.325,97",,,,,,,,
RIO CLARO-RJ,,,,,,,,RJ,,"426.856,24",,,,,,,,-,,,,,,"426.856,24",,,,,,,"4.268.498,84",,,,,,,,
RIO DAS FLORES-RJ,,,,,,,,RJ,,"355.079,59",,,,,,,,-,,,,,,"355.079,59",,,,,,,"3.555.180,52",,,,,,,,
RIO DAS OSTRAS-RJ,,,,,,,,RJ,,"3.635.535,43",,,,,,,,"9.786.827,51",,,,,,"13.422.362,94",,,,,,,"149.778.225,61",,,,,,,,
RIO DE JANEIRO-RJ,,,,,,,,RJ,,"5.341.427,72",,,,,,,,"380.091,93",,,,,,"5.721.519,65",,,,,,,"61.325.276,11",,,,,,,,
SANTA MARIA MADALENA-RJ,,,,,,,,RJ,,"373.499,21",,,,,,,,-,,,,,,"373.499,21",,,,,,,"3.659.463,88",,,,,,,,
SANTO ANTONIO DE PADUA-RJ,,,,,,,,RJ,,"551.308,59",,,,,,,,-,,,,,,"551.308,59",,,,,,,"5.405.519,91",,,,,,,,
SAO FIDELIS-RJ,,,,,,,,RJ,,"533.570,31",,,,,,,,-,,,,,,"533.570,31",,,,,,,"5.227.805,60",,,,,,,,
SAO FRANCISCO DE ITABAPOANA-RJ,,,,,,,,RJ,,"551.355,98",,,,,,,,-,,,,,,"551.355,98",,,,,,,"5.402.065,78",,,,,,,,
SAO GONCALO-RJ,,,,,,,,RJ,,"711.427,08",,,,,,,,"93.489,02",,,,,,"804.916,10",,,,,,,"7.935.001,59",,,,,,,,
SAO JOAO DA BARRA-RJ,,,,,,,,RJ,,"2.903.756,79",,,,,,,,"5.674.506,04",,,,,,"8.578.262,83",,,,,,,"72.127.801,87",,,,,,,,
SAO JOAO DE MERITI-RJ,,,,,,,,RJ,,"711.427,08",,,,,,,,-,,,,,,"711.427,08",,,,,,,"6.970.407,43",,,,,,,,
SAO JOSE DE UBA-RJ,,,,,,,,RJ,,"355.713,54",,,,,,,,-,,,,,,"355.713,54",,,,,,,"3.485.203,69",,,,,,,,
SAO JOSE DO VALE DO RIO PRETO-RJ,,,,,,,,RJ,,"444.641,92",,,,,,,,-,,,,,,"444.641,92",,,,,,,"4.356.504,63",,,,,,,,
SAO PEDRO DA ALDEIA-RJ,,,,,,,,RJ,,"622.403,91",,,,,,,,-,,,,,,"622.403,91",,,,,,,"6.106.014,79",,,,,,,,
SAO SEBASTIAO DO ALTO-RJ,,,,,,,,RJ,,"355.713,54",,,,,,,,-,,,,,,"355.713,54",,,,,,,"3.485.203,69",,,,,,,,
SAQUAREMA-RJ,,,,,,,,RJ,,"586.879,95",,,,,,,,-,,,,,,"586.879,95",,,,,,,"5.754.040,30",,,,,,,,
SEROPEDICA-RJ,,,,,,,,RJ,,"622.451,30",,,,,,,,-,,,,,,"622.451,30",,,,,,,"6.102.560,67",,,,,,,,
SILVA JARDIM-RJ,,,,,,,,RJ,,"2.531.591,41",,,,,,,,-,,,,,,"2.531.591,41",,,,,,,"25.770.666,90",,,,,,,,
SUMIDOURO-RJ,,,,,,,,RJ,,"409.070,57",,,,,,,,-,,,,,,"409.070,57",,,,,,,"4.007.984,24",,,,,,,,
TANGUA-RJ,,,,,,,,RJ,,"497.951,56",,,,,,,,-,,,,,,"497.951,56",,,,,,,"4.882.739,33",,,,,,,,
TERESOPOLIS-RJ,,,,,,,,RJ,,"711.379,68",,,,,,,,-,,,,,,"711.379,68",,,,,,,"6.973.861,56",,,,,,,,
TRAJANO DE MORAIS-RJ,,,,,,,,RJ,,"355.760,93",,,,,,,,-,,,,,,"355.760,93",,,,,,,"3.481.749,57",,,,,,,,
VALENCA-RJ,,,,,,,,RJ,,"604.713,01",,,,,,,,-,,,,,,"604.713,01",,,,,,,"6.047.040,06",,,,,,,,
VARRE-SAI-RJ,,,,,,,,RJ,,"355.713,54",,,,,,,,-,,,,,,"355.713,54",,,,,,,"3.485.203,69",,,,,,,,
VASSOURAS-RJ,,,,,,,,RJ,,"515.737,24",,,,,,,,-,,,,,,"515.737,24",,,,,,,"6.373.177,91",,,,,,,,
VOLTA REDONDA-RJ,,,,,,,,RJ,,"1.379.460,09",,,,,,,,-,,,,,,"1.379.460,09",,,,,,,"13.457.538,92",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RIO DE JANEIRO  TOTAL,,,,,,,,,,"125.048.474,11",,,,,,,,"96.646.233,25",,,,,,"221.694.707,36",,,,,,,"2.282.109.511,43",,,,,,,,
ACARI-RN,,,,,,,,RN,,"4.840,95",,,,,,,,-,,,,,,"4.840,95",,,,,,,"53.144,05",,,,,,,,
ACU-RN,,,,,,,,RN,,"240.199,91",,,,,,,,"111.009,09",,,,,,"351.209,00",,,,,,,"3.683.685,02",,,,,,,,
AFONSO BEZERRA-RN,,,,,,,,RN,,"5.273,53",,,,,,,,"324,43",,,,,,"5.597,96",,,,,,,"58.117,95",,,,,,,,
AGUA NOVA-RN,,,,,,,,RN,,"4.610,43",,,,,,,,-,,,,,,"4.610,43",,,,,,,"50.613,37",,,,,,,,
ALEXANDRIA-RN,,,,,,,,RN,,"5.071,47",,,,,,,,-,,,,,,"5.071,47",,,,,,,"55.674,73",,,,,,,,
ALMINO AFONSO-RN,,,,,,,,RN,,"4.610,43",,,,,,,,-,,,,,,"4.610,43",,,,,,,"50.613,37",,,,,,,,
ALTO DO RODRIGUES-RN,,,,,,,,RN,,"246.954,85",,,,,,,,"101.058,34",,,,,,"348.013,19",,,,,,,"4.121.052,81",,,,,,,,
ANTONIO MARTINS-RN,,,,,,,,RN,,"4.610,43",,,,,,,,-,,,,,,"4.610,43",,,,,,,"50.613,37",,,,,,,,
APODI-RN,,,,,,,,RN,,"249.371,77",,,,,,,,"141.250,06",,,,,,"390.621,83",,,,,,,"4.402.700,32",,,,,,,,
AREIA BRANCA-RN,,,,,,,,RN,,"481.881,33",,,,,,,,"363.515,84",,,,,,"845.397,17",,,,,,,"10.500.471,65",,,,,,,,
AUGUSTO SEVERO-RN,,,,,,,,RN,,"4.610,43",,,,,,,,-,,,,,,"4.610,43",,,,,,,"50.613,37",,,,,,,,
BARAUNA-RN,,,,,,,,RN,,"5.994,15",,,,,,,,-,,,,,,"5.994,15",,,,,,,"351.870,88",,,,,,,,
CAICO-RN,,,,,,,,RN,,"7.607,21",,,,,,,,-,,,,,,"7.607,21",,,,,,,"83.512,11",,,,,,,,
CARAUBAS-RN,,,,,,,,RN,,"185.652,49",,,,,,,,"88.601,23",,,,,,"274.253,72",,,,,,,"3.263.207,38",,,,,,,,
CARNAUBA DOS DANTAS-RN,,,,,,,,RN,,"4.610,43",,,,,,,,-,,,,,,"4.610,43",,,,,,,"50.613,37",,,,,,,,
CARNAUBAIS-RN,,,,,,,,RN,,"126.037,92",,,,,,,,"22.688,87",,,,,,"148.726,79",,,,,,,"1.447.752,89",,,,,,,,
CERRO CORA-RN,,,,,,,,RN,,"4.840,95",,,,,,,,-,,,,,,"4.840,95",,,,,,,"53.144,05",,,,,,,,
CORONEL JOAO PESSOA-RN,,,,,,,,RN,,"4.610,43",,,,,,,,-,,,,,,"4.610,43",,,,,,,"50.613,37",,,,,,,,
CRUZETA-RN,,,,,,,,RN,,"4.610,43",,,,,,,,-,,,,,,"4.610,43",,,,,,,"50.613,37",,,,,,,,
CURRAIS NOVOS-RN,,,,,,,,RN,,"7.146,17",,,,,,,,-,,,,,,"7.146,17",,,,,,,"78.450,78",,,,,,,,
DOUTOR SEVERIANO-RN,,,,,,,,RN,,"4.610,43",,,,,,,,-,,,,,,"4.610,43",,,,,,,"50.613,37",,,,,,,,
ENCANTO-RN,,,,,,,,RN,,"4.610,43",,,,,,,,-,,,,,,"4.610,43",,,,,,,"50.613,37",,,,,,,,
EQUADOR-RN,,,,,,,,RN,,"4.610,43",,,,,,,,-,,,,,,"4.610,43",,,,,,,"50.613,37",,,,,,,,
FELIPE GUERRA-RN,,,,,,,,RN,,"141.623,28",,,,,,,,"48.837,21",,,,,,"190.460,49",,,,,,,"2.349.427,62",,,,,,,,
FLORANIA-RN,,,,,,,,RN,,"4.610,43",,,,,,,,-,,,,,,"4.610,43",,,,,,,"50.613,37",,,,,,,,
FRANCISCO DANTAS-RN,,,,,,,,RN,,"4.610,43",,,,,,,,-,,,,,,"4.610,43",,,,,,,"50.613,37",,,,,,,,
FRUTUOSO GOMES-RN,,,,,,,,RN,,"4.610,43",,,,,,,,-,,,,,,"4.610,43",,,,,,,"50.613,37",,,,,,,,
GALINHOS-RN,,,,,,,,RN,,"4.611,02",,,,,,,,"94.859,45",,,,,,"99.470,47",,,,,,,"1.490.780,61",,,,,,,,
GOIANINHA-RN,,,,,,,,RN,,"717.819,82",,,,,,,,-,,,,,,"717.819,82",,,,,,,"6.871.412,80",,,,,,,,
GOVERNADOR DIX-SEPT ROSADO-RN,,,,,,,,RN,,"199.106,34",,,,,,,,"102.684,95",,,,,,"301.791,29",,,,,,,"3.259.216,82",,,,,,,,
GROSSOS-RN,,,,,,,,RN,,"69.551,68",,,,,,,,"76.064,81",,,,,,"145.616,49",,,,,,,"1.624.524,94",,,,,,,,
GUAMARE-RN,,,,,,,,RN,,"1.349.564,03",,,,,,,,"781.271,23",,,,,,"2.130.835,26",,,,,,,"21.480.582,31",,,,,,,,
IELMO MARINHO-RN,,,,,,,,RN,,"717.819,82",,,,,,,,-,,,,,,"717.819,82",,,,,,,"6.871.412,80",,,,,,,,
IPANGUACU-RN,,,,,,,,RN,,"5.071,47",,,,,,,,-,,,,,,"5.071,47",,,,,,,"55.674,73",,,,,,,,
IPUEIRA-RN,,,,,,,,RN,,"4.610,43",,,,,,,,-,,,,,,"4.610,43",,,,,,,"50.613,37",,,,,,,,
ITAJA-RN,,,,,,,,RN,,"4.610,43",,,,,,,,-,,,,,,"4.610,43",,,,,,,"50.613,37",,,,,,,,
ITAU-RN,,,,,,,,RN,,"4.610,43",,,,,,,,-,,,,,,"4.610,43",,,,,,,"50.613,37",,,,,,,,
JANDAIRA-RN,,,,,,,,RN,,"4.610,43",,,,,,,,-,,,,,,"4.610,43",,,,,,,"50.613,37",,,,,,,,
JANDUIS-RN,,,,,,,,RN,,"4.610,43",,,,,,,,-,,,,,,"4.610,43",,,,,,,"50.613,37",,,,,,,,
JARDIM DE PIRANHAS-RN,,,,,,,,RN,,"5.071,47",,,,,,,,-,,,,,,"5.071,47",,,,,,,"55.674,73",,,,,,,,
JARDIM DO SERIDO-RN,,,,,,,,RN,,"5.071,47",,,,,,,,-,,,,,,"5.071,47",,,,,,,"55.674,73",,,,,,,,
JOAO DIAS-RN,,,,,,,,RN,,"4.610,43",,,,,,,,-,,,,,,"4.610,43",,,,,,,"50.613,37",,,,,,,,
JOSE DA PENHA-RN,,,,,,,,RN,,"4.610,43",,,,,,,,-,,,,,,"4.610,43",,,,,,,"50.613,37",,,,,,,,
JUCURUTU-RN,,,,,,,,RN,,"5.532,52",,,,,,,,-,,,,,,"5.532,52",,,,,,,"60.736,07",,,,,,,,
LAGOA NOVA-RN,,,,,,,,RN,,"5.071,47",,,,,,,,-,,,,,,"5.071,47",,,,,,,"55.674,73",,,,,,,,
LUCRECIA-RN,,,,,,,,RN,,"4.610,43",,,,,,,,-,,,,,,"4.610,43",,,,,,,"50.613,37",,,,,,,,
LUIS GOMES-RN,,,,,,,,RN,,"4.610,43",,,,,,,,-,,,,,,"4.610,43",,,,,,,"50.613,37",,,,,,,,
MACAIBA-RN,,,,,,,,RN,,"717.819,82",,,,,,,,-,,,,,,"717.819,82",,,,,,,"6.871.412,80",,,,,,,,
MACAU-RN,,,,,,,,RN,,"1.598.520,10",,,,,,,,"564.635,19",,,,,,"2.163.155,29",,,,,,,"21.682.519,71",,,,,,,,
MAJOR SALES-RN,,,,,,,,RN,,"4.610,43",,,,,,,,-,,,,,,"4.610,43",,,,,,,"50.613,37",,,,,,,,
MARCELINO VIEIRA-RN,,,,,,,,RN,,"4.610,43",,,,,,,,-,,,,,,"4.610,43",,,,,,,"50.613,37",,,,,,,,
MARTINS-RN,,,,,,,,RN,,"4.610,43",,,,,,,,-,,,,,,"4.610,43",,,,,,,"50.613,37",,,,,,,,
MESSIAS TARGINO-RN,,,,,,,,RN,,"4.610,43",,,,,,,,-,,,,,,"4.610,43",,,,,,,"50.613,37",,,,,,,,
MOSSORO-RN,,,,,,,,RN,,"1.285.505,03",,,,,,,,"1.055.130,68",,,,,,"2.340.635,71",,,,,,,"24.297.432,06",,,,,,,,
OLHO D'AGUA DO BORGES-RN,,,,,,,,RN,,"4.610,43",,,,,,,,-,,,,,,"4.610,43",,,,,,,"50.613,37",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OURO BRANCO-RN,,,,,,,,RN,,"4.610,43",,,,,,,,-,,,,,,"4.610,43",,,,,,,"50.613,37",,,,,,,,
PARANA-RN,,,,,,,,RN,,"4.610,43",,,,,,,,-,,,,,,"4.610,43",,,,,,,"50.613,37",,,,,,,,
PARAU-RN,,,,,,,,RN,,"4.610,43",,,,,,,,-,,,,,,"4.610,43",,,,,,,"50.613,37",,,,,,,,
PARELHAS-RN,,,,,,,,RN,,"5.763,04",,,,,,,,-,,,,,,"5.763,04",,,,,,,"63.266,76",,,,,,,,
PATU-RN,,,,,,,,RN,,"4.840,95",,,,,,,,-,,,,,,"4.840,95",,,,,,,"53.144,05",,,,,,,,
PAU DOS FERROS-RN,,,,,,,,RN,,"6.224,08",,,,,,,,-,,,,,,"6.224,08",,,,,,,"68.328,08",,,,,,,,
PEDRO AVELINO-RN,,,,,,,,RN,,"4.664,20",,,,,,,,"25,00",,,,,,"4.689,20",,,,,,,"51.308,84",,,,,,,,
PENDENCIAS-RN,,,,,,,,RN,,"231.915,41",,,,,,,,"122.274,60",,,,,,"354.190,01",,,,,,,"3.627.644,19",,,,,,,,
PILOES-RN,,,,,,,,RN,,"4.610,43",,,,,,,,-,,,,,,"4.610,43",,,,,,,"50.613,37",,,,,,,,
PORTALEGRE-RN,,,,,,,,RN,,"4.610,43",,,,,,,,-,,,,,,"4.610,43",,,,,,,"50.613,37",,,,,,,,
PORTO DO MANGUE-RN,,,,,,,,RN,,"144.341,80",,,,,,,,"199.898,67",,,,,,"344.240,47",,,,,,,"3.745.968,61",,,,,,,,
RAFAEL FERNANDES-RN,,,,,,,,RN,,"4.610,43",,,,,,,,-,,,,,,"4.610,43",,,,,,,"50.613,37",,,,,,,,
RAFAEL GODEIRO-RN,,,,,,,,RN,,"4.610,43",,,,,,,,-,,,,,,"4.610,43",,,,,,,"50.613,37",,,,,,,,
RIACHO DA CRUZ-RN,,,,,,,,RN,,"4.610,43",,,,,,,,-,,,,,,"4.610,43",,,,,,,"50.613,37",,,,,,,,
RIACHO DE SANTANA-RN,,,,,,,,RN,,"4.610,43",,,,,,,,-,,,,,,"4.610,43",,,,,,,"50.613,37",,,,,,,,
RODOLFO FERNANDES-RN,,,,,,,,RN,,"4.610,43",,,,,,,,-,,,,,,"4.610,43",,,,,,,"50.613,37",,,,,,,,
SANTANA DO SERIDO-RN,,,,,,,,RN,,"4.610,43",,,,,,,,-,,,,,,"4.610,43",,,,,,,"50.613,37",,,,,,,,
