FRUTUOSO GOMES-RN,,,RN,,,,"2.113,22",,,,,,,,-,,,,,,,,"2.113,22",,,,,,,"8.572,87",,,,,,,,,,,
GALINHOS-RN,,,RN,,,,"2.113,22",,,,,,,,"17.527,71",,,,,,,,"19.640,93",,,,,,,"124.313,43",,,,,,,,,,,
GOVERNADOR DIX-SEPT ROSADO-RN,,,RN,,,,"105.102,12",,,,,,,,"52.707,47",,,,,,,,"157.809,59",,,,,,,"641.979,57",,,,,,,,,,,
GROSSOS-RN,,,RN,,,,"32.119,69",,,,,,,,"38.020,59",,,,,,,,"70.140,28",,,,,,,"323.050,79",,,,,,,,,,,
GUAMARE-RN,,,RN,,,,"704.945,45",,,,,,,,"90.871,92",,,,,,,,"795.817,37",,,,,,,"3.227.713,02",,,,,,,,,,,
IPANGUACU-RN,,,RN,,,,"2.218,79",,,,,,,,-,,,,,,,,"2.218,79",,,,,,,"9.001,28",,,,,,,,,,,
IPUEIRA-RN,,,RN,,,,"2.113,22",,,,,,,,-,,,,,,,,"2.113,22",,,,,,,"8.572,87",,,,,,,,,,,
ITAJA-RN,,,RN,,,,"2.113,22",,,,,,,,-,,,,,,,,"2.113,22",,,,,,,"8.572,87",,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITAU-RN,,,RN,,,,"2.113,22",,,,,,,,-,,,,,,,,"2.113,22",,,,,,,"8.572,87",,,,,,,,,,,
JANDAIRA-RN,,,RN,,,,"2.113,22",,,,,,,,-,,,,,,,,"2.113,22",,,,,,,"8.572,87",,,,,,,,,,,
JANDUIS-RN,,,RN,,,,"2.113,22",,,,,,,,-,,,,,,,,"2.113,22",,,,,,,"8.572,87",,,,,,,,,,,
JARDIM DE PIRANHAS-RN,,,RN,,,,"2.218,79",,,,,,,,-,,,,,,,,"2.218,79",,,,,,,"9.001,28",,,,,,,,,,,
JARDIM DO SERIDO-RN,,,RN,,,,"2.324,36",,,,,,,,-,,,,,,,,"2.324,36",,,,,,,"9.429,68",,,,,,,,,,,
JOAO DIAS-RN,,,RN,,,,"2.113,22",,,,,,,,-,,,,,,,,"2.113,22",,,,,,,"8.572,87",,,,,,,,,,,
JOSE DA PENHA-RN,,,RN,,,,"2.113,22",,,,,,,,-,,,,,,,,"2.113,22",,,,,,,"8.572,87",,,,,,,,,,,
JUCURUTU-RN,,,RN,,,,"2.535,50",,,,,,,,-,,,,,,,,"2.535,50",,,,,,,"10.286,51",,,,,,,,,,,
LAGOA NOVA-RN,,,RN,,,,"2.324,36",,,,,,,,-,,,,,,,,"2.324,36",,,,,,,"9.429,68",,,,,,,,,,,
LUCRECIA-RN,,,RN,,,,"2.113,22",,,,,,,,-,,,,,,,,"2.113,22",,,,,,,"8.572,87",,,,,,,,,,,
LUIS GOMES-RN,,,RN,,,,"2.113,22",,,,,,,,-,,,,,,,,"2.113,22",,,,,,,"8.572,87",,,,,,,,,,,
MACAU-RN,,,RN,,,,"802.586,82",,,,,,,,"151.813,29",,,,,,,,"954.400,11",,,,,,,"3.342.374,37",,,,,,,,,,,
MAJOR SALES-RN,,,RN,,,,"2.113,22",,,,,,,,-,,,,,,,,"2.113,22",,,,,,,"8.572,87",,,,,,,,,,,
MARCELINO VIEIRA-RN,,,RN,,,,"2.113,22",,,,,,,,-,,,,,,,,"2.113,22",,,,,,,"8.572,87",,,,,,,,,,,
MARTINS-RN,,,RN,,,,"2.113,22",,,,,,,,-,,,,,,,,"2.113,22",,,,,,,"8.572,87",,,,,,,,,,,
MESSIAS TARGINO-RN,,,RN,,,,"2.113,22",,,,,,,,-,,,,,,,,"2.113,22",,,,,,,"8.572,87",,,,,,,,,,,
MOSSORO-RN,,,RN,,,,"403.112,02",,,,,,,,"311.087,50",,,,,,,,"714.199,52",,,,,,,"2.927.438,40",,,,,,,,,,,
OLHO D'AGUA DO BORGES-RN,,,RN,,,,"2.113,22",,,,,,,,-,,,,,,,,"2.113,22",,,,,,,"8.572,87",,,,,,,,,,,
OURO BRANCO-RN,,,RN,,,,"2.113,22",,,,,,,,-,,,,,,,,"2.113,22",,,,,,,"8.572,87",,,,,,,,,,,
PARANA-RN,,,RN,,,,"2.113,22",,,,,,,,-,,,,,,,,"2.113,22",,,,,,,"8.572,87",,,,,,,,,,,
PARAU-RN,,,RN,,,,"2.113,22",,,,,,,,-,,,,,,,,"2.113,22",,,,,,,"8.572,87",,,,,,,,,,,
PARELHAS-RN,,,RN,,,,"2.641,07",,,,,,,,-,,,,,,,,"2.641,07",,,,,,,"10.714,90",,,,,,,,,,,
PATU-RN,,,RN,,,,"2.218,79",,,,,,,,-,,,,,,,,"2.218,79",,,,,,,"9.001,28",,,,,,,,,,,
PAU DOS FERROS-RN,,,RN,,,,"2.852,20",,,,,,,,-,,,,,,,,"2.852,20",,,,,,,"11.571,72",,,,,,,,,,,
PEDRO AVELINO-RN,,,RN,,,,"2.332,50",,,,,,,,"101,96",,,,,,,,"2.434,46",,,,,,,"10.186,47",,,,,,,,,,,
PENDENCIAS-RN,,,RN,,,,"104.019,56",,,,,,,,"47.932,45",,,,,,,,"151.952,01",,,,,,,"604.164,43",,,,,,,,,,,
PILOES-RN,,,RN,,,,"2.113,22",,,,,,,,-,,,,,,,,"2.113,22",,,,,,,"8.572,87",,,,,,,,,,,
PORTALEGRE-RN,,,RN,,,,"2.113,22",,,,,,,,-,,,,,,,,"2.113,22",,,,,,,"8.572,87",,,,,,,,,,,
PORTO DO MANGUE-RN,,,RN,,,,"70.006,45",,,,,,,,"69.017,00",,,,,,,,"139.023,45",,,,,,,"532.311,95",,,,,,,,,,,
RAFAEL FERNANDES-RN,,,RN,,,,"2.113,22",,,,,,,,-,,,,,,,,"2.113,22",,,,,,,"8.572,87",,,,,,,,,,,
RAFAEL GODEIRO-RN,,,RN,,,,"2.113,22",,,,,,,,-,,,,,,,,"2.113,22",,,,,,,"8.572,87",,,,,,,,,,,
RIACHO DA CRUZ-RN,,,RN,,,,"2.113,22",,,,,,,,-,,,,,,,,"2.113,22",,,,,,,"8.572,87",,,,,,,,,,,
RIACHO DE SANTANA-RN,,,RN,,,,"2.113,22",,,,,,,,-,,,,,,,,"2.113,22",,,,,,,"8.572,87",,,,,,,,,,,
RODOLFO FERNANDES-RN,,,RN,,,,"2.113,22",,,,,,,,-,,,,,,,,"2.113,22",,,,,,,"8.572,87",,,,,,,,,,,
SANTANA DO SERIDO-RN,,,RN,,,,"2.113,22",,,,,,,,-,,,,,,,,"2.113,22",,,,,,,"8.572,87",,,,,,,,,,,
SAO FERNANDO-RN,,,RN,,,,"2.113,22",,,,,,,,-,,,,,,,,"2.113,22",,,,,,,"8.572,87",,,,,,,,,,,
SAO FRANCISCO DO OESTE-RN,,,RN,,,,"2.113,22",,,,,,,,-,,,,,,,,"2.113,22",,,,,,,"8.572,87",,,,,,,,,,,
SAO JOAO DO SABUGI-RN,,,RN,,,,"2.113,22",,,,,,,,-,,,,,,,,"2.113,22",,,,,,,"8.572,87",,,,,,,,,,,
SAO JOSE DO SERIDO-RN,,,RN,,,,"2.113,22",,,,,,,,-,,,,,,,,"2.113,22",,,,,,,"8.572,87",,,,,,,,,,,
SAO MIGUEL-RN,,,RN,,,,"2.746,63",,,,,,,,-,,,,,,,,"2.746,63",,,,,,,"10.443,35",,,,,,,,,,,
SAO RAFAEL-RN,,,RN,,,,"2.113,22",,,,,,,,-,,,,,,,,"2.113,22",,,,,,,"8.572,87",,,,,,,,,,,
SAO VICENTE-RN,,,RN,,,,"2.113,22",,,,,,,,-,,,,,,,,"2.113,22",,,,,,,"8.572,87",,,,,,,,,,,
SERRA DO MEL-RN,,,RN,,,,"51.119,35",,,,,,,,"9.667,09",,,,,,,,"60.786,44",,,,,,,"239.164,24",,,,,,,,,,,
SERRA NEGRA DO NORTE-RN,,,RN,,,,"2.113,22",,,,,,,,-,,,,,,,,"2.113,22",,,,,,,"8.572,87",,,,,,,,,,,
SERRINHA DOS PINTOS-RN,,,RN,,,,"2.113,22",,,,,,,,-,,,,,,,,"2.113,22",,,,,,,"8.572,87",,,,,,,,,,,
SEVERIANO MELO-RN,,,RN,,,,"2.218,79",,,,,,,,-,,,,,,,,"2.218,79",,,,,,,"9.001,28",,,,,,,,,,,
TABOLEIRO GRANDE-RN,,,RN,,,,"2.113,22",,,,,,,,-,,,,,,,,"2.113,22",,,,,,,"8.572,87",,,,,,,,,,,
TENENTE ANANIAS-RN,,,RN,,,,"2.113,22",,,,,,,,-,,,,,,,,"2.113,22",,,,,,,"8.572,87",,,,,,,,,,,
TENENTE LAURENTINO CRUZ-RN,,,RN,,,,"2.113,22",,,,,,,,-,,,,,,,,"2.113,22",,,,,,,"8.572,87",,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIBAU-RN,,,RN,,,,"32.119,69",,,,,,,,"4.864,16",,,,,,,,"36.983,85",,,,,,,"155.381,96",,,,,,,,,,,
TIMBAUBA DOS BATISTAS-RN,,,RN,,,,"2.113,22",,,,,,,,-,,,,,,,,"2.113,22",,,,,,,"8.572,87",,,,,,,,,,,
TRIUNFO POTIGUAR-RN,,,RN,,,,"2.113,22",,,,,,,,-,,,,,,,,"2.113,22",,,,,,,"8.572,87",,,,,,,,,,,
UMARIZAL-RN,,,RN,,,,"2.218,79",,,,,,,,-,,,,,,,,"2.218,79",,,,,,,"9.001,28",,,,,,,,,,,
UPANEMA-RN,,,RN,,,,"71.057,96",,,,,,,,"26.966,13",,,,,,,,"98.024,09",,,,,,,"393.180,91",,,,,,,,,,,
VENHA-VER-RN,,,RN,,,,"2.113,22",,,,,,,,-,,,,,,,,"2.113,22",,,,,,,"8.572,87",,,,,,,,,,,
VICOSA-RN,,,RN,,,,"2.113,22",,,,,,,,-,,,,,,,,"2.113,22",,,,,,,"8.572,87",,,,,,,,,,,
IMBE-RS,,,RS,,,,-,,,,,,,,"45.407,81",,,,,,,,"45.407,81",,,,,,,"488.029,56",,,,,,,,,,,
OSORIO-RS,,,RS,,,,-,,,,,,,,-,,,,,,,,-,,,,,,,"396.232,96",,,,,,,,,,,
RIO GRANDE-RS,,,RS,,,,-,,,,,,,,-,,,,,,,,-,,,,,,,"37.180,23",,,,,,,,,,,
SAO JOSE DO NORTE-RS,,,RS,,,,-,,,,,,,,-,,,,,,,,-,,,,,,,-,,,,,,,,,,,
TRAMANDAI-RS,,,RS,,,,"631.406,73",,,,,,,,"60.543,75",,,,,,,,"691.950,48",,,,,,,"2.201.106,56",,,,,,,,,,,
NAVEGANTES-SC,,,SC,,,,-,,,,,,,,"48,86",,,,,,,,"48,86",,,,,,,"1.245,20",,,,,,,,,,,
PENHA-SC,,,SC,,,,-,,,,,,,,"142,59",,,,,,,,"142,59",,,,,,,"3.634,14",,,,,,,,,,,
PICARRAS-SC,,,SC,,,,-,,,,,,,,"87,99",,,,,,,,"87,99",,,,,,,"2.242,36",,,,,,,,,,,
SAO FRANCISCO DO SUL-SC,,,SC,,,,"631.406,73",,,,,,,,"278.527,89",,,,,,,,"909.934,62",,,,,,,"3.753.231,49",,,,,,,,,,,
AMPARO DE SAO FRANCISCO-SE,,,SE,,,,"1.940,71",,,,,,,,-,,,,,,,,"1.940,71",,,,,,,"9.093,45",,,,,,,,,,,
AQUIDABA-SE,,,SE,,,,"2.427,87",,,,,,,,-,,,,,,,,"2.427,87",,,,,,,"11.372,41",,,,,,,,,,,
ARACAJU-SE,,,SE,,,,"742.015,20",,,,,,,,"207.838,81",,,,,,,,"949.854,01",,,,,,,"3.527.744,84",,,,,,,,,,,
ARAUA-SE,,,SE,,,,"1.940,71",,,,,,,,-,,,,,,,,"1.940,71",,,,,,,"9.093,45",,,,,,,,,,,
AREIA BRANCA-SE,,,SE,,,,"3.359,13",,,,,,,,"725,84",,,,,,,,"4.084,97",,,,,,,"16.504,15",,,,,,,,,,,
BARRA DOS COQUEIROS-SE,,,SE,,,,"43.536,99",,,,,,,,"95.825,70",,,,,,,,"139.362,69",,,,,,,"611.800,46",,,,,,,,,,,
BOQUIM-SE,,,SE,,,,"2.621,93",,,,,,,,-,,,,,,,,"2.621,93",,,,,,,"12.281,74",,,,,,,,,,,
BREJO GRANDE-SE,,,SE,,,,"45.655,76",,,,,,,,"4.725,71",,,,,,,,"50.381,47",,,,,,,"196.794,56",,,,,,,,,,,
CAMPO DO BRITO-SE,,,SE,,,,"2.233,79",,,,,,,,-,,,,,,,,"2.233,79",,,,,,,"10.463,06",,,,,,,,,,,
CANHOBA-SE,,,SE,,,,"1.940,71",,,,,,,,-,,,,,,,,"1.940,71",,,,,,,"9.093,45",,,,,,,,,,,
CANINDE DE SAO FRANCISCO-SE,,,SE,,,,"2.328,85",,,,,,,,-,,,,,,,,"2.328,85",,,,,,,"10.912,14",,,,,,,,,,,
CAPELA-SE,,,SE,,,,"3.148,86",,,,,,,,"339,87",,,,,,,,"3.488,73",,,,,,,"15.202,24",,,,,,,,,,,
CARIRA-SE,,,SE,,,,"2.328,85",,,,,,,,-,,,,,,,,"2.328,85",,,,,,,"10.912,14",,,,,,,,,,,
CARMOPOLIS-SE,,,SE,,,,"136.971,12",,,,,,,,"133.128,67",,,,,,,,"270.099,79",,,,,,,"1.134.971,44",,,,,,,,,,,
CEDRO DE SAO JOAO-SE,,,SE,,,,"1.940,71",,,,,,,,-,,,,,,,,"1.940,71",,,,,,,"9.093,45",,,,,,,,,,,
CRISTINAPOLIS-SE,,,SE,,,,"2.233,79",,,,,,,,-,,,,,,,,"2.233,79",,,,,,,"10.463,06",,,,,,,,,,,
CUMBE-SE,,,SE,,,,"1.940,71",,,,,,,,-,,,,,,,,"1.940,71",,,,,,,"9.093,45",,,,,,,,,,,
DIVINA PASTORA-SE,,,SE,,,,"73.167,64",,,,,,,,"31.552,32",,,,,,,,"104.719,96",,,,,,,"417.314,82",,,,,,,,,,,
ESTANCIA-SE,,,SE,,,,"3.204,14",,,,,,,,-,,,,,,,,"3.204,14",,,,,,,"15.009,77",,,,,,,,,,,
FEIRA NOVA-SE,,,SE,,,,"1.940,71",,,,,,,,-,,,,,,,,"1.940,71",,,,,,,"9.093,45",,,,,,,,,,,
FREI PAULO-SE,,,SE,,,,"2.134,78",,,,,,,,-,,,,,,,,"2.134,78",,,,,,,"10.002,80",,,,,,,,,,,
GARARU-SE,,,SE,,,,"2.039,72",,,,,,,,-,,,,,,,,"2.039,72",,,,,,,"9.553,70",,,,,,,,,,,
GENERAL MAYNARD-SE,,,SE,,,,"2.706,26",,,,,,,,"574,17",,,,,,,,"3.280,43",,,,,,,"53.012,86",,,,,,,,,,,
GRACHO CARDOSO-SE,,,SE,,,,"1.940,71",,,,,,,,-,,,,,,,,"1.940,71",,,,,,,"9.093,45",,,,,,,,,,,
ILHA DAS FLORES-SE,,,SE,,,,"1.940,71",,,,,,,,-,,,,,,,,"1.940,71",,,,,,,"9.093,45",,,,,,,,,,,
INDIAROBA-SE,,,SE,,,,"2.134,78",,,,,,,,-,,,,,,,,"2.134,78",,,,,,,"10.002,80",,,,,,,,,,,
ITABAIANA-SE,,,SE,,,,"3.398,22",,,,,,,,-,,,,,,,,"3.398,22",,,,,,,"15.919,14",,,,,,,,,,,
ITABAIANINHA-SE,,,SE,,,,"2.816,01",,,,,,,,-,,,,,,,,"2.816,01",,,,,,,"13.191,10",,,,,,,,,,,
ITABI-SE,,,SE,,,,"1.940,71",,,,,,,,-,,,,,,,,"1.940,71",,,,,,,"9.093,45",,,,,,,,,,,
ITAPORANGA D'AJUDA-SE,,,SE,,,,"47.160,78",,,,,,,,"78.611,94",,,,,,,,"125.772,72",,,,,,,"532.389,00",,,,,,,,,,,
JAPARATUB A-SE,,,SE,,,,"187.638,32",,,,,,,,"125.592,69",,,,,,,,"313.231,01",,,,,,,"1.274.696,02",,,,,,,,,,,
JAPOATA-SE,,,SE,,,,"2.134,78",,,,,,,,-,,,,,,,,"2.134,78",,,,,,,"10.002,80",,,,,,,,,,,
LAGARTO-SE,,,SE,,,,"3.493,27",,,,,,,,-,,,,,,,,"3.493,27",,,,,,,"16.368,21",,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LARANJEIRAS-SE,,,SE,,,,"2.522,92",,,,,,,,-,,,,,,,,"2.522,92",,,,,,,"49.001,74",,,,,,,,,,,
MACAMBIRA-SE,,,SE,,,,"1.940,71",,,,,,,,-,,,,,,,,"1.940,71",,,,,,,"9.093,45",,,,,,,,,,,
MALHADA DOS BOIS-SE,,,SE,,,,"1.940,71",,,,,,,,-,,,,,,,,"1.940,71",,,,,,,"9.093,45",,,,,,,,,,,
MALHADOR-SE,,,SE,,,,"2.039,72",,,,,,,,-,,,,,,,,"2.039,72",,,,,,,"9.553,70",,,,,,,,,,,
MARUIM-SE,,,SE,,,,"45.289,08",,,,,,,,"4.192,96",,,,,,,,"49.482,04",,,,,,,"186.627,66",,,,,,,,,,,
MOITA BONITA-SE,,,SE,,,,"2.039,72",,,,,,,,-,,,,,,,,"2.039,72",,,,,,,"9.553,70",,,,,,,,,,,
MONTE ALEGRE DE SERGIPE-SE,,,SE,,,,"2.039,72",,,,,,,,-,,,,,,,,"2.039,72",,,,,,,"9.553,70",,,,,,,,,,,
MURIBECA-SE,,,SE,,,,"1.940,71",,,,,,,,-,,,,,,,,"1.940,71",,,,,,,"9.093,45",,,,,,,,,,,
NEOPOLIS-SE,,,SE,,,,"2.427,87",,,,,,,,-,,,,,,,,"2.427,87",,,,,,,"11.372,41",,,,,,,,,,,
NOSSA SENHORA APARECIDA-SE,,,SE,,,,"1.940,71",,,,,,,,-,,,,,,,,"1.940,71",,,,,,,"9.093,45",,,,,,,,,,,
NOSSA SENHORA DA GLORIA-SE,,,SE,,,,"2.621,93",,,,,,,,-,,,,,,,,"2.621,93",,,,,,,"12.281,74",,,,,,,,,,,
NOSSA SENHORA DAS DORES-SE,,,SE,,,,"2.522,92",,,,,,,,-,,,,,,,,"2.522,92",,,,,,,"11.821,50",,,,,,,,,,,
NOSSA SENHORA DE LOURDES-SE,,,SE,,,,"1.940,71",,,,,,,,-,,,,,,,,"1.940,71",,,,,,,"9.093,45",,,,,,,,,,,
NOSSA SENHORA DO SOCORRO -SE,,,SE,,,,"3.786,36",,,,,,,,-,,,,,,,,"3.786,36",,,,,,,"54.918,06",,,,,,,,,,,
PACATUBA-SE,,,SE,,,,"38.095,36",,,,,,,,"3.085,17",,,,,,,,"41.180,53",,,,,,,"193.867,82",,,,,,,,,,,
PEDRA MOLE-SE,,,SE,,,,"1.940,71",,,,,,,,-,,,,,,,,"1.940,71",,,,,,,"9.093,45",,,,,,,,,,,
PEDRINHAS-SE,,,SE,,,,"1.940,71",,,,,,,,-,,,,,,,,"1.940,71",,,,,,,"9.093,45",,,,,,,,,,,
PINHAO-SE,,,SE,,,,"1.940,71",,,,,,,,-,,,,,,,,"1.940,71",,,,,,,"9.093,45",,,,,,,,,,,
PIRAMBU-SE,,,SE,,,,"668.906,28",,,,,,,,"5.430,03",,,,,,,,"674.336,31",,,,,,,"1.882.673,02",,,,,,,,,,,
POCO REDONDO-SE,,,SE,,,,"2.621,93",,,,,,,,-,,,,,,,,"2.621,93",,,,,,,"12.281,74",,,,,,,,,,,
POCO VERDE-SE,,,SE,,,,"2.427,87",,,,,,,,-,,,,,,,,"2.427,87",,,,,,,"11.372,41",,,,,,,,,,,
PORTO DA FOLHA-SE,,,SE,,,,"2.621,93",,,,,,,,-,,,,,,,,"2.621,93",,,,,,,"12.281,74",,,,,,,,,,,
PROPRIA-SE,,,SE,,,,"2.621,93",,,,,,,,-,,,,,,,,"2.621,93",,,,,,,"12.281,74",,,,,,,,,,,
RIACHAO DO DANTAS-SE,,,SE,,,,"2.427,87",,,,,,,,-,,,,,,,,"2.427,87",,,,,,,"11.372,41",,,,,,,,,,,
RIACHUELO-SE,,,SE,,,,"52.432,96",,,,,,,,"8.287,92",,,,,,,,"60.720,88",,,,,,,"226.275,49",,,,,,,,,,,
RIBEIROPOLIS-SE,,,SE,,,,"2.233,79",,,,,,,,-,,,,,,,,"2.233,79",,,,,,,"10.463,06",,,,,,,,,,,
ROSARIO DO CATETE-SE,,,SE,,,,"61.732,12",,,,,,,,"18.982,26",,,,,,,,"80.714,38",,,,,,,"326.780,61",,,,,,,,,,,
SALGADO-SE,,,SE,,,,"2.427,87",,,,,,,,-,,,,,,,,"2.427,87",,,,,,,"11.372,41",,,,,,,,,,,
SANTA LUZIA DO ITANHY-SE,,,SE,,,,"2.134,78",,,,,,,,-,,,,,,,,"2.134,78",,,,,,,"10.002,80",,,,,,,,,,,
SANTA ROSA DE LIMA-SE,,,SE,,,,"1.940,71",,,,,,,,-,,,,,,,,"1.940,71",,,,,,,"9.093,45",,,,,,,,,,,
SANTANA DO SAO FRANCISCO-SE,,,SE,,,,"1.940,71",,,,,,,,-,,,,,,,,"1.940,71",,,,,,,"9.093,45",,,,,,,,,,,
SANTO AMARO DAS BROTAS-SE,,,SE,,,,"45.160,08",,,,,,,,"3.995,99",,,,,,,,"49.156,07",,,,,,,"189.791,80",,,,,,,,,,,
SAO CRISTOVAO-SE,,,SE,,,,"41.706,78",,,,,,,,"557,77",,,,,,,,"42.264,55",,,,,,,"162.477,54",,,,,,,,,,,
SAO DOMINGOS-SE,,,SE,,,,"1.940,71",,,,,,,,-,,,,,,,,"1.940,71",,,,,,,"9.093,45",,,,,,,,,,,
SAO FRANCISCO-SE,,,SE,,,,"1.940,71",,,,,,,,-,,,,,,,,"1.940,71",,,,,,,"9.093,45",,,,,,,,,,,
SAO MIGUEL DO ALEIXO-SE,,,SE,,,,"1.940,71",,,,,,,,-,,,,,,,,"1.940,71",,,,,,,"9.093,45",,,,,,,,,,,
SIMAO DIAS-SE,,,SE,,,,"2.911,06",,,,,,,,-,,,,,,,,"2.911,06",,,,,,,"13.640,18",,,,,,,,,,,
SIRIRI-SE,,,SE,,,,"67.846,73",,,,,,,,"19.249,70",,,,,,,,"87.096,43",,,,,,,"352.366,13",,,,,,,,,,,
TELHA-SE,,,SE,,,,"1.940,71",,,,,,,,-,,,,,,,,"1.940,71",,,,,,,"9.093,45",,,,,,,,,,,
TOBIAS BARRETO-SE,,,SE,,,,"3.010,08",,,,,,,,-,,,,,,,,"3.010,08",,,,,,,"14.100,46",,,,,,,,,,,
TOMAR DO GERU-SE,,,SE,,,,"2.134,78",,,,,,,,-,,,,,,,,"2.134,78",,,,,,,"10.002,80",,,,,,,,,,,
UMBAUBA-SE,,,SE,,,,"2.427,87",,,,,,,,-,,,,,,,,"2.427,87",,,,,,,"11.372,41",,,,,,,,,,,
ARUJA-SP,,,SP,,,,"794,65",,,,,,,,-,,,,,,,,"794,65",,,,,,,"3.361,62",,,,,,,,,,,
BARRA DO TURVO-SP,,,SP,,,,"481,97",,,,,,,,-,,,,,,,,"481,97",,,,,,,"2.038,41",,,,,,,,,,,
BARUERI-SP,,,SP,,,,"962,42",,,,,,,,-,,,,,,,,"962,42",,,,,,,"4.072,44",,,,,,,,,,,
BERTIOGA-SP,,,SP,,,,"29.362,89",,,,,,,,"711.160,64",,,,,,,,"740.523,53",,,,,,,"1.939.140,89",,,,,,,,,,,
BIRITIBA-MIRIM-SP,,,SP,,,,"649,75",,,,,,,,-,,,,,,,,"649,75",,,,,,,"2.749,23",,,,,,,,,,,
CAIEIRAS-SP,,,SP,,,,"819,05",,,,,,,,-,,,,,,,,"819,05",,,,,,,"3.464,42",,,,,,,,,,,
CAJAMAR-SP,,,SP,,,,"770,24",,,,,,,,-,,,,,,,,"770,24",,,,,,,"3.258,82",,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAJATI-SP,,,SP,,,,"674,15",,,,,,,,-,,,,,,,,"674,15",,,,,,,"2.852,01",,,,,,,,,,,
CANANEIA-SP,,,SP,,,,"23.103,52",,,,,,,,"39.189,46",,,,,,,,"62.292,98",,,,,,,"263.609,59",,,,,,,,,,,
CARAGUATATUBA-SP,,,SP,,,,-,,,,,,,,"670.277,82",,,,,,,,"670.277,82",,,,,,,"1.641.813,05",,,,,,,,,,,
CARAPICUIBA-SP,,,SP,,,,"962,42",,,,,,,,-,,,,,,,,"962,42",,,,,,,"4.072,44",,,,,,,,,,,
COTIA-SP,,,SP,,,,"962,42",,,,,,,,-,,,,,,,,"962,42",,,,,,,"4.072,44",,,,,,,,,,,
DIADEMA-SP,,,SP,,,,"962,42",,,,,,,,-,,,,,,,,"962,42",,,,,,,"4.072,44",,,,,,,,,,,
ELDORADO-SP,,,SP,,,,"553,66",,,,,,,,-,,,,,,,,"553,66",,,,,,,"2.342,42",,,,,,,,,,,
EMBU-SP,,,SP,,,,"962,42",,,,,,,,-,,,,,,,,"962,42",,,,,,,"4.072,44",,,,,,,,,,,
EMBU-GUACU-SP,,,SP,,,,"794,65",,,,,,,,-,,,,,,,,"794,65",,,,,,,"3.361,62",,,,,,,,,,,
FERRAZ DE VASCONCELOS-SP,,,SP,,,,"939,55",,,,,,,,-,,,,,,,,"939,55",,,,,,,"3.974,02",,,,,,,,,,,
FRANCISCO MORATO-SP,,,SP,,,,"939,55",,,,,,,,-,,,,,,,,"939,55",,,,,,,"3.974,02",,,,,,,,,,,
FRANCO DA ROCHA-SP,,,SP,,,,"890,74",,,,,,,,-,,,,,,,,"890,74",,,,,,,"3.768,43",,,,,,,,,,,
GUARUJA-SP,,,SP,,,,"962,42",,,,,,,,-,,,,,,,,"962,42",,,,,,,"34.210,25",,,,,,,,,,,
GUARULHOS-SP,,,SP,,,,"962,42",,,,,,,,-,,,,,,,,"962,42",,,,,,,"4.072,44",,,,,,,,,,,
IGUAPE-SP,,,SP,,,,"649,75",,,,,,,,-,,,,,,,,"649,75",,,,,,,"2.749,23",,,,,,,,,,,
ILHA COMPRIDA-SP,,,SP,,,,"481,97",,,,,,,,-,,,,,,,,"481,97",,,,,,,"2.038,41",,,,,,,,,,,
ILHABELA-SP,,,SP,,,,-,,,,,,,,"670.277,82",,,,,,,,"670.277,82",,,,,,,"3.195.042,75",,,,,,,,,,,
ITANHAEM-SP,,,SP,,,,"819,05",,,,,,,,-,,,,,,,,"819,05",,,,,,,"3.464,42",,,,,,,,,,,
ITAPECERICA DA SERRA-SP,,,SP,,,,"939,55",,,,,,,,-,,,,,,,,"939,55",,,,,,,"3.974,02",,,,,,,,,,,
ITAPEVI-SP,,,SP,,,,"962,42",,,,,,,,-,,,,,,,,"962,42",,,,,,,"4.072,44",,,,,,,,,,,
ITAQUAQUECETUBA-SP,,,SP,,,,"962,42",,,,,,,,-,,,,,,,,"962,42",,,,,,,"4.072,44",,,,,,,,,,,
ITARIRI-SP,,,SP,,,,"529,26",,,,,,,,-,,,,,,,,"529,26",,,,,,,"2.239,61",,,,,,,,,,,
JACUPIRANGA-SP,,,SP,,,,"578,06",,,,,,,,-,,,,,,,,"578,06",,,,,,,"2.445,20",,,,,,,,,,,
JANDIRA-SP,,,SP,,,,"866,33",,,,,,,,-,,,,,,,,"866,33",,,,,,,"3.665,63",,,,,,,,,,,
JUQUIA-SP,,,SP,,,,"625,35",,,,,,,,-,,,,,,,,"625,35",,,,,,,"2.646,43",,,,,,,,,,,
JUQUITIBA-SP,,,SP,,,,"649,75",,,,,,,,-,,,,,,,,"649,75",,,,,,,"2.749,23",,,,,,,,,,,
MAIRIPORA-SP,,,SP,,,,"794,65",,,,,,,,-,,,,,,,,"794,65",,,,,,,"3.361,62",,,,,,,,,,,
