FARO-PA,,,,,,,,,PA,,,-,,,,,,,"10.415,72",,,,,,,"10.415,72",,,,,,,,,,"32.438,09",,,,,,,,,,
GURUPA-PA,,,,,,,,,PA,,,-,,,,,,,"10.415,72",,,,,,,"10.415,72",,,,,,,,,,"32.438,09",,,,,,,,,,
JURUTI-PA,,,,,,,,,PA,,,-,,,,,,,"10.415,72",,,,,,,"10.415,72",,,,,,,,,,"32.438,09",,,,,,,,,,
MELGACO-PA,,,,,,,,,PA,,,-,,,,,,,"10.415,72",,,,,,,"10.415,72",,,,,,,,,,"32.438,09",,,,,,,,,,
MONTE ALEGRE-PA,,,,,,,,,PA,,,-,,,,,,,"10.415,72",,,,,,,"10.415,72",,,,,,,,,,"32.438,09",,,,,,,,,,
OBIDOS-PA,,,,,,,,,PA,,,-,,,,,,,"10.415,72",,,,,,,"10.415,72",,,,,,,,,,"32.438,09",,,,,,,,,,
PORTO DE MOZ-PA,,,,,,,,,PA,,,-,,,,,,,"10.415,72",,,,,,,"10.415,72",,,,,,,,,,"32.438,09",,,,,,,,,,
PRAINHA-PA,,,,,,,,,PA,,,-,,,,,,,"10.415,72",,,,,,,"10.415,72",,,,,,,,,,"32.438,09",,,,,,,,,,
SANTAREM-PA,,,,,,,,,PA,,,-,,,,,,,"10.415,72",,,,,,,"10.415,72",,,,,,,,,,"32.438,09",,,,,,,,,,
TERRA SANTA-PA,,,,,,,,,PA,,,-,,,,,,,"10.415,72",,,,,,,"10.415,72",,,,,,,,,,"32.438,09",,,,,,,,,,
PARA  TOTAL,,,,,,,,,,,,-,,,,,,,"177.067,24",,,,,,,"177.067,24",,,,,,,,,,"551.447,53",,,,,,,,,,
ALHANDRA-PB,,,,,,,,,PB,,,"1.265.810,65",,,,,,,-,,,,,,,"1.265.810,65",,,,,,,,,,"3.751.144,23",,,,,,,,,,
PARAIBA  TOTAL,,,,,,,,,,,,"1.265.810,65",,,,,,,-,,,,,,,"1.265.810,65",,,,,,,,,,"3.751.144,23",,,,,,,,,,
CABO DE SANTO AGOSTINHO-PE,,,,,,,,,PE,,,"1.265.810,65",,,,,,,-,,,,,,,"1.265.810,65",,,,,,,,,,"3.751.144,23",,,,,,,,,,
GOIANA-PE,,,,,,,,,PE,,,-,,,,,,,-,,,,,,,-,,,,,,,,,,"330,88",,,,,,,,,,
ITAQUITINGA-PE,,,,,,,,,PE,,,"1.265.810,65",,,,,,,-,,,,,,,"1.265.810,65",,,,,,,,,,"3.751.144,23",,,,,,,,,,
PAULISTA-PE,,,,,,,,,PE,,,"1.191.210,90",,,,,,,-,,,,,,,"1.191.210,90",,,,,,,,,,"3.527.939,63",,,,,,,,,,
PERNAMBUCO  TOTAL,,,,,,,,,,,,"3.722.832,20",,,,,,,-,,,,,,,"3.722.832,20",,,,,,,,,,"11.030.558,97",,,,,,,,,,
SAO MATEUS DO SUL-PR,,,,,,,,,PR,,,"160.145,33",,,,,,,-,,,,,,,"160.145,33",,,,,,,,,,"378.130,48",,,,,,,,,,
PARANA  TOTAL,,,,,,,,,,,,"160.145,33",,,,,,,-,,,,,,,"160.145,33",,,,,,,,,,"378.130,48",,,,,,,,,,
ANGRA DOS REIS-RJ,,,,,,,,,RJ,,,"6.373.984,87",,,,,,,"1.020.708,91",,,,,,,"7.394.693,78",,,,,,,,,,"24.291.587,77",,,,,,,,,,
APERIBE-RJ,,,,,,,,,RJ,,,"497.338,04",,,,,,,-,,,,,,,"497.338,04",,,,,,,,,,"1.472.542,12",,,,,,,,,,
ARARUAMA-RJ,,,,,,,,,RJ,,,"899.945,03",,,,,,,-,,,,,,,"899.945,03",,,,,,,,,,"2.664.600,04",,,,,,,,,,
ARMACAO DOS BUZIOS-RJ,,,,,,,,,RJ,,,"3.051.668,33",,,,,,,"2.584.837,56",,,,,,,"5.636.505,89",,,,,,,,,,"16.521.545,19",,,,,,,,,,
ARRAIAL DO CABO-RJ,,,,,,,,,RJ,,,"3.051.668,33",,,,,,,"1.338.866,95",,,,,,,"4.390.535,28",,,,,,,,,,"12.443.536,23",,,,,,,,,,
BARRA DO PIRAI-RJ,,,,,,,,,RJ,,,"852.579,49",,,,,,,-,,,,,,,"852.579,49",,,,,,,,,,"2.524.357,92",,,,,,,,,,
BARRA MANSA-RJ,,,,,,,,,RJ,,,"947.310,55",,,,,,,-,,,,,,,"947.310,55",,,,,,,,,,"2.804.842,13",,,,,,,,,,
BELFORD ROXO-RJ,,,,,,,,,RJ,,,"947.310,55",,,,,,,-,,,,,,,"947.310,55",,,,,,,,,,"2.804.842,13",,,,,,,,,,
BOM JARDIM-RJ,,,,,,,,,RJ,,,"639.434,62",,,,,,,-,,,,,,,"639.434,62",,,,,,,,,,"1.893.268,43",,,,,,,,,,
BOM JESUS DO ITABAPOANA-RJ,,,,,,,,,RJ,,,"686.800,15",,,,,,,-,,,,,,,"686.800,15",,,,,,,,,,"2.033.510,54",,,,,,,,,,
CABO FRIO-RJ,,,,,,,,,RJ,,,"4.520.990,12",,,,,,,"12.313.305,63",,,,,,,"16.834.295,75",,,,,,,,,,"49.237.940,64",,,,,,,,,,
CACHOEIRAS DE MACACU-RJ,,,,,,,,,RJ,,,"3.581.699,73",,,,,,,-,,,,,,,"3.581.699,73",,,,,,,,,,"10.604.866,91",,,,,,,,,,
CAMBUCI-RJ,,,,,,,,,RJ,,,"544.703,56",,,,,,,-,,,,,,,"544.703,56",,,,,,,,,,"1.612.784,21",,,,,,,,,,
CAMPOS DOS GOYTACAZES-RJ,,,,,,,,,RJ,,,"4.520.990,12",,,,,,,"51.841.419,92",,,,,,,"56.362.410,04",,,,,,,,,,"167.141.800,80",,,,,,,,,,
CANTAGALO-RJ,,,,,,,,,RJ,,,"592.069,09",,,,,,,-,,,,,,,"592.069,09",,,,,,,,,,"1.753.026,32",,,,,,,,,,
CARAPEBUS-RJ,,,,,,,,,RJ,,,"2.486.544,56",,,,,,,"724.763,93",,,,,,,"3.211.308,49",,,,,,,,,,"9.429.453,80",,,,,,,,,,
CARDOSO MOREIRA-RJ,,,,,,,,,RJ,,,"521.020,80",,,,,,,-,,,,,,,"521.020,80",,,,,,,,,,"1.542.663,16",,,,,,,,,,
CARMO-RJ,,,,,,,,,RJ,,,"568.386,33",,,,,,,-,,,,,,,"568.386,33",,,,,,,,,,"1.682.905,27",,,,,,,,,,
CASIMIRO DE ABREU-RJ,,,,,,,,,RJ,,,"3.277.717,83",,,,,,,"3.536.557,95",,,,,,,"6.814.275,78",,,,,,,,,,"19.969.524,76",,,,,,,,,,
CONCEICAO DE MACABU-RJ,,,,,,,,,RJ,,,"615.751,86",,,,,,,-,,,,,,,"615.751,86",,,,,,,,,,"1.823.147,37",,,,,,,,,,
CORDEIRO-RJ,,,,,,,,,RJ,,,"615.751,86",,,,,,,-,,,,,,,"615.751,86",,,,,,,,,,"1.823.147,37",,,,,,,,,,
DUAS BARRAS-RJ,,,,,,,,,RJ,,,"497.338,04",,,,,,,-,,,,,,,"497.338,04",,,,,,,,,,"1.472.542,12",,,,,,,,,,
DUQUE DE CAXIAS-RJ,,,,,,,,,RJ,,,"4.520.990,12",,,,,,,"266.479,75",,,,,,,"4.787.469,87",,,,,,,,,,"14.203.924,42",,,,,,,,,,
ENGENHEIRO PAULO DE FRONTIN-RJ,,,,,,,,,RJ,,,"521.020,80",,,,,,,-,,,,,,,"521.020,80",,,,,,,,,,"1.542.663,16",,,,,,,,,,
GUAPIMIRIM-RJ,,,,,,,,,RJ,,,"3.952.220,39",,,,,,,"266.479,75",,,,,,,"4.218.700,14",,,,,,,,,,"12.519.883,96",,,,,,,,,,
IGUABA GRANDE-RJ,,,,,,,,,RJ,,,"615.751,86",,,,,,,-,,,,,,,"615.751,86",,,,,,,,,,"1.823.147,37",,,,,,,,,,
ITABORAI-RJ,,,,,,,,,RJ,,,"947.310,55",,,,,,,"266.479,75",,,,,,,"1.213.790,30",,,,,,,,,,"3.622.803,99",,,,,,,,,,
ITAGUAI-RJ,,,,,,,,,RJ,,,"4.181.915,86",,,,,,,"1.171,03",,,,,,,"4.183.086,89",,,,,,,,,,"12.385.349,43",,,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITALVA-RJ,,,,,,,,,RJ,,,"544.703,56",,,,,,,-,,,,,,,"544.703,56",,,,,,,,,,"1.612.784,21",,,,,,,,,,
ITAOCARA-RJ,,,,,,,,,RJ,,,"615.751,86",,,,,,,-,,,,,,,"615.751,86",,,,,,,,,,"1.823.147,37",,,,,,,,,,
ITAPERUNA-RJ,,,,,,,,,RJ,,,"852.579,49",,,,,,,-,,,,,,,"852.579,49",,,,,,,,,,"2.524.357,92",,,,,,,,,,
ITATIAIA-RJ,,,,,,,,,RJ,,,"663.117,38",,,,,,,-,,,,,,,"663.117,38",,,,,,,,,,"1.963.389,48",,,,,,,,,,
JAPERI-RJ,,,,,,,,,RJ,,,"852.579,49",,,,,,,-,,,,,,,"852.579,49",,,,,,,,,,"2.524.357,92",,,,,,,,,,
LAJE DO MURIAE-RJ,,,,,,,,,RJ,,,"473.655,27",,,,,,,-,,,,,,,"473.655,27",,,,,,,,,,"1.402.421,04",,,,,,,,,,
MACAE-RJ,,,,,,,,,RJ,,,"32.482.702,86",,,,,,,"9.429.412,14",,,,,,,"41.912.115,00",,,,,,,,,,"124.100.483,12",,,,,,,,,,
MACUCO-RJ,,,,,,,,,RJ,,,"473.655,27",,,,,,,-,,,,,,,"473.655,27",,,,,,,,,,"1.402.421,04",,,,,,,,,,
MAGE-RJ,,,,,,,,,RJ,,,"4.569.754,83",,,,,,,"266.479,75",,,,,,,"4.836.234,58",,,,,,,,,,"14.348.309,29",,,,,,,,,,
MANGARATIBA-RJ,,,,,,,,,RJ,,,"710.482,91",,,,,,,"765.531,68",,,,,,,"1.476.014,59",,,,,,,,,,"6.166.893,51",,,,,,,,,,
MARICA-RJ,,,,,,,,,RJ,,,"4.294.940,61",,,,,,,"4.105.919,67",,,,,,,"8.400.860,28",,,,,,,,,,"25.265.581,02",,,,,,,,,,
MENDES-RJ,,,,,,,,,RJ,,,"568.386,33",,,,,,,-,,,,,,,"568.386,33",,,,,,,,,,"1.682.905,27",,,,,,,,,,
MESQUITA-RJ,,,,,,,,,RJ,,,"947.310,55",,,,,,,-,,,,,,,"947.310,55",,,,,,,,,,"2.804.842,13",,,,,,,,,,
MIGUEL PEREIRA-RJ,,,,,,,,,RJ,,,"639.434,62",,,,,,,-,,,,,,,"639.434,62",,,,,,,,,,"1.893.268,43",,,,,,,,,,
MIRACEMA-RJ,,,,,,,,,RJ,,,"639.434,62",,,,,,,-,,,,,,,"639.434,62",,,,,,,,,,"1.893.268,43",,,,,,,,,,
NATIVIDADE-RJ,,,,,,,,,RJ,,,"544.703,56",,,,,,,-,,,,,,,"544.703,56",,,,,,,,,,"1.612.784,21",,,,,,,,,,
NILOPOLIS-RJ,,,,,,,,,RJ,,,"947.310,55",,,,,,,-,,,,,,,"947.310,55",,,,,,,,,,"2.804.842,13",,,,,,,,,,
NITEROI-RJ,,,,,,,,,RJ,,,"4.520.990,12",,,,,,,"3.331.365,85",,,,,,,"7.852.355,97",,,,,,,,,,"23.406.016,66",,,,,,,,,,
NOVA FRIBURGO-RJ,,,,,,,,,RJ,,,"947.310,55",,,,,,,-,,,,,,,"947.310,55",,,,,,,,,,"2.804.842,13",,,,,,,,,,
NOVA IGUACU-RJ,,,,,,,,,RJ,,,"947.310,55",,,,,,,-,,,,,,,"947.310,55",,,,,,,,,,"2.804.842,13",,,,,,,,,,
PARACAMBI-RJ,,,,,,,,,RJ,,,"734.165,67",,,,,,,-,,,,,,,"734.165,67",,,,,,,,,,"2.173.752,64",,,,,,,,,,
PARATI-RJ,,,,,,,,,RJ,,,"3.390.742,59",,,,,,,"3.381.713,94",,,,,,,"6.772.456,53",,,,,,,,,,"21.257.644,78",,,,,,,,,,
PATY DO ALFERES-RJ,,,,,,,,,RJ,,,"639.434,62",,,,,,,-,,,,,,,"639.434,62",,,,,,,,,,"1.893.268,43",,,,,,,,,,
PETROPOLIS-RJ,,,,,,,,,RJ,,,"947.310,55",,,,,,,-,,,,,,,"947.310,55",,,,,,,,,,"2.804.842,13",,,,,,,,,,
PINHEIRAL-RJ,,,,,,,,,RJ,,,"615.751,86",,,,,,,-,,,,,,,"615.751,86",,,,,,,,,,"1.823.147,37",,,,,,,,,,
PIRAI-RJ,,,,,,,,,RJ,,,"639.434,62",,,,,,,-,,,,,,,"639.434,62",,,,,,,,,,"1.893.268,43",,,,,,,,,,
PORCIUNCULA-RJ,,,,,,,,,RJ,,,"568.386,33",,,,,,,-,,,,,,,"568.386,33",,,,,,,,,,"1.682.905,27",,,,,,,,,,
PORTO REAL-RJ,,,,,,,,,RJ,,,"568.386,33",,,,,,,-,,,,,,,"568.386,33",,,,,,,,,,"1.682.905,27",,,,,,,,,,
QUATIS-RJ,,,,,,,,,RJ,,,"521.020,80",,,,,,,-,,,,,,,"521.020,80",,,,,,,,,,"1.542.663,16",,,,,,,,,,
QUEIMADOS-RJ,,,,,,,,,RJ,,,"923.627,79",,,,,,,-,,,,,,,"923.627,79",,,,,,,,,,"2.734.721,08",,,,,,,,,,
QUISSAMA-RJ,,,,,,,,,RJ,,,"2.938.643,57",,,,,,,"4.920.406,79",,,,,,,"7.859.050,36",,,,,,,,,,"23.422.642,80",,,,,,,,,,
RESENDE-RJ,,,,,,,,,RJ,,,"899.945,03",,,,,,,-,,,,,,,"899.945,03",,,,,,,,,,"2.664.600,04",,,,,,,,,,
RIO BONITO-RJ,,,,,,,,,RJ,,,"757.848,44",,,,,,,-,,,,,,,"757.848,44",,,,,,,,,,"2.243.873,70",,,,,,,,,,
RIO CLARO-RJ,,,,,,,,,RJ,,,"568.386,33",,,,,,,-,,,,,,,"568.386,33",,,,,,,,,,"1.682.905,27",,,,,,,,,,
RIO DAS FLORES-RJ,,,,,,,,,RJ,,,"473.655,27",,,,,,,-,,,,,,,"473.655,27",,,,,,,,,,"1.402.421,04",,,,,,,,,,
RIO DAS OSTRAS-RJ,,,,,,,,,RJ,,,"4.181.915,86",,,,,,,"12.376.013,42",,,,,,,"16.557.929,28",,,,,,,,,,"48.635.905,68",,,,,,,,,,
RIO DE JANEIRO-RJ,,,,,,,,,RJ,,,"6.473.451,21",,,,,,,"1.647.173,43",,,,,,,"8.120.624,64",,,,,,,,,,"24.178.935,92",,,,,,,,,,
SANTA MARIA MADALENA-RJ,,,,,,,,,RJ,,,"497.338,04",,,,,,,-,,,,,,,"497.338,04",,,,,,,,,,"1.472.542,12",,,,,,,,,,
SANTO ANTONIO DE PADUA-RJ,,,,,,,,,RJ,,,"734.165,67",,,,,,,-,,,,,,,"734.165,67",,,,,,,,,,"2.173.752,64",,,,,,,,,,
SAO FIDELIS-RJ,,,,,,,,,RJ,,,"710.482,91",,,,,,,-,,,,,,,"710.482,91",,,,,,,,,,"2.103.631,59",,,,,,,,,,
SAO FRANCISCO DE ITABAPOANA-RJ,,,,,,,,,RJ,,,"734.165,67",,,,,,,-,,,,,,,"734.165,67",,,,,,,,,,"2.173.752,64",,,,,,,,,,
SAO GONCALO-RJ,,,,,,,,,RJ,,,"947.310,55",,,,,,,"266.479,75",,,,,,,"1.213.790,30",,,,,,,,,,"3.622.803,99",,,,,,,,,,
SAO JOAO DA BARRA-RJ,,,,,,,,,RJ,,,"3.277.717,83",,,,,,,"5.682.915,17",,,,,,,"8.960.633,00",,,,,,,,,,"26.721.371,86",,,,,,,,,,
SAO JOAO DE MERITI-RJ,,,,,,,,,RJ,,,"947.310,55",,,,,,,-,,,,,,,"947.310,55",,,,,,,,,,"2.804.842,13",,,,,,,,,,
SAO JOSE DE UBA-RJ,,,,,,,,,RJ,,,"473.655,27",,,,,,,-,,,,,,,"473.655,27",,,,,,,,,,"1.402.421,04",,,,,,,,,,
SAO JOSE DO VALE DO RIO PRETO-RJ,,,,,,,,,RJ,,,"615.751,86",,,,,,,-,,,,,,,"615.751,86",,,,,,,,,,"1.823.147,37",,,,,,,,,,
SAO PEDRO DA ALDEIA-RJ,,,,,,,,,RJ,,,"852.579,49",,,,,,,-,,,,,,,"852.579,49",,,,,,,,,,"2.524.357,92",,,,,,,,,,
SAO SEBASTIAO DO ALTO-RJ,,,,,,,,,RJ,,,"473.655,27",,,,,,,-,,,,,,,"473.655,27",,,,,,,,,,"1.402.421,04",,,,,,,,,,
SAQUAREMA-RJ,,,,,,,,,RJ,,,"828.896,73",,,,,,,-,,,,,,,"828.896,73",,,,,,,,,,"2.454.236,87",,,,,,,,,,
SEROPEDICA-RJ,,,,,,,,,RJ,,,"828.896,73",,,,,,,-,,,,,,,"828.896,73",,,,,,,,,,"2.454.236,87",,,,,,,,,,
SILVA JARDIM-RJ,,,,,,,,,RJ,,,"3.211.179,07",,,,,,,-,,,,,,,"3.211.179,07",,,,,,,,,,"9.507.811,69",,,,,,,,,,
SUMIDOURO-RJ,,,,,,,,,RJ,,,"544.703,56",,,,,,,-,,,,,,,"544.703,56",,,,,,,,,,"1.612.784,21",,,,,,,,,,
TANGUA-RJ,,,,,,,,,RJ,,,"663.117,38",,,,,,,-,,,,,,,"663.117,38",,,,,,,,,,"1.963.389,48",,,,,,,,,,
TERESOPOLIS-RJ,,,,,,,,,RJ,,,"947.310,55",,,,,,,-,,,,,,,"947.310,55",,,,,,,,,,"2.804.842,13",,,,,,,,,,
TRAJANO DE MORAIS-RJ,,,,,,,,,RJ,,,"497.338,04",,,,,,,-,,,,,,,"497.338,04",,,,,,,,,,"1.472.542,12",,,,,,,,,,
VALENCA-RJ,,,,,,,,,RJ,,,"805.213,96",,,,,,,-,,,,,,,"805.213,96",,,,,,,,,,"2.384.115,79",,,,,,,,,,
VARRE-SAI-RJ,,,,,,,,,RJ,,,"473.655,27",,,,,,,-,,,,,,,"473.655,27",,,,,,,,,,"1.402.421,04",,,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VASSOURAS-RJ,,,,,,,,,RJ,,,"686.800,15",,,,,,,-,,,,,,,"686.800,15",,,,,,,,,,"2.033.510,54",,,,,,,,,,
VOLTA REDONDA-RJ,,,,,,,,,RJ,,,"947.310,55",,,,,,,-,,,,,,,"947.310,55",,,,,,,,,,"2.804.842,13",,,,,,,,,,
RIO DE JANEIRO  TOTAL,,,,,,,,,,,,"158.806.990,39",,,,,,,"120.334.482,72",,,,,,,"279.141.473,11",,,,,,,,,,"831.328.145,22",,,,,,,,,,
ACARI-RN,,,,,,,,,RN,,,"4.806,50",,,,,,,-,,,,,,,"4.806,50",,,,,,,,,,"13.943,32",,,,,,,,,,
ACU-RN,,,,,,,,,RN,,,"343.007,14",,,,,,,"139.986,48",,,,,,,"482.993,62",,,,,,,,,,"1.302.673,80",,,,,,,,,,
AFONSO BEZERRA-RN,,,,,,,,,RN,,,"104.272,84",,,,,,,"18,89",,,,,,,"104.291,73",,,,,,,,,,"307.051,05",,,,,,,,,,
AGUA NOVA-RN,,,,,,,,,RN,,,"4.577,61",,,,,,,-,,,,,,,"4.577,61",,,,,,,,,,"13.279,34",,,,,,,,,,
ALEXANDRIA-RN,,,,,,,,,RN,,,"5.035,38",,,,,,,-,,,,,,,"5.035,38",,,,,,,,,,"14.607,29",,,,,,,,,,
ALMINO AFONSO-RN,,,,,,,,,RN,,,"4.577,61",,,,,,,-,,,,,,,"4.577,61",,,,,,,,,,"13.279,34",,,,,,,,,,
ALTO DO RODRIGUES-RN,,,,,,,,,RN,,,"2.246.476,57",,,,,,,"166.138,46",,,,,,,"2.412.615,03",,,,,,,,,,"7.073.546,85",,,,,,,,,,
ANGICOS-RN,,,,,,,,,RN,,,"3.568,39",,,,,,,"2.301,61",,,,,,,"5.870,00",,,,,,,,,,"17.996,04",,,,,,,,,,
ANTONIO MARTINS-RN,,,,,,,,,RN,,,"4.577,61",,,,,,,-,,,,,,,"4.577,61",,,,,,,,,,"13.279,34",,,,,,,,,,
APODI-RN,,,,,,,,,RN,,,"367.057,43",,,,,,,"219.942,54",,,,,,,"586.999,97",,,,,,,,,,"1.692.922,18",,,,,,,,,,
AREIA BRANCA-RN,,,,,,,,,RN,,,"614.975,60",,,,,,,"423.697,37",,,,,,,"1.038.672,97",,,,,,,,,,"3.118.233,27",,,,,,,,,,
AUGUSTO SEVERO-RN,,,,,,,,,RN,,,"5.374,14",,,,,,,"597,39",,,,,,,"5.971,53",,,,,,,,,,"20.625,22",,,,,,,,,,
BARAUNA-RN,,,,,,,,,RN,,,"6.179,78",,,,,,,-,,,,,,,"6.179,78",,,,,,,,,,"17.927,12",,,,,,,,,,
CAICO-RN,,,,,,,,,RN,,,"7.553,07",,,,,,,-,,,,,,,"7.553,07",,,,,,,,,,"21.910,94",,,,,,,,,,
CARAUBAS-RN,,,,,,,,,RN,,,"216.577,84",,,,,,,"99.915,07",,,,,,,"316.492,91",,,,,,,,,,"928.141,69",,,,,,,,,,
CARNAUBA DOS DANTAS-RN,,,,,,,,,RN,,,"4.577,61",,,,,,,-,,,,,,,"4.577,61",,,,,,,,,,"13.279,34",,,,,,,,,,
CARNAUBAIS-RN,,,,,,,,,RN,,,"252.841,93",,,,,,,"102.750,49",,,,,,,"355.592,42",,,,,,,,,,"1.045.613,89",,,,,,,,,,
CERRO CORA-RN,,,,,,,,,RN,,,"4.806,50",,,,,,,-,,,,,,,"4.806,50",,,,,,,,,,"13.943,32",,,,,,,,,,
CORONEL JOAO PESSOA-RN,,,,,,,,,RN,,,"4.577,61",,,,,,,-,,,,,,,"4.577,61",,,,,,,,,,"13.279,34",,,,,,,,,,
CRUZETA-RN,,,,,,,,,RN,,,"4.577,61",,,,,,,-,,,,,,,"4.577,61",,,,,,,,,,"13.279,34",,,,,,,,,,
CURRAIS NOVOS-RN,,,,,,,,,RN,,,"7.095,31",,,,,,,-,,,,,,,"7.095,31",,,,,,,,,,"20.583,00",,,,,,,,,,
DOUTOR SEVERIANO-RN,,,,,,,,,RN,,,"4.577,61",,,,,,,-,,,,,,,"4.577,61",,,,,,,,,,"13.279,34",,,,,,,,,,
ENCANTO-RN,,,,,,,,,RN,,,"4.577,61",,,,,,,-,,,,,,,"4.577,61",,,,,,,,,,"13.279,34",,,,,,,,,,
EQUADOR-RN,,,,,,,,,RN,,,"4.577,61",,,,,,,-,,,,,,,"4.577,61",,,,,,,,,,"13.279,34",,,,,,,,,,
FELIPE GUERRA-RN,,,,,,,,,RN,,,"175.409,69",,,,,,,"53.007,25",,,,,,,"228.416,94",,,,,,,,,,"663.467,20",,,,,,,,,,
FLORANIA-RN,,,,,,,,,RN,,,"4.577,61",,,,,,,-,,,,,,,"4.577,61",,,,,,,,,,"13.279,34",,,,,,,,,,
FRANCISCO DANTAS-RN,,,,,,,,,RN,,,"4.577,61",,,,,,,-,,,,,,,"4.577,61",,,,,,,,,,"13.279,34",,,,,,,,,,
FRUTUOSO GOMES-RN,,,,,,,,,RN,,,"4.577,61",,,,,,,-,,,,,,,"4.577,61",,,,,,,,,,"13.279,34",,,,,,,,,,
GALINHOS-RN,,,,,,,,,RN,,,"4.577,61",,,,,,,"63.147,35",,,,,,,"67.724,96",,,,,,,,,,"203.029,09",,,,,,,,,,
GOIANINHA-RN,,,,,,,,,RN,,,"1.265.810,65",,,,,,,-,,,,,,,"1.265.810,65",,,,,,,,,,"3.751.144,23",,,,,,,,,,
GOVERNADOR DIX-SEPT ROSADO-RN,,,,,,,,,RN,,,"237.613,07",,,,,,,"111.978,01",,,,,,,"349.591,08",,,,,,,,,,"1.081.067,48",,,,,,,,,,
GROSSOS-RN,,,,,,,,,RN,,,"68.431,53",,,,,,,"56.116,15",,,,,,,"124.547,68",,,,,,,,,,"363.091,37",,,,,,,,,,
GUAMARE-RN,,,,,,,,,RN,,,"2.034.229,04",,,,,,,"729.621,14",,,,,,,"2.763.850,18",,,,,,,,,,"8.140.155,95",,,,,,,,,,
IELMO MARINHO-RN,,,,,,,,,RN,,,"1.265.810,65",,,,,,,-,,,,,,,"1.265.810,65",,,,,,,,,,"3.751.251,30",,,,,,,,,,
IPANGUACU-RN,,,,,,,,,RN,,,"5.035,38",,,,,,,-,,,,,,,"5.035,38",,,,,,,,,,"14.607,29",,,,,,,,,,
IPUEIRA-RN,,,,,,,,,RN,,,"4.577,61",,,,,,,-,,,,,,,"4.577,61",,,,,,,,,,"13.279,34",,,,,,,,,,
ITAJA-RN,,,,,,,,,RN,,,"4.577,61",,,,,,,-,,,,,,,"4.577,61",,,,,,,,,,"13.279,34",,,,,,,,,,
ITAU-RN,,,,,,,,,RN,,,"4.577,61",,,,,,,-,,,,,,,"4.577,61",,,,,,,,,,"13.279,34",,,,,,,,,,
JANDAIRA-RN,,,,,,,,,RN,,,"4.577,61",,,,,,,-,,,,,,,"4.577,61",,,,,,,,,,"13.279,34",,,,,,,,,,
JANDUIS-RN,,,,,,,,,RN,,,"4.577,61",,,,,,,-,,,,,,,"4.577,61",,,,,,,,,,"13.279,34",,,,,,,,,,
JARDIM DE PIRANHAS-RN,,,,,,,,,RN,,,"5.035,38",,,,,,,-,,,,,,,"5.035,38",,,,,,,,,,"14.607,29",,,,,,,,,,
JARDIM DO SERIDO-RN,,,,,,,,,RN,,,"5.035,38",,,,,,,-,,,,,,,"5.035,38",,,,,,,,,,"14.607,29",,,,,,,,,,
JOAO DIAS-RN,,,,,,,,,RN,,,"4.577,61",,,,,,,-,,,,,,,"4.577,61",,,,,,,,,,"13.279,34",,,,,,,,,,
JOSE DA PENHA-RN,,,,,,,,,RN,,,"4.577,61",,,,,,,-,,,,,,,"4.577,61",,,,,,,,,,"13.279,34",,,,,,,,,,
JUCURUTU-RN,,,,,,,,,RN,,,"5.493,14",,,,,,,-,,,,,,,"5.493,14",,,,,,,,,,"15.935,23",,,,,,,,,,
LAGOA NOVA-RN,,,,,,,,,RN,,,"5.035,38",,,,,,,-,,,,,,,"5.035,38",,,,,,,,,,"14.607,29",,,,,,,,,,
LUCRECIA-RN,,,,,,,,,RN,,,"4.577,61",,,,,,,-,,,,,,,"4.577,61",,,,,,,,,,"13.279,34",,,,,,,,,,
LUIS GOMES-RN,,,,,,,,,RN,,,"4.577,61",,,,,,,-,,,,,,,"4.577,61",,,,,,,,,,"13.279,34",,,,,,,,,,
MACAIBA-RN,,,,,,,,,RN,,,-,,,,,,,-,,,,,,,-,,,,,,,,,,"330,88",,,,,,,,,,
MACAU-RN,,,,,,,,,RN,,,"2.358.745,10",,,,,,,"735.255,23",,,,,,,"3.094.000,33",,,,,,,,,,"9.017.491,19",,,,,,,,,,
MAJOR SALES-RN,,,,,,,,,RN,,,"4.577,61",,,,,,,-,,,,,,,"4.577,61",,,,,,,,,,"13.279,34",,,,,,,,,,
MARCELINO VIEIRA-RN,,,,,,,,,RN,,,"4.577,61",,,,,,,-,,,,,,,"4.577,61",,,,,,,,,,"13.279,34",,,,,,,,,,
MARTINS-RN,,,,,,,,,RN,,,"4.577,61",,,,,,,-,,,,,,,"4.577,61",,,,,,,,,,"13.279,34",,,,,,,,,,
MESSIAS TARGINO-RN,,,,,,,,,RN,,,"4.577,61",,,,,,,-,,,,,,,"4.577,61",,,,,,,,,,"13.279,34",,,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MOSSORO-RN,,,,,,,,,RN,,,"1.609.077,34",,,,,,,"1.381.241,98",,,,,,,"2.990.319,32",,,,,,,,,,"8.671.172,30",,,,,,,,,,
OLHO D'AGUA DO BORGES-RN,,,,,,,,,RN,,,"4.577,61",,,,,,,-,,,,,,,"4.577,61",,,,,,,,,,"13.279,34",,,,,,,,,,
