SANTANA DO ACARAU-CE,,,,,,,CE,,"2.580,07",,,,,,-,,,,,"2.580,07",,,,,,"2.580,07",,,,,,,,
SAO BENEDITO-CE,,,,,,,CE,,"2.856,51",,,,,,-,,,,,"2.856,51",,,,,,"2.856,51",,,,,,,,
SAO LUIS DO CURU-CE,,,,,,,CE,,"2.027,20",,,,,,-,,,,,"2.027,20",,,,,,"2.027,20",,,,,,,,
SENADOR SA-CE,,,,,,,CE,,"1.842,91",,,,,,-,,,,,"1.842,91",,,,,,"1.842,91",,,,,,,,
SOBRAL-CE,,,,,,,CE,,"3.685,82",,,,,,-,,,,,"3.685,82",,,,,,"3.685,82",,,,,,,,
TAMBORIL-CE,,,,,,,CE,,"2.487,93",,,,,,-,,,,,"2.487,93",,,,,,"2.487,93",,,,,,,,
TEJUCUOCA-CE,,,,,,,CE,,"2.211,49",,,,,,-,,,,,"2.211,49",,,,,,"2.211,49",,,,,,,,
TIANGUA-CE,,,,,,,CE,,"3.132,95",,,,,,-,,,,,"3.132,95",,,,,,"3.132,95",,,,,,,,
TRAIRI-CE,,,,,,,CE,,"66.699,45",,,,,,"107.582,30",,,,,"174.281,75",,,,,,"174.281,75",,,,,,,,
TURURU-CE,,,,,,,CE,,"2.119,35",,,,,,-,,,,,"2.119,35",,,,,,"2.119,35",,,,,,,,
UBAJARA-CE,,,,,,,CE,,"2.580,07",,,,,,-,,,,,"2.580,07",,,,,,"2.580,07",,,,,,,,
UMIRIM-CE,,,,,,,CE,,"2.303,64",,,,,,-,,,,,"2.303,64",,,,,,"2.303,64",,,,,,,,
URUBURETAMA-CE,,,,,,,CE,,"2.303,64",,,,,,-,,,,,"2.303,64",,,,,,"2.303,64",,,,,,,,
URUOCA-CE,,,,,,,CE,,"2.027,20",,,,,,-,,,,,"2.027,20",,,,,,"2.027,20",,,,,,,,
VARJOTA-CE,,,,,,,CE,,"2.211,49",,,,,,-,,,,,"2.211,49",,,,,,"2.211,49",,,,,,,,
VICOSA DO CEARA-CE,,,,,,,CE,,"2.948,66",,,,,,-,,,,,"2.948,66",,,,,,"2.948,66",,,,,,,,
CEARA  TOTAL,,,,,,,,,"2.646.890,76",,,,,,"576.167,77",,,,,"3.223.058,53",,,,,,"3.223.058,53",,,,,,,,
AFONSO CLAUDIO-ES,,,,,,,ES,,"207.558,50",,,,,,-,,,,,"207.558,50",,,,,,"207.558,50",,,,,,,,
AGUA DOCE DO NORTE-ES,,,,,,,ES,,"155.668,87",,,,,,-,,,,,"155.668,87",,,,,,"155.668,87",,,,,,,,
AGUIA BRANCA-ES,,,,,,,ES,,"148.256,07",,,,,,-,,,,,"148.256,07",,,,,,"148.256,07",,,,,,,,
ALEGRE-ES,,,,,,,ES,,"207.558,50",,,,,,-,,,,,"207.558,50",,,,,,"207.558,50",,,,,,,,
ALFREDO CHAVES-ES,,,,,,,ES,,"163.081,67",,,,,,-,,,,,"163.081,67",,,,,,"163.081,67",,,,,,,,
ALTO RIO NOVO-ES,,,,,,,ES,,"148.256,07",,,,,,-,,,,,"148.256,07",,,,,,"148.256,07",,,,,,,,
ANCHIETA-ES,,,,,,,ES,,"2.671.168,76",,,,,,"1.290.781,70",,,,,"3.961.950,46",,,,,,"3.961.950,46",,,,,,,,
APIACA-ES,,,,,,,ES,,"148.256,07",,,,,,-,,,,,"148.256,07",,,,,,"148.256,07",,,,,,,,
ARACRUZ-ES,,,,,,,ES,,"1.255.634,66",,,,,,"1.627.193,90",,,,,"2.882.828,56",,,,,,"2.882.828,56",,,,,,,,
ATILIO VIVACQUA-ES,,,,,,,ES,,"148.256,07",,,,,,-,,,,,"148.256,07",,,,,,"148.256,07",,,,,,,,
BAIXO GUANDU-ES,,,,,,,ES,,"207.558,50",,,,,,-,,,,,"207.558,50",,,,,,"207.558,50",,,,,,,,
BARRA DE SAO FRANCISCO-ES,,,,,,,ES,,"229.796,90",,,,,,-,,,,,"229.796,90",,,,,,"229.796,90",,,,,,,,
BOA ESPERANCA-ES,,,,,,,ES,,"170.494,47",,,,,,-,,,,,"170.494,47",,,,,,"170.494,47",,,,,,,,
BOM JESUS DO NORTE-ES,,,,,,,ES,,"148.256,07",,,,,,-,,,,,"148.256,07",,,,,,"148.256,07",,,,,,,,
BREJETUBA-ES,,,,,,,ES,,"155.668,87",,,,,,-,,,,,"155.668,87",,,,,,"155.668,87",,,,,,,,
CACHOEIRO DE ITAPEMIRIM-ES,,,,,,,ES,,"296.512,14",,,,,,-,,,,,"296.512,14",,,,,,"296.512,14",,,,,,,,
CARIACICA-ES,,,,,,,ES,,"296.512,14",,,,,,-,,,,,"296.512,14",,,,,,"296.512,14",,,,,,,,
CASTELO-ES,,,,,,,ES,,"214.971,30",,,,,,-,,,,,"214.971,30",,,,,,"214.971,30",,,,,,,,
COLATINA-ES,,,,,,,ES,,"274.273,73",,,,,,-,,,,,"274.273,73",,,,,,"274.273,73",,,,,,,,
CONCEICAO DA BARRA-ES,,,,,,,ES,,"309.712,11",,,,,,"32.835,48",,,,,"342.547,59",,,,,,"342.547,59",,,,,,,,
CONCEICAO DO CASTELO-ES,,,,,,,ES,,"155.668,87",,,,,,-,,,,,"155.668,87",,,,,,"155.668,87",,,,,,,,
DIVINO DE SAO LOURENCO-ES,,,,,,,ES,,"148.256,07",,,,,,-,,,,,"148.256,07",,,,,,"148.256,07",,,,,,,,
DOMINGOS MARTINS-ES,,,,,,,ES,,"207.558,50",,,,,,-,,,,,"207.558,50",,,,,,"207.558,50",,,,,,,,
DORES DO RIO PRETO-ES,,,,,,,ES,,"148.256,07",,,,,,-,,,,,"148.256,07",,,,,,"148.256,07",,,,,,,,
ECOPORANGA-ES,,,,,,,ES,,"192.732,88",,,,,,-,,,,,"192.732,88",,,,,,"192.732,88",,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FUNDAO-ES,,,,,,,ES,,"837.089,77",,,,,,"160.264,71",,,,,"997.354,48",,,,,,"997.354,48",,,,,,,,
GOVERNADOR LINDENBERG-ES,,,,,,,ES,,"155.668,87",,,,,,-,,,,,"155.668,87",,,,,,"155.668,87",,,,,,,,
GUACUI-ES,,,,,,,ES,,"200.145,69",,,,,,-,,,,,"200.145,69",,,,,,"200.145,69",,,,,,,,
GUARAPARI-ES,,,,,,,ES,,"274.273,73",,,,,,-,,,,,"274.273,73",,,,,,"274.273,73",,,,,,,,
IBATIBA-ES,,,,,,,ES,,"192.732,88",,,,,,-,,,,,"192.732,88",,,,,,"192.732,88",,,,,,,,
IBIRACU-ES,,,,,,,ES,,"155.668,87",,,,,,-,,,,,"155.668,87",,,,,,"155.668,87",,,,,,,,
IBITIRAMA-ES,,,,,,,ES,,"148.256,07",,,,,,-,,,,,"148.256,07",,,,,,"148.256,07",,,,,,,,
ICONHA-ES,,,,,,,ES,,"163.081,67",,,,,,-,,,,,"163.081,67",,,,,,"163.081,67",,,,,,,,
IRUPI-ES,,,,,,,ES,,"155.668,87",,,,,,-,,,,,"155.668,87",,,,,,"155.668,87",,,,,,,,
ITAGUACU-ES,,,,,,,ES,,"170.494,47",,,,,,-,,,,,"170.494,47",,,,,,"170.494,47",,,,,,,,
ITAPEMIRIM-ES,,,,,,,ES,,"976.604,73",,,,,,"6.825.365,11",,,,,"7.801.969,84",,,,,,"7.801.969,84",,,,,,,,
ITARANA-ES,,,,,,,ES,,"155.668,87",,,,,,-,,,,,"155.668,87",,,,,,"155.668,87",,,,,,,,
IUNA-ES,,,,,,,ES,,"200.145,69",,,,,,-,,,,,"200.145,69",,,,,,"200.145,69",,,,,,,,
JAGUARE-ES,,,,,,,ES,,"652.801,09",,,,,,"211.677,45",,,,,"864.478,54",,,,,,"864.478,54",,,,,,,,
JERONIMO MONTEIRO-ES,,,,,,,ES,,"155.668,87",,,,,,-,,,,,"155.668,87",,,,,,"155.668,87",,,,,,,,
JOAO NEIVA-ES,,,,,,,ES,,"170.494,47",,,,,,-,,,,,"170.494,47",,,,,,"170.494,47",,,,,,,,
LARANJA DA TERRA-ES,,,,,,,ES,,"155.668,87",,,,,,-,,,,,"155.668,87",,,,,,"155.668,87",,,,,,,,
LINHARES-ES,,,,,,,ES,,"8.190.947,12",,,,,,"1.490.162,95",,,,,"9.681.110,07",,,,,,"9.681.110,07",,,,,,,,
MANTENOPOLIS-ES,,,,,,,ES,,"163.081,67",,,,,,-,,,,,"163.081,67",,,,,,"163.081,67",,,,,,,,
MARATAIZES-ES,,,,,,,ES,,"1.011.483,48",,,,,,"4.724.338,61",,,,,"5.735.822,09",,,,,,"5.735.822,09",,,,,,,,
MARECHAL FLORIANO-ES,,,,,,,ES,,"170.494,47",,,,,,-,,,,,"170.494,47",,,,,,"170.494,47",,,,,,,,
MARILANDIA-ES,,,,,,,ES,,"155.668,87",,,,,,-,,,,,"155.668,87",,,,,,"155.668,87",,,,,,,,
MIMOSO DO SUL-ES,,,,,,,ES,,"200.145,69",,,,,,-,,,,,"200.145,69",,,,,,"200.145,69",,,,,,,,
MONTANHA-ES,,,,,,,ES,,"177.907,28",,,,,,-,,,,,"177.907,28",,,,,,"177.907,28",,,,,,,,
MUCURICI-ES,,,,,,,ES,,"148.256,07",,,,,,-,,,,,"148.256,07",,,,,,"148.256,07",,,,,,,,
MUNIZ FREIRE-ES,,,,,,,ES,,"185.320,08",,,,,,-,,,,,"185.320,08",,,,,,"185.320,08",,,,,,,,
MUQUI-ES,,,,,,,ES,,"170.494,47",,,,,,-,,,,,"170.494,47",,,,,,"170.494,47",,,,,,,,
NOVA VENECIA-ES,,,,,,,ES,,"229.796,90",,,,,,-,,,,,"229.796,90",,,,,,"229.796,90",,,,,,,,
PANCAS-ES,,,,,,,ES,,"192.732,88",,,,,,-,,,,,"192.732,88",,,,,,"192.732,88",,,,,,,,
PEDRO CANARIO-ES,,,,,,,ES,,"192.732,88",,,,,,-,,,,,"192.732,88",,,,,,"192.732,88",,,,,,,,
PINHEIROS-ES,,,,,,,ES,,"192.732,88",,,,,,-,,,,,"192.732,88",,,,,,"192.732,88",,,,,,,,
PIUMA-ES,,,,,,,ES,,"871.968,51",,,,,,"288.070,60",,,,,"1.160.039,11",,,,,,"1.160.039,11",,,,,,,,
PONTO BELO-ES,,,,,,,ES,,"148.256,07",,,,,,-,,,,,"148.256,07",,,,,,"148.256,07",,,,,,,,
PRESIDENTE KENNEDY-ES,,,,,,,ES,,"732.453,55",,,,,,"9.707.204,93",,,,,"10.439.658,48",,,,,,"10.439.658,48",,,,,,,,
RIO BANANAL-ES,,,,,,,ES,,"177.907,28",,,,,,-,,,,,"177.907,28",,,,,,"177.907,28",,,,,,,,
RIO NOVO DO SUL-ES,,,,,,,ES,,"155.668,87",,,,,,-,,,,,"155.668,87",,,,,,"155.668,87",,,,,,,,
SANTA LEOPOLDINA-ES,,,,,,,ES,,"163.081,67",,,,,,-,,,,,"163.081,67",,,,,,"163.081,67",,,,,,,,
SANTA MARIA DE JETIBA-ES,,,,,,,ES,,"214.971,30",,,,,,-,,,,,"214.971,30",,,,,,"214.971,30",,,,,,,,
SANTA TERESA-ES,,,,,,,ES,,"192.732,88",,,,,,-,,,,,"192.732,88",,,,,,"192.732,88",,,,,,,,
SAO DOMINGOS DO NORTE-ES,,,,,,,ES,,"148.256,07",,,,,,-,,,,,"148.256,07",,,,,,"148.256,07",,,,,,,,
SAO GABRIEL DA PALHA-ES,,,,,,,ES,,"207.558,50",,,,,,-,,,,,"207.558,50",,,,,,"207.558,50",,,,,,,,
SAO JOSE DO CALCADO-ES,,,,,,,ES,,"155.668,87",,,,,,-,,,,,"155.668,87",,,,,,"155.668,87",,,,,,,,
SAO MATEUS-ES,,,,,,,ES,,"3.364.873,84",,,,,,"226.146,56",,,,,"3.591.020,40",,,,,,"3.591.020,40",,,,,,,,
SAO ROQUE DO CANAA-ES,,,,,,,ES,,"155.668,87",,,,,,-,,,,,"155.668,87",,,,,,"155.668,87",,,,,,,,
SERRA-ES,,,,,,,ES,,"1.395.149,62",,,,,,"451.765,97",,,,,"1.846.915,59",,,,,,"1.846.915,59",,,,,,,,
SOORETAMA-ES,,,,,,,ES,,"192.732,88",,,,,,-,,,,,"192.732,88",,,,,,"192.732,88",,,,,,,,
VARGEM ALTA-ES,,,,,,,ES,,"185.320,08",,,,,,-,,,,,"185.320,08",,,,,,"185.320,08",,,,,,,,
VENDA NOVA DO IMIGRANTE-ES,,,,,,,ES,,"192.732,88",,,,,,-,,,,,"192.732,88",,,,,,"192.732,88",,,,,,,,
VIANA-ES,,,,,,,ES,,"252.035,31",,,,,,-,,,,,"252.035,31",,,,,,"252.035,31",,,,,,,,
VILA PAVAO-ES,,,,,,,ES,,"148.256,07",,,,,,-,,,,,"148.256,07",,,,,,"148.256,07",,,,,,,,
VILA VALERIO-ES,,,,,,,ES,,"163.081,67",,,,,,-,,,,,"163.081,67",,,,,,"163.081,67",,,,,,,,
VILA VELHA-ES,,,,,,,ES,,"1.395.149,62",,,,,,-,,,,,"1.395.149,62",,,,,,"1.395.149,62",,,,,,,,
VITORIA-ES,,,,,,,ES,,"1.395.149,62",,,,,,"31.143,40",,,,,"1.426.293,02",,,,,,"1.426.293,02",,,,,,,,
ESPIRITO SANTO  TOTAL,,,,,,,,,"36.720.526,11",,,,,,"27.066.951,37",,,,,"63.787.477,48",,,,,,"63.787.477,48",,,,,,,,
SANTO ANTONIO DOS LOPES-MA,,,,,,,MA,,"93.276,85",,,,,,"1.067,01",,,,,"94.343,86",,,,,,"94.343,86",,,,,,,,
MARANHAO TOTAL,,,,,,,,,"93.276,85",,,,,,"1.067,01",,,,,"94.343,86",,,,,,"94.343,86",,,,,,,,
BETIM-MG,,,,,,,MG,,"71.528,32",,,,,,-,,,,,"71.528,32",,,,,,"71.528,32",,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MINAS GERAIS  TOTAL,,,,,,,,,"71.528,32",,,,,,-,,,,,"71.528,32",,,,,,"71.528,32",,,,,,,,
AFUA-PA,,,,,,,PA,,-,,,,,,"10.447,95",,,,,"10.447,95",,,,,,"10.447,95",,,,,,,,
ALENQUER-PA,,,,,,,PA,,-,,,,,,"10.447,95",,,,,"10.447,95",,,,,,"10.447,95",,,,,,,,
ALMEIRIM-PA,,,,,,,PA,,-,,,,,,"10.447,95",,,,,"10.447,95",,,,,,"10.447,95",,,,,,,,
ANAJAS-PA,,,,,,,PA,,-,,,,,,"10.447,95",,,,,"10.447,95",,,,,,"10.447,95",,,,,,,,
BREVES-PA,,,,,,,PA,,-,,,,,,"10.447,95",,,,,"10.447,95",,,,,,"10.447,95",,,,,,,,
CHAVES-PA,,,,,,,PA,,-,,,,,,"10.447,95",,,,,"10.447,95",,,,,,"10.447,95",,,,,,,,
CURUA-PA,,,,,,,PA,,-,,,,,,"10.447,95",,,,,"10.447,95",,,,,,"10.447,95",,,,,,,,
FARO-PA,,,,,,,PA,,-,,,,,,"10.447,95",,,,,"10.447,95",,,,,,"10.447,95",,,,,,,,
GURUPA-PA,,,,,,,PA,,-,,,,,,"10.447,95",,,,,"10.447,95",,,,,,"10.447,95",,,,,,,,
JURUTI-PA,,,,,,,PA,,-,,,,,,"10.447,95",,,,,"10.447,95",,,,,,"10.447,95",,,,,,,,
MELGACO-PA,,,,,,,PA,,-,,,,,,"10.447,95",,,,,"10.447,95",,,,,,"10.447,95",,,,,,,,
MONTE ALEGRE-PA,,,,,,,PA,,-,,,,,,"10.447,95",,,,,"10.447,95",,,,,,"10.447,95",,,,,,,,
OBIDOS-PA,,,,,,,PA,,-,,,,,,"10.447,95",,,,,"10.447,95",,,,,,"10.447,95",,,,,,,,
PORTO DE MOZ-PA,,,,,,,PA,,-,,,,,,"10.447,95",,,,,"10.447,95",,,,,,"10.447,95",,,,,,,,
PRAINHA-PA,,,,,,,PA,,-,,,,,,"10.447,95",,,,,"10.447,95",,,,,,"10.447,95",,,,,,,,
SANTAREM-PA,,,,,,,PA,,-,,,,,,"10.447,95",,,,,"10.447,95",,,,,,"10.447,95",,,,,,,,
TERRA SANTA-PA,,,,,,,PA,,-,,,,,,"10.447,95",,,,,"10.447,95",,,,,,"10.447,95",,,,,,,,
PARA  TOTAL,,,,,,,,,-,,,,,,"177.615,15",,,,,"177.615,15",,,,,,"177.615,15",,,,,,,,
ALHANDRA-PB,,,,,,,PB,,"1.205.733,49",,,,,,-,,,,,"1.205.733,49",,,,,,"1.205.733,49",,,,,,,,
PARAIBA  TOTAL,,,,,,,,,"1.205.733,49",,,,,,-,,,,,"1.205.733,49",,,,,,"1.205.733,49",,,,,,,,
CABO DE SANTO AGOSTINHO-PE,,,,,,,PE,,"1.205.733,49",,,,,,-,,,,,"1.205.733,49",,,,,,"1.205.733,49",,,,,,,,
GOIANA-PE,,,,,,,PE,,"6,27",,,,,,-,,,,,"6,27",,,,,,"6,27",,,,,,,,
ITAQUITINGA-PE,,,,,,,PE,,"1.205.733,49",,,,,,-,,,,,"1.205.733,49",,,,,,"1.205.733,49",,,,,,,,
PAULISTA-PE,,,,,,,PE,,"1.134.201,10",,,,,,-,,,,,"1.134.201,10",,,,,,"1.134.201,10",,,,,,,,
PERNAMBUCO  TOTAL,,,,,,,,,"3.545.674,35",,,,,,-,,,,,"3.545.674,35",,,,,,"3.545.674,35",,,,,,,,
ANGRA DOS REIS-RJ,,,,,,,RJ,,"6.067.540,02",,,,,,"2.116.161,37",,,,,"8.183.701,39",,,,,,"8.183.701,39",,,,,,,,
APERIBE-RJ,,,,,,,RJ,,"473.381,76",,,,,,-,,,,,"473.381,76",,,,,,"473.381,76",,,,,,,,
ARARUAMA-RJ,,,,,,,RJ,,"856.595,57",,,,,,-,,,,,"856.595,57",,,,,,"856.595,57",,,,,,,,
ARMACAO DOS BUZIOS-RJ,,,,,,,RJ,,"2.904.672,48",,,,,,"2.318.559,40",,,,,"5.223.231,88",,,,,,"5.223.231,88",,,,,,,,
ARRAIAL DO CABO-RJ,,,,,,,RJ,,"2.904.672,48",,,,,,"984.942,90",,,,,"3.889.615,38",,,,,,"3.889.615,38",,,,,,,,
BARRA DO PIRAI-RJ,,,,,,,RJ,,"811.511,59",,,,,,-,,,,,"811.511,59",,,,,,"811.511,59",,,,,,,,
BARRA MANSA-RJ,,,,,,,RJ,,"901.679,54",,,,,,-,,,,,"901.679,54",,,,,,"901.679,54",,,,,,,,
BELFORD ROXO-RJ,,,,,,,RJ,,"901.679,54",,,,,,-,,,,,"901.679,54",,,,,,"901.679,54",,,,,,,,
BOM JARDIM-RJ,,,,,,,RJ,,"608.633,69",,,,,,-,,,,,"608.633,69",,,,,,"608.633,69",,,,,,,,
BOM JESUS DO ITABAPOANA-RJ,,,,,,,RJ,,"653.717,67",,,,,,-,,,,,"653.717,67",,,,,,"653.717,67",,,,,,,,
CABO FRIO-RJ,,,,,,,RJ,,"4.303.218,51",,,,,,"11.395.146,11",,,,,"15.698.364,62",,,,,,"15.698.364,62",,,,,,,,
CACHOEIRAS DE MACACU-RJ,,,,,,,RJ,,"3.409.172,81",,,,,,-,,,,,"3.409.172,81",,,,,,"3.409.172,81",,,,,,,,
CAMBUCI-RJ,,,,,,,RJ,,"518.465,73",,,,,,-,,,,,"518.465,73",,,,,,"518.465,73",,,,,,,,
CAMPOS DOS GOYTACAZES-RJ,,,,,,,RJ,,"4.303.218,51",,,,,,"49.674.956,87",,,,,"53.978.175,38",,,,,,"53.978.175,38",,,,,,,,
CANTAGALO-RJ,,,,,,,RJ,,"563.549,71",,,,,,-,,,,,"563.549,71",,,,,,"563.549,71",,,,,,,,
CARAPEBUS-RJ,,,,,,,RJ,,"2.366.770,17",,,,,,"637.809,50",,,,,"3.004.579,67",,,,,,"3.004.579,67",,,,,,,,
CARDOSO MOREIRA-RJ,,,,,,,RJ,,"495.923,74",,,,,,-,,,,,"495.923,74",,,,,,"495.923,74",,,,,,,,
CARMO-RJ,,,,,,,RJ,,"541.007,72",,,,,,-,,,,,"541.007,72",,,,,,"541.007,72",,,,,,,,
CASIMIRO DE ABREU-RJ,,,,,,,RJ,,"3.119.833,41",,,,,,"3.205.662,05",,,,,"6.325.495,46",,,,,,"6.325.495,46",,,,,,,,
CONCEICAO DE MACABU-RJ,,,,,,,RJ,,"586.091,69",,,,,,-,,,,,"586.091,69",,,,,,"586.091,69",,,,,,,,
CORDEIRO-RJ,,,,,,,RJ,,"586.091,69",,,,,,-,,,,,"586.091,69",,,,,,"586.091,69",,,,,,,,
DUAS BARRAS-RJ,,,,,,,RJ,,"473.381,76",,,,,,-,,,,,"473.381,76",,,,,,"473.381,76",,,,,,,,
DUQUE DE CAXIAS-RJ,,,,,,,RJ,,"4.303.218,51",,,,,,"251.039,93",,,,,"4.554.258,44",,,,,,"4.554.258,44",,,,,,,,
ENGENHEIRO PAULO DE FRONTIN-RJ,,,,,,,RJ,,"495.923,74",,,,,,-,,,,,"495.923,74",,,,,,"495.923,74",,,,,,,,
GUAPIMIRIM-RJ,,,,,,,RJ,,"3.761.845,85",,,,,,"251.039,93",,,,,"4.012.885,78",,,,,,"4.012.885,78",,,,,,,,
IGUABA GRANDE-RJ,,,,,,,RJ,,"586.091,69",,,,,,-,,,,,"586.091,69",,,,,,"586.091,69",,,,,,,,
ITABORAI-RJ,,,,,,,RJ,,"901.679,54",,,,,,"251.039,93",,,,,"1.152.719,47",,,,,,"1.152.719,47",,,,,,,,
ITAGUAI-RJ,,,,,,,RJ,,"3.980.477,12",,,,,,"1.175,11",,,,,"3.981.652,23",,,,,,"3.981.652,23",,,,,,,,
ITALVA-RJ,,,,,,,RJ,,"518.465,73",,,,,,-,,,,,"518.465,73",,,,,,"518.465,73",,,,,,,,
ITAOCARA-RJ,,,,,,,RJ,,"586.091,69",,,,,,-,,,,,"586.091,69",,,,,,"586.091,69",,,,,,,,
ITAPERUNA-RJ,,,,,,,RJ,,"811.511,59",,,,,,-,,,,,"811.511,59",,,,,,"811.511,59",,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITATIAIA-RJ,,,,,,,RJ,,"631.175,67",,,,,,-,,,,,"631.175,67",,,,,,"631.175,67",,,,,,,,
JAPERI-RJ,,,,,,,RJ,,"811.511,59",,,,,,-,,,,,"811.511,59",,,,,,"811.511,59",,,,,,,,
LAJE DO MURIAE-RJ,,,,,,,RJ,,"450.839,76",,,,,,-,,,,,"450.839,76",,,,,,"450.839,76",,,,,,,,
MACAE-RJ,,,,,,,RJ,,"30.918.626,94",,,,,,"9.097.275,46",,,,,"40.015.902,40",,,,,,"40.015.902,40",,,,,,,,
MACUCO-RJ,,,,,,,RJ,,"450.839,76",,,,,,-,,,,,"450.839,76",,,,,,"450.839,76",,,,,,,,
MAGE-RJ,,,,,,,RJ,,"4.349.634,27",,,,,,"251.039,93",,,,,"4.600.674,20",,,,,,"4.600.674,20",,,,,,,,
MANGARATIBA-RJ,,,,,,,RJ,,"676.259,65",,,,,,"1.587.121,02",,,,,"2.263.380,67",,,,,,"2.263.380,67",,,,,,,,
MARICA-RJ,,,,,,,RJ,,"4.088.057,58",,,,,,"4.173.978,78",,,,,"8.262.036,36",,,,,,"8.262.036,36",,,,,,,,
MENDES-RJ,,,,,,,RJ,,"541.007,72",,,,,,-,,,,,"541.007,72",,,,,,"541.007,72",,,,,,,,
MESQUITA-RJ,,,,,,,RJ,,"901.679,54",,,,,,-,,,,,"901.679,54",,,,,,"901.679,54",,,,,,,,
MIGUEL PEREIRA-RJ,,,,,,,RJ,,"608.633,69",,,,,,-,,,,,"608.633,69",,,,,,"608.633,69",,,,,,,,
MIRACEMA-RJ,,,,,,,RJ,,"608.633,69",,,,,,-,,,,,"608.633,69",,,,,,"608.633,69",,,,,,,,
NATIVIDADE-RJ,,,,,,,RJ,,"518.465,73",,,,,,-,,,,,"518.465,73",,,,,,"518.465,73",,,,,,,,
NILOPOLIS-RJ,,,,,,,RJ,,"901.679,54",,,,,,-,,,,,"901.679,54",,,,,,"901.679,54",,,,,,,,
NITEROI-RJ,,,,,,,RJ,,"4.303.218,51",,,,,,"3.242.419,68",,,,,"7.545.638,19",,,,,,"7.545.638,19",,,,,,,,
NOVA FRIBURGO-RJ,,,,,,,RJ,,"901.679,54",,,,,,-,,,,,"901.679,54",,,,,,"901.679,54",,,,,,,,
NOVA IGUACU-RJ,,,,,,,RJ,,"901.679,54",,,,,,-,,,,,"901.679,54",,,,,,"901.679,54",,,,,,,,
PARACAMBI-RJ,,,,,,,RJ,,"698.801,64",,,,,,-,,,,,"698.801,64",,,,,,"698.801,64",,,,,,,,
PARATI-RJ,,,,,,,RJ,,"3.227.413,87",,,,,,"3.740.957,87",,,,,"6.968.371,74",,,,,,"6.968.371,74",,,,,,,,
PATY DO ALFERES-RJ,,,,,,,RJ,,"608.633,69",,,,,,-,,,,,"608.633,69",,,,,,"608.633,69",,,,,,,,
PETROPOLIS-RJ,,,,,,,RJ,,"901.679,54",,,,,,-,,,,,"901.679,54",,,,,,"901.679,54",,,,,,,,
PINHEIRAL-RJ,,,,,,,RJ,,"586.091,69",,,,,,-,,,,,"586.091,69",,,,,,"586.091,69",,,,,,,,
PIRAI-RJ,,,,,,,RJ,,"608.633,69",,,,,,-,,,,,"608.633,69",,,,,,"608.633,69",,,,,,,,
PORCIUNCULA-RJ,,,,,,,RJ,,"541.007,72",,,,,,-,,,,,"541.007,72",,,,,,"541.007,72",,,,,,,,
PORTO REAL-RJ,,,,,,,RJ,,"541.007,72",,,,,,-,,,,,"541.007,72",,,,,,"541.007,72",,,,,,,,
QUATIS-RJ,,,,,,,RJ,,"495.923,74",,,,,,-,,,,,"495.923,74",,,,,,"495.923,74",,,,,,,,
QUEIMADOS-RJ,,,,,,,RJ,,"879.137,55",,,,,,-,,,,,"879.137,55",,,,,,"879.137,55",,,,,,,,
QUISSAMA-RJ,,,,,,,RJ,,"2.797.092,02",,,,,,"4.910.884,40",,,,,"7.707.976,42",,,,,,"7.707.976,42",,,,,,,,
RESENDE-RJ,,,,,,,RJ,,"856.595,57",,,,,,-,,,,,"856.595,57",,,,,,"856.595,57",,,,,,,,
RIO BONITO-RJ,,,,,,,RJ,,"721.343,63",,,,,,-,,,,,"721.343,63",,,,,,"721.343,63",,,,,,,,
RIO CLARO-RJ,,,,,,,RJ,,"541.007,72",,,,,,-,,,,,"541.007,72",,,,,,"541.007,72",,,,,,,,
RIO DAS FLORES-RJ,,,,,,,RJ,,"450.839,76",,,,,,-,,,,,"450.839,76",,,,,,"450.839,76",,,,,,,,
RIO DAS OSTRAS-RJ,,,,,,,RJ,,"3.980.477,12",,,,,,"11.402.795,36",,,,,"15.383.272,48",,,,,,"15.383.272,48",,,,,,,,
RIO DE JANEIRO-RJ,,,,,,,RJ,,"6.159.976,62",,,,,,"1.570.196,41",,,,,"7.730.173,03",,,,,,"7.730.173,03",,,,,,,,
SANTA MARIA MADALENA-RJ,,,,,,,RJ,,"473.381,76",,,,,,-,,,,,"473.381,76",,,,,,"473.381,76",,,,,,,,
SANTO ANTONIO DE PADUA-RJ,,,,,,,RJ,,"698.801,64",,,,,,-,,,,,"698.801,64",,,,,,"698.801,64",,,,,,,,
SAO FIDELIS-RJ,,,,,,,RJ,,"676.259,65",,,,,,-,,,,,"676.259,65",,,,,,"676.259,65",,,,,,,,
SAO FRANCISCO DE ITABAPOANA-RJ,,,,,,,RJ,,"698.801,64",,,,,,-,,,,,"698.801,64",,,,,,"698.801,64",,,,,,,,
SAO GONCALO-RJ,,,,,,,RJ,,"901.679,54",,,,,,"251.039,93",,,,,"1.152.719,47",,,,,,"1.152.719,47",,,,,,,,
