JURUTI-PA,,,,,,,,,,PA,,,,-,,,,,,,,"10.968,60",,,,,,"10.968,60",,,,,,,,,"50.127,65",,,,,,,
MELGACO-PA,,,,,,,,,,PA,,,,-,,,,,,,,"10.968,60",,,,,,"10.968,60",,,,,,,,,"50.127,65",,,,,,,
MONTE ALEGRE-PA,,,,,,,,,,PA,,,,-,,,,,,,,"10.968,60",,,,,,"10.968,60",,,,,,,,,"50.127,65",,,,,,,
OBIDOS-PA,,,,,,,,,,PA,,,,-,,,,,,,,"10.968,60",,,,,,"10.968,60",,,,,,,,,"50.127,65",,,,,,,
PORTO DE MOZ-PA,,,,,,,,,,PA,,,,-,,,,,,,,"10.968,60",,,,,,"10.968,60",,,,,,,,,"50.127,65",,,,,,,
PRAINHA-PA,,,,,,,,,,PA,,,,-,,,,,,,,"10.968,60",,,,,,"10.968,60",,,,,,,,,"50.127,65",,,,,,,
SANTAREM-PA,,,,,,,,,,PA,,,,-,,,,,,,,"10.968,60",,,,,,"10.968,60",,,,,,,,,"50.127,65",,,,,,,
TERRA SANTA-PA,,,,,,,,,,PA,,,,-,,,,,,,,"10.968,60",,,,,,"10.968,60",,,,,,,,,"50.127,65",,,,,,,
PARA  TOTAL,,,,,,,,,,,,,,-,,,,,,,,"186.466,20",,,,,,"186.466,20",,,,,,,,,"852.170,05",,,,,,,
ALHANDRA-PB,,,,,,,,,,PB,,,,"1.369.043,23",,,,,,,,-,,,,,,"1.369.043,23",,,,,,,,,"6.699.621,58",,,,,,,
BAYEUX-PB,,,,,,,,,,PB,,,,"2,22",,,,,,,,-,,,,,,"2,22",,,,,,,,,"59.228,84",,,,,,,
MAMANGUAPE-PB,,,,,,,,,,PB,,,,"400.658,55",,,,,,,,"543,26",,,,,,"401.201,81",,,,,,,,,"2.044.535,70",,,,,,,
PEDRAS DE FOGO-PB,,,,,,,,,,PB,,,,"400.658,55",,,,,,,,"9.368,37",,,,,,"410.026,92",,,,,,,,,"2.100.516,11",,,,,,,
SANTA RITA-PB,,,,,,,,,,PB,,,,"400.658,55",,,,,,,,"13.968,58",,,,,,"414.627,13",,,,,,,,,"2.133.609,73",,,,,,,
PARAIBA  TOTAL,,,,,,,,,,,,,,"2.571.021,10",,,,,,,,"23.880,21",,,,,,"2.594.901,31",,,,,,,,,"13.037.511,96",,,,,,,
ABREU E LIMA-PE,,,,,,,,,,PE,,,,"400.658,55",,,,,,,,"5.822,06",,,,,,"406.480,61",,,,,,,,,"2.078.961,46",,,,,,,
CABO DE SANTO AGOSTINHO-PE,,,,,,,,,,PE,,,,"1.369.046,96",,,,,,,,"7,42",,,,,,"1.369.054,38",,,,,,,,,"6.719.205,87",,,,,,,
CACHOEIRINHA-PE,,,,,,,,,,PE,,,,-,,,,,,,,-,,,,,,-,,,,,,,,,"3.283,46",,,,,,,
GOIANA-PE,,,,,,,,,,PE,,,,"400.658,55",,,,,,,,"4.108,94",,,,,,"404.767,49",,,,,,,,,"2.060.195,80",,,,,,,
IGARASSU-PE,,,,,,,,,,PE,,,,"400.658,55",,,,,,,,"11.377,16",,,,,,"412.035,71",,,,,,,,,"2.091.423,78",,,,,,,
IPOJUCA-PE,,,,,,,,,,PE,,,,"400.658,55",,,,,,,,"153.141,07",,,,,,"553.799,62",,,,,,,,,"2.966.771,22",,,,,,,
ITACURUBA-PE,,,,,,,,,,PE,,,,-,,,,,,,,-,,,,,,-,,,,,,,,,"4.377,95",,,,,,,
ITAQUITINGA-PE,,,,,,,,,,PE,,,,"1.369.043,23",,,,,,,,-,,,,,,"1.369.043,23",,,,,,,,,"6.699.621,58",,,,,,,
JABOATAO DOS GUARARAPES-PE,,,,,,,,,,PE,,,,"400.658,55",,,,,,,,"9.738,00",,,,,,"410.396,55",,,,,,,,,"2.100.174,13",,,,,,,
PAULISTA-PE,,,,,,,,,,PE,,,,"1.283.878,84",,,,,,,,-,,,,,,"1.283.878,84",,,,,,,,,"6.280.966,00",,,,,,,
SAO LOURENCO DA MATA-PE,,,,,,,,,,PE,,,,"400.658,55",,,,,,,,"13.378,72",,,,,,"414.037,27",,,,,,,,,"2.123.101,28",,,,,,,
SIRINHAEM-PE,,,,,,,,,,PE,,,,-,,,,,,,,-,,,,,,-,,,,,,,,,"19.690,00",,,,,,,
SURUBIM-PE,,,,,,,,,,PE,,,,-,,,,,,,,-,,,,,,-,,,,,,,,,"3.283,46",,,,,,,
PERNAMBUCO  TOTAL,,,,,,,,,,,,,,"6.425.920,33",,,,,,,,"197.573,37",,,,,,"6.623.493,70",,,,,,,,,"33.151.055,99",,,,,,,
SAO MATEUS DO SUL-PR,,,,,,,,,,PR,,,,"195.866,91",,,,,,,,-,,,,,,"195.866,91",,,,,,,,,"1.061.592,93",,,,,,,
PARANA  TOTAL,,,,,,,,,,,,,,"195.866,91",,,,,,,,-,,,,,,"195.866,91",,,,,,,,,"1.061.592,93",,,,,,,
ANGRA DOS REIS-RJ,,,,,,,,,,RJ,,,,"5.331.127,78",,,,,,,,"734.592,26",,,,,,"6.065.720,04",,,,,,,,,"31.529.415,82",,,,,,,
APERIBE-RJ,,,,,,,,,,RJ,,,,"506.154,52",,,,,,,,-,,,,,,"506.154,52",,,,,,,,,"2.538.486,32",,,,,,,
ARARUAMA-RJ,,,,,,,,,,RJ,,,,"915.898,66",,,,,,,,-,,,,,,"915.898,66",,,,,,,,,"4.593.451,46",,,,,,,
ARMACAO DOS BUZIOS-RJ,,,,,,,,,,RJ,,,,"3.371.078,32",,,,,,,,"2.960.116,80",,,,,,"6.331.195,12",,,,,,,,,"30.190.241,22",,,,,,,
ARRAIAL DO CABO-RJ,,,,,,,,,,RJ,,,,"3.371.078,32",,,,,,,,"762.121,13",,,,,,"4.133.199,45",,,,,,,,,"19.040.601,97",,,,,,,
BARRA DO PIRAI-RJ,,,,,,,,,,RJ,,,,"867.693,47",,,,,,,,-,,,,,,"867.693,47",,,,,,,,,"4.351.690,87",,,,,,,
BARRA MANSA-RJ,,,,,,,,,,RJ,,,,"964.103,85",,,,,,,,-,,,,,,"964.103,85",,,,,,,,,"5.547.811,10",,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BELFORD ROXO-RJ,,,,,,,,,,RJ,,,,"964.103,85",,,,,,,,-,,,,,,"964.103,85",,,,,,,,,"4.835.212,05",,,,,,,
BOM JARDIM-RJ,,,,,,,,,,RJ,,,,"650.770,09",,,,,,,,-,,,,,,"650.770,09",,,,,,,,,"3.263.768,12",,,,,,,
BOM JESUS DO ITABAPOANA-RJ,,,,,,,,,,RJ,,,,"698.975,29",,,,,,,,-,,,,,,"698.975,29",,,,,,,,,"3.505.528,72",,,,,,,
CABO FRIO-RJ,,,,,,,,,,RJ,,,,"4.994.190,11",,,,,,,,"12.383.487,88",,,,,,"17.377.677,99",,,,,,,,,"83.992.340,13",,,,,,,
CACHOEIRAS DE MACACU-RJ,,,,,,,,,,RJ,,,,"3.686.525,07",,,,,,,,-,,,,,,"3.686.525,07",,,,,,,,,"18.470.576,11",,,,,,,
CAMBUCI-RJ,,,,,,,,,,RJ,,,,"554.359,71",,,,,,,,-,,,,,,"554.359,71",,,,,,,,,"2.780.246,91",,,,,,,
CAMPOS DOS GOYTACAZES-RJ,,,,,,,,,,RJ,,,,"4.994.190,11",,,,,,,,"49.417.963,98",,,,,,"54.412.154,09",,,,,,,,,"272.991.418,55",,,,,,,
CANTAGALO-RJ,,,,,,,,,,RJ,,,,"602.564,91",,,,,,,,-,,,,,,"602.564,91",,,,,,,,,"3.022.007,51",,,,,,,
CARAPEBUS-RJ,,,,,,,,,,RJ,,,,"2.746.804,56",,,,,,,,"763.165,27",,,,,,"3.509.969,83",,,,,,,,,"16.826.576,14",,,,,,,
CARDOSO MOREIRA-RJ,,,,,,,,,,RJ,,,,"530.257,11",,,,,,,,-,,,,,,"530.257,11",,,,,,,,,"2.659.366,59",,,,,,,
CARMO-RJ,,,,,,,,,,RJ,,,,"578.462,31",,,,,,,,-,,,,,,"578.462,31",,,,,,,,,"2.901.127,21",,,,,,,
CASIMIRO DE ABREU-RJ,,,,,,,,,,RJ,,,,"3.620.787,82",,,,,,,,"3.302.622,96",,,,,,"6.923.410,78",,,,,,,,,"34.380.939,08",,,,,,,
CONCEICAO DE MACABU-RJ,,,,,,,,,,RJ,,,,"626.667,50",,,,,,,,-,,,,,,"626.667,50",,,,,,,,,"3.142.887,81",,,,,,,
CORDEIRO-RJ,,,,,,,,,,RJ,,,,"626.667,50",,,,,,,,-,,,,,,"626.667,50",,,,,,,,,"3.142.887,81",,,,,,,
DUAS BARRAS-RJ,,,,,,,,,,RJ,,,,"506.154,52",,,,,,,,-,,,,,,"506.154,52",,,,,,,,,"2.538.486,32",,,,,,,
DUQUE DE CAXIAS-RJ,,,,,,,,,,RJ,,,,"5.333.534,78",,,,,,,,"514.708,45",,,,,,"5.848.243,23",,,,,,,,,"28.942.556,19",,,,,,,
ENGENHEIRO PAULO DE FRONTIN-RJ,,,,,,,,,,RJ,,,,"530.257,11",,,,,,,,-,,,,,,"530.257,11",,,,,,,,,"2.659.366,59",,,,,,,
GUAPIMIRIM-RJ,,,,,,,,,,RJ,,,,"4.407.234,40",,,,,,,,"536.343,56",,,,,,"4.943.577,96",,,,,,,,,"24.308.825,89",,,,,,,
IGUABA GRANDE-RJ,,,,,,,,,,RJ,,,,"626.667,50",,,,,,,,-,,,,,,"626.667,50",,,,,,,,,"3.142.887,81",,,,,,,
ITABORAI-RJ,,,,,,,,,,RJ,,,,"964.103,85",,,,,,,,"504.907,70",,,,,,"1.469.011,55",,,,,,,,,"6.801.736,87",,,,,,,
ITAGUAI-RJ,,,,,,,,,,RJ,,,,"891.796,06",,,,,,,,"739,61",,,,,,"892.535,67",,,,,,,,,"4.469.531,34",,,,,,,
ITALVA-RJ,,,,,,,,,,RJ,,,,"554.359,71",,,,,,,,-,,,,,,"554.359,71",,,,,,,,,"2.780.246,91",,,,,,,
ITAOCARA-RJ,,,,,,,,,,RJ,,,,"626.667,50",,,,,,,,-,,,,,,"626.667,50",,,,,,,,,"3.142.887,81",,,,,,,
ITAPERUNA-RJ,,,,,,,,,,RJ,,,,"867.693,47",,,,,,,,-,,,,,,"867.693,47",,,,,,,,,"4.351.690,87",,,,,,,
ITATIAIA-RJ,,,,,,,,,,RJ,,,,"674.872,70",,,,,,,,-,,,,,,"674.872,70",,,,,,,,,"3.384.648,43",,,,,,,
JAPERI-RJ,,,,,,,,,,RJ,,,,"1.207.038,14",,,,,,,,"64.697,32",,,,,,"1.271.735,46",,,,,,,,,"6.645.208,48",,,,,,,
LAJE DO MURIAE-RJ,,,,,,,,,,RJ,,,,"482.051,92",,,,,,,,-,,,,,,"482.051,92",,,,,,,,,"2.417.606,01",,,,,,,
MACAE-RJ,,,,,,,,,,RJ,,,,"31.863.083,10",,,,,,,,"9.949.875,01",,,,,,"41.812.958,11",,,,,,,,,"207.794.422,56",,,,,,,
MACUCO-RJ,,,,,,,,,,RJ,,,,"482.051,92",,,,,,,,-,,,,,,"482.051,92",,,,,,,,,"2.417.606,01",,,,,,,
MAGE-RJ,,,,,,,,,,RJ,,,,"4.703.497,49",,,,,,,,"504.907,70",,,,,,"5.208.405,19",,,,,,,,,"25.532.432,26",,,,,,,
MANGARATIBA-RJ,,,,,,,,,,RJ,,,,"723.077,88",,,,,,,,"550.944,21",,,,,,"1.274.022,09",,,,,,,,,"7.701.201,50",,,,,,,
MARICA-RJ,,,,,,,,,,RJ,,,,"4.744.480,60",,,,,,,,"7.115.935,59",,,,,,"11.860.416,19",,,,,,,,,"59.159.038,93",,,,,,,
MENDES-RJ,,,,,,,,,,RJ,,,,"578.462,31",,,,,,,,-,,,,,,"578.462,31",,,,,,,,,"2.901.127,21",,,,,,,
MESQUITA-RJ,,,,,,,,,,RJ,,,,"964.103,85",,,,,,,,-,,,,,,"964.103,85",,,,,,,,,"4.835.212,05",,,,,,,
MIGUEL PEREIRA-RJ,,,,,,,,,,RJ,,,,"650.770,09",,,,,,,,-,,,,,,"650.770,09",,,,,,,,,"3.263.768,12",,,,,,,
MIRACEMA-RJ,,,,,,,,,,RJ,,,,"650.770,09",,,,,,,,-,,,,,,"650.770,09",,,,,,,,,"3.263.768,12",,,,,,,
NATIVIDADE-RJ,,,,,,,,,,RJ,,,,"554.359,71",,,,,,,,-,,,,,,"554.359,71",,,,,,,,,"2.780.246,91",,,,,,,
NILOPOLIS-RJ,,,,,,,,,,RJ,,,,"964.103,85",,,,,,,,-,,,,,,"964.103,85",,,,,,,,,"4.835.212,05",,,,,,,
NITEROI-RJ,,,,,,,,,,RJ,,,,"4.994.190,11",,,,,,,,"6.119.877,35",,,,,,"11.114.067,46",,,,,,,,,"54.771.108,45",,,,,,,
NOVA FRIBURGO-RJ,,,,,,,,,,RJ,,,,"964.103,85",,,,,,,,-,,,,,,"964.103,85",,,,,,,,,"4.835.212,05",,,,,,,
NOVA IGUACU-RJ,,,,,,,,,,RJ,,,,"964.103,85",,,,,,,,-,,,,,,"964.103,85",,,,,,,,,"4.835.212,05",,,,,,,
PARACAMBI-RJ,,,,,,,,,,RJ,,,,"1.086.525,16",,,,,,,,"771,47",,,,,,"1.087.296,63",,,,,,,,,"5.471.366,54",,,,,,,
PARATI-RJ,,,,,,,,,,RJ,,,,"3.745.642,57",,,,,,,,"3.616.227,09",,,,,,"7.361.869,66",,,,,,,,,"37.297.281,80",,,,,,,
PATY DO ALFERES-RJ,,,,,,,,,,RJ,,,,"650.770,09",,,,,,,,-,,,,,,"650.770,09",,,,,,,,,"3.263.768,12",,,,,,,
PETROPOLIS-RJ,,,,,,,,,,RJ,,,,"964.103,85",,,,,,,,-,,,,,,"964.103,85",,,,,,,,,"4.835.212,05",,,,,,,
PINHEIRAL-RJ,,,,,,,,,,RJ,,,,"626.667,50",,,,,,,,-,,,,,,"626.667,50",,,,,,,,,"3.142.887,81",,,,,,,
PIRAI-RJ,,,,,,,,,,RJ,,,,"990.114,77",,,,,,,,"5.285,92",,,,,,"995.400,69",,,,,,,,,"5.006.076,89",,,,,,,
PORCIUNCULA-RJ,,,,,,,,,,RJ,,,,"578.462,31",,,,,,,,-,,,,,,"578.462,31",,,,,,,,,"2.901.127,21",,,,,,,
PORTO REAL-RJ,,,,,,,,,,RJ,,,,"578.462,31",,,,,,,,-,,,,,,"578.462,31",,,,,,,,,"2.901.127,21",,,,,,,
QUATIS-RJ,,,,,,,,,,RJ,,,,"530.257,11",,,,,,,,-,,,,,,"530.257,11",,,,,,,,,"2.659.366,59",,,,,,,
QUEIMADOS-RJ,,,,,,,,,,RJ,,,,"940.001,26",,,,,,,,-,,,,,,"940.001,26",,,,,,,,,"4.714.331,76",,,,,,,
QUISSAMA-RJ,,,,,,,,,,RJ,,,,"3.246.223,57",,,,,,,,"4.478.506,71",,,,,,"7.724.730,28",,,,,,,,,"37.663.521,70",,,,,,,
RESENDE-RJ,,,,,,,,,,RJ,,,,"1.255.243,34",,,,,,,,"3.129,62",,,,,,"1.258.372,96",,,,,,,,,"6.338.941,39",,,,,,,
RIO BONITO-RJ,,,,,,,,,,RJ,,,,"771.283,09",,,,,,,,-,,,,,,"771.283,09",,,,,,,,,"3.868.169,65",,,,,,,
RIO CLARO-RJ,,,,,,,,,,RJ,,,,"578.462,31",,,,,,,,-,,,,,,"578.462,31",,,,,,,,,"2.901.127,21",,,,,,,
RIO DAS FLORES-RJ,,,,,,,,,,RJ,,,,"821.396,60",,,,,,,,"1.604,45",,,,,,"823.001,05",,,,,,,,,"4.144.856,66",,,,,,,
RIO DAS OSTRAS-RJ,,,,,,,,,,RJ,,,,"4.619.625,86",,,,,,,,"11.795.920,20",,,,,,"16.415.546,06",,,,,,,,,"83.375.373,53",,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RIO DE JANEIRO-RJ,,,,,,,,,,RJ,,,,"7.106.146,08",,,,,,,,"3.076.745,96",,,,,,"10.182.892,04",,,,,,,,,"47.919.897,89",,,,,,,
SANTA MARIA MADALENA-RJ,,,,,,,,,,RJ,,,,"506.154,52",,,,,,,,-,,,,,,"506.154,52",,,,,,,,,"2.538.486,32",,,,,,,
SANTO ANTONIO DE PADUA-RJ,,,,,,,,,,RJ,,,,"747.180,48",,,,,,,,-,,,,,,"747.180,48",,,,,,,,,"3.747.289,33",,,,,,,
SAO FIDELIS-RJ,,,,,,,,,,RJ,,,,"723.077,88",,,,,,,,-,,,,,,"723.077,88",,,,,,,,,"3.626.409,05",,,,,,,
SAO FRANCISCO DE ITABAPOANA-RJ,,,,,,,,,,RJ,,,,"747.180,48",,,,,,,,-,,,,,,"747.180,48",,,,,,,,,"3.747.289,33",,,,,,,
SAO GONCALO-RJ,,,,,,,,,,RJ,,,,"964.103,85",,,,,,,,"504.907,70",,,,,,"1.469.011,55",,,,,,,,,"6.801.736,87",,,,,,,
SAO JOAO DA BARRA-RJ,,,,,,,,,,RJ,,,,"3.620.787,82",,,,,,,,"6.575.149,58",,,,,,"10.195.937,40",,,,,,,,,"52.181.110,22",,,,,,,
SAO JOAO DE MERITI-RJ,,,,,,,,,,RJ,,,,"964.103,85",,,,,,,,-,,,,,,"964.103,85",,,,,,,,,"4.835.212,05",,,,,,,
SAO JOSE DE UBA-RJ,,,,,,,,,,RJ,,,,"482.051,92",,,,,,,,-,,,,,,"482.051,92",,,,,,,,,"2.417.606,01",,,,,,,
SAO JOSE DO VALE DO RIO PRETO-RJ,,,,,,,,,,RJ,,,,"626.667,50",,,,,,,,-,,,,,,"626.667,50",,,,,,,,,"3.142.887,81",,,,,,,
SAO PEDRO DA ALDEIA-RJ,,,,,,,,,,RJ,,,,"867.693,47",,,,,,,,-,,,,,,"867.693,47",,,,,,,,,"4.351.690,87",,,,,,,
SAO SEBASTIAO DO ALTO-RJ,,,,,,,,,,RJ,,,,"482.051,92",,,,,,,,-,,,,,,"482.051,92",,,,,,,,,"2.417.606,01",,,,,,,
SAQUAREMA-RJ,,,,,,,,,,RJ,,,,"482.616,20",,,,,,,,-,,,,,,"482.616,20",,,,,,,,,"10.275.769,96",,,,,,,
SEROPEDICA-RJ,,,,,,,,,,RJ,,,,"843.590,87",,,,,,,,-,,,,,,"843.590,87",,,,,,,,,"4.230.810,56",,,,,,,
SILVA JARDIM-RJ,,,,,,,,,,RJ,,,,"3.305.160,40",,,,,,,,-,,,,,,"3.305.160,40",,,,,,,,,"16.559.826,83",,,,,,,
SUMIDOURO-RJ,,,,,,,,,,RJ,,,,"554.359,71",,,,,,,,-,,,,,,"554.359,71",,,,,,,,,"2.780.246,91",,,,,,,
TANGUA-RJ,,,,,,,,,,RJ,,,,"674.872,70",,,,,,,,-,,,,,,"674.872,70",,,,,,,,,"3.384.648,43",,,,,,,
TERESOPOLIS-RJ,,,,,,,,,,RJ,,,,"964.103,85",,,,,,,,-,,,,,,"964.103,85",,,,,,,,,"4.835.212,05",,,,,,,
TRAJANO DE MORAIS-RJ,,,,,,,,,,RJ,,,,"506.154,52",,,,,,,,-,,,,,,"506.154,52",,,,,,,,,"2.538.486,32",,,,,,,
VALENCA-RJ,,,,,,,,,,RJ,,,,"819.488,27",,,,,,,,-,,,,,,"819.488,27",,,,,,,,,"4.109.930,25",,,,,,,
VARRE-SAI-RJ,,,,,,,,,,RJ,,,,"482.051,92",,,,,,,,-,,,,,,"482.051,92",,,,,,,,,"2.417.606,01",,,,,,,
VASSOURAS-RJ,,,,,,,,,,RJ,,,,"698.975,29",,,,,,,,-,,,,,,"698.975,29",,,,,,,,,"3.505.528,72",,,,,,,
VOLTA REDONDA-RJ,,,,,,,,,,RJ,,,,"1.303.448,52",,,,,,,,"69.772,43",,,,,,"1.373.220,95",,,,,,,,,"6.934.414,77",,,,,,,
RIO DE JANEIRO  TOTAL,,,,,,,,,,,,,,"163.131.314,94",,,,,,,,"126.315.027,91",,,,,,"289.446.342,85",,,,,,,,,"1.448.002.067,98",,,,,,,
ACARI-RN,,,,,,,,,,RN,,,,"4.863,42",,,,,,,,-,,,,,,"4.863,42",,,,,,,,,"23.636,73",,,,,,,
ACU-RN,,,,,,,,,,RN,,,,"315.326,88",,,,,,,,"141.484,07",,,,,,"456.810,95",,,,,,,,,"2.392.731,15",,,,,,,
AFONSO BEZERRA-RN,,,,,,,,,,RN,,,,"6.123,24",,,,,,,,"0,08",,,,,,"6.123,32",,,,,,,,,"351.466,81",,,,,,,
AGUA NOVA-RN,,,,,,,,,,RN,,,,"4.631,83",,,,,,,,-,,,,,,"4.631,83",,,,,,,,,"22.511,17",,,,,,,
ALEXANDRIA-RN,,,,,,,,,,RN,,,,"5.095,02",,,,,,,,-,,,,,,"5.095,02",,,,,,,,,"24.762,30",,,,,,,
ALMINO AFONSO-RN,,,,,,,,,,RN,,,,"4.631,83",,,,,,,,-,,,,,,"4.631,83",,,,,,,,,"22.511,17",,,,,,,
ALTO DO RODRIGUES-RN,,,,,,,,,,RN,,,,"2.517.647,11",,,,,,,,"226.722,81",,,,,,"2.744.369,92",,,,,,,,,"13.116.135,16",,,,,,,
ANGICOS-RN,,,,,,,,,,RN,,,,"3.030,40",,,,,,,,"1.954,61",,,,,,"4.985,01",,,,,,,,,"31.710,81",,,,,,,
ANTONIO MARTINS-RN,,,,,,,,,,RN,,,,"4.631,83",,,,,,,,-,,,,,,"4.631,83",,,,,,,,,"22.511,17",,,,,,,
APODI-RN,,,,,,,,,,RN,,,,"357.205,18",,,,,,,,"205.397,03",,,,,,"562.602,21",,,,,,,,,"2.792.707,82",,,,,,,
AREIA BRANCA-RN,,,,,,,,,,RN,,,,"672.750,55",,,,,,,,"451.751,61",,,,,,"1.124.502,16",,,,,,,,,"5.596.005,47",,,,,,,
AUGUSTO SEVERO-RN,,,,,,,,,,RN,,,,"5.573,48",,,,,,,,"706,24",,,,,,"6.279,72",,,,,,,,,"34.015,50",,,,,,,
BARAUNA-RN,,,,,,,,,,RN,,,,"6.252,97",,,,,,,,-,,,,,,"6.252,97",,,,,,,,,"30.390,10",,,,,,,
CAICO-RN,,,,,,,,,,RN,,,,"7.642,53",,,,,,,,-,,,,,,"7.642,53",,,,,,,,,"37.143,47",,,,,,,
CARAUBAS-RN,,,,,,,,,,RN,,,,"223.598,09",,,,,,,,"89.912,69",,,,,,"313.510,78",,,,,,,,,"1.592.578,89",,,,,,,
CARNAUBA DOS DANTAS-RN,,,,,,,,,,RN,,,,"4.631,83",,,,,,,,-,,,,,,"4.631,83",,,,,,,,,"22.511,17",,,,,,,
CARNAUBAIS-RN,,,,,,,,,,RN,,,,"265.710,23",,,,,,,,"102.015,72",,,,,,"367.725,95",,,,,,,,,"1.875.259,42",,,,,,,
CERRO CORA-RN,,,,,,,,,,RN,,,,"4.863,42",,,,,,,,-,,,,,,"4.863,42",,,,,,,,,"23.636,73",,,,,,,
CORONEL JOAO PESSOA-RN,,,,,,,,,,RN,,,,"4.631,83",,,,,,,,-,,,,,,"4.631,83",,,,,,,,,"22.511,17",,,,,,,
CRUZETA-RN,,,,,,,,,,RN,,,,"4.631,83",,,,,,,,-,,,,,,"4.631,83",,,,,,,,,"22.511,17",,,,,,,
CURRAIS NOVOS-RN,,,,,,,,,,RN,,,,"7.179,34",,,,,,,,-,,,,,,"7.179,34",,,,,,,,,"34.892,34",,,,,,,
DOUTOR SEVERIANO-RN,,,,,,,,,,RN,,,,"4.631,83",,,,,,,,-,,,,,,"4.631,83",,,,,,,,,"22.511,17",,,,,,,
ENCANTO-RN,,,,,,,,,,RN,,,,"4.631,83",,,,,,,,-,,,,,,"4.631,83",,,,,,,,,"22.511,17",,,,,,,
EQUADOR-RN,,,,,,,,,,RN,,,,"4.631,83",,,,,,,,-,,,,,,"4.631,83",,,,,,,,,"22.511,17",,,,,,,
FELIPE GUERRA-RN,,,,,,,,,,RN,,,,"214.109,49",,,,,,,,"75.509,94",,,,,,"289.619,43",,,,,,,,,"1.335.407,01",,,,,,,
FLORANIA-RN,,,,,,,,,,RN,,,,"4.631,83",,,,,,,,-,,,,,,"4.631,83",,,,,,,,,"22.511,17",,,,,,,
FRANCISCO DANTAS-RN,,,,,,,,,,RN,,,,"4.631,83",,,,,,,,-,,,,,,"4.631,83",,,,,,,,,"22.511,17",,,,,,,
FRUTUOSO GOMES-RN,,,,,,,,,,RN,,,,"4.631,83",,,,,,,,-,,,,,,"4.631,83",,,,,,,,,"22.511,17",,,,,,,
GALINHOS-RN,,,,,,,,,,RN,,,,"4.631,83",,,,,,,,"53.576,60",,,,,,"58.208,43",,,,,,,,,"330.117,22",,,,,,,
GOIANINHA-RN,,,,,,,,,,RN,,,,"1.369.043,23",,,,,,,,-,,,,,,"1.369.043,23",,,,,,,,,"6.699.621,58",,,,,,,
GOVERNADOR DIX-SEPT ROSADO-RN,,,,,,,,,,RN,,,,"280.568,49",,,,,,,,"139.475,60",,,,,,"420.044,09",,,,,,,,,"2.588.044,82",,,,,,,
GROSSOS-RN,,,,,,,,,,RN,,,,"1.353.120,87",,,,,,,,"63.081,67",,,,,,"1.416.202,54",,,,,,,,,"6.931.331,76",,,,,,,
GUAMARE-RN,,,,,,,,,,RN,,,,"2.197.343,59",,,,,,,,"782.710,52",,,,,,"2.980.054,11",,,,,,,,,"14.623.440,24",,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IELMO MARINHO-RN,,,,,,,,,,RN,,,,"1.369.043,23",,,,,,,,-,,,,,,"1.369.043,23",,,,,,,,,"6.699.621,58",,,,,,,
IPANGUACU-RN,,,,,,,,,,RN,,,,"5.095,02",,,,,,,,-,,,,,,"5.095,02",,,,,,,,,"24.762,30",,,,,,,
IPUEIRA-RN,,,,,,,,,,RN,,,,"4.631,83",,,,,,,,-,,,,,,"4.631,83",,,,,,,,,"22.511,17",,,,,,,
ITAJA-RN,,,,,,,,,,RN,,,,"4.631,83",,,,,,,,-,,,,,,"4.631,83",,,,,,,,,"22.511,17",,,,,,,
ITAU-RN,,,,,,,,,,RN,,,,"4.631,83",,,,,,,,-,,,,,,"4.631,83",,,,,,,,,"22.511,17",,,,,,,
JANDAIRA-RN,,,,,,,,,,RN,,,,"4.631,83",,,,,,,,-,,,,,,"4.631,83",,,,,,,,,"22.511,17",,,,,,,
JANDUIS-RN,,,,,,,,,,RN,,,,"4.631,83",,,,,,,,-,,,,,,"4.631,83",,,,,,,,,"22.511,17",,,,,,,
JARDIM DE PIRANHAS-RN,,,,,,,,,,RN,,,,"5.095,02",,,,,,,,-,,,,,,"5.095,02",,,,,,,,,"24.762,30",,,,,,,
JARDIM DO SERIDO-RN,,,,,,,,,,RN,,,,"5.095,02",,,,,,,,-,,,,,,"5.095,02",,,,,,,,,"24.762,30",,,,,,,
JOAO DIAS-RN,,,,,,,,,,RN,,,,"4.631,83",,,,,,,,-,,,,,,"4.631,83",,,,,,,,,"22.511,17",,,,,,,
JOSE DA PENHA-RN,,,,,,,,,,RN,,,,"4.631,83",,,,,,,,-,,,,,,"4.631,83",,,,,,,,,"22.511,17",,,,,,,
JUCURUTU-RN,,,,,,,,,,RN,,,,"5.558,20",,,,,,,,-,,,,,,"5.558,20",,,,,,,,,"27.013,43",,,,,,,
LAGOA NOVA-RN,,,,,,,,,,RN,,,,"5.095,02",,,,,,,,-,,,,,,"5.095,02",,,,,,,,,"24.762,30",,,,,,,
LUCRECIA-RN,,,,,,,,,,RN,,,,"4.631,83",,,,,,,,-,,,,,,"4.631,83",,,,,,,,,"22.511,17",,,,,,,
LUIS GOMES-RN,,,,,,,,,,RN,,,,"4.631,83",,,,,,,,-,,,,,,"4.631,83",,,,,,,,,"22.511,17",,,,,,,
