VENDA NOVA DO IMIGRANTE,,,ES,,,,,,"3.467,98",,,,,,,,-,,,,,,"3.467,98",,,,,"6.839,72",,,,,,,,,
VILA PAVAO,,,ES,,,,,,"2.889,98",,,,,,,,-,,,,,,"2.889,98",,,,,"5.699,76",,,,,,,,,
VILA VALERIO,,,ES,,,,,,"3.178,98",,,,,,,,-,,,,,,"3.178,98",,,,,"6.269,74",,,,,,,,,
TOTAL ESPIRITO SANTO,,,,,,,,,"3.211.177,16",,,,,,,,"936.607,25",,,,,,"4.147.784,41",,,,,"8.139.978,07",,,,,,,,,
JUIZ DE FORA,,,MG,,,,,,"301.120,07",,,,,,,,-,,,,,,"301.120,07",,,,,"589.373,15",,,,,,,,,
TOTAL MINAS GERAIS,,,,,,,,,"301.120,07",,,,,,,,-,,,,,,"301.120,07",,,,,"589.373,15",,,,,,,,,
AFUA,,,PA,,,,,,-,,,,,,,,"4.879,25",,,,,,"4.879,25",,,,,"8.962,53",,,,,,,,,
ALENQUER,,,PA,,,,,,-,,,,,,,,"4.879,25",,,,,,"4.879,25",,,,,"8.962,53",,,,,,,,,
ALMEIRIM,,,PA,,,,,,-,,,,,,,,"4.879,25",,,,,,"4.879,25",,,,,"8.962,53",,,,,,,,,
ANAJAS,,,PA,,,,,,-,,,,,,,,"4.879,25",,,,,,"4.879,25",,,,,"8.962,53",,,,,,,,,
BREVES,,,PA,,,,,,-,,,,,,,,"4.879,25",,,,,,"4.879,25",,,,,"8.962,53",,,,,,,,,
CHAVES,,,PA,,,,,,-,,,,,,,,"4.879,25",,,,,,"4.879,25",,,,,"8.962,53",,,,,,,,,
CURUA,,,PA,,,,,,-,,,,,,,,"4.879,25",,,,,,"4.879,25",,,,,"8.962,53",,,,,,,,,
FARO,,,PA,,,,,,-,,,,,,,,"4.879,25",,,,,,"4.879,25",,,,,"8.962,53",,,,,,,,,
GURUPA,,,PA,,,,,,-,,,,,,,,"4.879,25",,,,,,"4.879,25",,,,,"8.962,53",,,,,,,,,
JURUTI,,,PA,,,,,,-,,,,,,,,"4.879,25",,,,,,"4.879,25",,,,,"8.962,53",,,,,,,,,
MELGACO,,,PA,,,,,,-,,,,,,,,"4.879,25",,,,,,"4.879,25",,,,,"8.962,53",,,,,,,,,
MONTE ALEGRE,,,PA,,,,,,-,,,,,,,,"4.879,25",,,,,,"4.879,25",,,,,"8.962,53",,,,,,,,,
OBIDOS,,,PA,,,,,,-,,,,,,,,"4.879,25",,,,,,"4.879,25",,,,,"8.962,53",,,,,,,,,
PORTO DE MOZ,,,PA,,,,,,-,,,,,,,,"4.879,25",,,,,,"4.879,25",,,,,"8.962,53",,,,,,,,,
PRAINHA,,,PA,,,,,,-,,,,,,,,"4.879,25",,,,,,"4.879,25",,,,,"8.962,53",,,,,,,,,
SANTAREM,,,PA,,,,,,-,,,,,,,,"4.879,25",,,,,,"4.879,25",,,,,"8.962,53",,,,,,,,,
TERRA SANTA,,,PA,,,,,,-,,,,,,,,"4.879,25",,,,,,"4.879,25",,,,,"8.962,53",,,,,,,,,
TOTAL PARA,,,,,,,,,-,,,,,,,,"82.947,25",,,,,,"82.947,25",,,,,"152.363,01",,,,,,,,,
PAULISTA,,,PE,,,,,,"337.823,53",,,,,,,,-,,,,,,"337.823,53",,,,,"661.380,57",,,,,,,,,
TOTAL PERNAMBUCO,,,,,,,,,"337.823,53",,,,,,,,-,,,,,,"337.823,53",,,,,"661.380,57",,,,,,,,,
ADRIANOPOLIS,,,PR,,,,,,"2.266,64",,,,,,,,-,,,,,,"2.266,64",,,,,"4.705,34",,,,,,,,,
AGUDOS DO SUL,,,PR,,,,,,"2.266,64",,,,,,,,-,,,,,,"2.266,64",,,,,"4.705,34",,,,,,,,,
ALMIRANTE TAMANDARE,,,PR,,,,,,"4.079,96",,,,,,,,-,,,,,,"4.079,96",,,,,"8.469,63",,,,,,,,,
ANTONINA,,,PR,,,,,,"2.833,30",,,,,,,,-,,,,,,"2.833,30",,,,,"5.881,68",,,,,,,,,
ARAUCARIA,,,PR,,,,,,"4.079,96",,,,,,,,-,,,,,,"4.079,96",,,,,"8.469,63",,,,,,,,,
BALSA NOVA,,,PR,,,,,,"2.379,97",,,,,,,,-,,,,,,"2.379,97",,,,,"4.940,61",,,,,,,,,
BOCAIUVA DO SUL,,,PR,,,,,,"2.266,64",,,,,,,,-,,,,,,"2.266,64",,,,,"4.705,34",,,,,,,,,
CAMPINA GRANDE DO SUL,,,PR,,,,,,"3.286,63",,,,,,,,-,,,,,,"3.286,63",,,,,"6.822,75",,,,,,,,,
CAMPO DO TENENTE,,,PR,,,,,,"2.266,64",,,,,,,,-,,,,,,"2.266,64",,,,,"4.705,34",,,,,,,,,
CAMPO LARGO,,,PR,,,,,,"4.079,96",,,,,,,,-,,,,,,"4.079,96",,,,,"8.469,63",,,,,,,,,
CAMPO MAGRO,,,PR,,,,,,"2.946,63",,,,,,,,-,,,,,,"2.946,63",,,,,"6.116,95",,,,,,,,,
CERRO AZUL,,,PR,,,,,,"2.719,97",,,,,,,,-,,,,,,"2.719,97",,,,,"5.646,42",,,,,,,,,
COLOMBO,,,PR,,,,,,"4.533,29",,,,,,,,-,,,,,,"4.533,29",,,,,"9.410,70",,,,,,,,,
CONTENDA,,,PR,,,,,,"2.493,31",,,,,,,,-,,,,,,"2.493,31",,,,,"5.175,89",,,,,,,,,
CURITIBA,,,PR,,,,,,"4.533,29",,,,,,,,-,,,,,,"4.533,29",,,,,"9.410,70",,,,,,,,,
DOUTOR ULYSSES,,,PR,,,,,,"2.266,64",,,,,,,,-,,,,,,"2.266,64",,,,,"4.705,34",,,,,,,,,
FAZENDA RIO GRANDE,,,PR,,,,,,"3.739,96",,,,,,,,-,,,,,,"3.739,96",,,,,"7.763,83",,,,,,,,,
GUARAQUECABA,,,PR,,,,,,"2.266,64",,,,,,,,-,,,,,,"2.266,64",,,,,"4.705,34",,,,,,,,,
GUARATUBA,,,PR,,,,,,"3.059,97",,,,,,,,-,,,,,,"3.059,97",,,,,"6.352,22",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITAPERUCU,,,PR,,,,,,"2.833,30",,,,,,,,-,,,,,,"2.833,30",,,,,"5.881,68",,,,,,,,,
LAPA,,,PR,,,,,,"3.513,30",,,,,,,,-,,,,,,"3.513,30",,,,,"7.293,29",,,,,,,,,
MANDIRITUBA,,,PR,,,,,,"2.719,97",,,,,,,,-,,,,,,"2.719,97",,,,,"5.646,42",,,,,,,,,
MATINHOS,,,PR,,,,,,"165.918,49",,,,,,,,-,,,,,,"165.918,49",,,,,"344.432,03",,,,,,,,,
MORRETES,,,PR,,,,,,"2.606,64",,,,,,,,-,,,,,,"2.606,64",,,,,"5.411,15",,,,,,,,,
PARANAGUA,,,PR,,,,,,"4.306,62",,,,,,,,-,,,,,,"4.306,62",,,,,"8.940,16",,,,,,,,,
PIEN,,,PR,,,,,,"2.266,64",,,,,,,,-,,,,,,"2.266,64",,,,,"4.705,34",,,,,,,,,
PINHAIS,,,PR,,,,,,"4.193,29",,,,,,,,-,,,,,,"4.193,29",,,,,"8.704,90",,,,,,,,,
PIRAQUARA,,,PR,,,,,,"3.966,63",,,,,,,,-,,,,,,"3.966,63",,,,,"8.234,37",,,,,,,,,
PONTAL DO PARANA,,,PR,,,,,,"2.606,64",,,,,,,,-,,,,,,"2.606,64",,,,,"5.411,15",,,,,,,,,
PORTO AMAZONAS,,,PR,,,,,,"2.266,64",,,,,,,,-,,,,,,"2.266,64",,,,,"4.705,34",,,,,,,,,
QUATRO BARRAS,,,PR,,,,,,"2.719,97",,,,,,,,-,,,,,,"2.719,97",,,,,"5.646,42",,,,,,,,,
QUITANDINHA,,,PR,,,,,,"2.606,64",,,,,,,,-,,,,,,"2.606,64",,,,,"5.411,15",,,,,,,,,
RIO BRANCO DO SUL,,,PR,,,,,,"3.173,30",,,,,,,,-,,,,,,"3.173,30",,,,,"6.587,49",,,,,,,,,
RIO NEGRO,,,PR,,,,,,"3.173,30",,,,,,,,-,,,,,,"3.173,30",,,,,"6.587,49",,,,,,,,,
SAO JOSE DOS PINHAIS,,,PR,,,,,,"4.533,29",,,,,,,,-,,,,,,"4.533,29",,,,,"9.410,70",,,,,,,,,
TIJUCAS DO SUL,,,PR,,,,,,"2.493,31",,,,,,,,-,,,,,,"2.493,31",,,,,"5.175,89",,,,,,,,,
TUNAS DO PARANA,,,PR,,,,,,"2.266,64",,,,,,,,-,,,,,,"2.266,64",,,,,"4.705,34",,,,,,,,,
TOTAL PARANA,,,,,,,,,"276.530,65",,,,,,,,-,,,,,,"276.530,65",,,,,"574.052,99",,,,,,,,,
ANGRA DOS REIS,,,RJ,,,,,,"733.980,19",,,,,,,,"301.118,86",,,,,,"1.035.099,05",,,,,"2.137.462,65",,,,,,,,,
APERIBE,,,RJ,,,,,,"260.416,17",,,,,,,,-,,,,,,"260.416,17",,,,,"508.693,36",,,,,,,,,
ARARUAMA,,,RJ,,,,,,"468.749,11",,,,,,,,-,,,,,,"468.749,11",,,,,"915.648,06",,,,,,,,,
ARMACAO DOS BUZIOS,,,RJ,,,,,,"1.861.747,19",,,,,,,,"763.168,93",,,,,,"2.624.916,12",,,,,"5.078.397,49",,,,,,,,,
ARRAIAL DO CABO,,,RJ,,,,,,"338.541,02",,,,,,,,"27.169,48",,,,,,"365.710,50",,,,,"717.024,00",,,,,,,,,
BARRA MANSA,,,RJ,,,,,,"301.120,07",,,,,,,,-,,,,,,"301.120,07",,,,,"589.373,15",,,,,,,,,
BOM JARDIM,,,RJ,,,,,,"338.541,02",,,,,,,,-,,,,,,"338.541,02",,,,,"661.301,37",,,,,,,,,
BOM JESUS DO ITABAPOANA,,,RJ,,,,,,"377.603,44",,,,,,,,-,,,,,,"377.603,44",,,,,"737.605,37",,,,,,,,,
CABO FRIO,,,RJ,,,,,,"2.829.855,73",,,,,,,,"2.945.839,45",,,,,,"5.775.695,18",,,,,"11.329.100,52",,,,,,,,,
CACHOEIRAS DE MACACU,,,RJ,,,,,,"742.837,13",,,,,,,,-,,,,,,"742.837,13",,,,,"1.451.047,83",,,,,,,,,
CAMBUCI,,,RJ,,,,,,"299.478,59",,,,,,,,-,,,,,,"299.478,59",,,,,"584.997,36",,,,,,,,,
CAMPOS DOS GOYTACAZES,,,RJ,,,,,,"2.978.795,51",,,,,,,,"15.914.170,52",,,,,,"18.892.966,03",,,,,"37.023.957,09",,,,,,,,,
CANTAGALO,,,RJ,,,,,,"325.520,21",,,,,,,,-,,,,,,"325.520,21",,,,,"635.866,70",,,,,,,,,
CARAPEBUS,,,RJ,,,,,,"1.489.397,75",,,,,,,,"383.994,55",,,,,,"1.873.392,30",,,,,"3.661.826,22",,,,,,,,,
CARDOSO MOREIRA,,,RJ,,,,,,"286.457,78",,,,,,,,-,,,,,,"286.457,78",,,,,"559.562,69",,,,,,,,,
CARMO,,,RJ,,,,,,"299.478,59",,,,,,,,-,,,,,,"299.478,59",,,,,"584.997,36",,,,,,,,,
CASIMIRO DE ABREU,,,RJ,,,,,,"1.936.217,08",,,,,,,,"298.532,01",,,,,,"2.234.749,09",,,,,"4.399.590,79",,,,,,,,,
CONCEICAO DE MACABU,,,RJ,,,,,,"325.520,21",,,,,,,,-,,,,,,"325.520,21",,,,,"635.866,70",,,,,,,,,
CORDEIRO,,,RJ,,,,,,"325.520,21",,,,,,,,-,,,,,,"325.520,21",,,,,"635.866,70",,,,,,,,,
DUAS BARRAS,,,RJ,,,,,,"273.436,98",,,,,,,,-,,,,,,"273.436,98",,,,,"534.128,03",,,,,,,,,
DUQUE DE CAXIAS,,,RJ,,,,,,"1.061.195,90",,,,,,,,"17.579,20",,,,,,"1.078.775,10",,,,,"2.117.964,12",,,,,,,,,
GUAPIMIRIM,,,RJ,,,,,,"795.896,92",,,,,,,,"17.579,20",,,,,,"813.476,12",,,,,"1.599.732,75",,,,,,,,,
IGUABA GRANDE,,,RJ,,,,,,"299.478,59",,,,,,,,-,,,,,,"299.478,59",,,,,"584.997,36",,,,,,,,,
ITABORAI,,,RJ,,,,,,-,,,,,,,,"17.579,20",,,,,,"17.579,20",,,,,"45.038,65",,,,,,,,,
ITALVA,,,RJ,,,,,,"286.457,78",,,,,,,,-,,,,,,"286.457,78",,,,,"559.562,69",,,,,,,,,
ITAOCARA,,,RJ,,,,,,"338.541,02",,,,,,,,-,,,,,,"338.541,02",,,,,"661.301,37",,,,,,,,,
ITAPERUNA,,,RJ,,,,,,"468.749,11",,,,,,,,-,,,,,,"468.749,11",,,,,"915.648,06",,,,,,,,,
JAPERI,,,RJ,,,,,,"301.120,07",,,,,,,,-,,,,,,"301.120,07",,,,,"589.373,15",,,,,,,,,
LAJE DO MURIAE,,,RJ,,,,,,"260.416,17",,,,,,,,-,,,,,,"260.416,17",,,,,"508.693,36",,,,,,,,,
MACAE,,,RJ,,,,,,"9.223.547,40",,,,,,,,"5.738.233,76",,,,,,"14.961.781,16",,,,,"29.319.741,81",,,,,,,,,
MACUCO,,,RJ,,,,,,"260.416,17",,,,,,,,-,,,,,,"260.416,17",,,,,"508.693,36",,,,,,,,,
MAGE,,,RJ,,,,,,"955.076,31",,,,,,,,"17.579,20",,,,,,"972.655,51",,,,,"1.910.671,58",,,,,,,,,
MANGARATIBA,,,RJ,,,,,,-,,,,,,,,"225.839,14",,,,,,"225.839,14",,,,,"556.646,97",,,,,,,,,
MIRACEMA,,,RJ,,,,,,"351.561,83",,,,,,,,-,,,,,,"351.561,83",,,,,"686.736,04",,,,,,,,,
NATIVIDADE,,,RJ,,,,,,"299.478,59",,,,,,,,-,,,,,,"299.478,59",,,,,"584.997,36",,,,,,,,,
NITEROI,,,RJ,,,,,,-,,,,,,,,"17.579,20",,,,,,"17.579,20",,,,,"45.038,65",,,,,,,,,
NOVA FRIBURGO,,,RJ,,,,,,"520.832,34",,,,,,,,-,,,,,,"520.832,34",,,,,"1.017.386,73",,,,,,,,,
PARATI,,,RJ,,,,,,-,,,,,,,,"225.839,14",,,,,,"225.839,14",,,,,"556.646,97",,,,,,,,,
PETROPOLIS,,,RJ,,,,,,"520.832,34",,,,,,,,-,,,,,,"520.832,34",,,,,"1.017.386,73",,,,,,,,,
PIRAI,,,RJ,,,,,,"301.120,07",,,,,,,,-,,,,,,"301.120,07",,,,,"589.373,15",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PORCIUNCULA,,,RJ,,,,,,"299.478,59",,,,,,,,-,,,,,,"299.478,59",,,,,"584.997,36",,,,,,,,,
QUISSAMA,,,RJ,,,,,,"1.638.337,53",,,,,,,,"2.107.391,27",,,,,,"3.745.728,80",,,,,"7.319.137,71",,,,,,,,,
RIO BONITO,,,RJ,,,,,,"416.665,87",,,,,,,,-,,,,,,"416.665,87",,,,,"813.909,38",,,,,,,,,
RIO DAS OSTRAS,,,RJ,,,,,,"2.234.096,63",,,,,,,,"5.192.304,28",,,,,,"7.426.400,91",,,,,"14.488.018,28",,,,,,,,,
RIO DE JANEIRO,,,RJ,,,,,,"733.980,19",,,,,,,,"70.316,82",,,,,,"804.297,01",,,,,"1.575.421,30",,,,,,,,,
SANTA MARIA MADALENA,,,RJ,,,,,,"273.436,98",,,,,,,,-,,,,,,"273.436,98",,,,,"534.128,03",,,,,,,,,
SANTO ANTONIO DE PADUA,,,RJ,,,,,,"390.624,25",,,,,,,,-,,,,,,"390.624,25",,,,,"763.040,04",,,,,,,,,
SAO FIDELIS,,,RJ,,,,,,"390.624,25",,,,,,,,-,,,,,,"390.624,25",,,,,"763.040,04",,,,,,,,,
SAO FRANCISCO DE ITABAPOANA,,,RJ,,,,,,"403.645,06",,,,,,,,-,,,,,,"403.645,06",,,,,"788.474,71",,,,,,,,,
SAO GONCALO,,,RJ,,,,,,-,,,,,,,,"17.579,20",,,,,,"17.579,20",,,,,"45.038,65",,,,,,,,,
SAO JOAO DA BARRA,,,RJ,,,,,,"2.010.686,97",,,,,,,,"635.727,61",,,,,,"2.646.414,58",,,,,"5.193.210,98",,,,,,,,,
SAO JOSE DE UBA,,,RJ,,,,,,"260.416,17",,,,,,,,-,,,,,,"260.416,17",,,,,"508.693,36",,,,,,,,,
SAO JOSE DO VALE DO RIO PRETO,,,RJ,,,,,,"325.520,21",,,,,,,,-,,,,,,"325.520,21",,,,,"635.866,70",,,,,,,,,
SAO PEDRO DA ALDEIA,,,RJ,,,,,,"429.686,68",,,,,,,,-,,,,,,"429.686,68",,,,,"839.344,05",,,,,,,,,
SAO SEBASTIAO DO ALTO,,,RJ,,,,,,"260.416,17",,,,,,,,-,,,,,,"260.416,17",,,,,"508.693,36",,,,,,,,,
SAQUAREMA,,,RJ,,,,,,"416.665,87",,,,,,,,-,,,,,,"416.665,87",,,,,"813.909,38",,,,,,,,,
SILVA JARDIM,,,RJ,,,,,,"689.777,33",,,,,,,,-,,,,,,"689.777,33",,,,,"1.347.401,55",,,,,,,,,
SUMIDOURO,,,RJ,,,,,,"299.478,59",,,,,,,,-,,,,,,"299.478,59",,,,,"584.997,36",,,,,,,,,
TERESOPOLIS,,,RJ,,,,,,"507.811,53",,,,,,,,-,,,,,,"507.811,53",,,,,"991.952,06",,,,,,,,,
TRAJANO DE MORAIS,,,RJ,,,,,,"273.436,98",,,,,,,,-,,,,,,"273.436,98",,,,,"534.128,03",,,,,,,,,
VARRE-SAI,,,RJ,,,,,,"260.416,17",,,,,,,,-,,,,,,"260.416,17",,,,,"508.693,36",,,,,,,,,
VOLTA REDONDA,,,RJ,,,,,,"301.120,07",,,,,,,,-,,,,,,"301.120,07",,,,,"589.373,15",,,,,,,,,
TOTAL RIO DE JANEIRO,,,,,,,,,"45.854.256,68",,,,,,,,"34.935.121,02",,,,,,"80.789.377,70",,,,,"158.489.413,14",,,,,,,,,
ACARI,,,RN,,,,,,"3.529,49",,,,,,,,-,,,,,,"3.529,49",,,,,"7.186,02",,,,,,,,,
ACU,,,RN,,,,,,"152.174,76",,,,,,,,"63.427,42",,,,,,"215.602,18",,,,,"445.871,99",,,,,,,,,
AFONSO BEZERRA,,,RN,,,,,,"3.529,49",,,,,,,,-,,,,,,"3.529,49",,,,,"7.186,02",,,,,,,,,
AGUA NOVA,,,RN,,,,,,"3.361,41",,,,,,,,-,,,,,,"3.361,41",,,,,"6.843,82",,,,,,,,,
ALEXANDRIA,,,RN,,,,,,"3.697,56",,,,,,,,-,,,,,,"3.697,56",,,,,"7.528,21",,,,,,,,,
ALMINO AFONSO,,,RN,,,,,,"3.361,41",,,,,,,,-,,,,,,"3.361,41",,,,,"6.843,82",,,,,,,,,
ALTO DO RODRIGUES,,,RN,,,,,,"197.609,08",,,,,,,,"80.339,25",,,,,,"277.948,33",,,,,"558.777,88",,,,,,,,,
ANTONIO MARTINS,,,RN,,,,,,"3.361,41",,,,,,,,-,,,,,,"3.361,41",,,,,"6.843,82",,,,,,,,,
APODI,,,RN,,,,,,"157.052,62",,,,,,,,"81.539,31",,,,,,"238.591,93",,,,,"466.561,37",,,,,,,,,
AREIA BRANCA,,,RN,,,,,,"386.420,70",,,,,,,,"336.442,45",,,,,,"722.863,15",,,,,"1.470.367,03",,,,,,,,,
AUGUSTO SEVERO,,,RN,,,,,,"3.361,41",,,,,,,,-,,,,,,"3.361,41",,,,,"6.843,82",,,,,,,,,
BARAUNA,,,RN,,,,,,"4.201,77",,,,,,,,-,,,,,,"4.201,77",,,,,"8.554,78",,,,,,,,,
CAICO,,,RN,,,,,,"5.546,34",,,,,,,,-,,,,,,"5.546,34",,,,,"11.292,31",,,,,,,,,
CARAUBAS,,,RN,,,,,,"99.084,45",,,,,,,,"32.040,87",,,,,,"131.125,32",,,,,"258.187,60",,,,,,,,,
CARNAUBA DOS DANTAS,,,RN,,,,,,"3.361,41",,,,,,,,-,,,,,,"3.361,41",,,,,"6.843,82",,,,,,,,,
CARNAUBAIS,,,RN,,,,,,"102.717,30",,,,,,,,"20.467,71",,,,,,"123.185,01",,,,,"251.394,94",,,,,,,,,
CERRO CORA,,,RN,,,,,,"3.529,49",,,,,,,,-,,,,,,"3.529,49",,,,,"7.186,02",,,,,,,,,
CORONEL JOAO PESSOA,,,RN,,,,,,"3.361,41",,,,,,,,-,,,,,,"3.361,41",,,,,"6.843,82",,,,,,,,,
CRUZETA,,,RN,,,,,,"3.361,41",,,,,,,,-,,,,,,"3.361,41",,,,,"6.843,82",,,,,,,,,
CURRAIS NOVOS,,,RN,,,,,,"5.210,20",,,,,,,,-,,,,,,"5.210,20",,,,,"10.607,93",,,,,,,,,
DOUTOR SEVERIANO,,,RN,,,,,,"3.361,41",,,,,,,,-,,,,,,"3.361,41",,,,,"6.843,82",,,,,,,,,
ENCANTO,,,RN,,,,,,"3.361,41",,,,,,,,-,,,,,,"3.361,41",,,,,"6.843,82",,,,,,,,,
EQUADOR,,,RN,,,,,,"3.361,41",,,,,,,,-,,,,,,"3.361,41",,,,,"6.843,82",,,,,,,,,
FELIPE GUERRA,,,RN,,,,,,"99.581,08",,,,,,,,"29.513,15",,,,,,"129.094,23",,,,,"256.893,16",,,,,,,,,
FLORANIA,,,RN,,,,,,"3.361,41",,,,,,,,-,,,,,,"3.361,41",,,,,"6.843,82",,,,,,,,,
FRANCISCO DANTAS,,,RN,,,,,,"3.361,41",,,,,,,,-,,,,,,"3.361,41",,,,,"6.843,82",,,,,,,,,
FRUTUOSO GOMES,,,RN,,,,,,"3.361,41",,,,,,,,-,,,,,,"3.361,41",,,,,"6.843,82",,,,,,,,,
GALINHOS,,,RN,,,,,,"3.361,41",,,,,,,,"64.440,06",,,,,,"67.801,47",,,,,"136.102,27",,,,,,,,,
GOVERNADOR DIX-SEPT ROSADO,,,RN,,,,,,"166.219,97",,,,,,,,"88.157,25",,,,,,"254.377,22",,,,,"534.550,08",,,,,,,,,
GROSSOS,,,RN,,,,,,"51.091,63",,,,,,,,"57.396,89",,,,,,"108.488,52",,,,,"219.177,22",,,,,,,,,
GUAMARE,,,RN,,,,,,"849.044,69",,,,,,,,"469.364,82",,,,,,"1.318.409,51",,,,,"2.578.687,73",,,,,,,,,
IELMO MARINHO,,,RN,,,,,,"337.823,53",,,,,,,,-,,,,,,"337.823,53",,,,,"661.380,57",,,,,,,,,
IPANGUACU,,,RN,,,,,,"3.529,49",,,,,,,,-,,,,,,"3.529,49",,,,,"7.186,02",,,,,,,,,
IPUEIRA,,,RN,,,,,,"3.361,41",,,,,,,,-,,,,,,"3.361,41",,,,,"6.843,82",,,,,,,,,
ITAJA,,,RN,,,,,,"3.361,41",,,,,,,,-,,,,,,"3.361,41",,,,,"6.843,82",,,,,,,,,
ITAU,,,RN,,,,,,"3.361,41",,,,,,,,-,,,,,,"3.361,41",,,,,"6.843,82",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JANDAIRA,,,RN,,,,,,"3.361,41",,,,,,,,-,,,,,,"3.361,41",,,,,"6.843,82",,,,,,,,,
JANDUIS,,,RN,,,,,,"3.361,41",,,,,,,,-,,,,,,"3.361,41",,,,,"6.843,82",,,,,,,,,
JARDIM DE PIRANHAS,,,RN,,,,,,"3.529,49",,,,,,,,-,,,,,,"3.529,49",,,,,"7.186,02",,,,,,,,,
JARDIM DO SERIDO,,,RN,,,,,,"3.697,56",,,,,,,,-,,,,,,"3.697,56",,,,,"7.528,21",,,,,,,,,
JOAO DIAS,,,RN,,,,,,"3.361,41",,,,,,,,-,,,,,,"3.361,41",,,,,"6.843,82",,,,,,,,,
JOSE DA PENHA,,,RN,,,,,,"3.361,41",,,,,,,,-,,,,,,"3.361,41",,,,,"6.843,82",,,,,,,,,
JUCURUTU,,,RN,,,,,,"4.033,70",,,,,,,,-,,,,,,"4.033,70",,,,,"8.212,59",,,,,,,,,
LAGOA NOVA,,,RN,,,,,,"3.697,56",,,,,,,,-,,,,,,"3.697,56",,,,,"7.528,21",,,,,,,,,
LUCRECIA,,,RN,,,,,,"3.361,41",,,,,,,,-,,,,,,"3.361,41",,,,,"6.843,82",,,,,,,,,
LUIS GOMES,,,RN,,,,,,"3.361,41",,,,,,,,-,,,,,,"3.361,41",,,,,"6.843,82",,,,,,,,,
MACAU,,,RN,,,,,,"989.464,91",,,,,,,,"326.197,79",,,,,,"1.315.662,70",,,,,"2.546.661,79",,,,,,,,,
MAJOR SALES,,,RN,,,,,,"3.361,41",,,,,,,,-,,,,,,"3.361,41",,,,,"6.843,82",,,,,,,,,
MARCELINO VIEIRA,,,RN,,,,,,"3.361,41",,,,,,,,-,,,,,,"3.361,41",,,,,"6.843,82",,,,,,,,,
MARTINS,,,RN,,,,,,"3.361,41",,,,,,,,-,,,,,,"3.361,41",,,,,"6.843,82",,,,,,,,,
MESSIAS TARGINO,,,RN,,,,,,"3.361,41",,,,,,,,-,,,,,,"3.361,41",,,,,"6.843,82",,,,,,,,,
MOSSORO,,,RN,,,,,,"865.474,17",,,,,,,,"712.671,24",,,,,,"1.578.145,41",,,,,"3.070.841,85",,,,,,,,,
OLHO D'AGUA DO BORGES,,,RN,,,,,,"3.361,41",,,,,,,,-,,,,,,"3.361,41",,,,,"6.843,82",,,,,,,,,
OURO BRANCO,,,RN,,,,,,"3.361,41",,,,,,,,-,,,,,,"3.361,41",,,,,"6.843,82",,,,,,,,,
PARANA,,,RN,,,,,,"3.361,41",,,,,,,,-,,,,,,"3.361,41",,,,,"6.843,82",,,,,,,,,
PARAU,,,RN,,,,,,"3.361,41",,,,,,,,-,,,,,,"3.361,41",,,,,"6.843,82",,,,,,,,,
PARELHAS,,,RN,,,,,,"4.201,77",,,,,,,,-,,,,,,"4.201,77",,,,,"8.554,78",,,,,,,,,
PATU,,,RN,,,,,,"3.529,49",,,,,,,,-,,,,,,"3.529,49",,,,,"7.186,02",,,,,,,,,
PAU DOS FERROS,,,RN,,,,,,"4.537,91",,,,,,,,-,,,,,,"4.537,91",,,,,"9.239,16",,,,,,,,,
PEDRO AVELINO,,,RN,,,,,,"3.575,94",,,,,,,,"99,75",,,,,,"3.675,69",,,,,"7.520,54",,,,,,,,,
PENDENCIAS,,,RN,,,,,,"128.371,65",,,,,,,,"51.315,99",,,,,,"179.687,64",,,,,"362.275,57",,,,,,,,,
PILOES,,,RN,,,,,,"3.361,41",,,,,,,,-,,,,,,"3.361,41",,,,,"6.843,82",,,,,,,,,
PORTALEGRE,,,RN,,,,,,"3.361,41",,,,,,,,-,,,,,,"3.361,41",,,,,"6.843,82",,,,,,,,,
PORTO DO MANGUE,,,RN,,,,,,"108.674,12",,,,,,,,"149.417,95",,,,,,"258.092,07",,,,,"535.554,11",,,,,,,,,
RAFAEL FERNANDES,,,RN,,,,,,"3.361,41",,,,,,,,-,,,,,,"3.361,41",,,,,"6.843,82",,,,,,,,,
RAFAEL GODEIRO,,,RN,,,,,,"3.361,41",,,,,,,,-,,,,,,"3.361,41",,,,,"6.843,82",,,,,,,,,
RIACHO DA CRUZ,,,RN,,,,,,"3.361,41",,,,,,,,-,,,,,,"3.361,41",,,,,"6.843,82",,,,,,,,,
RIACHO DE SANTANA,,,RN,,,,,,"3.361,41",,,,,,,,-,,,,,,"3.361,41",,,,,"6.843,82",,,,,,,,,
RODOLFO FERNANDES,,,RN,,,,,,"3.361,41",,,,,,,,-,,,,,,"3.361,41",,,,,"6.843,82",,,,,,,,,
SANTANA DO SERIDO,,,RN,,,,,,"3.361,41",,,,,,,,-,,,,,,"3.361,41",,,,,"6.843,82",,,,,,,,,
SAO FERNANDO,,,RN,,,,,,"3.361,41",,,,,,,,-,,,,,,"3.361,41",,,,,"6.843,82",,,,,,,,,
