MUQUI-ES,,,,,ES,,,,,"1.659,37",,,,,,-,,,,,,"1.659,37",,,,,,"21.688,21",,,,,,,,,
NOVA VENECIA-ES,,,,,ES,,,,,"2.338,20",,,,,,-,,,,,,"2.338,20",,,,,,"30.560,66",,,,,,,,,
PANCAS-ES,,,,,ES,,,,,"1.961,07",,,,,,-,,,,,,"1.961,07",,,,,,"25.631,52",,,,,,,,,
PEDRO CANARIO-ES,,,,,ES,,,,,"1.961,07",,,,,,-,,,,,,"1.961,07",,,,,,"25.631,52",,,,,,,,,
PINHEIROS-ES,,,,,ES,,,,,"1.961,07",,,,,,-,,,,,,"1.961,07",,,,,,"25.631,52",,,,,,,,,
PIUMA-ES,,,,,ES,,,,,"1.734,80",,,,,,-,,,,,,"1.734,80",,,,,,"22.674,05",,,,,,,,,
PONTO BELO-ES,,,,,ES,,,,,"1.508,52",,,,,,-,,,,,,"1.508,52",,,,,,"19.716,55",,,,,,,,,
PRESIDENTE KENNEDY-ES,,,,,ES,,,,,"17.504,17",,,,,,"556.795,60",,,,,,"574.299,77",,,,,,"4.975.274,08",,,,,,,,,
RIO BANANAL-ES,,,,,ES,,,,,"1.810,22",,,,,,-,,,,,,"1.810,22",,,,,,"23.659,86",,,,,,,,,
RIO NOVO DO SUL-ES,,,,,ES,,,,,"1.583,94",,,,,,-,,,,,,"1.583,94",,,,,,"20.702,39",,,,,,,,,
SANTA LEOPOLDINA-ES,,,,,ES,,,,,"1.659,37",,,,,,-,,,,,,"1.659,37",,,,,,"21.688,21",,,,,,,,,
SANTA MARIA DE JETIBA-ES,,,,,ES,,,,,"2.111,93",,,,,,-,,,,,,"2.111,93",,,,,,"27.603,20",,,,,,,,,
SANTA TERESA-ES,,,,,ES,,,,,"1.961,07",,,,,,-,,,,,,"1.961,07",,,,,,"25.631,52",,,,,,,,,
SAO DOMINGOS DO NORTE-ES,,,,,ES,,,,,"1.508,52",,,,,,-,,,,,,"1.508,52",,,,,,"19.716,55",,,,,,,,,
SAO GABRIEL DA PALHA-ES,,,,,ES,,,,,"2.036,50",,,,,,-,,,,,,"2.036,50",,,,,,"26.617,37",,,,,,,,,
SAO JOSE DO CALCADO-ES,,,,,ES,,,,,"1.583,94",,,,,,-,,,,,,"1.583,94",,,,,,"20.702,39",,,,,,,,,
SAO MATEUS-ES,,,,,ES,,,,,"1.515.365,07",,,,,,"156.784,41",,,,,,"1.672.149,48",,,,,,"9.815.147,75",,,,,,,,,
SAO ROQUE DO CANAA-ES,,,,,ES,,,,,"1.583,94",,,,,,-,,,,,,"1.583,94",,,,,,"20.702,39",,,,,,,,,
SERRA-ES,,,,,ES,,,,,"3.017,04",,,,,,-,,,,,,"3.017,04",,,,,,"17.301,17",,,,,,,,,
SOORETAMA-ES,,,,,ES,,,,,"1.885,65",,,,,,-,,,,,,"1.885,65",,,,,,"24.645,70",,,,,,,,,
VARGEM ALTA-ES,,,,,ES,,,,,"1.810,22",,,,,,-,,,,,,"1.810,22",,,,,,"23.659,86",,,,,,,,,
VENDA NOVA DO IMIGRANTE-ES,,,,,ES,,,,,"1.810,22",,,,,,-,,,,,,"1.810,22",,,,,,"23.659,86",,,,,,,,,
VIANA-ES,,,,,ES,,,,,"2.413,63",,,,,,-,,,,,,"2.413,63",,,,,,"13.840,93",,,,,,,,,
VILA PAVAO-ES,,,,,ES,,,,,"1.508,52",,,,,,-,,,,,,"1.508,52",,,,,,"19.716,55",,,,,,,,,
VILA VALERIO-ES,,,,,ES,,,,,"1.659,37",,,,,,-,,,,,,"1.659,37",,,,,,"21.688,21",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VILA VELHA-ES,,,,,ES,,,,,"35.008,35",,,,,,-,,,,,,"35.008,35",,,,,,"200.754,73",,,,,,,,,
VITORIA-ES,,,,,ES,,,,,"35.008,35",,,,,,-,,,,,,"35.008,35",,,,,,"200.754,73",,,,,,,,,
TOTAL ESPIRITO SANTO,,,,,,,,,,"5.444.423,39",,,,,,"1.235.737,27",,,,,,"6.680.160,66",,,,,,"36.474.264,62",,,,,,,,,
JUIZ DE FORA-MG,,,,,MG,,,,,"454.514,67",,,,,,-,,,,,,"454.514,67",,,,,,"2.809.829,84",,,,,,,,,
TOTAL MINAS GERAIS,,,,,,,,,,"454.514,67",,,,,,-,,,,,,"454.514,67",,,,,,"2.809.829,84",,,,,,,,,
AFUA-PA,,,,,PA,,,,,-,,,,,,"5.093,54",,,,,,"5.093,54",,,,,,"37.191,32",,,,,,,,,
ALENQUER-PA,,,,,PA,,,,,-,,,,,,"5.093,54",,,,,,"5.093,54",,,,,,"37.191,32",,,,,,,,,
ALMEIRIM-PA,,,,,PA,,,,,-,,,,,,"5.093,54",,,,,,"5.093,54",,,,,,"37.191,32",,,,,,,,,
ANAJAS-PA,,,,,PA,,,,,-,,,,,,"5.093,54",,,,,,"5.093,54",,,,,,"37.191,32",,,,,,,,,
BREVES-PA,,,,,PA,,,,,-,,,,,,"5.093,54",,,,,,"5.093,54",,,,,,"37.191,32",,,,,,,,,
CHAVES-PA,,,,,PA,,,,,-,,,,,,"5.093,54",,,,,,"5.093,54",,,,,,"37.191,32",,,,,,,,,
CURUA-PA,,,,,PA,,,,,-,,,,,,"5.093,54",,,,,,"5.093,54",,,,,,"37.191,32",,,,,,,,,
FARO-PA,,,,,PA,,,,,-,,,,,,"5.093,54",,,,,,"5.093,54",,,,,,"37.191,32",,,,,,,,,
GURUPA-PA,,,,,PA,,,,,-,,,,,,"5.093,54",,,,,,"5.093,54",,,,,,"37.191,32",,,,,,,,,
JURUTI-PA,,,,,PA,,,,,-,,,,,,"5.093,54",,,,,,"5.093,54",,,,,,"37.191,32",,,,,,,,,
MELGACO-PA,,,,,PA,,,,,-,,,,,,"5.093,54",,,,,,"5.093,54",,,,,,"37.191,32",,,,,,,,,
MONTE ALEGRE-PA,,,,,PA,,,,,-,,,,,,"5.093,54",,,,,,"5.093,54",,,,,,"37.191,32",,,,,,,,,
OBIDOS-PA,,,,,PA,,,,,-,,,,,,"5.093,54",,,,,,"5.093,54",,,,,,"37.191,32",,,,,,,,,
PORTO DE MOZ-PA,,,,,PA,,,,,-,,,,,,"5.093,54",,,,,,"5.093,54",,,,,,"37.191,32",,,,,,,,,
PRAINHA-PA,,,,,PA,,,,,-,,,,,,"5.093,54",,,,,,"5.093,54",,,,,,"37.191,32",,,,,,,,,
SANTAREM-PA,,,,,PA,,,,,-,,,,,,"5.093,54",,,,,,"5.093,54",,,,,,"37.191,32",,,,,,,,,
TERRA SANTA-PA,,,,,PA,,,,,-,,,,,,"5.093,54",,,,,,"5.093,54",,,,,,"37.191,32",,,,,,,,,
TOTAL PARA,,,,,,,,,,-,,,,,,"86.590,18",,,,,,"86.590,18",,,,,,"632.252,44",,,,,,,,,
PAULISTA-PE,,,,,PE,,,,,"454.514,67",,,,,,-,,,,,,"454.514,67",,,,,,"2.810.664,61",,,,,,,,,
TOTAL PERNAMBUCO,,,,,,,,,,"454.514,67",,,,,,-,,,,,,"454.514,67",,,,,,"2.810.664,61",,,,,,,,,
ADRIANOPOLIS-PR,,,,,PR,,,,,"4.087,67",,,,,,-,,,,,,"4.087,67",,,,,,"26.157,41",,,,,,,,,
AGUDOS DO SUL-PR,,,,,PR,,,,,"4.087,67",,,,,,-,,,,,,"4.087,67",,,,,,"26.157,41",,,,,,,,,
ALMIRANTE TAMANDARE-PR,,,,,PR,,,,,"7.357,81",,,,,,-,,,,,,"7.357,81",,,,,,"47.083,34",,,,,,,,,
ANTONINA-PR,,,,,PR,,,,,"5.109,59",,,,,,-,,,,,,"5.109,59",,,,,,"32.696,76",,,,,,,,,
ARAUCARIA-PR,,,,,PR,,,,,"7.357,81",,,,,,-,,,,,,"7.357,81",,,,,,"47.083,34",,,,,,,,,
BALSA NOVA-PR,,,,,PR,,,,,"4.292,05",,,,,,-,,,,,,"4.292,05",,,,,,"27.465,26",,,,,,,,,
BOCAIUVA DO SUL-PR,,,,,PR,,,,,"4.087,67",,,,,,-,,,,,,"4.087,67",,,,,,"26.157,41",,,,,,,,,
CAMPINA GRANDE DO SUL-PR,,,,,PR,,,,,"5.927,12",,,,,,-,,,,,,"5.927,12",,,,,,"37.928,23",,,,,,,,,
CAMPO DO TENENTE-PR,,,,,PR,,,,,"4.087,67",,,,,,-,,,,,,"4.087,67",,,,,,"26.157,41",,,,,,,,,
CAMPO LARGO-PR,,,,,PR,,,,,"7.357,81",,,,,,-,,,,,,"7.357,81",,,,,,"47.083,34",,,,,,,,,
CAMPO MAGRO-PR,,,,,PR,,,,,"5.313,97",,,,,,-,,,,,,"5.313,97",,,,,,"34.004,63",,,,,,,,,
CERRO AZUL-PR,,,,,PR,,,,,"4.905,20",,,,,,-,,,,,,"4.905,20",,,,,,"31.388,86",,,,,,,,,
COLOMBO-PR,,,,,PR,,,,,"8.175,34",,,,,,-,,,,,,"8.175,34",,,,,,"52.314,82",,,,,,,,,
CONTENDA-PR,,,,,PR,,,,,"4.496,43",,,,,,-,,,,,,"4.496,43",,,,,,"28.773,12",,,,,,,,,
CURITIBA-PR,,,,,PR,,,,,"8.175,34",,,,,,-,,,,,,"8.175,34",,,,,,"52.314,82",,,,,,,,,
DOUTOR ULYSSES-PR,,,,,PR,,,,,"4.087,67",,,,,,-,,,,,,"4.087,67",,,,,,"26.157,41",,,,,,,,,
FAZENDA RIO GRANDE-PR,,,,,PR,,,,,"6.744,65",,,,,,-,,,,,,"6.744,65",,,,,,"43.159,72",,,,,,,,,
GUARAQUECABA-PR,,,,,PR,,,,,"4.087,67",,,,,,-,,,,,,"4.087,67",,,,,,"26.157,41",,,,,,,,,
GUARATUBA-PR,,,,,PR,,,,,"5.518,35",,,,,,-,,,,,,"5.518,35",,,,,,"35.312,49",,,,,,,,,
ITAPERUCU-PR,,,,,PR,,,,,"5.109,59",,,,,,-,,,,,,"5.109,59",,,,,,"32.696,76",,,,,,,,,
LAPA-PR,,,,,PR,,,,,"6.335,89",,,,,,-,,,,,,"6.335,89",,,,,,"40.543,97",,,,,,,,,
MANDIRITUBA-PR,,,,,PR,,,,,"4.905,20",,,,,,-,,,,,,"4.905,20",,,,,,"31.388,86",,,,,,,,,
MATINHOS-PR,,,,,PR,,,,,"299.217,62",,,,,,"151.559,71",,,,,,"450.777,33",,,,,,"2.884.569,23",,,,,,,,,
MORRETES-PR,,,,,PR,,,,,"4.700,82",,,,,,-,,,,,,"4.700,82",,,,,,"30.081,01",,,,,,,,,
PARANAGUA-PR,,,,,PR,,,,,"7.766,57",,,,,,-,,,,,,"7.766,57",,,,,,"49.699,06",,,,,,,,,
PIEN-PR,,,,,PR,,,,,"4.087,67",,,,,,-,,,,,,"4.087,67",,,,,,"26.157,41",,,,,,,,,
PINHAIS-PR,,,,,PR,,,,,"7.562,19",,,,,,-,,,,,,"7.562,19",,,,,,"48.391,20",,,,,,,,,
PIRAQUARA-PR,,,,,PR,,,,,"7.153,42",,,,,,-,,,,,,"7.153,42",,,,,,"45.775,46",,,,,,,,,
PONTAL DO PARANA-PR,,,,,PR,,,,,"4.700,82",,,,,,"110.255,70",,,,,,"114.956,52",,,,,,"735.618,29",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PORTO AMAZONAS-PR,,,,,PR,,,,,"4.087,67",,,,,,-,,,,,,"4.087,67",,,,,,"26.157,41",,,,,,,,,
QUATRO BARRAS-PR,,,,,PR,,,,,"4.905,20",,,,,,-,,,,,,"4.905,20",,,,,,"31.388,86",,,,,,,,,
QUITANDINHA-PR,,,,,PR,,,,,"4.700,82",,,,,,-,,,,,,"4.700,82",,,,,,"30.081,01",,,,,,,,,
RIO BRANCO DO SUL-PR,,,,,PR,,,,,"5.722,74",,,,,,-,,,,,,"5.722,74",,,,,,"36.620,36",,,,,,,,,
RIO NEGRO-PR,,,,,PR,,,,,"5.722,74",,,,,,-,,,,,,"5.722,74",,,,,,"36.620,36",,,,,,,,,
SAO JOSE DOS PINHAIS-PR,,,,,PR,,,,,"8.175,34",,,,,,-,,,,,,"8.175,34",,,,,,"52.314,82",,,,,,,,,
TIJUCAS DO SUL-PR,,,,,PR,,,,,"4.496,43",,,,,,-,,,,,,"4.496,43",,,,,,"28.773,12",,,,,,,,,
TUNAS DO PARANA-PR,,,,,PR,,,,,"4.087,67",,,,,,-,,,,,,"4.087,67",,,,,,"26.157,41",,,,,,,,,
TOTAL PARANA,,,,,,,,,,"498.695,89",,,,,,"261.815,41",,,,,,"760.511,30",,,,,,"4.866.587,79",,,,,,,,,
ANGRA DOS REIS-RJ,,,,,RJ,,,,,"1.121.217,36",,,,,,"891.597,97",,,,,,"2.012.815,33",,,,,,"9.761.493,14",,,,,,,,,
APERIBE-RJ,,,,,RJ,,,,,"256.540,28",,,,,,-,,,,,,"256.540,28",,,,,,"1.583.197,81",,,,,,,,,
ARARUAMA-RJ,,,,,RJ,,,,,"461.772,52",,,,,,-,,,,,,"461.772,52",,,,,,"2.849.756,12",,,,,,,,,
ARMACAO DOS BUZIOS-RJ,,,,,RJ,,,,,"2.112.848,05",,,,,,"1.218.782,72",,,,,,"3.331.630,77",,,,,,"20.801.635,75",,,,,,,,,
ARRAIAL DO CABO-RJ,,,,,RJ,,,,,"333.502,37",,,,,,"29.399,58",,,,,,"362.901,95",,,,,,"2.304.201,02",,,,,,,,,
BARRA MANSA-RJ,,,,,RJ,,,,,"454.514,67",,,,,,-,,,,,,"454.514,67",,,,,,"2.828.105,89",,,,,,,,,
BELFORD ROXO-RJ,,,,,RJ,,,,,"513.080,57",,,,,,-,,,,,,"513.080,57",,,,,,"3.136.406,41",,,,,,,,,
BOM JARDIM-RJ,,,,,RJ,,,,,"333.502,37",,,,,,-,,,,,,"333.502,37",,,,,,"2.058.157,18",,,,,,,,,
BOM JESUS DO ITABAPOANA-RJ,,,,,RJ,,,,,"371.983,41",,,,,,-,,,,,,"371.983,41",,,,,,"2.295.636,85",,,,,,,,,
CABO FRIO-RJ,,,,,RJ,,,,,"3.211.529,04",,,,,,"5.884.918,33",,,,,,"9.096.447,37",,,,,,"51.702.002,89",,,,,,,,,
CACHOEIRAS DE MACACU-RJ,,,,,RJ,,,,,"1.138.825,10",,,,,,-,,,,,,"1.138.825,10",,,,,,"7.004.287,66",,,,,,,,,
CAMBUCI-RJ,,,,,RJ,,,,,"295.021,33",,,,,,-,,,,,,"295.021,33",,,,,,"1.820.677,50",,,,,,,,,
CAMPOS DOS GOYTACAZES-RJ,,,,,RJ,,,,,"3.380.556,88",,,,,,"24.011.646,72",,,,,,"27.392.203,60",,,,,,"169.715.302,51",,,,,,,,,
CANTAGALO-RJ,,,,,RJ,,,,,"320.675,36",,,,,,-,,,,,,"320.675,36",,,,,,"1.978.997,29",,,,,,,,,
CARAPEBUS-RJ,,,,,RJ,,,,,"1.690.278,44",,,,,,"422.217,64",,,,,,"2.112.496,08",,,,,,"13.765.970,63",,,,,,,,,
CARDOSO MOREIRA-RJ,,,,,RJ,,,,,"282.194,31",,,,,,-,,,,,,"282.194,31",,,,,,"1.741.517,60",,,,,,,,,
CARMO-RJ,,,,,RJ,,,,,"295.021,33",,,,,,-,,,,,,"295.021,33",,,,,,"1.820.677,50",,,,,,,,,
CASIMIRO DE ABREU-RJ,,,,,RJ,,,,,"2.197.361,97",,,,,,"1.377.575,15",,,,,,"3.574.937,12",,,,,,"19.222.918,35",,,,,,,,,
CONCEICAO DE MACABU-RJ,,,,,RJ,,,,,"320.675,36",,,,,,-,,,,,,"320.675,36",,,,,,"1.978.997,29",,,,,,,,,
CORDEIRO-RJ,,,,,RJ,,,,,"320.675,36",,,,,,-,,,,,,"320.675,36",,,,,,"1.978.997,29",,,,,,,,,
DUAS BARRAS-RJ,,,,,RJ,,,,,"269.367,30",,,,,,-,,,,,,"269.367,30",,,,,,"1.662.357,70",,,,,,,,,
DUQUE DE CAXIAS-RJ,,,,,RJ,,,,,"1.626.893,00",,,,,,-,,,,,,"1.626.893,00",,,,,,"10.029.275,01",,,,,,,,,
GUAPIMIRIM-RJ,,,,,RJ,,,,,"1.220.169,75",,,,,,-,,,,,,"1.220.169,75",,,,,,"7.527.743,71",,,,,,,,,
IGUABA GRANDE-RJ,,,,,RJ,,,,,"295.021,33",,,,,,-,,,,,,"295.021,33",,,,,,"1.820.677,50",,,,,,,,,
ITABORAI-RJ,,,,,RJ,,,,,"513.080,57",,,,,,-,,,,,,"513.080,57",,,,,,"3.159.556,18",,,,,,,,,
ITAGUAI-RJ,,,,,RJ,,,,,"461.772,52",,,,,,-,,,,,,"461.772,52",,,,,,"2.822.765,78",,,,,,,,,
ITALVA-RJ,,,,,RJ,,,,,"282.194,31",,,,,,-,,,,,,"282.194,31",,,,,,"1.741.517,60",,,,,,,,,
ITAOCARA-RJ,,,,,RJ,,,,,"333.502,37",,,,,,-,,,,,,"333.502,37",,,,,,"2.058.157,18",,,,,,,,,
ITAPERUNA-RJ,,,,,RJ,,,,,"461.772,52",,,,,,-,,,,,,"461.772,52",,,,,,"2.849.756,12",,,,,,,,,
JAPERI-RJ,,,,,RJ,,,,,"916.287,19",,,,,,-,,,,,,"916.287,19",,,,,,"5.650.871,67",,,,,,,,,
LAJE DO MURIAE-RJ,,,,,RJ,,,,,"256.540,28",,,,,,-,,,,,,"256.540,28",,,,,,"1.583.197,81",,,,,,,,,
MACAE-RJ,,,,,RJ,,,,,"14.136.361,37",,,,,,"8.162.132,35",,,,,,"22.298.493,72",,,,,,"141.795.790,21",,,,,,,,,
MACUCO-RJ,,,,,RJ,,,,,"256.540,28",,,,,,-,,,,,,"256.540,28",,,,,,"1.583.197,81",,,,,,,,,
MAGE-RJ,,,,,RJ,,,,,"1.464.203,70",,,,,,-,,,,,,"1.464.203,70",,,,,,"9.028.662,49",,,,,,,,,
MANGARATIBA-RJ,,,,,RJ,,,,,"346.329,39",,,,,,"668.698,47",,,,,,"1.015.027,86",,,,,,"4.099.711,34",,,,,,,,,
MARICA-RJ,,,,,RJ,,,,,"448.945,50",,,,,,-,,,,,,"448.945,50",,,,,,"2.744.355,62",,,,,,,,,
MESQUITA-RJ,,,,,RJ,,,,,"513.080,57",,,,,,-,,,,,,"513.080,57",,,,,,"3.136.406,41",,,,,,,,,
MIRACEMA-RJ,,,,,RJ,,,,,"346.329,39",,,,,,-,,,,,,"346.329,39",,,,,,"2.137.317,07",,,,,,,,,
NATIVIDADE-RJ,,,,,RJ,,,,,"295.021,33",,,,,,-,,,,,,"295.021,33",,,,,,"1.820.677,50",,,,,,,,,
NILOPOLIS-RJ,,,,,RJ,,,,,"513.080,57",,,,,,-,,,,,,"513.080,57",,,,,,"3.136.406,41",,,,,,,,,
NITEROI-RJ,,,,,RJ,,,,,"3.380.556,88",,,,,,-,,,,,,"3.380.556,88",,,,,,"20.688.130,80",,,,,,,,,
NOVA FRIBURGO-RJ,,,,,RJ,,,,,"513.080,57",,,,,,-,,,,,,"513.080,57",,,,,,"3.166.395,68",,,,,,,,,
NOVA IGUACU-RJ,,,,,RJ,,,,,"513.080,57",,,,,,-,,,,,,"513.080,57",,,,,,"3.136.406,41",,,,,,,,,
PARACAMBI-RJ,,,,,RJ,,,,,"397.637,44",,,,,,-,,,,,,"397.637,44",,,,,,"2.430.714,97",,,,,,,,,
PARATI-RJ,,,,,RJ,,,,,-,,,,,,"668.698,47",,,,,,"668.698,47",,,,,,"1.982.637,03",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PETROPOLIS-RJ,,,,,RJ,,,,,"513.080,57",,,,,,-,,,,,,"513.080,57",,,,,,"3.166.395,68",,,,,,,,,
PIRAI-RJ,,,,,RJ,,,,,"454.514,67",,,,,,-,,,,,,"454.514,67",,,,,,"2.828.105,89",,,,,,,,,
PORCIUNCULA-RJ,,,,,RJ,,,,,"295.021,33",,,,,,-,,,,,,"295.021,33",,,,,,"1.820.677,50",,,,,,,,,
QUEIMADOS-RJ,,,,,RJ,,,,,"487.426,54",,,,,,-,,,,,,"487.426,54",,,,,,"2.979.586,09",,,,,,,,,
QUISSAMA-RJ,,,,,RJ,,,,,"1.859.306,28",,,,,,"2.531.463,00",,,,,,"4.390.769,28",,,,,,"29.079.064,94",,,,,,,,,
RIO BONITO-RJ,,,,,RJ,,,,,"410.464,46",,,,,,-,,,,,,"410.464,46",,,,,,"2.533.116,53",,,,,,,,,
RIO DAS OSTRAS-RJ,,,,,RJ,,,,,"2.535.417,66",,,,,,"7.593.376,00",,,,,,"10.128.793,66",,,,,,"62.794.754,66",,,,,,,,,
RIO DE JANEIRO-RJ,,,,,RJ,,,,,"3.316.604,16",,,,,,-,,,,,,"3.316.604,16",,,,,,"22.636.527,03",,,,,,,,,
SANTA MARIA MADALENA-RJ,,,,,RJ,,,,,"269.367,30",,,,,,-,,,,,,"269.367,30",,,,,,"1.662.357,70",,,,,,,,,
SANTO ANTONIO DE PADUA-RJ,,,,,RJ,,,,,"384.810,43",,,,,,-,,,,,,"384.810,43",,,,,,"2.374.796,76",,,,,,,,,
SAO FIDELIS-RJ,,,,,RJ,,,,,"384.810,43",,,,,,-,,,,,,"384.810,43",,,,,,"2.374.796,76",,,,,,,,,
SAO FRANCISCO DE ITABAPOANA-RJ,,,,,RJ,,,,,"397.637,44",,,,,,-,,,,,,"397.637,44",,,,,,"2.453.956,65",,,,,,,,,
SAO GONCALO-RJ,,,,,RJ,,,,,"513.080,57",,,,,,-,,,,,,"513.080,57",,,,,,"3.159.556,18",,,,,,,,,
SAO JOAO DA BARRA-RJ,,,,,RJ,,,,,"2.281.875,89",,,,,,"916.258,30",,,,,,"3.198.134,19",,,,,,"20.685.136,04",,,,,,,,,
SAO JOAO DE MERITI-RJ,,,,,RJ,,,,,"513.080,57",,,,,,-,,,,,,"513.080,57",,,,,,"3.136.406,41",,,,,,,,,
SAO JOSE DE UBA-RJ,,,,,RJ,,,,,"256.540,28",,,,,,-,,,,,,"256.540,28",,,,,,"1.583.197,81",,,,,,,,,
SAO JOSE DO VALE DO RIO PRETO-RJ,,,,,RJ,,,,,"320.675,36",,,,,,-,,,,,,"320.675,36",,,,,,"1.978.997,29",,,,,,,,,
SAO PEDRO DA ALDEIA-RJ,,,,,RJ,,,,,"423.291,47",,,,,,-,,,,,,"423.291,47",,,,,,"2.612.276,43",,,,,,,,,
SAO SEBASTIAO DO ALTO-RJ,,,,,RJ,,,,,"256.540,28",,,,,,-,,,,,,"256.540,28",,,,,,"1.583.197,81",,,,,,,,,
SAQUAREMA-RJ,,,,,RJ,,,,,"410.464,46",,,,,,-,,,,,,"410.464,46",,,,,,"2.533.116,53",,,,,,,,,
SEROPEDICA-RJ,,,,,RJ,,,,,"436.118,49",,,,,,-,,,,,,"436.118,49",,,,,,"2.665.945,45",,,,,,,,,
SILVA JARDIM-RJ,,,,,RJ,,,,,"1.057.480,45",,,,,,-,,,,,,"1.057.480,45",,,,,,"6.503.981,40",,,,,,,,,
SUMIDOURO-RJ,,,,,RJ,,,,,"295.021,33",,,,,,-,,,,,,"295.021,33",,,,,,"1.820.677,50",,,,,,,,,
TANGUA-RJ,,,,,RJ,,,,,"346.329,39",,,,,,-,,,,,,"346.329,39",,,,,,"2.117.074,31",,,,,,,,,
TERESOPOLIS-RJ,,,,,RJ,,,,,"500.253,56",,,,,,-,,,,,,"500.253,56",,,,,,"3.087.235,79",,,,,,,,,
TRAJANO DE MORAIS-RJ,,,,,RJ,,,,,"269.367,30",,,,,,-,,,,,,"269.367,30",,,,,,"1.662.357,70",,,,,,,,,
VARRE-SAI-RJ,,,,,RJ,,,,,"256.540,28",,,,,,-,,,,,,"256.540,28",,,,,,"1.583.197,81",,,,,,,,,
VOLTA REDONDA-RJ,,,,,RJ,,,,,"454.514,67",,,,,,-,,,,,,"454.514,67",,,,,,"2.828.105,89",,,,,,,,,
TOTAL RIO DE JANEIRO,,,,,,,,,,"69.072.260,40",,,,,,"54.376.764,70",,,,,,"123.449.025,10",,,,,,"758.386.219,23",,,,,,,,,
ACARI-RN,,,,,RN,,,,,"4.668,18",,,,,,-,,,,,,"4.668,18",,,,,,"32.846,27",,,,,,,,,
ACU-RN,,,,,RN,,,,,"216.038,50",,,,,,"88.347,16",,,,,,"304.385,66",,,,,,"1.934.100,82",,,,,,,,,
AFONSO BEZERRA-RN,,,,,RN,,,,,"4.668,18",,,,,,-,,,,,,"4.668,18",,,,,,"32.846,27",,,,,,,,,
AGUA NOVA-RN,,,,,RN,,,,,"4.445,89",,,,,,-,,,,,,"4.445,89",,,,,,"31.282,19",,,,,,,,,
ALEXANDRIA-RN,,,,,RN,,,,,"4.890,47",,,,,,-,,,,,,"4.890,47",,,,,,"34.410,36",,,,,,,,,
ALMINO AFONSO-RN,,,,,RN,,,,,"4.445,89",,,,,,-,,,,,,"4.445,89",,,,,,"31.282,19",,,,,,,,,
ALTO DO RODRIGUES-RN,,,,,RN,,,,,"233.829,70",,,,,,"88.048,25",,,,,,"321.877,95",,,,,,"2.005.393,89",,,,,,,,,
ANTONIO MARTINS-RN,,,,,RN,,,,,"4.445,89",,,,,,-,,,,,,"4.445,89",,,,,,"31.282,19",,,,,,,,,
APODI-RN,,,,,RN,,,,,"188.120,61",,,,,,"85.777,18",,,,,,"273.897,79",,,,,,"1.803.115,70",,,,,,,,,
AREIA BRANCA-RN,,,,,RN,,,,,"518.800,79",,,,,,"438.756,98",,,,,,"957.557,77",,,,,,"5.993.021,81",,,,,,,,,
AUGUSTO SEVERO-RN,,,,,RN,,,,,"4.445,89",,,,,,-,,,,,,"4.445,89",,,,,,"31.282,19",,,,,,,,,
BARAUNA-RN,,,,,RN,,,,,"5.557,36",,,,,,-,,,,,,"5.557,36",,,,,,"39.102,77",,,,,,,,,
CAICO-RN,,,,,RN,,,,,"7.335,71",,,,,,-,,,,,,"7.335,71",,,,,,"51.615,61",,,,,,,,,
CARAUBAS-RN,,,,,RN,,,,,"133.334,59",,,,,,"39.587,90",,,,,,"172.922,49",,,,,,"1.105.327,71",,,,,,,,,
CARNAUBA DOS DANTAS-RN,,,,,RN,,,,,"4.445,89",,,,,,-,,,,,,"4.445,89",,,,,,"31.282,19",,,,,,,,,
CARNAUBAIS-RN,,,,,RN,,,,,"132.009,71",,,,,,"19.647,78",,,,,,"151.657,49",,,,,,"990.306,38",,,,,,,,,
CERRO CORA-RN,,,,,RN,,,,,"4.668,18",,,,,,-,,,,,,"4.668,18",,,,,,"32.846,27",,,,,,,,,
CORONEL JOAO PESSOA-RN,,,,,RN,,,,,"4.445,89",,,,,,-,,,,,,"4.445,89",,,,,,"31.282,19",,,,,,,,,
CRUZETA-RN,,,,,RN,,,,,"4.445,89",,,,,,-,,,,,,"4.445,89",,,,,,"31.282,19",,,,,,,,,
CURRAIS NOVOS-RN,,,,,RN,,,,,"6.891,13",,,,,,-,,,,,,"6.891,13",,,,,,"48.487,42",,,,,,,,,
DOUTOR SEVERIANO-RN,,,,,RN,,,,,"4.445,89",,,,,,-,,,,,,"4.445,89",,,,,,"31.282,19",,,,,,,,,
ENCANTO-RN,,,,,RN,,,,,"4.445,89",,,,,,-,,,,,,"4.445,89",,,,,,"31.282,19",,,,,,,,,
EQUADOR-RN,,,,,RN,,,,,"4.445,89",,,,,,-,,,,,,"4.445,89",,,,,,"31.282,19",,,,,,,,,
FELIPE GUERRA-RN,,,,,RN,,,,,"138.051,31",,,,,,"38.853,43",,,,,,"176.904,74",,,,,,"1.194.879,35",,,,,,,,,
FLORANIA-RN,,,,,RN,,,,,"4.445,89",,,,,,-,,,,,,"4.445,89",,,,,,"31.282,19",,,,,,,,,
