AQUIRAZ-CE,,,,,,,,CE,,,-,,,,,,,,"13.969,91",,,,,,,"13.969,91",,,,,,,,,,"35.041,72",,,,,,,,,,
ARACATI-CE,,,,,,,,CE,,,"126.516,59",,,,,,,,"25.220,02",,,,,,,"151.736,61",,,,,,,,,,"427.667,30",,,,,,,,,,
ARARENDA-CE,,,,,,,,CE,,,"895,13",,,,,,,,-,,,,,,,"895,13",,,,,,,,,,"3.602,52",,,,,,,,,,
BARROQUINHA-CE,,,,,,,,CE,,,"980,39",,,,,,,,-,,,,,,,"980,39",,,,,,,,,,"3.945,62",,,,,,,,,,
BELA CRUZ-CE,,,,,,,,CE,,,"1.193,51",,,,,,,,-,,,,,,,"1.193,51",,,,,,,,,,"4.803,37",,,,,,,,,,
CAMOCIM-CE,,,,,,,,CE,,,"1.406,64",,,,,,,,-,,,,,,,"1.406,64",,,,,,,,,,"5.661,11",,,,,,,,,,
CANINDE-CE,,,,,,,,CE,,,"1.491,89",,,,,,,,-,,,,,,,"1.491,89",,,,,,,,,,"6.004,21",,,,,,,,,,
CARIDADE-CE,,,,,,,,CE,,,"1.023,01",,,,,,,,-,,,,,,,"1.023,01",,,,,,,,,,"4.117,17",,,,,,,,,,
CARIRE-CE,,,,,,,,CE,,,"1.065,64",,,,,,,,-,,,,,,,"1.065,64",,,,,,,,,,"4.288,72",,,,,,,,,,
CARNAUBAL-CE,,,,,,,,CE,,,"1.023,01",,,,,,,,-,,,,,,,"1.023,01",,,,,,,,,,"4.117,17",,,,,,,,,,
CATUNDA-CE,,,,,,,,CE,,,"895,13",,,,,,,,-,,,,,,,"895,13",,,,,,,,,,"3.602,52",,,,,,,,,,
CAUCAIA-CE,,,,,,,,CE,,,-,,,,,,,,"13.969,91",,,,,,,"13.969,91",,,,,,,,,,"35.041,72",,,,,,,,,,
CHAVAL-CE,,,,,,,,CE,,,"937,76",,,,,,,,-,,,,,,,"937,76",,,,,,,,,,"3.774,07",,,,,,,,,,
COREAU-CE,,,,,,,,CE,,,"1.108,26",,,,,,,,-,,,,,,,"1.108,26",,,,,,,,,,"4.460,26",,,,,,,,,,
CRATEUS-CE,,,,,,,,CE,,,"1.491,89",,,,,,,,-,,,,,,,"1.491,89",,,,,,,,,,"6.004,21",,,,,,,,,,
CROATA-CE,,,,,,,,CE,,,"1.023,01",,,,,,,,-,,,,,,,"1.023,01",,,,,,,,,,"4.117,17",,,,,,,,,,
CRUZ-CE,,,,,,,,CE,,,"1.108,26",,,,,,,,-,,,,,,,"1.108,26",,,,,,,,,,"4.460,26",,,,,,,,,,
FORQUILHA-CE,,,,,,,,CE,,,"1.108,26",,,,,,,,-,,,,,,,"1.108,26",,,,,,,,,,"4.460,26",,,,,,,,,,
FORTALEZA-CE,,,,,,,,CE,,,"1.615.050,24",,,,,,,,"18.626,54",,,,,,,"1.633.676,78",,,,,,,,,,"3.219.776,75",,,,,,,,,,
FRECHEIRINHA-CE,,,,,,,,CE,,,"937,76",,,,,,,,-,,,,,,,"937,76",,,,,,,,,,"3.774,07",,,,,,,,,,
GENERAL SAMPAIO-CE,,,,,,,,CE,,,"852,51",,,,,,,,-,,,,,,,"852,51",,,,,,,,,,"3.430,97",,,,,,,,,,
GRACA-CE,,,,,,,,CE,,,"980,39",,,,,,,,-,,,,,,,"980,39",,,,,,,,,,"3.945,62",,,,,,,,,,
GRANJA-CE,,,,,,,,CE,,,"1.364,02",,,,,,,,-,,,,,,,"1.364,02",,,,,,,,,,"5.489,57",,,,,,,,,,
GROAIRAS-CE,,,,,,,,CE,,,"852,51",,,,,,,,-,,,,,,,"852,51",,,,,,,,,,"3.430,97",,,,,,,,,,
GUARACIABA DO NORTE-CE,,,,,,,,CE,,,"1.278,77",,,,,,,,-,,,,,,,"1.278,77",,,,,,,,,,"5.146,47",,,,,,,,,,
HIDROLANDIA-CE,,,,,,,,CE,,,"1.065,64",,,,,,,,-,,,,,,,"1.065,64",,,,,,,,,,"4.288,72",,,,,,,,,,
IBIAPINA-CE,,,,,,,,CE,,,"1.108,26",,,,,,,,-,,,,,,,"1.108,26",,,,,,,,,,"4.460,26",,,,,,,,,,
ICAPUI-CE,,,,,,,,CE,,,"91.256,33",,,,,,,,"19.761,41",,,,,,,"111.017,74",,,,,,,,,,"319.007,01",,,,,,,,,,
INDEPENDENCIA-CE,,,,,,,,CE,,,"1.150,89",,,,,,,,-,,,,,,,"1.150,89",,,,,,,,,,"4.631,83",,,,,,,,,,
IPAPORANGA-CE,,,,,,,,CE,,,"895,13",,,,,,,,-,,,,,,,"895,13",,,,,,,,,,"3.602,52",,,,,,,,,,
IPU-CE,,,,,,,,CE,,,"1.278,77",,,,,,,,-,,,,,,,"1.278,77",,,,,,,,,,"5.146,47",,,,,,,,,,
IPUEIRAS-CE,,,,,,,,CE,,,"1.278,77",,,,,,,,-,,,,,,,"1.278,77",,,,,,,,,,"5.146,47",,,,,,,,,,
IRAUCUBA-CE,,,,,,,,CE,,,"1.108,26",,,,,,,,-,,,,,,,"1.108,26",,,,,,,,,,"4.460,26",,,,,,,,,,
ITAPAGE-CE,,,,,,,,CE,,,"1.321,39",,,,,,,,-,,,,,,,"1.321,39",,,,,,,,,,"5.318,02",,,,,,,,,,
ITAPIPOCA-CE,,,,,,,,CE,,,"35.930,70",,,,,,,,"41.472,14",,,,,,,"77.402,84",,,,,,,,,,"306.007,43",,,,,,,,,,
ITAREMA-CE,,,,,,,,CE,,,"28.161,90",,,,,,,,"13.453,07",,,,,,,"41.614,97",,,,,,,,,,"173.404,93",,,,,,,,,,
JAGUARUANA-CE,,,,,,,,CE,,,"441,72",,,,,,,,"185,52",,,,,,,"627,24",,,,,,,,,,"1.852,62",,,,,,,,,,
JIJOCA DE JERICOACOARA-CE,,,,,,,,CE,,,"980,39",,,,,,,,-,,,,,,,"980,39",,,,,,,,,,"3.945,62",,,,,,,,,,
MARACANAU-CE,,,,,,,,CE,,,"904.178,71",,,,,,,,-,,,,,,,"904.178,71",,,,,,,,,,"2.583.546,03",,,,,,,,,,
MARCO-CE,,,,,,,,CE,,,"1.108,26",,,,,,,,-,,,,,,,"1.108,26",,,,,,,,,,"4.460,26",,,,,,,,,,
MARTINOPOLE-CE,,,,,,,,CE,,,"895,13",,,,,,,,-,,,,,,,"895,13",,,,,,,,,,"3.602,52",,,,,,,,,,
MASSAPE-CE,,,,,,,,CE,,,"1.236,14",,,,,,,,-,,,,,,,"1.236,14",,,,,,,,,,"4.974,92",,,,,,,,,,
MERUOCA-CE,,,,,,,,CE,,,"937,76",,,,,,,,-,,,,,,,"937,76",,,,,,,,,,"3.774,07",,,,,,,,,,
MIRAIMA-CE,,,,,,,,CE,,,"937,76",,,,,,,,-,,,,,,,"937,76",,,,,,,,,,"3.774,07",,,,,,,,,,
MONSENHOR TABOSA-CE,,,,,,,,CE,,,"1.023,01",,,,,,,,-,,,,,,,"1.023,01",,,,,,,,,,"4.117,17",,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MORAUJO-CE,,,,,,,,CE,,,"852,51",,,,,,,,-,,,,,,,"852,51",,,,,,,,,,"3.430,97",,,,,,,,,,
MORRINHOS-CE,,,,,,,,CE,,,"1.108,26",,,,,,,,-,,,,,,,"1.108,26",,,,,,,,,,"4.460,26",,,,,,,,,,
MUCAMBO-CE,,,,,,,,CE,,,"980,39",,,,,,,,-,,,,,,,"980,39",,,,,,,,,,"3.945,62",,,,,,,,,,
NOVA RUSSAS-CE,,,,,,,,CE,,,"1.193,51",,,,,,,,-,,,,,,,"1.193,51",,,,,,,,,,"4.803,37",,,,,,,,,,
NOVO ORIENTE-CE,,,,,,,,CE,,,"1.150,89",,,,,,,,-,,,,,,,"1.150,89",,,,,,,,,,"4.631,83",,,,,,,,,,
PACUJA-CE,,,,,,,,CE,,,"852,51",,,,,,,,-,,,,,,,"852,51",,,,,,,,,,"3.430,97",,,,,,,,,,
PARACURU-CE,,,,,,,,CE,,,"27.190,80",,,,,,,,"47.287,14",,,,,,,"74.477,94",,,,,,,,,,"299.520,35",,,,,,,,,,
PARAIPABA-CE,,,,,,,,CE,,,"1.193,51",,,,,,,,"1.046,15",,,,,,,"2.239,66",,,,,,,,,,"9.423,37",,,,,,,,,,
PARAMOTI-CE,,,,,,,,CE,,,"895,13",,,,,,,,-,,,,,,,"895,13",,,,,,,,,,"3.602,52",,,,,,,,,,
PENTECOSTE-CE,,,,,,,,CE,,,"1.236,14",,,,,,,,-,,,,,,,"1.236,14",,,,,,,,,,"4.974,92",,,,,,,,,,
PIRES FERREIRA-CE,,,,,,,,CE,,,"852,51",,,,,,,,-,,,,,,,"852,51",,,,,,,,,,"3.430,97",,,,,,,,,,
PORANGA-CE,,,,,,,,CE,,,"895,13",,,,,,,,-,,,,,,,"895,13",,,,,,,,,,"3.602,52",,,,,,,,,,
QUITERIANOPOLIS-CE,,,,,,,,CE,,,"1.108,26",,,,,,,,-,,,,,,,"1.108,26",,,,,,,,,,"4.460,26",,,,,,,,,,
RERIUTABA-CE,,,,,,,,CE,,,"1.065,64",,,,,,,,-,,,,,,,"1.065,64",,,,,,,,,,"4.288,72",,,,,,,,,,
SANTA QUITERIA-CE,,,,,,,,CE,,,"1.321,39",,,,,,,,-,,,,,,,"1.321,39",,,,,,,,,,"5.318,02",,,,,,,,,,
SANTANA DO ACARAU-CE,,,,,,,,CE,,,"1.193,51",,,,,,,,-,,,,,,,"1.193,51",,,,,,,,,,"4.803,37",,,,,,,,,,
SAO BENEDITO-CE,,,,,,,,CE,,,"1.321,39",,,,,,,,-,,,,,,,"1.321,39",,,,,,,,,,"5.318,02",,,,,,,,,,
SAO GONCALO DO AMARANTE-CE,,,,,,,,CE,,,"1.321,39",,,,,,,,-,,,,,,,"1.321,39",,,,,,,,,,"5.318,02",,,,,,,,,,
SAO LUIS DO CURU-CE,,,,,,,,CE,,,"937,76",,,,,,,,-,,,,,,,"937,76",,,,,,,,,,"3.774,07",,,,,,,,,,
SENADOR SA-CE,,,,,,,,CE,,,"852,51",,,,,,,,-,,,,,,,"852,51",,,,,,,,,,"3.430,97",,,,,,,,,,
SOBRAL-CE,,,,,,,,CE,,,"1.705,02",,,,,,,,-,,,,,,,"1.705,02",,,,,,,,,,"6.861,96",,,,,,,,,,
TAMBORIL-CE,,,,,,,,CE,,,"1.150,89",,,,,,,,-,,,,,,,"1.150,89",,,,,,,,,,"4.631,83",,,,,,,,,,
TEJUCUOCA-CE,,,,,,,,CE,,,"980,39",,,,,,,,-,,,,,,,"980,39",,,,,,,,,,"3.945,62",,,,,,,,,,
TIANGUA-CE,,,,,,,,CE,,,"1.449,27",,,,,,,,-,,,,,,,"1.449,27",,,,,,,,,,"5.832,67",,,,,,,,,,
TRAIRI-CE,,,,,,,,CE,,,"31.075,20",,,,,,,,"46.348,96",,,,,,,"77.424,16",,,,,,,,,,"311.408,61",,,,,,,,,,
TURURU-CE,,,,,,,,CE,,,"937,76",,,,,,,,-,,,,,,,"937,76",,,,,,,,,,"3.774,07",,,,,,,,,,
UBAJARA-CE,,,,,,,,CE,,,"1.193,51",,,,,,,,-,,,,,,,"1.193,51",,,,,,,,,,"4.803,37",,,,,,,,,,
UMIRIM-CE,,,,,,,,CE,,,"1.065,64",,,,,,,,-,,,,,,,"1.065,64",,,,,,,,,,"4.288,72",,,,,,,,,,
URUBURETAMA-CE,,,,,,,,CE,,,"1.065,64",,,,,,,,-,,,,,,,"1.065,64",,,,,,,,,,"4.288,72",,,,,,,,,,
URUOCA-CE,,,,,,,,CE,,,"937,76",,,,,,,,-,,,,,,,"937,76",,,,,,,,,,"3.774,07",,,,,,,,,,
VARJOTA-CE,,,,,,,,CE,,,"1.023,01",,,,,,,,-,,,,,,,"1.023,01",,,,,,,,,,"4.117,17",,,,,,,,,,
VICOSA DO CEARA-CE,,,,,,,,CE,,,"1.364,02",,,,,,,,-,,,,,,,"1.364,02",,,,,,,,,,"5.489,57",,,,,,,,,,
CEARA  TOTAL,,,,,,,,,,,"2.964.680,66",,,,,,,,"281.097,81",,,,,,,"3.245.778,47",,,,,,,,,,"8.298.570,15",,,,,,,,,,
AFONSO CLAUDIO-ES,,,,,,,,ES,,,"143.469,93",,,,,,,,-,,,,,,,"143.469,93",,,,,,,,,,"371.909,80",,,,,,,,,,
AGUA DOCE DO NORTE-ES,,,,,,,,ES,,,"107.602,45",,,,,,,,-,,,,,,,"107.602,45",,,,,,,,,,"278.932,35",,,,,,,,,,
AGUIA BRANCA-ES,,,,,,,,ES,,,"102.478,52",,,,,,,,-,,,,,,,"102.478,52",,,,,,,,,,"265.649,85",,,,,,,,,,
ALEGRE-ES,,,,,,,,ES,,,"143.469,93",,,,,,,,-,,,,,,,"143.469,93",,,,,,,,,,"371.909,80",,,,,,,,,,
ALFREDO CHAVES-ES,,,,,,,,ES,,,"112.726,37",,,,,,,,-,,,,,,,"112.726,37",,,,,,,,,,"292.214,83",,,,,,,,,,
ALTO RIO NOVO-ES,,,,,,,,ES,,,"102.478,52",,,,,,,,-,,,,,,,"102.478,52",,,,,,,,,,"265.649,85",,,,,,,,,,
ANCHIETA-ES,,,,,,,,ES,,,"2.190.059,77",,,,,,,,"1.660.296,94",,,,,,,"3.850.356,71",,,,,,,,,,"10.557.253,57",,,,,,,,,,
APIACA-ES,,,,,,,,ES,,,"102.478,52",,,,,,,,-,,,,,,,"102.478,52",,,,,,,,,,"265.649,85",,,,,,,,,,
ARACRUZ-ES,,,,,,,,ES,,,"939.659,31",,,,,,,,"2.013.672,02",,,,,,,"2.953.331,33",,,,,,,,,,"8.370.224,78",,,,,,,,,,
ATILIO VIVACQUA-ES,,,,,,,,ES,,,"102.478,52",,,,,,,,-,,,,,,,"102.478,52",,,,,,,,,,"265.649,85",,,,,,,,,,
BAIXO GUANDU-ES,,,,,,,,ES,,,"143.469,93",,,,,,,,-,,,,,,,"143.469,93",,,,,,,,,,"371.909,80",,,,,,,,,,
BARRA DE SAO FRANCISCO-ES,,,,,,,,ES,,,"153.717,78",,,,,,,,-,,,,,,,"153.717,78",,,,,,,,,,"398.474,79",,,,,,,,,,
BOA ESPERANCA-ES,,,,,,,,ES,,,"112.726,37",,,,,,,,-,,,,,,,"112.726,37",,,,,,,,,,"292.214,83",,,,,,,,,,
BOM JESUS DO NORTE-ES,,,,,,,,ES,,,"102.478,52",,,,,,,,-,,,,,,,"102.478,52",,,,,,,,,,"265.649,85",,,,,,,,,,
BREJETUBA-ES,,,,,,,,ES,,,"107.602,45",,,,,,,,-,,,,,,,"107.602,45",,,,,,,,,,"278.932,35",,,,,,,,,,
CACHOEIRO DE ITAPEMIRIM-ES,,,,,,,,ES,,,"204.957,04",,,,,,,,-,,,,,,,"204.957,04",,,,,,,,,,"531.299,72",,,,,,,,,,
CARIACICA-ES,,,,,,,,ES,,,"204.957,04",,,,,,,,-,,,,,,,"204.957,04",,,,,,,,,,"531.299,72",,,,,,,,,,
CASTELO-ES,,,,,,,,ES,,,"148.593,86",,,,,,,,-,,,,,,,"148.593,86",,,,,,,,,,"385.192,30",,,,,,,,,,
COLATINA-ES,,,,,,,,ES,,,"189.585,27",,,,,,,,-,,,,,,,"189.585,27",,,,,,,,,,"491.452,24",,,,,,,,,,
CONCEICAO DA BARRA-ES,,,,,,,,ES,,,"214.904,41",,,,,,,,"22.033,85",,,,,,,"236.938,26",,,,,,,,,,"654.953,53",,,,,,,,,,
CONCEICAO DO CASTELO-ES,,,,,,,,ES,,,"107.602,45",,,,,,,,-,,,,,,,"107.602,45",,,,,,,,,,"278.932,35",,,,,,,,,,
DIVINO DE SAO LOURENCO-ES,,,,,,,,ES,,,"102.478,52",,,,,,,,-,,,,,,,"102.478,52",,,,,,,,,,"265.649,85",,,,,,,,,,
DOMINGOS MARTINS-ES,,,,,,,,ES,,,"143.469,93",,,,,,,,-,,,,,,,"143.469,93",,,,,,,,,,"371.909,80",,,,,,,,,,
DORES DO RIO PRETO-ES,,,,,,,,ES,,,"102.478,52",,,,,,,,-,,,,,,,"102.478,52",,,,,,,,,,"265.649,85",,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ECOPORANGA-ES,,,,,,,,ES,,,"133.222,08",,,,,,,,-,,,,,,,"133.222,08",,,,,,,,,,"345.344,81",,,,,,,,,,
FUNDAO-ES,,,,,,,,ES,,,"617.490,40",,,,,,,,"228.666,97",,,,,,,"846.157,37",,,,,,,,,,"2.276.757,22",,,,,,,,,,
GOVERNADOR LINDENBERG-ES,,,,,,,,ES,,,"102.478,52",,,,,,,,-,,,,,,,"102.478,52",,,,,,,,,,"265.649,85",,,,,,,,,,
GUACUI-ES,,,,,,,,ES,,,"138.346,00",,,,,,,,-,,,,,,,"138.346,00",,,,,,,,,,"358.627,29",,,,,,,,,,
GUARAPARI-ES,,,,,,,,ES,,,"189.585,27",,,,,,,,-,,,,,,,"189.585,27",,,,,,,,,,"491.452,24",,,,,,,,,,
IBATIBA-ES,,,,,,,,ES,,,"128.098,15",,,,,,,,-,,,,,,,"128.098,15",,,,,,,,,,"332.062,30",,,,,,,,,,
IBIRACU-ES,,,,,,,,ES,,,"107.602,45",,,,,,,,-,,,,,,,"107.602,45",,,,,,,,,,"278.932,35",,,,,,,,,,
IBITIRAMA-ES,,,,,,,,ES,,,"102.478,52",,,,,,,,-,,,,,,,"102.478,52",,,,,,,,,,"265.649,85",,,,,,,,,,
ICONHA-ES,,,,,,,,ES,,,"107.602,45",,,,,,,,-,,,,,,,"107.602,45",,,,,,,,,,"278.932,35",,,,,,,,,,
IRUPI-ES,,,,,,,,ES,,,"107.602,45",,,,,,,,-,,,,,,,"107.602,45",,,,,,,,,,"278.932,35",,,,,,,,,,
ITAGUACU-ES,,,,,,,,ES,,,"112.726,37",,,,,,,,-,,,,,,,"112.726,37",,,,,,,,,,"292.214,83",,,,,,,,,,
ITAPEMIRIM-ES,,,,,,,,ES,,,"751.727,45",,,,,,,,"4.157.454,29",,,,,,,"4.909.181,74",,,,,,,,,,"11.557.296,24",,,,,,,,,,
ITARANA-ES,,,,,,,,ES,,,"107.602,45",,,,,,,,-,,,,,,,"107.602,45",,,,,,,,,,"278.932,35",,,,,,,,,,
IUNA-ES,,,,,,,,ES,,,"138.346,00",,,,,,,,-,,,,,,,"138.346,00",,,,,,,,,,"358.627,29",,,,,,,,,,
JAGUARE-ES,,,,,,,,ES,,,"465.829,96",,,,,,,,"146.962,42",,,,,,,"612.792,38",,,,,,,,,,"1.682.438,65",,,,,,,,,,
JERONIMO MONTEIRO-ES,,,,,,,,ES,,,"107.602,45",,,,,,,,-,,,,,,,"107.602,45",,,,,,,,,,"278.932,35",,,,,,,,,,
JOAO NEIVA-ES,,,,,,,,ES,,,"117.850,30",,,,,,,,-,,,,,,,"117.850,30",,,,,,,,,,"305.497,33",,,,,,,,,,
LARANJA DA TERRA-ES,,,,,,,,ES,,,"107.602,45",,,,,,,,-,,,,,,,"107.602,45",,,,,,,,,,"278.932,35",,,,,,,,,,
LINHARES-ES,,,,,,,,ES,,,"6.003.502,72",,,,,,,,"1.307.068,06",,,,,,,"7.310.570,78",,,,,,,,,,"20.141.112,18",,,,,,,,,,
MANTENOPOLIS-ES,,,,,,,,ES,,,"107.602,45",,,,,,,,-,,,,,,,"107.602,45",,,,,,,,,,"278.932,35",,,,,,,,,,
MARATAIZES-ES,,,,,,,,ES,,,"143.469,93",,,,,,,,"1.739.252,20",,,,,,,"1.882.722,13",,,,,,,,,,"4.821.773,58",,,,,,,,,,
MARECHAL FLORIANO-ES,,,,,,,,ES,,,"112.726,37",,,,,,,,-,,,,,,,"112.726,37",,,,,,,,,,"292.214,83",,,,,,,,,,
MARILANDIA-ES,,,,,,,,ES,,,"107.602,45",,,,,,,,-,,,,,,,"107.602,45",,,,,,,,,,"278.932,35",,,,,,,,,,
MIMOSO DO SUL-ES,,,,,,,,ES,,,"138.346,00",,,,,,,,-,,,,,,,"138.346,00",,,,,,,,,,"358.627,29",,,,,,,,,,
MONTANHA-ES,,,,,,,,ES,,,"122.974,22",,,,,,,,-,,,,,,,"122.974,22",,,,,,,,,,"318.779,83",,,,,,,,,,
MUCURICI-ES,,,,,,,,ES,,,"102.478,52",,,,,,,,-,,,,,,,"102.478,52",,,,,,,,,,"265.649,85",,,,,,,,,,
MUNIZ FREIRE-ES,,,,,,,,ES,,,"128.098,15",,,,,,,,-,,,,,,,"128.098,15",,,,,,,,,,"332.062,30",,,,,,,,,,
MUQUI-ES,,,,,,,,ES,,,"112.726,37",,,,,,,,-,,,,,,,"112.726,37",,,,,,,,,,"292.214,83",,,,,,,,,,
NOVA VENECIA-ES,,,,,,,,ES,,,"158.841,71",,,,,,,,-,,,,,,,"158.841,71",,,,,,,,,,"411.757,28",,,,,,,,,,
PANCAS-ES,,,,,,,,ES,,,"128.098,15",,,,,,,,-,,,,,,,"128.098,15",,,,,,,,,,"332.062,30",,,,,,,,,,
PEDRO CANARIO-ES,,,,,,,,ES,,,"133.222,08",,,,,,,,-,,,,,,,"133.222,08",,,,,,,,,,"345.344,81",,,,,,,,,,
PINHEIROS-ES,,,,,,,,ES,,,"133.222,08",,,,,,,,-,,,,,,,"133.222,08",,,,,,,,,,"345.344,81",,,,,,,,,,
PIUMA-ES,,,,,,,,ES,,,"644.337,81",,,,,,,,"261.804,71",,,,,,,"906.142,52",,,,,,,,,,"2.423.305,60",,,,,,,,,,
PONTO BELO-ES,,,,,,,,ES,,,"102.478,52",,,,,,,,-,,,,,,,"102.478,52",,,,,,,,,,"265.649,85",,,,,,,,,,
PRESIDENTE KENNEDY-ES,,,,,,,,ES,,,"563.795,58",,,,,,,,"6.922.563,07",,,,,,,"7.486.358,65",,,,,,,,,,"19.431.051,29",,,,,,,,,,
RIO BANANAL-ES,,,,,,,,ES,,,"122.974,22",,,,,,,,-,,,,,,,"122.974,22",,,,,,,,,,"318.779,83",,,,,,,,,,
RIO NOVO DO SUL-ES,,,,,,,,ES,,,"107.602,45",,,,,,,,-,,,,,,,"107.602,45",,,,,,,,,,"278.932,35",,,,,,,,,,
SANTA LEOPOLDINA-ES,,,,,,,,ES,,,"112.726,37",,,,,,,,-,,,,,,,"112.726,37",,,,,,,,,,"292.214,83",,,,,,,,,,
SANTA MARIA DE JETIBA-ES,,,,,,,,ES,,,"143.469,93",,,,,,,,-,,,,,,,"143.469,93",,,,,,,,,,"371.909,80",,,,,,,,,,
SANTA TERESA-ES,,,,,,,,ES,,,"133.222,08",,,,,,,,-,,,,,,,"133.222,08",,,,,,,,,,"345.344,81",,,,,,,,,,
SAO DOMINGOS DO NORTE-ES,,,,,,,,ES,,,"102.478,52",,,,,,,,-,,,,,,,"102.478,52",,,,,,,,,,"265.649,85",,,,,,,,,,
SAO GABRIEL DA PALHA-ES,,,,,,,,ES,,,"143.469,93",,,,,,,,-,,,,,,,"143.469,93",,,,,,,,,,"371.909,80",,,,,,,,,,
SAO JOSE DO CALCADO-ES,,,,,,,,ES,,,"107.602,45",,,,,,,,-,,,,,,,"107.602,45",,,,,,,,,,"278.932,35",,,,,,,,,,
SAO MATEUS-ES,,,,,,,,ES,,,"2.668.439,86",,,,,,,,"97.573,38",,,,,,,"2.766.013,24",,,,,,,,,,"7.481.296,36",,,,,,,,,,
SAO ROQUE DO CANAA-ES,,,,,,,,ES,,,"107.602,45",,,,,,,,-,,,,,,,"107.602,45",,,,,,,,,,"278.932,35",,,,,,,,,,
SERRA-ES,,,,,,,,ES,,,"1.073.896,35",,,,,,,,"628.505,10",,,,,,,"1.702.401,45",,,,,,,,,,"4.636.359,55",,,,,,,,,,
SOORETAMA-ES,,,,,,,,ES,,,"133.222,08",,,,,,,,-,,,,,,,"133.222,08",,,,,,,,,,"345.344,81",,,,,,,,,,
VARGEM ALTA-ES,,,,,,,,ES,,,"122.974,22",,,,,,,,-,,,,,,,"122.974,22",,,,,,,,,,"318.779,83",,,,,,,,,,
VENDA NOVA DO IMIGRANTE-ES,,,,,,,,ES,,,"128.098,15",,,,,,,,-,,,,,,,"128.098,15",,,,,,,,,,"332.062,30",,,,,,,,,,
VIANA-ES,,,,,,,,ES,,,"169.089,56",,,,,,,,-,,,,,,,"169.089,56",,,,,,,,,,"438.322,26",,,,,,,,,,
VILA PAVAO-ES,,,,,,,,ES,,,"102.478,52",,,,,,,,-,,,,,,,"102.478,52",,,,,,,,,,"265.649,85",,,,,,,,,,
VILA VALERIO-ES,,,,,,,,ES,,,"112.726,37",,,,,,,,-,,,,,,,"112.726,37",,,,,,,,,,"292.214,83",,,,,,,,,,
VILA VELHA-ES,,,,,,,,ES,,,"1.073.896,35",,,,,,,,-,,,,,,,"1.073.896,35",,,,,,,,,,"2.783.923,03",,,,,,,,,,
VITORIA-ES,,,,,,,,ES,,,"1.073.896,35",,,,,,,,"45.938,83",,,,,,,"1.119.835,18",,,,,,,,,,"2.920.254,31",,,,,,,,,,
ESPIRITO SANTO  TOTAL,,,,,,,,,,,"26.413.106,97",,,,,,,,"19.231.791,84",,,,,,,"45.644.898,81",,,,,,,,,,"120.445.405,94",,,,,,,,,,
BETIM-MG,,,,,,,,MG,,,"52.127,14",,,,,,,,-,,,,,,,"52.127,14",,,,,,,,,,"147.211,74",,,,,,,,,,
MINAS GERAIS  TOTAL,,,,,,,,,,,"52.127,14",,,,,,,,-,,,,,,,"52.127,14",,,,,,,,,,"147.211,74",,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFUA-PA,,,,,,,,PA,,,-,,,,,,,,"10.157,58",,,,,,,"10.157,58",,,,,,,,,,"25.959,92",,,,,,,,,,
ALENQUER-PA,,,,,,,,PA,,,-,,,,,,,,"10.157,58",,,,,,,"10.157,58",,,,,,,,,,"25.959,92",,,,,,,,,,
ALMEIRIM-PA,,,,,,,,PA,,,-,,,,,,,,"10.157,58",,,,,,,"10.157,58",,,,,,,,,,"25.959,92",,,,,,,,,,
ANAJAS-PA,,,,,,,,PA,,,-,,,,,,,,"10.157,58",,,,,,,"10.157,58",,,,,,,,,,"25.959,92",,,,,,,,,,
BREVES-PA,,,,,,,,PA,,,-,,,,,,,,"10.157,58",,,,,,,"10.157,58",,,,,,,,,,"25.959,92",,,,,,,,,,
CHAVES-PA,,,,,,,,PA,,,-,,,,,,,,"10.157,58",,,,,,,"10.157,58",,,,,,,,,,"25.959,92",,,,,,,,,,
CURUA-PA,,,,,,,,PA,,,-,,,,,,,,"10.157,58",,,,,,,"10.157,58",,,,,,,,,,"25.959,92",,,,,,,,,,
FARO-PA,,,,,,,,PA,,,-,,,,,,,,"10.157,58",,,,,,,"10.157,58",,,,,,,,,,"25.959,92",,,,,,,,,,
GURUPA-PA,,,,,,,,PA,,,-,,,,,,,,"10.157,58",,,,,,,"10.157,58",,,,,,,,,,"25.959,92",,,,,,,,,,
JURUTI-PA,,,,,,,,PA,,,-,,,,,,,,"10.157,58",,,,,,,"10.157,58",,,,,,,,,,"25.959,92",,,,,,,,,,
MELGACO-PA,,,,,,,,PA,,,-,,,,,,,,"10.157,58",,,,,,,"10.157,58",,,,,,,,,,"25.959,92",,,,,,,,,,
MONTE ALEGRE-PA,,,,,,,,PA,,,-,,,,,,,,"10.157,58",,,,,,,"10.157,58",,,,,,,,,,"25.959,92",,,,,,,,,,
OBIDOS-PA,,,,,,,,PA,,,-,,,,,,,,"10.157,58",,,,,,,"10.157,58",,,,,,,,,,"25.959,92",,,,,,,,,,
PORTO DE MOZ-PA,,,,,,,,PA,,,-,,,,,,,,"10.157,58",,,,,,,"10.157,58",,,,,,,,,,"25.959,92",,,,,,,,,,
