APERIBE-RJ,,,,,RJ,,,"391.156,76",,,,,-,,,,,,,"391.156,76",,,,,,,,"2.177.744,86",,,,,,,,,,,,
ARARUAMA-RJ,,,,,RJ,,,"707.807,48",,,,,"3.439,70",,,,,,,"711.247,18",,,,,,,,"3.908.862,94",,,,,,,,,,,,
ARMACAO DOS BUZIOS-RJ,,,,,RJ,,,"1.901.042,49",,,,,"1.349.955,36",,,,,,,"3.250.997,85",,,,,,,,"21.686.403,59",,,,,,,,,,,,
ARRAIAL DO CABO-RJ,,,,,RJ,,,"1.901.042,49",,,,,"265.268,11",,,,,,,"2.166.310,60",,,,,,,,"13.508.275,24",,,,,,,,,,,,
BARRA DO PIRAI-RJ,,,,,RJ,,,"670.554,46",,,,,-,,,,,,,"670.554,46",,,,,,,,"3.698.248,10",,,,,,,,,,,,
BARRA MANSA-RJ,,,,,RJ,,,"732.249,27",,,,,-,,,,,,,"732.249,27",,,,,,,,"4.074.657,39",,,,,,,,,,,,
BELFORD ROXO-RJ,,,,,RJ,,,"745.060,50",,,,,-,,,,,,,"745.060,50",,,,,,,,"4.148.085,50",,,,,,,,,,,,
BOM JARDIM-RJ,,,,,RJ,,,"502.915,83",,,,,-,,,,,,,"502.915,83",,,,,,,,"2.799.957,72",,,,,,,,,,,,
BOM JESUS DO ITABAPOANA-RJ,,,,,RJ,,,"540.168,88",,,,,-,,,,,,,"540.168,88",,,,,,,,"3.007.362,07",,,,,,,,,,,,
CABO FRIO-RJ,,,,,RJ,,,"2.816.359,27",,,,,"5.661.884,70",,,,,,,"8.478.243,97",,,,,,,,"57.693.795,45",,,,,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CACHOEIRAS DE MACACU-RJ,,,,,RJ,,,"2.649.398,84",,,,,-,,,,,,,"2.649.398,84",,,,,,,,"15.170.819,85",,,,,,,,,,,,
CAMBUCI-RJ,,,,,RJ,,,"428.409,78",,,,,-,,,,,,,"428.409,78",,,,,,,,"2.333.254,50",,,,,,,,,,,,
CAMPOS DOS GOYTACAZES-RJ,,,,,RJ,,,"2.816.359,27",,,,,"32.611.593,54",,,,,,,"35.427.952,81",,,,,,,,"202.995.971,58",,,,,,,,,,,,
CANTAGALO-RJ,,,,,RJ,,,"465.662,80",,,,,-,,,,,,,"465.662,80",,,,,,,,"2.592.553,35",,,,,,,,,,,,
CARAPEBUS-RJ,,,,,RJ,,,"1.548.997,59",,,,,"496.770,01",,,,,,,"2.045.767,60",,,,,,,,"12.104.001,22",,,,,,,,,,,,
CARDOSO MOREIRA-RJ,,,,,RJ,,,"409.783,29",,,,,-,,,,,,,"409.783,29",,,,,,,,"2.281.447,02",,,,,,,,,,,,
CARMO-RJ,,,,,RJ,,,"447.036,30",,,,,-,,,,,,,"447.036,30",,,,,,,,"2.460.309,28",,,,,,,,,,,,
CASIMIRO DE ABREU-RJ,,,,,RJ,,,"2.041.860,46",,,,,"1.626.117,19",,,,,,,"3.667.977,65",,,,,,,,"21.767.180,18",,,,,,,,,,,,
CONCEICAO DE MACABU-RJ,,,,,RJ,,,"484.289,32",,,,,-,,,,,,,"484.289,32",,,,,,,,"2.658.631,93",,,,,,,,,,,,
CORDEIRO-RJ,,,,,RJ,,,"484.289,32",,,,,-,,,,,,,"484.289,32",,,,,,,,"2.696.255,54",,,,,,,,,,,,
DUAS BARRAS-RJ,,,,,RJ,,,"391.156,76",,,,,-,,,,,,,"391.156,76",,,,,,,,"2.177.744,86",,,,,,,,,,,,
DUQUE DE CAXIAS-RJ,,,,,RJ,,,"3.059.167,50",,,,,"317.420,86",,,,,,,"3.376.588,36",,,,,,,,"20.315.583,60",,,,,,,,,,,,
ENGENHEIRO PAULO DE FRONTIN-RJ,,,,,RJ,,,"409.783,29",,,,,-,,,,,,,"409.783,29",,,,,,,,"2.281.447,02",,,,,,,,,,,,
GUAPIMIRIM-RJ,,,,,RJ,,,"3.166.282,82",,,,,"269.963,48",,,,,,,"3.436.246,30",,,,,,,,"19.798.210,22",,,,,,,,,,,,
IGUABA GRANDE-RJ,,,,,RJ,,,"484.289,32",,,,,-,,,,,,,"484.289,32",,,,,,,,"2.696.255,54",,,,,,,,,,,,
ITABORAI-RJ,,,,,RJ,,,"745.060,50",,,,,"233.150,47",,,,,,,"978.210,97",,,,,,,,"5.571.726,99",,,,,,,,,,,,
ITAGUAI-RJ,,,,,RJ,,,"6.201.472,29",,,,,"904,07",,,,,,,"6.202.376,36",,,,,,,,"37.155.055,68",,,,,,,,,,,,
ITALVA-RJ,,,,,RJ,,,"428.409,78",,,,,-,,,,,,,"428.409,78",,,,,,,,"2.385.271,82",,,,,,,,,,,,
ITAOCARA-RJ,,,,,RJ,,,"484.289,32",,,,,-,,,,,,,"484.289,32",,,,,,,,"2.648.661,93",,,,,,,,,,,,
ITAPERUNA-RJ,,,,,RJ,,,"670.554,46",,,,,-,,,,,,,"670.554,46",,,,,,,,"3.732.949,84",,,,,,,,,,,,
ITATIAIA-RJ,,,,,RJ,,,"521.542,35",,,,,-,,,,,,,"521.542,35",,,,,,,,"2.903.986,97",,,,,,,,,,,,
JAPERI-RJ,,,,,RJ,,,"913.362,69",,,,,"300.104,32",,,,,,,"1.213.467,01",,,,,,,,"6.898.360,87",,,,,,,,,,,,
LAJE DO MURIAE-RJ,,,,,RJ,,,"372.530,26",,,,,-,,,,,,,"372.530,26",,,,,,,,"2.074.042,78",,,,,,,,,,,,
MACAE-RJ,,,,,RJ,,,"22.897.569,37",,,,,"6.800.606,73",,,,,,,"29.698.176,10",,,,,,,,"170.243.243,99",,,,,,,,,,,,
MACUCO-RJ,,,,,RJ,,,"372.530,26",,,,,-,,,,,,,"372.530,26",,,,,,,,"2.074.451,72",,,,,,,,,,,,
MAGE-RJ,,,,,RJ,,,"3.380.267,49",,,,,"233.150,47",,,,,,,"3.613.417,96",,,,,,,,"20.779.515,15",,,,,,,,,,,,
MANGARATIBA-RJ,,,,,RJ,,,"558.795,38",,,,,"1.280.200,81",,,,,,,"1.838.996,19",,,,,,,,"9.491.333,61",,,,,,,,,,,,
MARICA-RJ,,,,,RJ,,,"2.675.541,30",,,,,"9.834.315,40",,,,,,,"12.509.856,70",,,,,,,,"62.580.838,88",,,,,,,,,,,,
MENDES-RJ,,,,,RJ,,,"447.036,30",,,,,-,,,,,,,"447.036,30",,,,,,,,"2.489.505,62",,,,,,,,,,,,
MESQUITA-RJ,,,,,RJ,,,"745.060,50",,,,,-,,,,,,,"745.060,50",,,,,,,,"4.098.253,99",,,,,,,,,,,,
MIGUEL PEREIRA-RJ,,,,,RJ,,,"502.915,83",,,,,-,,,,,,,"502.915,83",,,,,,,,"2.799.957,72",,,,,,,,,,,,
MIRACEMA-RJ,,,,,RJ,,,"502.915,83",,,,,-,,,,,,,"502.915,83",,,,,,,,"2.799.794,15",,,,,,,,,,,,
NATIVIDADE-RJ,,,,,RJ,,,"428.409,78",,,,,-,,,,,,,"428.409,78",,,,,,,,"2.385.844,32",,,,,,,,,,,,
NILOPOLIS-RJ,,,,,RJ,,,"745.060,50",,,,,-,,,,,,,"745.060,50",,,,,,,,"4.148.085,50",,,,,,,,,,,,
NITEROI-RJ,,,,,RJ,,,"2.816.359,27",,,,,"7.910.839,81",,,,,,,"10.727.199,08",,,,,,,,"54.381.560,20",,,,,,,,,,,,
NOVA FRIBURGO-RJ,,,,,RJ,,,"745.060,50",,,,,-,,,,,,,"745.060,50",,,,,,,,"4.148.085,50",,,,,,,,,,,,
NOVA IGUACU-RJ,,,,,RJ,,,"745.060,50",,,,,-,,,,,,,"745.060,50",,,,,,,,"4.095.822,82",,,,,,,,,,,,
PARACAMBI-RJ,,,,,RJ,,,"820.230,13",,,,,"1.331,84",,,,,,,"821.561,97",,,,,,,,"4.709.402,32",,,,,,,,,,,,
PARATI-RJ,,,,,RJ,,,"2.112.269,44",,,,,"2.325.682,79",,,,,,,"4.437.952,23",,,,,,,,"29.425.545,37",,,,,,,,,,,,
PATY DO ALFERES-RJ,,,,,RJ,,,"502.915,83",,,,,-,,,,,,,"502.915,83",,,,,,,,"2.800.489,33",,,,,,,,,,,,
PETROPOLIS-RJ,,,,,RJ,,,"745.060,50",,,,,-,,,,,,,"745.060,50",,,,,,,,"4.108.592,02",,,,,,,,,,,,
PINHEIRAL-RJ,,,,,RJ,,,"484.289,32",,,,,-,,,,,,,"484.289,32",,,,,,,,"2.696.296,43",,,,,,,,,,,,
PIRAI-RJ,,,,,RJ,,,"745.724,06",,,,,"6.498,69",,,,,,,"752.222,75",,,,,,,,"4.322.785,18",,,,,,,,,,,,
PORCIUNCULA-RJ,,,,,RJ,,,"447.036,30",,,,,-,,,,,,,"447.036,30",,,,,,,,"2.488.851,33",,,,,,,,,,,,
PORTO REAL-RJ,,,,,RJ,,,"447.036,30",,,,,-,,,,,,,"447.036,30",,,,,,,,"2.488.769,54",,,,,,,,,,,,
QUATIS-RJ,,,,,RJ,,,"409.783,29",,,,,-,,,,,,,"409.783,29",,,,,,,,"2.282.142,20",,,,,,,,,,,,
QUEIMADOS-RJ,,,,,RJ,,,"726.434,01",,,,,-,,,,,,,"726.434,01",,,,,,,,"4.044.342,51",,,,,,,,,,,,
QUISSAMA-RJ,,,,,RJ,,,"1.830.633,52",,,,,"2.765.956,16",,,,,,,"4.596.589,68",,,,,,,,"26.661.456,94",,,,,,,,,,,,
RESENDE-RJ,,,,,RJ,,,"950.615,71",,,,,"14.028,83",,,,,,,"964.644,54",,,,,,,,"5.514.668,93",,,,,,,,,,,,
RIO BONITO-RJ,,,,,RJ,,,"596.048,41",,,,,-,,,,,,,"596.048,41",,,,,,,,"3.284.409,77",,,,,,,,,,,,
RIO CLARO-RJ,,,,,RJ,,,"447.036,30",,,,,-,,,,,,,"447.036,30",,,,,,,,"2.488.687,76",,,,,,,,,,,,
RIO DAS FLORES-RJ,,,,,RJ,,,"615.338,49",,,,,"2.374,10",,,,,,,"617.712,59",,,,,,,,"3.571.892,43",,,,,,,,,,,,
RIO DAS OSTRAS-RJ,,,,,RJ,,,"2.605.132,31",,,,,"7.143.633,46",,,,,,,"9.748.765,77",,,,,,,,"56.326.902,78",,,,,,,,,,,,
RIO DE JANEIRO-RJ,,,,,RJ,,,"4.106.087,69",,,,,"2.390.250,51",,,,,,,"6.496.338,20",,,,,,,,"36.846.453,45",,,,,,,,,,,,
SANTA MARIA MADALENA-RJ,,,,,RJ,,,"391.156,76",,,,,-,,,,,,,"391.156,76",,,,,,,,"2.130.151,25",,,,,,,,,,,,
SANTO ANTONIO DE PADUA-RJ,,,,,RJ,,,"577.421,90",,,,,-,,,,,,,"577.421,90",,,,,,,,"3.162.830,74",,,,,,,,,,,,
SAO FIDELIS-RJ,,,,,RJ,,,"558.795,38",,,,,-,,,,,,,"558.795,38",,,,,,,,"3.111.104,97",,,,,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAO FRANCISCO DE ITABAPOANA-RJ,,,,,RJ,,,"577.421,90",,,,,-,,,,,,,"577.421,90",,,,,,,,"3.215.134,32",,,,,,,,,,,,
SAO GONCALO-RJ,,,,,RJ,,,"745.060,50",,,,,"233.150,47",,,,,,,"978.210,97",,,,,,,,"5.571.726,99",,,,,,,,,,,,
SAO JOAO DA BARRA-RJ,,,,,RJ,,,"2.041.860,46",,,,,"5.922.043,94",,,,,,,"7.963.904,40",,,,,,,,"45.209.101,47",,,,,,,,,,,,
SAO JOAO DE MERITI-RJ,,,,,RJ,,,"745.060,50",,,,,-,,,,,,,"745.060,50",,,,,,,,"4.147.267,63",,,,,,,,,,,,
SAO JOSE DE UBA-RJ,,,,,RJ,,,"372.530,26",,,,,-,,,,,,,"372.530,26",,,,,,,,"2.036.664,53",,,,,,,,,,,,
SAO JOSE DO VALE DO RIO PRETO-RJ,,,,,RJ,,,"484.289,32",,,,,-,,,,,,,"484.289,32",,,,,,,,"2.696.664,47",,,,,,,,,,,,
SAO PEDRO DA ALDEIA-RJ,,,,,RJ,,,"670.554,46",,,,,-,,,,,,,"670.554,46",,,,,,,,"3.732.622,69",,,,,,,,,,,,
SAO SEBASTIAO DO ALTO-RJ,,,,,RJ,,,"372.530,26",,,,,-,,,,,,,"372.530,26",,,,,,,,"2.074.656,18",,,,,,,,,,,,
SAQUAREMA-RJ,,,,,RJ,,,"4.870.956,10",,,,,"307.091,09",,,,,,,"5.178.047,19",,,,,,,,"8.207.977,43",,,,,,,,,,,,
SEROPEDICA-RJ,,,,,RJ,,,"651.927,93",,,,,-,,,,,,,"651.927,93",,,,,,,,"3.629.574,77",,,,,,,,,,,,
SILVA JARDIM-RJ,,,,,RJ,,,"2.375.323,09",,,,,-,,,,,,,"2.375.323,09",,,,,,,,"13.601.424,66",,,,,,,,,,,,
SUMIDOURO-RJ,,,,,RJ,,,"428.409,78",,,,,-,,,,,,,"428.409,78",,,,,,,,"2.385.149,14",,,,,,,,,,,,
TANGUA-RJ,,,,,RJ,,,"521.542,35",,,,,-,,,,,,,"521.542,35",,,,,,,,"2.903.659,82",,,,,,,,,,,,
TERESOPOLIS-RJ,,,,,RJ,,,"745.060,50",,,,,-,,,,,,,"745.060,50",,,,,,,,"4.148.085,50",,,,,,,,,,,,
TRAJANO DE MORAIS-RJ,,,,,RJ,,,"391.156,76",,,,,-,,,,,,,"391.156,76",,,,,,,,"2.177.744,86",,,,,,,,,,,,
VALENCA-RJ,,,,,RJ,,,"633.301,44",,,,,-,,,,,,,"633.301,44",,,,,,,,"3.525.872,71",,,,,,,,,,,,
VARRE-SAI-RJ,,,,,RJ,,,"372.530,26",,,,,-,,,,,,,"372.530,26",,,,,,,,"2.074.042,78",,,,,,,,,,,,
VASSOURAS-RJ,,,,,RJ,,,"540.168,88",,,,,-,,,,,,,"540.168,88",,,,,,,,"3.007.362,07",,,,,,,,,,,,
VOLTA REDONDA-RJ,,,,,RJ,,,"987.868,73",,,,,"117.614,38",,,,,,,"1.105.483,11",,,,,,,,"6.261.034,24",,,,,,,,,,,,
RIO DE JANEIRO  TOTAL,,,,,,,,"119.803.631,60",,,,,"92.117.890,85",,,,,,,"211.921.522,45",,,,,,,,"1.190.783.963,46",,,,,,,,,,,,
ACARI-RN,,,,,RN,,,"3.207,92",,,,,-,,,,,,,"3.207,92",,,,,,,,"17.815,85",,,,,,,,,,,,
ACU-RN,,,,,RN,,,"299.191,85",,,,,"138.916,35",,,,,,,"438.108,20",,,,,,,,"2.315.392,48",,,,,,,,,,,,
AFONSO BEZERRA-RN,,,,,RN,,,"69.743,37",,,,,"119,55",,,,,,,"69.862,92",,,,,,,,"412.245,26",,,,,,,,,,,,
AGUA NOVA-RN,,,,,RN,,,"3.055,16",,,,,-,,,,,,,"3.055,16",,,,,,,,"16.967,48",,,,,,,,,,,,
ALEXANDRIA-RN,,,,,RN,,,"3.360,68",,,,,-,,,,,,,"3.360,68",,,,,,,,"18.664,23",,,,,,,,,,,,
ALMINO AFONSO-RN,,,,,RN,,,"3.055,16",,,,,-,,,,,,,"3.055,16",,,,,,,,"16.967,48",,,,,,,,,,,,
ALTO DO RODRIGUES-RN,,,,,RN,,,"1.618.191,09",,,,,"140.065,30",,,,,,,"1.758.256,39",,,,,,,,"10.073.524,45",,,,,,,,,,,,
ANGICOS-RN,,,,,RN,,,"2.058,33",,,,,"1.327,62",,,,,,,"3.385,95",,,,,,,,"15.380,20",,,,,,,,,,,,
ANTONIO MARTINS-RN,,,,,RN,,,"3.055,16",,,,,-,,,,,,,"3.055,16",,,,,,,,"16.967,48",,,,,,,,,,,,
APODI-RN,,,,,RN,,,"196.696,00",,,,,"107.519,11",,,,,,,"304.215,11",,,,,,,,"1.785.227,61",,,,,,,,,,,,
AREIA BRANCA-RN,,,,,RN,,,"393.890,44",,,,,"265.331,47",,,,,,,"659.221,91",,,,,,,,"3.765.319,73",,,,,,,,,,,,
AUGUSTO SEVERO-RN,,,,,RN,,,"3.342,50",,,,,"215,50",,,,,,,"3.558,00",,,,,,,,"23.178,93",,,,,,,,,,,,
BARAUNA-RN,,,,,RN,,,"4.124,47",,,,,-,,,,,,,"4.124,47",,,,,,,,"22.906,10",,,,,,,,,,,,
CAICO-RN,,,,,RN,,,"5.041,02",,,,,-,,,,,,,"5.041,02",,,,,,,,"27.996,36",,,,,,,,,,,,
CARAUBAS-RN,,,,,RN,,,"133.284,62",,,,,"54.967,70",,,,,,,"188.252,32",,,,,,,,"1.110.089,88",,,,,,,,,,,,
CARNAUBA DOS DANTAS-RN,,,,,RN,,,"3.055,16",,,,,-,,,,,,,"3.055,16",,,,,,,,"16.967,48",,,,,,,,,,,,
CARNAUBAIS-RN,,,,,RN,,,"198.477,10",,,,,"94.349,72",,,,,,,"292.826,82",,,,,,,,"1.622.322,85",,,,,,,,,,,,
CERRO CORA-RN,,,,,RN,,,"3.207,92",,,,,-,,,,,,,"3.207,92",,,,,,,,"17.815,85",,,,,,,,,,,,
CORONEL JOAO PESSOA-RN,,,,,RN,,,"3.055,16",,,,,-,,,,,,,"3.055,16",,,,,,,,"16.967,48",,,,,,,,,,,,
CRUZETA-RN,,,,,RN,,,"3.055,16",,,,,-,,,,,,,"3.055,16",,,,,,,,"16.967,48",,,,,,,,,,,,
CURRAIS NOVOS-RN,,,,,RN,,,"4.735,51",,,,,-,,,,,,,"4.735,51",,,,,,,,"26.299,62",,,,,,,,,,,,
DOUTOR SEVERIANO-RN,,,,,RN,,,"3.055,16",,,,,-,,,,,,,"3.055,16",,,,,,,,"16.967,48",,,,,,,,,,,,
ENCANTO-RN,,,,,RN,,,"3.055,16",,,,,-,,,,,,,"3.055,16",,,,,,,,"16.967,48",,,,,,,,,,,,
EQUADOR-RN,,,,,RN,,,"3.055,16",,,,,-,,,,,,,"3.055,16",,,,,,,,"16.967,48",,,,,,,,,,,,
FELIPE GUERRA-RN,,,,,RN,,,"1.409.280,15",,,,,"33.114,47",,,,,,,"1.442.394,62",,,,,,,,"8.248.769,43",,,,,,,,,,,,
FLORANIA-RN,,,,,RN,,,"3.055,16",,,,,-,,,,,,,"3.055,16",,,,,,,,"16.967,48",,,,,,,,,,,,
FRANCISCO DANTAS-RN,,,,,RN,,,"3.055,16",,,,,-,,,,,,,"3.055,16",,,,,,,,"16.967,48",,,,,,,,,,,,
FRUTUOSO GOMES-RN,,,,,RN,,,"3.055,16",,,,,-,,,,,,,"3.055,16",,,,,,,,"16.967,48",,,,,,,,,,,,
GALINHOS-RN,,,,,RN,,,"3.055,16",,,,,"52.467,11",,,,,,,"55.522,27",,,,,,,,"232.088,69",,,,,,,,,,,,
GOIANINHA-RN,,,,,RN,,,"970.235,93",,,,,-,,,,,,,"970.235,93",,,,,,,,"6.201.788,33",,,,,,,,,,,,
GOVERNADOR DIX-SEPT ROSADO-RN,,,,,RN,,,"182.533,99",,,,,"97.605,64",,,,,,,"280.139,63",,,,,,,,"1.662.565,39",,,,,,,,,,,,
GROSSOS-RN,,,,,RN,,,"963.915,56",,,,,"42.802,76",,,,,,,"1.006.718,32",,,,,,,,"5.748.425,27",,,,,,,,,,,,
GUAMARE-RN,,,,,RN,,,"1.421.125,13",,,,,"492.049,01",,,,,,,"1.913.174,14",,,,,,,,"10.595.531,53",,,,,,,,,,,,
IELMO MARINHO-RN,,,,,RN,,,-,,,,,-,,,,,,,-,,,,,,,,"2.848.641,11",,,,,,,,,,,,
IPANGUACU-RN,,,,,RN,,,"3.360,68",,,,,-,,,,,,,"3.360,68",,,,,,,,"18.664,23",,,,,,,,,,,,
IPUEIRA-RN,,,,,RN,,,"3.055,16",,,,,-,,,,,,,"3.055,16",,,,,,,,"16.967,48",,,,,,,,,,,,
ITAJA-RN,,,,,RN,,,"3.055,16",,,,,-,,,,,,,"3.055,16",,,,,,,,"16.967,48",,,,,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITAU-RN,,,,,RN,,,"3.055,16",,,,,-,,,,,,,"3.055,16",,,,,,,,"16.967,48",,,,,,,,,,,,
JANDAIRA-RN,,,,,RN,,,"3.055,16",,,,,-,,,,,,,"3.055,16",,,,,,,,"16.967,48",,,,,,,,,,,,
JANDUIS-RN,,,,,RN,,,"3.055,16",,,,,-,,,,,,,"3.055,16",,,,,,,,"16.967,48",,,,,,,,,,,,
JARDIM DE PIRANHAS-RN,,,,,RN,,,"3.360,68",,,,,-,,,,,,,"3.360,68",,,,,,,,"18.664,23",,,,,,,,,,,,
JARDIM DO SERIDO-RN,,,,,RN,,,"3.360,68",,,,,-,,,,,,,"3.360,68",,,,,,,,"18.664,23",,,,,,,,,,,,
JOAO DIAS-RN,,,,,RN,,,"3.055,16",,,,,-,,,,,,,"3.055,16",,,,,,,,"16.967,48",,,,,,,,,,,,
JOSE DA PENHA-RN,,,,,RN,,,"3.055,16",,,,,-,,,,,,,"3.055,16",,,,,,,,"16.967,48",,,,,,,,,,,,
JUCURUTU-RN,,,,,RN,,,"3.666,20",,,,,-,,,,,,,"3.666,20",,,,,,,,"20.360,98",,,,,,,,,,,,
LAGOA NOVA-RN,,,,,RN,,,"3.360,68",,,,,-,,,,,,,"3.360,68",,,,,,,,"18.664,23",,,,,,,,,,,,
LUCRECIA-RN,,,,,RN,,,"3.055,16",,,,,-,,,,,,,"3.055,16",,,,,,,,"16.967,48",,,,,,,,,,,,
LUIS GOMES-RN,,,,,RN,,,"3.055,16",,,,,-,,,,,,,"3.055,16",,,,,,,,"16.967,48",,,,,,,,,,,,
MACAIBA-RN,,,,,RN,,,"281.027,50",,,,,"673,51",,,,,,,"281.701,01",,,,,,,,"1.490.248,74",,,,,,,,,,,,
MACAU-RN,,,,,RN,,,"1.620.821,42",,,,,"480.999,74",,,,,,,"2.101.821,16",,,,,,,,"11.710.791,26",,,,,,,,,,,,
MAJOR SALES-RN,,,,,RN,,,"3.055,16",,,,,-,,,,,,,"3.055,16",,,,,,,,"16.967,48",,,,,,,,,,,,
MARCELINO VIEIRA-RN,,,,,RN,,,"3.055,16",,,,,-,,,,,,,"3.055,16",,,,,,,,"16.967,48",,,,,,,,,,,,
MARTINS-RN,,,,,RN,,,"3.055,16",,,,,-,,,,,,,"3.055,16",,,,,,,,"16.967,48",,,,,,,,,,,,
MESSIAS TARGINO-RN,,,,,RN,,,"3.055,16",,,,,-,,,,,,,"3.055,16",,,,,,,,"16.967,48",,,,,,,,,,,,
MONTE ALEGRE-RN,,,,,RN,,,"296.012,73",,,,,-,,,,,,,"296.012,73",,,,,,,,"2.119.237,08",,,,,,,,,,,,
MOSSORO-RN,,,,,RN,,,"1.187.311,12",,,,,"774.720,90",,,,,,,"1.962.032,02",,,,,,,,"11.526.683,09",,,,,,,,,,,,
OLHO D'AGUA DO BORGES-RN,,,,,RN,,,"3.055,16",,,,,-,,,,,,,"3.055,16",,,,,,,,"16.967,48",,,,,,,,,,,,
OURO BRANCO-RN,,,,,RN,,,"3.055,16",,,,,-,,,,,,,"3.055,16",,,,,,,,"16.967,48",,,,,,,,,,,,
PARANA-RN,,,,,RN,,,"3.055,16",,,,,-,,,,,,,"3.055,16",,,,,,,,"16.967,48",,,,,,,,,,,,
PARAU-RN,,,,,RN,,,"3.055,16",,,,,-,,,,,,,"3.055,16",,,,,,,,"16.967,48",,,,,,,,,,,,
PARELHAS-RN,,,,,RN,,,"3.971,71",,,,,-,,,,,,,"3.971,71",,,,,,,,"22.057,74",,,,,,,,,,,,
PARNAMIRIM-RN,,,,,RN,,,"40.393,27",,,,,-,,,,,,,"40.393,27",,,,,,,,"239.772,59",,,,,,,,,,,,
PATU-RN,,,,,RN,,,"3.207,92",,,,,-,,,,,,,"3.207,92",,,,,,,,"17.815,85",,,,,,,,,,,,
PAU DOS FERROS-RN,,,,,RN,,,"4.124,47",,,,,-,,,,,,,"4.124,47",,,,,,,,"22.906,10",,,,,,,,,,,,
PEDRO AVELINO-RN,,,,,RN,,,"3.055,16",,,,,-,,,,,,,"3.055,16",,,,,,,,"16.967,48",,,,,,,,,,,,
PENDENCIAS-RN,,,,,RN,,,"231.479,98",,,,,"112.968,77",,,,,,,"344.448,75",,,,,,,,"1.872.355,39",,,,,,,,,,,,
PILOES-RN,,,,,RN,,,"3.055,16",,,,,-,,,,,,,"3.055,16",,,,,,,,"16.967,48",,,,,,,,,,,,
PORTALEGRE-RN,,,,,RN,,,"3.055,16",,,,,-,,,,,,,"3.055,16",,,,,,,,"16.967,48",,,,,,,,,,,,
PORTO DO MANGUE-RN,,,,,RN,,,"46.379,25",,,,,"83.969,12",,,,,,,"130.348,37",,,,,,,,"743.194,23",,,,,,,,,,,,
RAFAEL FERNANDES-RN,,,,,RN,,,"3.055,16",,,,,-,,,,,,,"3.055,16",,,,,,,,"16.967,48",,,,,,,,,,,,
RAFAEL GODEIRO-RN,,,,,RN,,,"3.055,16",,,,,-,,,,,,,"3.055,16",,,,,,,,"16.967,48",,,,,,,,,,,,
RIACHO DA CRUZ-RN,,,,,RN,,,"3.055,16",,,,,-,,,,,,,"3.055,16",,,,,,,,"16.967,48",,,,,,,,,,,,
RIACHO DE SANTANA-RN,,,,,RN,,,"3.055,16",,,,,-,,,,,,,"3.055,16",,,,,,,,"16.967,48",,,,,,,,,,,,
RODOLFO FERNANDES-RN,,,,,RN,,,"3.055,16",,,,,-,,,,,,,"3.055,16",,,,,,,,"16.967,48",,,,,,,,,,,,
SANTANA DO SERIDO-RN,,,,,RN,,,"3.055,16",,,,,-,,,,,,,"3.055,16",,,,,,,,"16.967,48",,,,,,,,,,,,
SAO FERNANDO-RN,,,,,RN,,,"3.055,16",,,,,-,,,,,,,"3.055,16",,,,,,,,"16.967,48",,,,,,,,,,,,
SAO FRANCISCO DO OESTE-RN,,,,,RN,,,"3.055,16",,,,,-,,,,,,,"3.055,16",,,,,,,,"16.967,48",,,,,,,,,,,,
SAO JOAO DO SABUGI-RN,,,,,RN,,,"3.055,16",,,,,-,,,,,,,"3.055,16",,,,,,,,"16.967,48",,,,,,,,,,,,
SAO JOSE DO SERIDO-RN,,,,,RN,,,"3.055,16",,,,,-,,,,,,,"3.055,16",,,,,,,,"16.967,48",,,,,,,,,,,,
SAO MIGUEL-RN,,,,,RN,,,"3.971,71",,,,,-,,,,,,,"3.971,71",,,,,,,,"22.057,74",,,,,,,,,,,,
SAO RAFAEL-RN,,,,,RN,,,"3.055,16",,,,,-,,,,,,,"3.055,16",,,,,,,,"16.967,48",,,,,,,,,,,,
SAO VICENTE-RN,,,,,RN,,,"3.055,16",,,,,-,,,,,,,"3.055,16",,,,,,,,"16.967,48",,,,,,,,,,,,
SERRA DO MEL-RN,,,,,RN,,,"1.376.010,73",,,,,"18.742,50",,,,,,,"1.394.753,23",,,,,,,,"9.785.127,87",,,,,,,,,,,,
SERRA NEGRA DO NORTE-RN,,,,,RN,,,"3.055,16",,,,,-,,,,,,,"3.055,16",,,,,,,,"16.967,48",,,,,,,,,,,,
SERRINHA DOS PINTOS-RN,,,,,RN,,,"3.055,16",,,,,-,,,,,,,"3.055,16",,,,,,,,"16.967,48",,,,,,,,,,,,
SEVERIANO MELO-RN,,,,,RN,,,"3.055,16",,,,,-,,,,,,,"3.055,16",,,,,,,,"16.967,48",,,,,,,,,,,,
TABOLEIRO GRANDE-RN,,,,,RN,,,"3.055,16",,,,,-,,,,,,,"3.055,16",,,,,,,,"16.967,48",,,,,,,,,,,,
TENENTE ANANIAS-RN,,,,,RN,,,"3.055,16",,,,,-,,,,,,,"3.055,16",,,,,,,,"16.967,48",,,,,,,,,,,,
TENENTE LAURENTINO CRUZ-RN,,,,,RN,,,"3.055,16",,,,,-,,,,,,,"3.055,16",,,,,,,,"16.967,48",,,,,,,,,,,,
